time	x1	x2	y2	x0	y0
0.0	0.0	0.0	0.0	1.0	0.0
0.9900990099009901	1.2569201935401124	1.0423952292903296	0.5211976146451648	1.0	0.0
1.9801980198019802	0.47438977542875327	1.3266037861962574	0.6633018930981287	0.0	0.0
2.9702970297029703	0.17625473141042425	0.8419055101236651	0.42095275506183255	0.0	0.0
3.9603960396039604	0.06548566590930646	0.44247607696251506	0.22123803848125753	0.0	0.0
4.9504950495049505	0.02433053817694287	0.21257680111838573	0.10628840055919286	0.0	0.0
5.9405940594059405	0.009039765930877167	0.09688129021455182	0.04844064510727591	0.0	0.0
6.930693069306931	0.0033586340422105546	0.04264602522266598	0.02132301261133299	0.0	0.0
7.920792079207921	0.0012478666690195282	0.01831572323234822	0.00915786161617411	0.0	0.0
8.910891089108912	0.0004636322988681892	0.007723105886558226	0.003861552943279113	0.0	0.0
9.900990099009901	0.00017225795828197275	0.0032105471335089853	0.0016052735667544927	0.0	0.0
10.89108910891089	6.400074746620504e-05	0.0013195807905097953	0.0006597903952548977	0.0	0.0
11.881188118811881	2.3778847321780575e-05	0.0005373638761041908	0.0002686819380520954	0.0	0.0
12.871287128712872	8.834797738893714e-06	0.00021714684425420272	0.00010857342212710136	0.0	0.0
13.861386138613861	3.282500292271869e-06	8.717896258885162e-05	4.358948129442581e-05	0.0	0.0
14.85148514851485	1.2195864440638162e-06	3.480557883655594e-05	1.740278941827797e-05	0.0	0.0
15.841584158415841	4.5312764127327194e-07	1.3828985658090581e-05	6.914492829045291e-06	0.0	0.0
16.831683168316832	1.6836462637226696e-07	5.471585633723087e-06	2.7357928168615434e-06	0.0	0.0
17.821782178217823	6.255739265772913e-08	2.156851796498054e-06	1.078425898249027e-06	0.0	0.0
18.81188118811881	2.324387535156998e-08	8.474122892667353e-07	4.2370614463336763e-07	0.0	0.0
19.801980198019802	8.642228456517233e-09	3.321024343184617e-07	1.6605121715923084e-07	0.0	0.0
20.792079207920793	3.2124154004557485e-09	1.2978807482581874e-07	6.489403741290937e-08	0.0	0.0
21.78217821782178	1.1941614629197416e-09	5.0603427284331994e-08	2.5301713642165997e-08	0.0	0.0
22.77227722772277	4.4719265906839667e-10	1.978245889572519e-08	9.891229447862595e-09	0.0	0.0
23.762376237623762	1.6950787380497533e-10	7.783836399907263e-09	3.891918199953631e-09	0.0	0.0
24.752475247524753	6.340079323286019e-11	3.032185732146835e-09	1.5160928660734175e-09	0.0	0.0
25.742574257425744	3.047233347842264e-11	1.3923234039965188e-09	6.961617019982594e-10	0.0	0.0
26.73267326732673	1.4595428929268094e-11	6.527320935692264e-10	3.263660467846132e-10	0.0	0.0
27.722772277227723	3.3438989580575778e-12	1.9147477055986098e-10	9.573738527993049e-11	0.0	0.0
28.712871287128714	-3.26167452830064e-12	-7.552128497135227e-11	-3.7760642485676133e-11	0.0	0.0
