time	CycBt	Cdc20a	Cdh1	m	Cdc20t	IEP	CKIt	SK	CycB	Trimer	Mad
0.0	0.001	0.001	0.001	0.25	0.001	0.001	0.001	0.001	0.0006180339887498949	0.0003819660112501051	1.0
0.9900990099009901	0.029589737303558475	1.6685386544479106e-06	0.895021437762948	0.25120952487791215	0.005619046724394418	0.0009815428628465307	0.8305862055013548	0.00410139471121178	3.689339960201432e-05	0.02955284390395646	1.0
1.9801980198019802	0.035415895684752785	1.7504444285539174e-06	0.9995822591840287	0.2524247500560496	0.00980267319079141	0.0009630659446765296	1.3360642592920993	0.005284028394816866	2.720792834957908e-05	0.035388687756403206	1.0
2.9702970297029703	0.03738389765723928	1.7628532939205988e-06	0.9995452250731723	0.25364570092998323	0.013591924838294744	0.0009448065170367512	1.6192867947071619	0.0057531515029041105	2.3616950835421424e-05	0.03736028070640386	1.0
3.9603960396039604	0.03808754089222567	1.7535852801484298e-06	0.9995292197195972	0.25487240299417413	0.017023977905985532	0.0009268459276483119	1.7753529654275604	0.00595714177450787	2.1910958053102114e-05	0.03806562993417257	1.0
4.9504950495049505	0.0383391929501062	1.7350639169756815e-06	0.9995209870118582	0.25610488184221697	0.020132504167955024	0.0009092090603957609	1.8609090268164503	0.006062809330662986	2.102401028416384e-05	0.03831816893982204	1.0
5.9405940594059405	0.038429254664539954	1.7119492439204204e-06	0.9995155820801074	0.25734316316708405	0.02294800128608767	0.0008919041297608675	1.9068978235436946	0.006132215334719666	2.055601937060031e-05	0.038408698645169354	1.0
6.930693069306931	0.03846154538455627	1.686378352413564e-06	0.9995111762073134	0.25858727276136717	0.025498092021750535	0.0008749324281758687	1.9302117064182382	0.006188452790982583	2.032023732678051e-05	0.03844122514722949	1.0
7.920792079207921	0.038473182498364636	1.6594654534680053e-06	0.9995070983342498	0.2598372365175193	0.027807795241914603	0.0008582918749327849	1.9402872954738344	0.006240117910036053	2.0218881830243174e-05	0.03845296361653439	1.0
8.910891089108912	0.03847743649324093	1.6318453804006752e-06	0.9995031048038507	0.26109308042809537	0.0298997713784842	0.0008419786145798507	1.9425297073168946	0.006290413826799373	2.019736106412262e-05	0.03845723913217681	1.0
9.900990099009901	0.03847905201576746	1.603903900081498e-06	0.9994991085735352	0.26235483058599135	0.03179454474932038	0.0008259878309944343	1.9400970025603612	0.006340537372710209	2.0224051282866085e-05	0.0384588279644846	1.0
10.89108910891089	0.038479725396162866	1.5758869630676545e-06	0.9994950793241041	0.2636225131846827	0.033510704921549686	0.0008103141933581461	1.9348595755984537	0.006390939025375785	2.0280237562349257e-05	0.038459445158600516	1.0
11.881188118811881	0.03848006310797067	1.547957155590281e-06	0.9994910068716386	0.2648961545184623	0.03506508909333385	0.0007949521112751273	1.9279344510229455	0.006441791673532521	2.0354708920665432e-05	0.038459708399050004	1.0
12.871287128712872	0.03848028196504703	1.52022489914511e-06	0.9994868879212568	0.26617578098267647	0.03647294728290212	0.0007798958843582913	1.9199917549248682	0.006493165018139337	2.044070630925071e-05	0.03845984125873778	1.0
13.861386138613861	0.03848045947696081	1.4927666571660453e-06	0.9994827213662771	0.26746141907396015	0.03774809194674387	0.0007651397910276471	1.9114343053985272	0.006545090467058556	2.0534143842253216e-05	0.03845992533311856	1.0
14.85148514851485	0.038480623349977254	1.46563604769258e-06	0.9994785066801067	0.26875309539047154	0.03890303349260326	0.0007506781413769092	1.9025043172697058	0.00659758528341301	2.0632551625612838e-05	0.03845999079835164	1.0
15.841584158415841	0.038480783493576205	1.4388708873879473e-06	0.9994742434043975	0.2700508366321247	0.03994910301881016	0.0007365053084770793	1.8933473353417842	0.00665066157805163	2.0734439951111683e-05	0.038460049053625094	1.0
