time	N0	N1	N2	N3
0.0	1.71589842441293	26.8036712557471	44.6167755224769	1.53646349229917
0.9900990099009901	1.7614571566077586	28.335177994444706	48.63503760679937	1.5579873998934133
1.9801980198019802	1.8057113610355815	28.794882206549982	48.72693655733032	1.5633381329373748
2.9702970297029703	1.8509780762059613	29.046993838762226	48.695442048913414	1.5696186807396797
3.9603960396039604	1.8978115520356833	29.18968022538404	48.67389534722911	1.5781530294728667
4.9504950495049505	1.9466854342376028	29.26575717438675	48.66503583796158	1.5891527729249035
5.9405940594059405	1.9980493099066017	29.299886582447115	48.66659286944192	1.6025479873158919
6.930693069306931	2.052333394946171	29.306747777214433	48.67628471661275	1.6181762758214178
7.920792079207921	2.109954991129938	29.295242397286426	48.69220961983979	1.63586474999704
8.910891089108912	2.1713263506725804	29.270873260909962	48.712854733456325	1.655464840867029
9.900990099009901	2.2368627774995944	29.237110029478565	48.73703057043945	1.6768639844403472
10.89108910891089	2.306990362957112	29.196182937253443	48.76379598896786	1.6999864589551246
11.881188118811881	2.382153130313777	29.149551240048822	48.79239164213891	1.724789659232234
12.871287128712872	2.4628195705614107	29.09818474190399	48.82218546517864	1.7512589125957783
13.861386138613861	2.549488651276175	29.04273659222696	48.852629343966136	1.7794022743739817
14.85148514851485	2.6426954150861435	28.983651858476048	48.88322496082583	1.8092458840977974
15.841584158415841	2.7430162831518445	28.921237384809817	48.91349679325513	1.8408300449612311
16.831683168316832	2.851074162881794	28.855707931620362	48.94297049802988	1.874205993292067
17.821782178217823	2.967543433147666	28.787217356170682	48.97115529308634	1.909433251161439
18.81188118811881	3.093154854028898	28.715880177296384	48.99752925872167	1.9465774343991131
19.801980198019802	3.2287004208123613	28.641786791204606	49.02152675732158	1.9857083945494078
20.792079207920793	3.375038155787479	28.565014401800155	49.04252738623427	2.0268985880958716
21.78217821782178	3.5330968044796336	28.485634940134876	49.05984607278914	2.070221586709118
22.77227722772277	3.70388037740804	28.40372083612548	49.07272404276935	2.1157506566804107
23.762376237623762	3.888472452195216	28.319349179759378	49.08032052390318	2.163557352407423
24.752475247524753	4.08804012393624	28.232604603054234	49.08170514217835	2.2137100826398983
25.742574257425744	4.303837464125595	28.14358109791509	49.075851049650815	2.266272618714663
26.73267326732673	4.5372083231260545	28.052382888749165	49.061628893519064	2.3213025250583077
27.722772277227723	4.789588283829173	27.959124414160176	49.03780180213056	2.3788495017568656
28.712871287128714	5.062505550416822	27.863929432883495	49.00302161470225	2.438953637744995
29.7029702970297	5.357580538042909	27.76692924522175	48.955826637462955	2.501643584412297
30.693069306930692	5.676523909936681	27.668260006139477	48.89464123307799	2.5669346658510372
31.683168316831683	6.021132807810905	27.56805911485872	48.817777589101205	2.634826954323542
32.67326732673267	6.39328501952956	27.466460673270802	48.723440014578465	2.7053033471553327
33.663366336633665	6.794930844847989	27.363590033811924	48.609732115349885	2.7783276914384323
34.65346534653465	7.228082456137434	27.25955749284975	48.47466716114967	2.853843010702648
35.64356435643565	7.694800587557263	27.154451226531666	48.31618192221895	2.93176989505062
36.633663366336634	8.197178464347827	27.048329621609426	48.13215415874659	3.012005121006232
37.62376237623762	8.737322955195797	26.94121320337783	47.92042385824914	3.0944205700300795
38.613861386138616	9.317333033168522	26.83307641911867	47.678818174047294	3.1788625120948333
39.603960396039604	9.939275743787341	26.72383958430179	47.40517986991891	3.2651513170048205
40.59405940594059	10.605159986324875	26.613361336019814	47.09739890883077	3.3530816461574346
41.584158415841586	11.316908544096123	26.501431961145038	46.753446637761314	3.442423162469052
42.57425742574257	12.076328899521018	26.387767969972668	46.3714118540376	3.532921779628268
43.56435643564356	12.885083470514367	26.27200826718386	45.94953788447774	3.6243014505484514
44.554455445544555	13.74465997257346	26.1537122228205	45.48625964973874	3.7162664703042596
45.54455445544554	14.656342654400037	26.032359888102498	44.980239671163886	3.8085042483481923
46.53465346534654	15.621185157714864	25.907354500621935	44.43040185476058	3.900688479335743
47.524752475247524	16.639985721997512	25.778027333900482	43.8359619903804	3.9924826254129604
48.51485148514851	17.7132653901329	25.64364483454515	43.196453961674365	4.083543606799931
49.504950495049506	18.841249764055764	25.503417881706646	42.511750804770976	4.173525589839051
50.495049504950494	20.023854749903364	25.356512915060765	41.78207995981608	4.262083758325241
51.48514851485149	21.26067657490284	25.202064594185195	41.00803229794159	4.348877962007726
52.475247524752476	22.550986228107067	25.03918959380284	40.19056469216628	4.433576137983213
53.46534653465346	23.893728329229894	24.867001123685874	39.33099623718851	4.515857428240389
54.45544554455446	25.28752428946227	24.684623732836368	38.43099836093577	4.595414925419158
55.445544554455445	26.730679536706006	24.491207996362668	37.49257930524851	4.671958004080135
56.43564356435643	28.221194464920146	24.285944708651858	36.51806360502571	4.7452142152609795
57.42574257425743	29.756778719563798	24.068078262844228	35.51006728644461	4.814930741622894
58.415841584158414	31.33486838495117	23.836918952719532	34.4714695704564	4.880875427655586
59.4059405940594	32.95264561813961	23.5918540035519	33.40538189158803	4.9428374152734165
60.396039603960396	34.60706028700537	23.332357190443688	32.315114996285956	5.0006274237182105
61.386138613861384	36.294853176263715	23.05799697255667	31.204144864257987	5.054077722343679
62.37623762376238	38.0125803653905	22.768443113982414	30.076078094380648	5.10304184713549
63.366336633663366	39.756638414269986	22.46347180579791	28.93461733276581	5.1473941131293355
64.35643564356435	41.52329003511346	22.14296934114799	27.783527217496264	5.187028973975171
65.34653465346534	43.30868997325487	21.806934411346724	26.62660123243815	5.221860275528654
66.33663366336634	45.108910858332706	21.45547911442627	25.467629776512812	5.251820446542161
67.32673267326733	46.919968827324624	21.088828770972217	24.310369680145623	5.276859663550675
68.31683168316832	48.737848752687185	20.70732064554268	23.158515341963867	5.296945021437451
69.3069306930693	50.55852894011799	20.311401673173314	22.015671596464582	5.312059735345364
70.29702970297029	52.37800518018946	19.9016252795987	20.885328406365215	5.322202393779571
71.2871287128713	54.1923140610693	19.47864738119885	19.770837406343848	5.3273862778878
72.27722772277228	55.99755545911759	19.04322163924416	18.675390352984266	5.327638756556665
73.26732673267327	57.78991413495199	18.596194033834617	17.601999484511456	5.32300076353078
74.25742574257426	59.56568036866171	18.138496813892544	16.55347980817069	5.3135263578533305
75.24752475247524	61.32126956531244	17.671141871259074	15.532433346959653	5.299282366596956
76.23762376237623	63.053240765939094	17.195213578241923	14.54123534891796	5.2803481051258965
77.22772277227723	64.75831399287209	16.711861125742118	13.58202250602639	5.256815168073873
78.21782178217822	66.43338635207228	16.22229038999618	12.656683218251496	5.228787281381152
79.20792079207921	68.07554681418291	15.727755358656255	11.766849951275564	5.196380203658965
80.1980198019802	69.68208958328015	15.22954914391337	10.913893750204998	5.15972166333138
81.18811881188118	71.25052596359257	14.728994615325309	10.098920966280676	5.118951315938747
82.17821782178218	72.77859462651011	14.227434689045575	9.322772262160681	5.074220704461173
83.16831683168317	74.26427017706779	13.726222317105966	8.586023954988484	5.02569320389802
84.15841584158416	75.70576992640721	13.226710232514815	7.888991740722194	4.973543930414664
85.14851485148515	77.10155877150875	12.730240515236813	7.2317368355123195	4.917959594102734
86.13861386138613	78.45035210143918	12.238134060244205	6.614074534878009	4.859138274271816
87.12871287128712	79.75111665785286	11.751680043331385	6.035585165025606	4.797289096291537
