time	s5	s16	s1	s27	s28	s30	s31	s32	s33	s37	s46	s75	s101	s102	s107	s121	s155	s164	s171	s172	s173	s170	s195	s174	s239	s36	s123	s129	s159	s232	s176	s179	s183	s188	s245	s252	s268	s260	s270	s275	s278	s286	s288	s292	s61	s259	s266	s267	s304	s305
0.0	0.0	0.0	3.0	0.0	3.0	1.0	3.0	1.0	0.0	0.0	1.0	3.0	0.0	3.0	3.0	4.0	0.0	0.0	2.0	2.0	2.0	2.0	0.0	4.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.5	0.0
0.9900990099009901	1.1111909045232098	0.5490234465355548	1.7626177516288395	0.6883588018356097	2.311641198164391	0.34584996606451796	2.824824972332937	0.5797745825249276	0.42022541747507114	0.005727686831817171	0.599836180374306	1.8136248761216816	0.26788471253490687	2.9446503467458216	2.6373998426540477	1.4248335456843682	0.009678269148121532	0.04136845912320895	1.3603265362574546	1.8669739573122996	1.5967646490674072	1.0242535926022018	0.0452184139656852	2.237097845753681	2.6514268471056703	0.3616998672348268	0.9886275107415923	0.34141889895870947	0.6823281393501719	0.3078815618188764	0.7871557468485191	0.33607294365524876	0.23643811280995394	0.2702093082448963	0.059118140846222265	4.214576180057013	0.4363602759441896	0.0009193515774067073	0.03412700319238893	0.23616227199324222	0.22651625341169784	0.8415751636143686	0.11982537441288785	0.04962196642236026	1.2162773335039085	0.7254578602360787	0.04991447037954093	0.008350335880470738	0.5	0.08780762872201113
1.9801980198019802	1.187428228731952	0.7074064986234186	1.065478492795432	1.227115008581154	1.7728849914188463	0.13984369869684246	2.6790335470585496	0.5536699292186122	0.44633007078138726	0.02383782361838733	0.6157692324057072	1.7083069870940626	0.5401907093242182	2.8564086244741307	2.62050290898122	1.6086337744825152	0.026918780893260216	0.1902669934539122	0.7912433534237869	1.4450544542683583	1.011620968415654	0.5219162022735832	0.35941909366661395	1.761620020698901	1.8780502640635186	0.18578140183089947	0.7154424449472296	0.3015648611606255	0.5613133005535893	0.26040828123626	0.7602961815746796	0.2693271511501998	0.22037761499186803	0.4334334858527088	0.0879435486573029	4.1085302972669195	0.19905933041065654	0.0033874278790254333	0.11835212524686022	0.19018900302813188	0.34992371587030585	0.9186869393804866	0.17737507741558478	0.11975355190747944	1.1212163870536935	0.8156311032724407	0.04364217634373367	0.0195103333301322	0.5	0.19552645206502337
2.9702970297029703	1.2182246735213575	0.7718043869465436	0.8126835974041392	1.4155120156493217	1.5844879843506785	0.07297476211374053	2.5992155674062736	0.5712002944307367	0.4287997055692629	0.03987365944860873	0.649414585709282	1.7083872012841204	0.6552458413983757	2.7982608600937557	2.6149444528791306	1.7730966854436032	0.038875316746266354	0.3314743966131416	0.514741948708997	1.1095458795347728	0.6954948925217638	0.2963672509066314	0.7256192449689824	1.4666723490636242	1.5944589238828202	0.141718431698824	0.5847051014797744	0.25968525638795215	0.4783035519617947	0.2938811740985886	0.8296949018430052	0.21837469780236168	0.18075294381276702	0.4140509870130138	0.1066188243875059	4.084354654261218	0.1189384670623909	0.004731118705468905	0.14662688433165205	0.1580634053557108	0.3237714447852338	0.9112963524134031	0.1990452926874852	0.1618654804576328	1.1157874984655478	0.8321743930705047	0.02887696943725696	0.02316113902669019	0.5	0.16483487549624007
3.9603960396039604	1.2325052223799022	0.796282388379542	0.7259356540825888	1.4777819575378732	1.522218042462127	0.050745032266715784	2.557108665710749	0.5970383422439223	0.4029616577560777	0.04996050368674449	0.6754579319922231	1.7267416779146556	0.7162083998832323	2.7655824719590276	2.608291689272804	1.89756204749124	0.04620968232354876	0.4371231442437666	0.3612838059674466	0.8784519729244619	0.5135599085777384	0.17928412165755797	1.003884960836845	1.2463047483363516	1.4934304317027254	0.12075517764565918	0.504637562345614	0.22955498308159758	0.42232782117363815	0.34425122218556126	0.9329793733212043	0.1819996843098846	0.1522761026102922	0.36489206434672755	0.12289833089189409	4.069920820390166	0.0833738241933198	0.004857209788228363	0.13506158116626665	0.13472210102847595	0.2790852556394655	0.8980719441712312	0.2084738062482814	0.18445702435422476	1.1217673170756646	0.836472258749132	0.01948599257142387	0.022274431603779808	0.5	0.11766306623868854
4.9504950495049505	1.2382142504573586	0.8049097719284527	0.696691361610017	1.4983988664615342	1.501601133538466	0.043194605686212785	2.5347619837699096	0.6207622680272931	0.37923773197270716	0.05562577183421436	0.694523604687898	1.747192627802037	0.7548459305061231	2.747971286344885	2.6004206691075322	1.9908398937073175	0.05094748035261891	0.5171898523418642	0.2689508328733615	0.7167250393812906	0.39958337587086007	0.11679213427592917	1.2003080742721834	1.0856192020608983	1.4584771111526982	0.10897274686935073	0.45087633871259364	0.20773468291618072	0.3823516692501285	0.39846830215364204	1.031172932215029	0.15215869859742845	0.13063254299749893	0.3171416635104347	0.13710281616776365	4.057175928068456	0.06439346757747309	0.0044151557935307685	0.11304068850929909	0.1156097724417129	0.23765607816425904	0.8911467089761649	0.2132093025749777	0.19640294182089868	1.1277849770614685	0.8383121386849952	0.014203349122072337	0.019699535131464115	0.5	0.08296688634652058
5.9405940594059405	1.2402887498483555	0.807857433837788	0.686875980872348	1.505266585289868	1.4947334147101323	0.04063315397267714	2.5223344891861843	0.6396063553939756	0.3603936446060245	0.058712039502400525	0.708330726864395	1.7651704341621768	0.7822408628361294	2.7383938257926723	2.5914255073055186	2.0599826308204676	0.054312285564589134	0.5804174134564526	0.21016213184336732	0.6000681824468225	0.3237314089180555	0.08234066399542599	1.3401118889690955	0.9710268080152583	1.4465872310240322	0.10205507754135777	0.41351853013608114	0.1917140305053045	0.3531161710938454	0.4508778180290648	1.1113138559801652	0.12782146784793752	0.11356927707468849	0.2763367735287708	0.14933393953650168	4.045743281474945	0.0528453577959325	0.0038114460740246788	0.09217466589122623	0.09947253190785	0.20182344937967658	0.8902758279079911	0.21605933660648996	0.20289413470492448	1.1326141336300672	0.8394367741587521	0.01112896189549951	0.016820130315681275	0.5	0.05981992858407578
6.930693069306931	1.241008499578893	0.8088530899832413	0.6835835378115883	1.5075633722051738	1.4924366277948264	0.039845766434024835	2.514722136939456	0.6537239204746152	0.3462760795253846	0.060432849519814924	0.7181761727294604	1.7794432455133047	0.8031765494502002	2.7328746907160104	2.581468792997937	2.110320556580805	0.05692077631424693	0.6317519857004643	0.17074214815111005	0.5133383444636926	0.2707598823132065	0.06215864376952314	1.442278925665217	0.8896006981624709	1.4425750382327347	0.097980049452489	0.387298861591938	0.17993718285178753	0.33166504514453216	0.49815643917798685	1.1725579456070503	0.10858350438158318	0.10001773416209654	0.24257846215049003	0.15993390171717786	4.035637432389305	0.04500275533387976	0.003222571132249917	0.0750594504150221	0.08571515989196486	0.17142456374973553	0.8934075775074964	0.21815255377655662	0.2066924597641716	1.136429959427163	0.8402097749883026	0.009184759009708913	0.014175506574825414	0.5	0.04438272987108422
7.920792079207921	1.24125324327044	0.8091880017186812	0.6824789852506699	1.5083330130306525	1.4916669869693477	0.03972636472536408	2.509374383116276	0.6640413263717148	0.33595867362828535	0.0614685990345117	0.7250192282233956	1.79001122652237	0.8199761548949541	2.7293284792653947	2.5707645310835097	2.1460850918957486	0.05907410494059241	0.6741176177784047	0.14301830438924046	0.44704442735540345	0.2322234821013901	0.04945562395325258	1.5191017153980395	0.8313231000095272	1.4412257419802692	0.09563779290253731	0.36894536277999535	0.1713424292100322	0.31604399931121974	0.5388063703149067	1.2181325239437235	0.09356268043598416	0.08920517771214964	0.21482094525401715	0.1692767218514466	4.026709701613161	0.03914783479314795	0.0027086383033425128	0.06152538114184542	0.0739686192714577	0.14585853711654884	0.8988834873074031	0.21995409614912192	0.2092029217000907	1.1395004538824127	0.8407445280615113	0.007833286099848503	0.011921731956227281	0.5	0.033853857246551364
8.910891089108912	1.2413357877340254	0.8093004860844414	0.6821083737707457	1.5085911401448162	1.491408859855184	0.03987530084804292	2.5050550435508225	0.6715018830817548	0.32849811691824515	0.062173820795708004	0.7295916320344225	1.797342516058182	0.8338870185522121	2.7267090823425204	2.5595203908993382	2.170688857444442	0.060921290327389195	0.7094551970196247	0.12269193465625887	0.39510804867169425	0.20319351195224025	0.0409113668675696	1.5784177673602595	0.7891379375703321	1.4407725860367604	0.0943777662187156	0.3562452905781413	0.16514737327924472	0.3048278859372002	0.5726280624273575	1.2517734292972356	0.0817805677886855	0.08050157729598144	0.19191453671945777	0.17767515697586442	4.01875355394538	0.03443939350214064	0.00228014837891918	0.05085745750586991	0.06394257945240658	0.12443182153258701	0.9056593518034403	0.2216540387917028	0.21111709686176783	1.1420291587368003	0.8411012752718355	0.006809718165852071	0.010059847825511992	0.5	0.0264741839680409
