time	C	M	X
0.0	0.3	0.0	0.0
0.9900990099009901	0.4534861550823391	0.01396812499737129	2.0283634555090475e-05
1.9801980198019802	0.5733060430685646	0.0806983298562085	0.0001297635699294178
2.9702970297029703	0.6667994746529677	0.24985951078881535	0.0005516376386484294
3.9603960396039604	0.7395838880576315	0.5032270084157806	0.0024651763153878195
4.9504950495049505	0.7936584673412453	0.8140652843756435	0.0431600631852545
5.9405940594059405	0.8043506246176949	0.9957405712543268	0.29071941671031687
6.930693069306931	0.7500750314241946	0.9950562543554857	0.5831310003609791
7.920792079207921	0.6439907875405669	0.9923681051607959	0.8712038566364342
8.910891089108912	0.5091661632665659	0.9747613170340702	0.9974662300201418
9.900990099009901	0.3981839685495501	0.8719263022824623	0.9960555825430432
10.89108910891089	0.3135442716273263	0.6121209177622826	0.9657711205215026
11.881188118811881	0.27732878366660135	0.21626565228684003	0.6855167329381932
12.871287128712872	0.3538088807168178	0.004676040433985447	0.05431254887119185
13.861386138613861	0.49506244390738297	0.02533204898461022	3.739551913561093e-05
14.85148514851485	0.6057557317316906	0.12390160481712366	0.00021412991993635875
15.841584158415841	0.6920965707505387	0.3230356089599695	0.0008495599426664885
16.831683168316832	0.7591267737397827	0.5976185378020359	0.005020583175877588
17.821782178217823	0.8041138677005958	0.9193827994432852	0.09902796798116893
18.81188118811881	0.7935017985856746	0.9956244758290148	0.3844925382370956
19.801980198019802	0.7211449820208339	0.9945592233503032	0.675947608315115
20.792079207920793	0.6013553116135165	0.9900448162236632	0.9595765478034439
21.78217821782178	0.4706278912790228	0.9562878866901755	0.9972901069063929
22.77227722772277	0.36825334322198	0.8069243683027341	0.9941218777837288
23.762376237623762	0.29396968944812496	0.49588759674062677	0.9168276694850446
24.752475247524753	0.2865919747498098	0.08598432193414207	0.5117629281845603
25.742574257425744	0.40245842817592314	0.007539326129686724	1.0850874135982451e-05
26.73267326732673	0.5334738191649079	0.04531115011336583	6.89255734276134e-05
27.722772277227723	0.6357288004024534	0.17766174608560859	0.00033846029007371245
28.712871287128714	0.7154397001173275	0.4038812690314319	0.0013444126407352347
29.7029702970297	0.7768143364734089	0.6970990032770991	0.013308530430031223
30.693069306930692	0.8083472263346266	0.9956952273267454	0.18451342658025585
31.683168316831683	0.7763547770534377	0.995421081135955	0.4779931336517269
32.67326732673267	0.687373312012423	0.9937996571326201	0.7682369274243777
33.663366336633665	0.5564763033099276	0.98546886066281	0.9975583434266266
34.65346534653465	0.4350411597478134	0.925274425400777	0.9969336405987054
35.64356435643565	0.3408647860199857	0.7248448776734457	0.9883173124614473
36.633663366336634	0.28097992475917855	0.3677340588357013	0.831271304478861
