time	M	Mp	Mpp	MAPKK	MKP3	M_MAPKK	Mp_MAPKK	Mpp_MKP3	Mp_MKP3_dep	Mp_MKP3	M_MKP3
0.0	500.0	0.0	0.0	50.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	418.4585197100521	0.24558329433984122	0.010048015850464897	5.3527310885619865	63.36141993167963	44.64479488511224	0.0024740263256007936	0.009164098146805801	0.06584051096968015	0.056884676106351104	36.506690783097596
1.9801980198019802	398.88058563554966	0.4590181205135406	0.03688135333018103	5.596552178158243	43.77993293123441	44.39847209589014	0.004975725951447149	0.03557139605139871	0.14236132664919937	0.10936188224968181	55.93277246381539
2.9702970297029703	387.7104625778278	0.6722189060860573	0.08587265420295763	5.747421306276404	32.72113283183963	44.24501407254435	0.007564621179060731	0.07475310725221694	0.19018286183856895	0.13505372817123718	66.87887747089843
3.9603960396039604	381.1219024582293	0.8740248686442393	0.15917926841925714	5.84012860547068	26.314977989821298	44.149813378586906	0.010058015942223915	0.12357036576450456	0.2187125439687534	0.14740391384333762	73.19533518660221
4.9504950495049505	377.13158932326047	1.0549738438520304	0.25488305488668844	5.897593965702217	22.543852256296155	44.090095436358645	0.012310597938956419	0.18052985987601186	0.2377087936566736	0.15450776063455715	76.88340132953667
5.9405940594059405	374.65138920129317	1.2117624210426186	0.36866820957493845	5.9337496689455556	20.298070162964304	44.051983771683815	0.01426655937042135	0.24514317822240997	0.2532893068079061	0.16020305431419718	79.04329429769123
6.930693069306931	373.0632878983113	1.3454316922541698	0.4956974199508537	5.957015188715268	18.947401821800195	44.02705204772459	0.015932763559916373	0.3171507584267549	0.26847774597372237	0.1659516508018368	80.30101802299758
7.920792079207921	372.00848305173776	1.45915526705458	0.631789217656742	5.972465964685688	18.12696157176261	44.01018685194813	0.017347183365954737	0.39603762280590304	0.28439288448356903	0.1720855203549176	81.02052240059308
8.910891089108912	371.2755671758842	1.556682098139047	0.7738143010924438	5.983161518002995	17.62290205711191	43.998281591857115	0.018556890139662358	0.4809512626863658	0.30120374772350933	0.17850894302805143	81.41643398945028
9.900990099009901	370.73863863170664	1.6415072943691287	0.9196198112028281	5.990949352245915	17.308816385032063	43.98944429086937	0.01960635688449217	0.5708398575263836	0.3187086312274919	0.18503126742575213	81.61660385878845
10.89108910891089	370.3220840708456	1.7165510846177454	1.0677875697274277	5.996948368807313	17.109474356382822	43.98251875799838	0.02053287319410651	0.6646249085934358	0.33662447839563414	0.1914919359895278	81.69778432063869
11.881188118811881	369.9801665300357	1.7841141945197752	1.2173948404396924	6.001838744866637	16.979836820127932	43.976795451546366	0.021365803586792152	0.7613215895250337	0.3547041988858048	0.19778882938030357	81.70634856208103
12.871287128712872	369.6850413690288	1.845952040638168	1.3678342530073702	6.0060357351853435	16.89279192748842	43.97183676745724	0.022127497357206656	0.8600952184403231	0.3727683310633357	0.2038707843389914	81.67047373866905
13.861386138613861	369.4196518296836	1.9033823288833125	1.518694569144312	6.0097940549970295	16.831934672713675	43.967371273167466	0.022834671835291472	0.9602719966667467	0.39070111842717015	0.20972179055897217	81.60737042163356
14.85148514851485	369.17348463935843	1.9573878539016305	1.66968693097811	6.013270747863566	16.787288676374168	43.9632295076473	0.023499744488919946	1.0613250938255174	0.40843571812008556	0.21534686374382972	81.52760364793652
15.841584158415841	368.94001774158085	2.008701479834612	1.8206007352977396	6.016563180735173	16.752756775977524	43.959304884432115	0.024131934832492756	1.1628510701859642	0.42593896925430025	0.22076195572420554	81.43769122885811
16.831683168316832	368.71517670593096	2.0578717186816298	1.9712774474068602	6.019732094812827	16.724593777206042	43.9555297921398	0.024738113047161524	1.2645450684693533	0.44319916761302663	0.22598754603208704	81.34167444067963
17.821782178217823	368.49639632768844	2.1053115647455076	2.121594855674312	6.022815645319343	16.700487102788312	43.95186092483313	0.025323429847314154	1.3661786444861803	0.46021732259555986	0.23104491403280877	81.24207201609725
18.81188118811881	368.28204725727403	2.1513342189465674	2.271457290833014	6.025837988880727	16.67900077817225	43.94827023571429	0.025891775404770945	1.4675815037938724	0.4770013351803109	0.23595416334514557	81.14046221950854
19.801980198019802	368.0710839648275	2.196179033333092	2.4207892549955976	6.02881455828183	16.65923769487368	43.94473933055575	0.02644611116221697	1.5686271346630538	0.49356232734220545	0.24073331496745198	81.0378395281537
20.792079207920793	367.86282752937	2.240030340322172	2.569531033161326	6.031755316907828	16.640633585944947	43.9412559735651	0.026988709526855177	1.6692218152077418	0.5099124452841401	0.2453980151526768	80.93483413841061
21.78217821782178	367.6568309183418	2.283031167128522	2.717635500512371	6.034666776264121	16.622830809717883	43.93781189610405	0.02752132763160917	1.7692963398498553	0.5260636235586624	0.24996157411776104	80.83184765275597
22.77227722772277	367.4527949622538	2.3252932877625385	2.8650656916138635	6.0375532531507385	16.6056006884788	43.93440141274382	0.028045334105229584	1.868799848660521	0.5420269511035767	0.25443516587782267	80.7291373458794
23.762376237623762	367.25051566093777	2.36690464489814	3.0117928860865186	6.040417656960939	16.58879553496079	43.93102054078073	0.02856180225810851	1.9676952477634588	0.5578124006197757	0.2588280920682419	80.62686872458784
24.752475247524753	367.0498508823217	2.4079348802133844	3.1577950693047625	6.043261986294753	16.57231884554445	43.927666434470744	0.029071579234286125	2.065955809320446	0.5734287665796678	0.263148056378075	80.52514852217746
25.742574257425744	366.8506991845707	2.4484394884781757	3.303055679165962	6.046087643992155	16.556106708222057	43.92433701824786	0.029575337759765247	2.1635626449110674	0.5888837163731575	0.26740142285647706	80.42404550763735
26.73267326732673	366.6529862308606	2.4884629646057905	3.447562579975905	6.048895638587129	16.540116136854635	43.92103074619696	0.030073615215680277	2.2605028207755913	0.6041838961417277	0.27159344609789954	80.32360370013023
27.722772277227723	366.4566559950895	2.528041206207601	3.591307220990192	6.051686714214056	16.52431770807268	43.917746442403946	0.030566843381773304	2.3567679453062893	0.6193350571460812	0.2757284696719067	80.22385081980312
28.712871287128714	366.26166499963904	2.567203363167457	3.7342839461395467	6.054461435332113	16.50869087361335	43.91448319338979	0.0310553712778695	2.452353103230204	0.6343421836164989	0.279810093691839	80.12480374584817
29.7029702970297	366.06797852308495	2.605973264695938	3.8764894306774944	6.0572202421805645	16.493220976277193	43.91124027506789	0.03153948275131665	2.547256050208424	0.6492096120837489	0.28384131386727	80.02647204756343
30.693069306930692	365.8755680397682	2.6443705336788557	4.017922220426842	6.059963487988229	16.477897305885097	43.908017101824385	0.032019410187161285	2.6414765963032782	0.6639411377125118	0.2878246361724873	79.9288603239267
31.683168316831683	365.6844094916784	2.6824114558844205	4.158582357268535	6.062691463916552	16.462711840914242	43.90481319089446	0.03249534518875842	2.735016134524787	0.6785401063938111	0.29176217040285257	79.83196974776438
32.67326732673267	365.49448209396775	2.720109663126992	4.298471075081972	6.065404416167122	16.44765841600895	43.901628136869675	0.03296744696296903	2.827877276803624	0.6930094928105021	0.29565570624065546	79.73579910813633
33.663366336633665	365.3057675022144	2.757476670910041	4.437590553776218	6.068102557815066	16.432732169084964	43.89846159327059	0.03343584891412243	2.9200635722367068	0.707351965738396	0.29950677477385906	79.64034551816614
34.65346534653465	365.1182492204084	2.7945223033463744	4.5759437204355455	6.070786077152651	16.417929167037027	43.89531325899482	0.0339006638523085	3.011579287905699	0.7215699420913236	0.3033166981655984	79.54560490480041
35.64356435643565	364.9319121751859	2.831255029485113	4.713534089228621	6.07345514364003	16.403246150258965	43.89218286824577	0.034361988113975624	3.102429237704454	0.7356656313144305	0.3070866296242516	79.45157235109797
