time	glycerol_i	cin	glucose_i	G6P	trehalose	F16DP	F26DP	trioseP	Gpd1	pyruvate	acetate_i	ethanol_i	Hog1	Hog1PP	Pfk2627a	Pfk2627i	AOG	gpd1mRNA	stl1mRNA	Stl1	AOGi	Fps1r	biomass	cellvol	glycerol_e	glucose_e	acetate_e	ethanol_e	trehalose_e
0.0	2.921325e-05	0.00014564075	0.0009442450000000026	0.00016171550000000003	6.428975e-07	2.870925e-05	6.0151250000000006e-09	1.800155e-05	6.946275e-06	1.7996850000000004e-05	0.00023262875	0.0046727999999999995	7.958450000000001e-05	3.6181500000000002e-06	3.17305e-06	3.239975e-05	6.409950000000025e-07	3.2159e-07	4.8464e-07	1.075970000000005e-06	6.603475e-06	9.688225e-05	0.00113199	6.000000000000026e-08	0.00104506	0.055692	0.00094308	0.00896735	7.34755e-05
0.9900990099009901	2.9158988675402043e-05	0.0001453981201659189	0.0009425444359115774	0.00016179635076644952	6.409403297735358e-07	2.8797559486094236e-05	6.00912765507177e-09	1.7446388301611736e-05	6.935852259892516e-06	1.4762484438269339e-05	0.00023229098478120113	0.004662996509876501	7.968603881880046e-05	3.3779999397398765e-06	3.1131821797195595e-06	3.240035540531895e-05	6.409521684870981e-07	3.224032944584077e-07	4.84497954296584e-07	1.0745328578086104e-06	6.603517831512903e-06	0.0001892246577915238	0.001132219992112248	6.010012364695851e-08	0.0010450785989641331	0.05569128258308175	0.0009431965360897183	0.008974552898161145	7.347551359939044e-05
1.9801980198019802	2.9108895569196194e-05	0.00014518570723732736	0.0009410400593629911	0.00016190925693564646	6.391229447179555e-07	2.88887908066431e-05	6.002889683512139e-09	1.691321929942983e-05	6.926875817149513e-06	1.2141768670571616e-05	0.00023197746661543335	0.0046535810335276845	7.971286377494543e-05	3.2298262638645153e-06	3.050481712691187e-06	3.241117394626413e-05	6.409088563060315e-07	3.232795478432389e-07	4.844556179909117e-07	1.0733186405355504e-06	6.60356114369397e-06	0.00019427880241582518	0.001132450808922469	6.018805271021946e-08	0.0010450990308397787	0.055690565116420156	0.0009433129786588367	0.008981745296487	7.347552715408556e-05
2.9702970297029703	2.9063309917459367e-05	0.00014499970778126143	0.0009397071540001292	0.00016205015807923786	6.374281167839222e-07	2.898237194099348e-05	5.9964077658455046e-09	1.6400829639745025e-05	6.91916486134376e-06	1.0025619507530398e-05	0.00023168648925082116	0.004644534213107277	7.970240808551856e-05	3.1340229039302647e-06	2.9876541838044e-06	3.2428571048222044e-05	6.408651258034864e-07	3.242107397661123e-07	4.845005015558302e-07	1.0722994409848951e-06	6.603604874196516e-06	0.00019776654211329579	0.001132682390520087	6.026525937431421e-08	0.001045119901470201	0.05568984760001403	0.0009434293318878367	0.008988927305486642	7.347554066683893e-05
3.9603960396039604	2.9021699143466315e-05	0.00014483680833621894	0.0009385241901318074	0.00016221551013300477	6.358408546200721e-07	2.9077808943973713e-05	5.9896866431299635e-09	1.59081311314023e-05	6.912561852197993e-06	8.321272901578165e-06	0.00023141642120796957	0.004635837165583749	7.967463609939294e-05	3.068732573972882e-06	2.926136870153435e-06	3.245030012006151e-05	6.408210312007331e-07	3.2518985424820947e-07	4.846217103172415e-07	1.0714509398615867e-06	6.603648968799269e-06	0.00020028239939960156	0.001132914683967692	6.03330403134404e-08	0.0010451410759632776	0.05568913003386226	0.0009435456000608984	0.008996099065098984	7.347555414007142e-05
4.9504950495049505	2.8983575418418104e-05	0.00014469412002599463	0.0009374723991679683	0.00016240221727112592	6.343481026444895e-07	2.9174675927509668e-05	5.9827351535685064e-09	1.5434142242415768e-05	6.906929416483486e-06	6.950959361018372e-06	0.00023116568145573285	0.004627470570581777	7.964009315040386e-05	3.021759563076528e-06	2.8666755981318142e-06	3.247490972644732e-05	6.407766197106746e-07	3.2621074913815766e-07	4.848097332629319e-07	1.0707519278135095e-06	6.603693380289328e-06	0.00020217303714157136	0.0011331476424832365	6.039253694096473e-08	0.0010451624691457822	0.05568841241796368	0.0009436617874788483	0.009003260737295226	7.347556757591418e-05
5.9405940594059405	2.8948499819890427e-05	0.00014456912311552222	0.0009365354128115421	0.00016260757402983565	6.329384862560486e-07	2.9272606450211003e-05	5.9755641331862025e-09	1.4977972873298392e-05	6.902147716370939e-06	5.8502675588073604e-06	0.0002309327337122229	0.00461941439770833	7.960416863952339e-05	2.9862749786789593e-06	2.8096314358056795e-06	3.2501423353213494e-05	6.407319324679237e-07	3.272680448915033e-07	4.850562637330472e-07	1.0701839000089686e-06	6.603738067532077e-06	0.00020364779459861303	0.0011333812247314745	6.044475331308612e-08	0.0010451840260677487	0.05568769475231717	0.0009437778983811914	0.009010412498858655	7.347558097624488e-05
6.930693069306931	2.8916082026814556e-05	0.00014445961717437437	0.0009356989387671948	0.00016282921322904387	6.31602083027862e-07	2.9371285710816192e-05	5.968185202348554e-09	1.4538810972234867e-05	6.89811208377659e-06	4.966330091664102e-06	0.0002307160907649519	0.004611647996618019	7.956956368767345e-05	2.958320622819762e-06	2.7551594607602085e-06	3.252914846693572e-05	6.406870053610582e-07	3.2835702430810756e-07	4.853540381101644e-07	1.0697306916495245e-06	6.603782994638943e-06	0.0002048348362836192	0.001133615394168309	6.049057273336312e-08	0.0010452057096959533	0.05568697703692158	0.0009438939368775673	0.009017554534541639	7.347559434272077e-05
7.920792079207921	2.888597745493336e-05	0.00014436367972464677	0.0009349504916837403	0.00016306506269994	6.303302330647585e-07	2.9470444010276812e-05	5.960610171276658e-09	1.4115911712854832e-05	6.894731057270347e-06	4.2560941365015304e-06	0.00023051432349643764	0.004604150391210925	7.95375057773509e-05	2.9355707265938177e-06	2.703298008425439e-06	3.255757716633789e-05	6.406418697202531e-07	3.2947354904663664e-07	4.856967018342902e-07	1.069378175464986e-06	6.603828130279748e-06	0.00020581381316022208	0.0011338501184805702	6.05307719604076e-08	0.001045227494072843	0.055686259271775784	0.0009440099068964923	0.009024687031450974	7.347560767680626e-05
8.910891089108912	2.8857883298998616e-05	0.00014427963003153758	0.0009342791575780271	0.0001633133073418325	6.291153731191076e-07	2.9569850980346493e-05	5.952850704143045e-09	1.370858825018889e-05	6.891924662978797e-06	3.68470815768534e-06	0.0002303260704534874	0.004596900635126967	7.950844517111583e-05	2.916614845696225e-06	2.654020691529338e-06	3.258632531867645e-05	6.405965529173744e-07	3.3061398627958395e-07	4.860786919669244e-07	1.0691139967725237e-06	6.6038734470826276e-06	0.00020663575754764166	0.0011340853690835484	6.056603396234962e-08	0.0010452493602016635	0.055685541456878644	0.0009441258121481274	0.00903181017449677	7.347562097979728e-05
