time	cpep	cglcex	cg6p	cpyr	cf6p	cg1p	cpg	cfdp	csed7p	cgap	ce4p	cxyl5p	crib5p	cdhap	cpgp	cpg3	cpg2	cribu5p	accoa	malcoa	fer	fer_ext	fercoa	ferdicoa	cur	cur_ext
0.0	2.67	3607.5	3.48	2.67	0.6	0.653	0.808	0.272	0.276	0.218	0.098	0.138	0.398	0.167	0.008	2.13	0.399	0.111	1.0	1.0	0.0	17647.5	0.0	0.0	0.0	0.0
0.9900990099009901	0.7483801166589028	3603.349842713116	4.36547373453444	5.582961388296576	0.7358471090923296	0.6616708201780603	0.8399135087239612	2.237200413052276	0.25776614462601444	0.5070600437152791	0.17575037576460795	0.21403530962679218	0.5127567543909645	0.48636947431563055	0.002744330449067501	0.6650027668140391	0.11890874124463749	0.15429861451364152	2.0042265731847384	0.0002999662659781614	253.0140811693105	16446.85787611236	945.5808262455362	0.00039378023400444054	0.015551145309794786	1.0078602009689697
1.9801980198019802	0.2661558522639725	3601.76060727963	3.5771747477593907	5.874787172605751	0.6087283177436441	0.6418094891767092	0.8459914969126462	2.908735245467571	0.22038519229593537	0.4749689869342283	0.16829124021253078	0.17608947171648384	0.5310202170143059	0.582144614043637	0.00129845273413634	0.25651749875034413	0.043923092685362236	0.14210582315325257	3.0183675108724213	0.000299982055524255	238.65616426705876	15513.593271639242	1893.1116511684475	0.0003937964741859862	0.016245817517854984	1.053013746870136
2.9702970297029703	0.3239874985502292	3600.126573878835	3.57057078630189	6.333503980795935	0.6078838939123833	0.620697382270443	0.8422864263875379	2.5632853222932233	0.2148188768769265	0.46617338065916425	0.16439174386073901	0.17483996794978743	0.5104492199901637	0.5456563792249604	0.0014444962547932388	0.3015990743955928	0.052543230574045606	0.138614569450559	3.8910642862294975	0.000299989024623127	224.29834164050638	14580.334794340743	2840.636251633043	0.0003938042563516436	0.01694051135272093	1.0981687793730337
3.9603960396039604	0.3672037366036448	3598.402019137129	3.6148347067022937	6.81925448309654	0.6152855865571758	0.6052826878015711	0.8403500537180113	2.410964017944768	0.21627217204354132	0.46479941549444165	0.1635566063610743	0.17696233221152646	0.5044734465260557	0.5271186110168284	0.0015612269321365632	0.33612563319654126	0.059055123834928336	0.1387706136237905	4.817749741527823	0.0002999936568269427	209.9406257697131	13647.083255267757	3788.1538054439734	0.0003938096343545732	0.01763521753554408	1.1433246369245316
4.9504950495049505	0.3878705017130025	3596.6924930160985	3.6275756880190526	7.233665917084292	0.617526442538262	0.5930301329328371	0.8394931463593976	2.360759989672801	0.216978063610455	0.46543966566829886	0.16368896105454867	0.17769711160884533	0.5042648738014234	0.520742920051014	0.001618606127394349	0.3527442871859614	0.06217713940188513	0.13905867276806877	5.793099950432552	0.000299996931069703	195.58303178950825	12713.839637986292	4735.663314418629	0.00039381350366813597	0.018329932276515387	1.1884810637552328
5.9405940594059405	0.4000103432146132	3595.0130263893634	3.62765146640072	7.587342755385523	0.6176731853482946	0.582688578081165	0.8389075362948232	2.334997040162351	0.2170475816403359	0.46600463371714285	0.16385241608154394	0.17780155429826702	0.5047257652340688	0.5175362822324733	0.0016524115921504388	0.3624694736150452	0.0640065295854517	0.1391544287197398	6.793050224607378	0.00029999931136082537	181.22557830028185	11780.605151261105	5683.1635515196385	0.00039381633908794496	0.019024653156124935	1.2336378981569867
6.930693069306931	0.4099148854525579	3593.3593730535435	3.6257397190949825	7.898678069511549	0.61747493809148	0.5738420250800705	0.838372248519461	2.313090886742757	0.21695925075222777	0.4662943703152468	0.16392601688357047	0.17778206546732483	0.5049194473539317	0.5148580060918406	0.0016798147630099256	0.37036209682809484	0.06549453328549676	0.13916235313008893	7.8047841453823965	0.00030000109859119076	166.8682885140703	10847.381303524307	6630.652985319381	0.0003938184768339319	0.01971937857527524	1.278795033307531
7.920792079207921	0.4189231153594217	3591.7266797093453	3.624250109598005	8.179057111448785	0.6173306734432602	0.5662936846275932	0.8378691060091528	2.2929442584003046	0.21687089628042555	0.4664632557394043	0.16395758419756173	0.17776829869339075	0.5049442622602103	0.5123897148342724	0.0017046894431511227	0.3775280413332498	0.06684640669527402	0.1391522158839613	8.822774366188362	0.0003000024829165547	152.5111919174411	9914.17001092068	7578.129670331503	0.00039382013673627304	0.020414107461266966	1.323952397659781
8.910891089108912	0.4271298007048551	3590.1118947953305	3.623153006382279	8.434942101975231	0.617238905364936	0.5598797560605137	0.8374067724439221	2.2749676732365858	0.216800128683042	0.46659405973082146	0.16397757820766662	0.17776596593792157	0.5049240397794734	0.5101746954718295	0.0017273675659066567	0.3840540101968507	0.06807756483461758	0.1391422501648248	9.844341946613177	0.00030000358412435443	138.154326758779	8980.97375891282	8525.591082945088	0.0003938214593118288	0.021108839072434143	1.3691099418579418
