time	RuBP	PGA	TP	HeP	TPGA	E4P	S7P	Ru5P	GG	ATP	ADP	UTP	UDP	Pi	TPc	HePc	Suc	Pic	SucV	CO2	E	Resp
0.0	2.0	2.4	0.5	2.2	0.2	0.05	2.0	0.05	99.9999999999999	3.875	0.53	3.871	1.613	2.5	0.114	0.1	77.31	0.8	77.31	31.0	0.5	1.0
0.9900990099009901	1.7169645791877715	2.867562903097417	0.06350020855254886	2.2615040129390556	0.5208889897742162	0.09093311362977768	1.495374070280976	0.8087745853538378	100.00731688778913	3.937121259866163	0.4678787401338362	3.8702796826823254	1.613720317317672	2.616300687904679	0.12353253121320847	0.105276546714088	77.31025599671784	0.7859112393903768	77.31000000783882	31.0	0.5	1.0
1.9801980198019802	1.5453990160531452	3.2205112523002586	0.04428119955794216	2.196529009047223	0.7816982596952847	0.14132647794147296	1.1157169055602019	1.284282229868837	100.01431787173874	3.895299565149831	0.5097004348501686	3.869483933524468	1.614516066475531	2.5862553284679426	0.10419171418974067	0.10420057138279275	77.31076218558427	0.8071237809029984	77.31000005920505	31.0	0.5	1.0
2.9702970297029703	1.4445092604456	3.503086929650716	0.039667885266527834	2.130577403822145	0.9262674471670606	0.18680538835240434	0.8389306305546671	1.627977223529643	100.02070681976518	3.824145601252172	0.5808543987478265	3.8692902508853013	1.6147097491147002	2.5347904166805253	0.09177169474467063	0.09870593343471745	77.31090988741174	0.825232120935313	77.31000014649399	31.0	0.5	1.0
3.9603960396039604	1.3886446768785081	3.7424205307373515	0.038520938896973306	2.0663323382376784	0.9860125349365411	0.2264833007611152	0.638581830818326	1.8783125438196238	100.02654451198677	3.749250278622384	0.6557497213776158	3.86992336198665	1.6140766380133507	2.457808884349535	0.08420364591134419	0.09167814906745739	77.3104230196954	0.8391948430345504	77.31000021819723	31.0	0.5	1.0
4.9504950495049505	1.360795696517179	3.9551117805932297	0.03914999964113756	2.0043914438358943	0.9858640203528203	0.2599753640241173	0.49485264434844867	2.0613443269271845	100.03195729227457	3.6770950306149564	0.7279049693850428	3.8714001956317694	1.6125998043682317	2.361488016980675	0.07984634083726755	0.08453331892386066	77.30923036685466	0.8492201446071052	77.310000206824	31.0	0.5	1.0
5.9405940594059405	1.3497324697432713	4.151265661495172	0.04101613560884107	1.9450269948572596	0.9442582457348547	0.2869319168252771	0.39314431422426627	2.195934815830142	100.03705368693285	3.608047324906303	0.7969526750936965	3.873642033324033	1.6103579666759678	2.254167896766197	0.07774774138627537	0.07796262529496116	77.30736001223393	0.8556475999947323	77.31000004334226	31.0	0.5	1.0
6.930693069306931	1.348059954538112	4.336936802024011	0.04392729034311789	1.8884675093448016	0.8751759156473865	0.30702669180155584	0.3227021617237727	2.2955450943983324	100.04190846253377	3.5411619693100986	0.8638380306899015	3.8765266949964574	1.6074733050035446	2.1431125719780875	0.07734413669882804	0.07230403569071868	77.30488834331679	0.8588251326139982	77.30999966418321	31.0	0.5	1.0
7.920792079207921	1.3509376441302774	4.515618076902173	0.04783236541479621	1.8349863240568283	0.7895068893400092	0.3199941792757797	0.27556705708404344	2.3695935072898764	100.04656730773684	3.475660665864496	0.9293393341355035	3.879913692104344	1.6040863078956578	2.033872535851452	0.07828626537586274	0.06771957679263199	77.30191507697378	0.8590804657271636	77.30999901464284	31.0	0.5	1.0
8.910891089108912	1.3552351527873998	4.689166887753061	0.052739273299002014	1.7849429151809881	0.6959277174201743	0.325692689320913	0.24578352443814055	2.4244990225411964	100.05105556939895	3.4112595890865247	0.993740410913475	3.883656432711777	1.6003435672882251	1.9304457928053766	0.0803434309187129	0.06428385930269141	77.2985509020896	0.8567162770668215	77.30999805050755	31.0	0.5	1.0
9.900990099009901	1.3589692674996663	4.858390051415648	0.05866313373864346	1.7388073607768306	0.6014306841804632	0.32419200529076103	0.2287968250979046	2.464495195201126	100.0553863447198	3.3481512651529495	1.0568487348470494	3.887608015901693	1.5963919840983087	1.835565628326805	0.08334491021903512	0.062029020426241505	77.29491146194128	0.8520180534530332	77.30999673880548	31.0	0.5	1.0
