time	IkBa_mRNA	IkBa_cytoplasm	IkBa_nucleus	IkBaIKK	IkBaNFkB_cytoplasm	IkBaNFkB_nucleus	IkBaIKKNFkB	NFkB_cytoplasm	IKK	NFkB_nucleus	IkBbIKK	IkBbIKKNFkB	IkBbNFkB_nucleus	IkBbNFkB_cytoplasm	IkBb_nucleus	IkBb_cytoplasm	IkBb_mRNA	IkBe_mRNA	IkBe_cytoplasm	IkBe_nucleus	IkBeNFkB_cytoplasm	IkBeNFkB_nucleus	IkBeIKKNFkB	IkBeIKK
0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
0.9900990099009901	0.0001814590639294382	2.438480809540507e-05	1.5161724547389444e-07	1.9877010847953626e-08	0.05953313695432298	5.144582924110567e-11	0.0003786746225694819	2.6245574240694357e-05	0.0005404733730852603	7.314469494774717e-05	2.3294285087144783e-09	5.4955508371566426e-05	1.5381679985298115e-11	0.029937718881607924	4.15002324953515e-08	6.394512240935727e-06	4.19471947445286e-05	2.992861647502884e-05	3.947656585371522e-06	2.4301503819063822e-08	0.009970250773793089	8.768408351677052e-12	2.5872975910822073e-05	1.3136250136382022e-09
1.9801980198019802	0.0003599745658649149	8.634223893723727e-05	1.0183857021533319e-06	7.098247132846628e-08	0.059261017362349656	2.1799965153292243e-09	0.00048567794897348487	3.672315367502668e-05	0.0003996619673312705	0.0002462401968009273	7.813596431714364e-09	7.87028486099237e-05	6.099337469388969e-10	0.02990231719270884	2.483331171027666e-07	2.0791508706086662e-05	8.320242492605512e-05	5.936352789667975e-05	1.3715049558648397e-05	1.585114407638604e-07	0.009953444475892017	3.821352872103735e-10	3.587366442996582e-05	4.7745790108611804e-09
2.9702970297029703	0.0005357349914794024	0.00018038917070441798	3.0775861740894975e-06	1.4989187386469453e-07	0.05904858740746815	1.683930730577033e-08	0.000512185157919277	3.979147243830918e-05	0.0003557003649348228	0.0004507757219599973	1.5485461583659852e-08	9.146063156099267e-05	4.643356124524117e-09	0.02987586620333851	7.047618453683071e-07	4.16084271081174e-05	0.00012377710520668854	8.831287843398562e-05	2.8152968508815658e-05	4.659217913685286e-07	0.009940830500537226	3.027457378057313e-09	4.047835156656941e-05	1.011666363779188e-08
3.9603960396039604	0.0007089653145912575	0.00030180235394645564	6.639434452525134e-06	2.614915870399887e-07	0.05885509655205458	6.617740500908449e-08	0.000515481618007534	4.063640009573489e-05	0.0003415138311389407	0.0006635182358872408	2.5273343934294047e-08	9.968520490584639e-05	1.823735582131464e-08	0.029852771697061416	1.452595934593219e-06	6.755031679164529e-05	0.00016368246199737225	0.00011678467794194532	4.632104346210164e-05	9.787678482518008e-07	0.009929698662262591	1.2155814288033021e-08	4.301504625961974e-05	1.753473577066316e-08
4.9504950495049505	0.0008798897249631429	0.00044652269050172213	1.1873418012802415e-05	4.116413208301698e-07	0.05866813814838379	1.81654666904586e-07	0.0005126655572833092	4.083369441962336e-05	0.00033664755261738596	0.000877499586897441	3.729551693090907e-08	0.00010559983316060797	5.024127541920453e-08	0.02983120586090466	2.5021095436348585e-06	9.755720486244366e-05	0.0002029295365171895	0.0001447868041442868	6.744961211611327e-05	1.7061484425244962e-06	0.009919180599140686	3.3959532186023514e-08	4.461084938345806e-05	2.7270696097235755e-08
5.9405940594059405	0.0010487235716961107	0.0006110660870915723	1.883421812638233e-05	6.044414283817366e-07	0.058483933647992675	3.998781148775897e-07	0.0005087178805704903	4.085538980901567e-05	0.00033480923272374824	0.0010906286978837423	5.162557846416877e-08	0.00011008401670329131	1.1108445049931096e-07	0.02981051788196145	3.841187080909138e-06	0.00013076124289410673	0.00024152918784830295	0.00017232700481311492	9.09085841529305e-05	2.6406696324765195e-06	0.009908982349958427	7.581413991557223e-08	4.56933432072642e-05	3.9459766975619995e-08
6.930693069306931	0.0012156729796447125	0.0007924458135674845	2.748609115744747e-05	8.420068480688267e-07	0.05830136663692324	7.586070136377366e-07	0.000504985067015662	4.083958156351849e-05	0.00033403267837331103	0.0013022372544140045	6.825733790881895e-08	0.00011356343354786706	2.1156791638594002e-07	0.029790441431262363	5.442761994443389e-06	0.00016645200060740886	0.0002794920959404954	0.00019941289991260057	0.0001161822027029902	3.7638579748586545e-06	0.009898996556334024	1.454154867661512e-07	4.645443258897755e-05	5.412426680507604e-08
7.920792079207921	0.0013809352512880353	0.0009881053804973881	3.772518638905466e-05	1.1248897451881165e-06	0.05812016489959705	1.2934762644352416e-06	0.0005017460235621646	4.082400595839747e-05	0.0003336823577073116	0.0015120415721535895	8.712072799710842e-08	0.00011629081751352717	3.6182482981596456e-07	0.02977084798679299	7.270727792240823e-06	0.00020404814800513462	0.0003168287645661766	0.00022605198370732817	0.0001428484548250434	5.050469085975111e-06	0.009889181761499525	2.500280324181295e-07	4.699758784495451e-05	7.120287745657128e-08
8.910891089108912	0.0015446988659235572	0.0011958604095646125	4.9399493298842576e-05	1.452522785965816e-06	0.05794034138921554	2.035554738117827e-06	0.0004989841127355077	4.081674383483331e-05	0.0003335383747498839	0.0017198386455605753	1.0810242390574818e-07	0.0001184391839611972	5.705377077445672e-07	0.029751667281313555	9.284514456910179e-06	0.00024307427501815994	0.0003535495242265533	0.0002522516268357992	0.00017056222437972004	6.47182958250424e-06	0.009879523496995439	3.9591348121886016e-07	4.7387124592617445e-05	9.057872952309237e-08
