time	HR	G	ERK	PIP2	DAG	PKC	PKC_a	GpERK	bpERK	barr1	barr2	G_a	HRP1	Hbarr1RP1	Hbarr2RP1	HRP2	HRbarr2	Hbarr2RP2	GRK2_3	GRK5_6	pERK
0.0	0.08	56.99	4.243	0.997	0.009	8.842	0.002	0.015	0.015	0.858	0.483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.89944	1.518	0.03
0.9900990099009901	0.005003637709549105	56.206418979608074	3.467642243203253	0.08158175252822235	0.9244182474717775	8.55742630725839	0.2865736927415833	0.6914689953263594	0.11388876147039476	0.8289812257673418	0.4608239001569329	0.7835810203918527	0.0073817725337145205	0.029018774232658594	0.015306333108306097	0.01641971568101422	0.0012320050940484487	0.005637761640714759	0.89944	1.518	0.8053577567967541
1.9801980198019802	0.0011729555322977279	56.86006057955163	3.1051291791614433	0.25774474738642456	0.7482552526135755	8.538357990030544	0.30564200996942775	0.8485285700231695	0.3193422508153956	0.8218810631150845	0.4549957485703292	0.1299394204482782	0.0014410190355902297	0.036118936884915506	0.017587794411872377	0.013262837117529656	0.000552793300782327	0.009863663717017941	0.89944	1.518	1.167870820838565
2.9702970297029703	0.000798151982888537	56.91474292411209	3.054984897422794	0.4161977527399024	0.5898022472600974	8.58887351002085	0.2551264899791262	0.726773487945768	0.49124161463144733	0.8199738956428214	0.45396407572507325	0.07525707588782383	0.0007866500246604842	0.038026104357178715	0.016986511095238896	0.011353169360349497	0.0002475367659263757	0.011801876413763278	0.89944	1.518	1.2180151025772155
3.9603960396039604	0.0006846023865555063	56.92681291918057	3.065489689819247	0.5145577983424354	0.4914422016575643	8.63409722574452	0.20990277425545395	0.5976017396810875	0.6099085704996744	0.8186977138424975	0.45409680822476717	0.06318708081935033	0.0006676050243555462	0.039302286157502045	0.016124655323227054	0.010442314656358054	0.00012902737098506353	0.01264950908102251	0.89944	1.518	1.207510310180762
4.9504950495049505	0.0006275296028088964	56.93233845724674	3.0815484804259623	0.5736826790992603	0.4323173209007395	8.664043775833763	0.17995622416621662	0.507256517991804	0.684195001582243	0.8175915695068925	0.4546501568007638	0.057661542753181465	0.0006173227672736468	0.04040843049310718	0.015263848771099847	0.009996873937578124	8.282105780780945e-05	0.013003173370330254	0.89944	1.518	1.1914515195740472
5.9405940594059405	0.0005917622550899203	56.93564865314812	3.0953996144566402	0.6100862452152574	0.3959137547847423	8.682773290323906	0.1612267096760694	0.44993944473869935	0.7276609408046697	0.8165765120046158	0.4553594507746406	0.054351346851795046	0.0005861065938514184	0.041423487995384395	0.01444450906493048	0.009758093930319026	6.406034602395234e-05	0.01313197981440658	0.89944	1.518	1.177600385543369
6.930693069306931	0.0005652382096719323	56.93802388178827	3.1071984089864793	0.6335152781147543	0.3724847218852456	8.69460593531518	0.14939406468479383	0.4140593239709146	0.7517422670426168	0.8156254887244292	0.45611172058298033	0.05197611821166374	0.0005627895941404205	0.04237451127557069	0.013676329903229936	0.0096091815036014	5.577016928924792e-05	0.013156179344502146	0.89944	1.518	1.1658015910135315
7.920792079207921	0.0005431798243294909	56.93995959491989	3.117715060259256	0.6496159451338965	0.3563840548661034	8.702419286999676	0.14158071300029915	0.3909894844689941	0.7642954552717602	0.8147261763511512	0.45685853513628233	0.0500404050800596	0.0005433454001635417	0.043273823648848415	0.012960426234860033	0.00949818626294481	5.152924683559062e-05	0.01312950938202388	0.89944	1.518	1.1552849397407543
8.910891089108912	0.0005236244339351946	56.94165769685637	3.127505191297054	0.6615906585700357	0.3444093414299643	8.70794033573534	0.13605966426463614	0.37531447944522695	0.7701803292577296	0.8138719293102066	0.45758010101993024	0.04834230314356445	0.0005261364933173236	0.0441280706897928	0.012294869090410604	0.009402269402888762	4.889796989037682e-05	0.013076131919770688	0.89944	1.518	1.1454948087029566
9.900990099009901	0.0005057320643578435	56.94320363733379	3.1369174183522444	0.6712148918042449	0.33478510819575497	8.712158872840428	0.1318411271595456	0.3638524418048812	0.7722301398428849	0.813058484021001	0.45826925847741734	0.04679636266613952	0.0005104570264873019	0.04494151597899843	0.01167669886462494	0.009311553407577625	4.69432180035233e-05	0.013007099439956088	0.89944	1.518	1.136082581647766
