time	x2	x6	x5	x7	x8	x16	x15	x9	x11	x10	x12	x29	x30	x39	x46	x40	x45	x41	x44	x18	x17	x14	x22	x32	x13	x20	x21	x23	x27	x24	x25	x34	x36	x42	x37	x47	x48	x52	x51	x50	x53	x54	x55	x60	x59	x57	x61	x62	x63	x65	x68	x35	x28	x31	x56	x43	x58	x4	x26	x49	x33	x64	x19	x38	x66	x67	x1	x3
0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	85.0	19000.0	0.0	0.0	67.0	0.0	0.0	0.0	67.0	41667.0	0.0	0.0	0.0	67.0	0.0	35000.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	16667.0	0.0	8.0	0.8
0.9900990099009901	0.2919327833029993	0.0017502546753240917	0.8901378865456432	1.72355003087415e-08	5.898406205374055e-12	4.1260911557385664e-14	99.99999999999994	999.9999999999951	4.8964887570109255e-12	2.054706336005918e-13	3.2851002427540686e-28	2.1292900338971988e-46	6.245683141725363e-61	2.372439790487242e-14	6.502548949956269e-16	1.6099620994036534e-15	7.95542388524848e-17	2.9334241324202446e-17	1.6279494969379992e-17	9.59128515228751e-16	50.0	3.837495339979338e-18	1.0063147984713426e-40	4.616047011909364e-64	4.2130860242256853e-29	1.0020603718261311e-32	9.159142775844022e-35	60.0	2.7303271716153107e-35	5.948903979326075e-39	1.1478344945011184e-38	74.86339946111644	19000.0	6.550533644040881e-16	2.7069236920977618e-17	67.0	1.2927027570696025e-19	1.0450678148126072e-22	3.3560162627336626e-22	67.0	41667.0	8.735453886381633e-21	2.016523492371821e-21	2.0231604266479272e-24	67.0	2.0791334515436222e-47	35000.0	1.7403210572555645e-48	2.4814097815980596e-49	2.2094755272015993e-103	6.510584369516254e-49	23.863399461116426	2.393654310256592e-37	1.519363609876373e-61	2.356358636697087e-46	1.067196777531385e-17	6.411125483672931e-49	11.108111824286304	5.042288894047608e-43	3.610004543003558e-19	6.907718272515213e-69	9.266273052084718e-102	1.000079674215163e-31	10.13660053888355	16667.0	1.00180772245095e-102	8.0	0.8
1.9801980198019802	0.5605790994386296	0.012879420905215625	1.6634496565713444	1.8621418558836813e-06	9.407970843019487e-10	9.421805501357628e-12	99.99999999997783	999.9999999984412	1.4340042365510267e-09	1.2397232755990973e-10	6.334273289442562e-23	2.6704228747154067e-39	2.1391312041030676e-51	9.878623765911303e-12	5.280938390367362e-13	1.1926553392737768e-12	1.1631380906901223e-13	2.336688747227572e-14	4.206710235700382e-14	1.1708872443030125e-12	49.99999999999883	4.685970161909168e-15	1.2427213503585192e-33	6.039582582246046e-54	3.129755662223347e-23	1.5123894602266308e-26	2.8082517251501936e-28	60.0	8.317132217587084e-29	3.6414484870482824e-32	3.5284256092352007e-32	68.37860536704221	19000.0	9.614870901476994e-13	8.372475039503587e-14	67.0	7.837142874384649e-16	1.5060378401789552e-18	2.51072044870741e-18	67.0	41667.0	1.127220613217676e-16	5.429336188937478e-17	1.093646197072327e-19	67.0	1.5053869102212945e-38	35000.0	1.8882639705670594e-39	3.1635484206066127e-40	3.9328101426277824e-85	1.6401967969207874e-39	17.37860536704352	1.473987692158694e-30	1.0113521308677707e-51	8.903279151578878e-38	1.730159045928518e-14	9.14748765990916e-40	10.323667193447125	3.139687654666356e-36	1.316415875978501e-15	1.7698337691795787e-58	1.4988058590976274e-83	1.5062821838588847e-25	16.62139463295541	16667.0	3.2683635332053077e-84	8.0	0.8
2.9702970297029703	0.8008620405284639	0.03971488085866683	2.327141378063157	2.6569305020732497e-05	1.6751202998146468e-08	1.951198540283374e-10	99.999999999397	999.999999960102	3.516741136373609e-08	4.664392617645185e-09	6.343927733400988e-20	3.137983341924424e-35	5.900146515794459e-46	2.762600963269853e-10	2.1400761867107656e-11	4.5130466281919594e-11	6.5271153169494205e-12	9.465193912655036e-13	3.1424349204851933e-12	6.64156002101266e-11	49.99999999993358	2.658694747081385e-13	1.437060802231391e-29	3.697287783940368e-48	6.754904993724521e-20	4.9692755232696925e-23	1.4096983844807706e-24	60.0	4.146910942045102e-25	2.753449870134418e-28	1.7759004163664594e-28	63.97318788106759	18999.999999999945	5.341527774271795e-11	7.243839424213841e-12	66.9999999999999	9.85217185038248e-14	3.247781202150805e-16	3.7719628364876994e-16	67.0	41667.0	2.2174302272868874e-14	1.6589360875479452e-14	5.0043130098226494e-17	67.0	1.4360622274189798e-33	35000.0	2.167224964989046e-34	3.8978168361408717e-35	6.580871123610827e-75	3.044624416197015e-34	12.973187881119257	1.1215159400729232e-26	4.112507050514628e-46	5.772958652466066e-33	1.0522403559949002e-12	1.306323163707877e-34	9.633090497487045	2.4165441480633246e-32	1.3648785612447058e-13	1.6412819067542005e-52	2.40666795090204e-73	4.938447144115622e-22	21.026812118822164	16667.0	7.723404991530593e-74	8.0	0.8
3.9603960396039604	1.0108286675452058	0.08549198554450563	2.8899560960109856	0.00016461090262450567	1.2259423041738476e-07	1.5536362167193903e-09	99.99999999401113	999.99999962512	3.1663924669873466e-07	5.71454388541865e-08	7.548187356507496e-18	2.1537564098866277e-32	3.53965117628433e-42	2.645126096660467e-09	2.640067245539565e-10	5.266216386256066e-10	1.0072358262791028e-10	1.1788897545930907e-11	5.766047700453321e-11	1.0875503081668333e-09	49.99999999891244	4.354734578468164e-12	9.703406730071028e-27	3.9439339716515265e-44	1.3721365215170517e-17	1.363946935843196e-20	5.246798507321226e-22	60.0	1.532747083738155e-22	1.3695976996857188e-25	6.6274553058261e-26	60.856967383941495	18999.999999999018	8.119855273993184e-10	1.5123906993443708e-10	66.99999999999656	2.641665647217891e-12	1.2961567375735725e-14	1.1830541563361263e-14	67.0	41667.0	8.196290255749441e-13	8.416783909644874e-13	3.3608996239122353e-15	67.0	3.799201021443028e-30	35000.0	6.379372844132633e-31	1.2000965508812673e-31	6.866653848050803e-68	1.2522803879601271e-30	9.856967384568854	5.614387447473626e-24	3.257789394280024e-42	1.1567912776837534e-29	1.7356689509643088e-11	4.597458731947383e-31	9.024221807039265	1.2239961099643185e-29	3.4222701647707802e-12	2.3690015021943846e-48	2.437492902963646e-66	1.3524107656460738e-19	24.14303261453234	16667.0	1.0706339632183015e-66	8.0	0.8
4.9504950495049505	1.1909205701475056	0.1508103463201321	3.36162875618301	0.000643400470960816	5.513300099534282e-07	7.376651592827817e-09	99.9999999656967	999.9999979593767	1.6514689653318548e-06	3.800302057391125e-07	2.8076153749290855e-16	3.147038410192697e-30	2.6458443275625617e-39	1.4248789167333775e-08	1.7246740474337386e-09	3.2772075908973527e-09	7.796519278385512e-10	7.804941224428783e-11	5.006697456676811e-10	9.052938413992333e-09	49.99999999094708	3.625900117404679e-11	1.394402349904155e-24	4.622719300503012e-41	7.694247510630812e-16	9.68252140736013e-19	4.732823801137174e-20	60.0	1.372732438734134e-20	1.5467417623967656e-23	5.9944045547313846e-24	58.589140921797075	18999.99999999214	6.175553426945389e-09	1.4742618506848094e-09	66.99999999995639	3.092680684154346e-11	2.0818395041430988e-13	1.5937308954669285e-13	66.99999999999983	41666.999999999985	1.2340396647183609e-11	1.6248952025265522e-11	8.024454796574171e-14	66.99999999999994	1.450635549492206e-27	35000.0	2.610271204165915e-28	5.08009345999351e-29	1.3403184713520454e-62	6.621522530487722e-28	7.589140925853967	6.382440888654244e-22	3.0192016433069534e-39	3.555683632280325e-27	1.421078627930403e-10	2.1852395114636142e-28	8.486269628360251	1.4081640257054185e-27	3.9844942902943576e-11	3.5305506518004783e-45	4.64370222775871e-61	9.577914961222401e-18	26.410859067249632	16667.0	2.6602613463291892e-61	8.0	0.8
5.9405940594059405	1.3432025632431417	0.23420976879862818	3.7522857675190244	0.0018745125318875417	1.8201204993744047e-06	2.529802765829189e-08	99.99999986134758	999.9999921297227	6.101608531621185e-06	1.7190877298729084e-06	5.006587091593049e-15	1.7325930193396572e-28	5.316630933681495e-37	5.3621806788191004e-08	7.596108943682103e-09	1.380132205224293e-08	3.931776274478671e-09	3.486195961800674e-10	2.738325954481816e-09	4.918819016991738e-08	49.999999950811834	1.9706117618263703e-10	7.5475643159305e-23	1.3385564503441372e-38	1.9159352235844537e-14	2.9293254275193845e-17	1.7462813035076837e-18	60.0	5.027833459700752e-19	6.855101585025042e-22	2.2178155844236245e-22	56.90438347980671	18999.99999995923	3.0564608519712725e-08	8.951828809482578e-09	66.99999999967429	2.163254154543009e-10	1.8937794547565645e-12	1.2660197910103832e-12	66.99999999999812	41666.99999999972	1.062398273941993e-10	1.717870812908138e-10	1.0049874746759856e-12	66.999999999999	1.6515632877239418e-25	35000.0	3.1182967907089983e-26	6.242267463370743e-27	2.1523111515383737e-58	9.728118002832845e-26	5.904383497539833	2.847866973041887e-20	7.2087648307567965e-37	3.390906028120372e-25	7.519248439182129e-10	2.965897171397231e-26	8.009739346387867	6.360194039457347e-26	2.863885373638841e-10	1.2473347501273435e-42	7.318799706395363e-57	2.890533081463405e-16	28.09561646805667	16667.0	5.122198239622611e-57	8.0	0.8
6.930693069306931	1.470676205023661	0.3327968102711826	4.071914720186029	0.004451294079766908	4.849074244297756e-06	6.933363330589263e-08	99.99999955971379	999.9999760679165	1.7768952747239907e-05	5.962343675022542e-06	5.372220830429838e-14	4.8704070067557764e-27	4.324182152152769e-35	1.5792793129599868e-07	2.559675391736094e-08	4.4547091394989384e-08	1.4810325506562194e-08	1.1904342657241837e-09	1.0956528948608207e-08	1.991913661604644e-07	49.99999980080863	7.982239824225804e-10	2.085289605869601e-21	1.4829792819111311e-36	2.727018527665347e-13	4.924958353806376e-16	3.481259838428383e-17	60.0	9.947480457787283e-18	1.5951815584385827e-20	4.4334858028383066e-21	55.63353672064799	18999.999999842148	1.1297021599006507e-07	3.9389494368510936e-08	66.99999999829014	1.066030213091598e-09	1.1685101955188862e-11	7.009795643818207e-12	66.99999999998832	41666.999999998174	6.251737731309652e-10	1.2049300336894222e-09	8.106328531606783e-12	66.9999999999919	8.244624714511077e-24	35000.0	1.6127535877493217e-24	3.309514352350184e-25	6.371631386448618e-55	5.982431370029392e-24	4.633536780005436	6.673161075273125e-19	6.774998484932687e-35	1.4565556346492166e-23	2.95338796450563e-09	1.7131166994456523e-24	7.586339867483761	1.5089069455787137e-24	1.4765680398473826e-09	1.6384820563578123e-40	2.130303611532809e-53	4.847247500468243e-15	29.366463091923972	16667.0	1.773284535192706e-53	8.0	0.8
7.920792079207921	1.5767402990903023	0.4428662441699352	4.329965690968488	0.009090925462601958	1.1033170101820646e-05	1.6125513488341712e-07	99.99999882889757	999.999938850067	4.346733462516092e-05	1.7026802415858852e-05	3.9720219343201344e-13	8.378976459853169e-26	1.816224225765751e-33	3.892333528776355e-07	7.10790688652624e-08	1.1856453888140821e-07	4.5153165815161126e-08	3.34520824832278e-09	3.501402793029318e-08	6.505761435177956e-07	49.999999349423824	2.607753580552388e-09	3.524856275664154e-20	8.14375913251173e-35	2.5782309843734966e-12	5.388513581964708e-15	4.42512325682814e-16	60.0	1.25462818037395e-16	2.317956903458095e-19	5.651256078510106e-20	54.66383220629427	18999.999999505202	3.3811370313559943e-07	1.3729796982252446e-07	66.99999999304362	4.078409598396982e-09	5.4412391721837875e-11	2.986559799415842e-11	66.99999999994562	41666.99999999088	2.7937238187509434e-09	6.279654532481139e-09	4.7543205685048e-11	66.9999999999525	2.264831236968344e-22	35000.0	4.552073535631808e-23	9.55525792091034e-24	5.547904470397134e-52	1.9599964612579955e-22	3.663832370012013	9.766216735709107e-18	3.2214222611696096e-33	3.5108703471708137e-22	9.344317213793464e-09	5.328388692149694e-23	7.2088751732136025	2.2363490234432835e-23	5.969698139647047e-09	1.0453924674766873e-38	1.8260037998407245e-50	5.289270093863826e-14	30.336167244170717	16667.0	1.769472508601909e-50	8.0	0.8
8.910891089108912	1.6648110050927136	0.5604638716405278	4.53509664475135	0.016537763009673724	2.2243776248187846e-05	3.308474594735102e-07	99.99999728029103	999.9998631922339	9.307070804549013e-05	4.191942105834567e-05	2.208678079748013e-12	9.911400197617485e-25	4.6079572050521607e-32	8.379275177667642e-07	1.705258806775922e-07	2.7262507965102636e-07	1.172641955227767e-07	8.108872991240789e-09	9.449483163206874e-08	1.803140947581673e-06	49.99999819685864	7.229568610533493e-09	4.0953238763369128e-19	2.6179319451156316e-33	1.7837218954546875e-11	4.2474534062709783e-14	3.989967986895085e-15	60.0	1.1222023536214434e-15	2.351335276430998e-18	5.109906987625472e-19	53.91740342270223	18999.99999867789	8.628227169824548e-07	4.0126814722124654e-07	66.999999976664	1.288753858962126e-08	2.0473299145310579e-10	1.0431438848893965e-10	66.99999999979529	41666.999999963504	1.013946620036004e-08	2.6142026953985943e-08	2.190947042202599e-10	66.99999999978094	3.958884654507716e-21	35000.0	8.129075100356877e-22	1.7428472686706342e-22	1.9149628657756058e-49	3.989156240603689e-21	2.9174038125915596	9.979813280728891e-17	9.10847348351022e-32	5.465467478154194e-21	2.5092481657550858e-08	1.037227014169641e-21	6.871128653767501	2.314854259786605e-22	2.004294165308794e-08	3.844358945028009e-37	6.20966357546315e-48	4.1575673821468145e-13	31.082595196889514	16667.0	6.887620886454678e-48	8.0	0.8
