time	R	LR	G	Gt	Gd	RG	Gbg	LRG	LRGt	RGd	RGt	LRGd	LRrgs	LRrgsG	LRrgsGd	LRrgsGt	Rrgs	RrgsG	RrgsGd	RrgsGt	rgs
0.0	3308.0	0.0	2042.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6000.0
0.9900990099009901	1082.4782360947013	0.0	301.4255736588507	0.18462458509380264	0.3633019103599508	1199.078552642824	3.704128007534897	0.0	0.0	1.447703488569584	0.7318097263607513	0.0	0.0	0.0	0.0	0.0	485.4952640596054	537.7917456907952	0.671729394187977	0.30495890296284184	4975.736301952459
1.9801980198019802	884.3447191375494	0.0	149.50382840038688	0.178559491322977	0.30517320843151935	1177.833057202772	6.572663011972495	0.0	0.0	2.4096069012412094	1.3999250098363543	0.0	0.0	0.0	0.0	0.0	531.6428419625928	708.0904513848727	1.5338714770131863	0.745526924127256	4757.987308251406
2.9702970297029703	847.3862196808013	0.0	123.57454709982993	0.21170990897952582	0.3044643461969535	1164.2761893797442	8.46259768658251	0.0	0.0	2.866627450204989	1.9966270540473021	0.0	0.0	0.0	0.0	0.0	542.7045016742059	745.6866658338486	1.9777054409760284	1.1054634861777173	4708.525663564802
3.9603960396039604	839.6783306911734	0.0	118.71066257854642	0.2588787150733716	0.3090089615400505	1159.893316420973	9.673367736406927	0.0	0.0	3.0112005287814174	2.5416215690939157	0.0	0.0	0.0	0.0	0.0	545.6002195639871	753.7226532640778	2.1427655068897393	1.4098924550284402	4697.124469210034
4.9504950495049505	838.0243042931655	0.0	117.75729572848718	0.30698781005730125	0.30605053157709405	1158.42452649328	10.510147852408707	0.0	0.0	2.9993832588710725	3.039364847304774	0.0	0.0	0.0	0.0	0.0	546.3460297769573	755.308029925828	2.1786757785694726	1.6796856260289954	4694.487578892634
5.9405940594059405	837.6648483310072	0.0	117.54795931786975	0.3521744362577331	0.2982890860619509	1157.7943511150613	11.155764257693342	0.0	0.0	2.9245993499116287	3.4934411617406895	0.0	0.0	0.0	0.0	0.0	546.5335745091835	755.5019253093787	2.163772781429584	1.9234874422917598	4693.877239957731
6.930693069306931	837.5860232302397	0.0	117.48318418048804	0.39368524191760645	0.2889953684320105	1157.4103385364629	11.699887502084586	0.0	0.0	2.832120537425296	3.9074622980835647	0.0	0.0	0.0	0.0	0.0	546.5798415605996	755.4065897809674	2.1324431189695106	2.145180937256593	4693.735944602221
7.920792079207921	837.568604046142	0.0	117.4482416496669	0.431597770118746	0.2798585570961173	1157.1088329038432	12.182833770306873	0.0	0.0	2.7409059844424597	4.284889888902148	0.0	0.0	0.0	0.0	0.0	546.5910939307416	755.2600916761863	2.098450244847779	2.347131324899619	4693.703232823338
8.910891089108912	837.5647283533781	0.0	117.42083585017544	0.4661728768083774	0.2715211700262421	1156.8443301591715	12.622222240555741	0.0	0.0	2.657663623673668	4.62893739130323	0.0	0.0	0.0	0.0	0.0	546.5938015436335	755.1126117500997	2.0667416468386612	2.5311855319055576	4693.695659527537
9.900990099009901	837.5638608343972	0.0	117.39647920766873	0.49769292292606837	0.2641365185263715	1156.603546465144	13.025987183565233	0.0	0.0	2.58394759063682	4.9425513106249515	0.0	0.0	0.0	0.0	0.0	546.5944478147254	754.9739871436242	2.0387083450027292	2.698950495848287	4693.693906200814
10.89108910891089	837.5636656193177	0.0	117.37417596555964	0.526425352281011	0.25766542087853944	1156.382051516542	13.398151735350934	0.0	0.0	2.5193608643340895	5.2284222646138545	0.0	0.0	0.0	0.0	0.0	546.5946011194031	754.8456207825496	2.014405114270273	2.8518727189731634	4693.693500264817
11.881188118811881	837.5636214901544	0.0	117.35363500338649	0.5526161621727176	0.2520076342252601	1156.1778826976954	13.741242398509218	0.0	0.0	2.462898000288024	5.489004093231383	0.0	0.0	0.0	0.0	0.0	546.5946373096318	754.7272399004119	1.993450015772415	2.991266492819418	4693.69340628138
12.871287128712872	837.5636114764103	0.0	117.33471320841626	0.5764900654957938	0.24705402226487844	1155.9897719905846	14.057243854490938	0.0	0.0	2.4134671850353966	5.726533871925633	0.0	0.0	0.0	0.0	0.0	546.5946458197686	754.6182709465112	1.9753698353979265	3.1183288743713145	4693.693384523966
13.861386138613861	837.5636091955726	0.0	117.31730033253277	0.5982519977784403	0.24270468085132932	1155.8166494713657	14.347948866874352	0.0	0.0	2.370069966813136	5.9430508514028055	0.0	0.0	0.0	0.0	0.0	546.594647815592	754.5181013292307	1.9597205623853313	3.2341508076433136	4693.693379485166
14.85148514851485	837.5636086748841	0.0	117.30129464188946	0.6180887865368871	0.23887352876017862	1155.657509366138	14.61506977615545	0.0	0.0	2.3318463777610936	6.140413900034942	0.0	0.0	0.0	0.0	0.0	546.5946482823044	754.4261262158208	1.9461205035153348	3.3397266795470157	4693.69337831883
15.841584158415841	837.563608555508	0.0	117.28659820510417	0.6361707362738884	0.23548800554431246	1155.5113804151056	14.86026263683387	0.0	0.0	2.2980716300365236	6.320317447714075	0.0	0.0	0.0	0.0	0.0	546.5946483914165	754.3417587429598	1.9342519179638715	3.4359628993012046	4693.693378048375
16.831683168316832	837.5636085280294	0.0	117.2731165539452	0.6526530866309271	0.23248730438582363	1155.3773250555087	15.08512344465895	0.0	0.0	2.2681383724838384	6.484306029506346	0.0	0.0	0.0	0.0	0.0	546.5946484169347	754.2644349458906	1.9238529622067138	3.523685689445305	4693.693377985537
