time	sucr	EtrioseP	Ephe	N	starch	Next	Enitrate	trioseP	Estarch	ECO2
0.0	0.7	8.06	1e-05	5.0	0.0	500.0	0.075	1.1	0.0001	1.0
0.9900990099009901	0.795250209368762	8.325473998147814	4.1935683331142895e-06	4.9835432377167335	5.3339279616707	492.6033995533072	0.07585225732807092	0.5515072889541802	2.459400667201318	1.0
1.9801980198019802	1.0125371926730873	8.404814653160724	0.030921843241625002	4.9904660607578375	8.685892491554629	485.1902236336809	0.07715800383024142	0.5487600482862084	3.0550863015845016	1.0
2.9702970297029703	1.0464834684638464	8.365620762505506	0.5698606400461471	4.986915175498346	11.36874110507309	477.78450905025716	0.07826283675771571	0.5498639737546459	2.4654864922006294	1.0
3.9603960396039604	1.0262803385221555	8.329052007842641	1.0826441676400749	4.987860184682711	14.102258688330988	470.376818461572	0.07953556069468343	0.5509928005559794	1.9022431702812648	1.0
4.9504950495049505	1.0103144224730962	8.311657213755076	1.4046320487215802	4.986944097172666	16.952042238723617	462.97051449764666	0.08077655693807007	0.5515431460548422	1.5308569023296588	1.0
5.9405940594059405	1.0012203862895295	8.30635580406524	1.6062925215284454	4.986694403399105	19.871665866732336	455.56470836531867	0.08209506988552755	0.5517182985718586	1.2805246707677358	1.0
6.930693069306931	0.9957423918022527	8.30806836731458	1.7381629901205327	4.9862115450502955	22.83164907246214	448.15950079237575	0.08343784490773622	0.551675946100241	1.1004534609008125	1.0
7.920792079207921	0.9921662435926222	8.314171606997716	1.8263494147206587	4.985743682697411	25.817158524844054	440.7550825933289	0.08483414682202883	0.551498107432424	0.9644112896276542	1.0
8.910891089108912	0.9897051476806912	8.323218340475929	1.88525092421206	4.985268396220479	28.819978734085925	433.35132139489787	0.08627365609303099	0.5512299252382082	0.857927221939726	1.0
9.900990099009901	0.9879369412416703	8.334333232132227	1.9235782783655413	4.984743950546069	31.835216812981823	425.9483754894196	0.08776414324771806	0.5508986803105737	0.7722487684517567	1.0
10.89108910891089	0.9866247352515607	8.34695833319607	1.9468833821645088	4.984211104902108	34.85978133040921	418.546212604378	0.08930617404485207	0.5505217440537311	0.7017972895199749	1.0
11.881188118811881	0.9856245244297686	8.360718864128282	1.9588957931292565	4.983638166808243	37.89163019927707	411.14491449026957	0.09090308571977516	0.5501107765573214	0.6428258330788262	1.0
