time	RA	M_C	C	F	M_F
0.0	0.1	0.1	0.1	1.0	1.5
0.9900990099009901	2.6388756309580823	4.237517925460485	2.4041093905771467	0.4003277086722763	1.5
1.9801980198019802	0.9969567929282686	4.369240065111993	5.7552469820098375	0.1676636521127827	1.5
2.9702970297029703	0.6691196191403072	3.2409948280154293	7.609879068759307	0.1250343115733963	1.5
3.9603960396039604	0.6032561085950318	2.7485259356277596	8.296403896912182	0.1343637297027088	1.5
4.9504950495049505	0.5774952268298138	2.75096090176277	8.64456739223357	0.14789824293850024	1.5
5.9405940594059405	0.5547374988274832	2.925927135930258	9.003404595407229	0.16012253662748058	1.5
6.930693069306931	0.5286077251176693	3.157079996624849	9.455304185952295	0.17331023960939707	1.5
7.920792079207921	0.4993233032330928	3.4272063489130886	10.015229070075707	0.1893441037796133	1.5
8.910891089108912	0.4678739312412126	3.7394689319239736	10.692027852950293	0.20931400769827477	1.5
9.900990099009901	0.43528381193475857	4.092720842277061	11.493916062576684	0.23398103471998324	1.5
10.89108910891089	0.4027077797391836	4.47673075172712	12.422097495336091	0.2638686216657514	1.5
11.881188118811881	0.3713873804188743	4.872782313593044	13.464640669568952	0.2990810917084171	1.5
12.871287128712872	0.34245406852258614	5.257455122572396	14.59380828625971	0.339071135172	1.5
13.861386138613861	0.31672046567956674	5.608760825628094	15.768504602147587	0.38254692300525217	1.5
14.85148514851485	0.2945750381623102	5.911755765895617	16.94145145693846	0.4276342635276679	1.5
15.841584158415841	0.2760125545852712	6.160775388522992	18.068080754441272	0.47225600256256045	1.5
16.831683168316832	0.2607523430239418	6.358007951378243	19.11346695809491	0.514554452906802	1.5
17.821782178217823	0.2483725044151949	6.5102854272982515	20.055377285047925	0.5531800305808753	1.5
18.81188118811881	0.2384139584531257	6.626055372767671	20.883783419660915	0.5873791984122205	1.5
19.801980198019802	0.23044278229415788	6.713426735744016	21.598334911242365	0.6169241105880687	1.5
20.792079207920793	0.22407888045242066	6.7792723049749295	22.2052531098561	0.6419676830148082	1.5
21.78217821782178	0.2190036405881346	6.829021908589251	22.71454205923298	0.6628926857126822	1.5
22.77227722772277	0.21495678925889364	6.866795426488201	23.137870486006204	0.6801903064034426	1.5
23.762376237623762	0.21172884364639225	6.895651015004423	23.487145305643658	0.6943771664189511	1.5
24.752475247524753	0.2091525667779709	6.917836386218513	23.773651493666062	0.705945935804299	1.5
25.742574257425744	0.20709498467262927	6.935000335257909	24.00760099458836	0.7153403465894607	1.5
26.73267326732673	0.20545053106362093	6.948356108968783	24.197951889561196	0.7229458808882158	1.5
27.722772277227723	0.2041354084928106	6.958802024564463	24.352392671254627	0.7290895360437554	1.5
28.712871287128714	0.20308305549681585	6.96700848060445	24.477418744196072	0.7340442617753608	1.5
29.7029702970297	0.20224054652522244	6.973480069798589	24.5784538232502	0.7380353783867428	1.5
30.693069306930692	0.20156574919552456	6.978599837202602	24.659987124312792	0.7412474529344026	1.5
31.683168316831683	0.20102508417731657	6.982660914736769	24.72570958306261	0.7438308463806447	1.5
32.67326732673267	0.2005917599169402	6.985889284850454	24.778640210734018	0.7459075769254041	1.5
33.663366336633665	0.200244379873577	6.988460307200457	24.82123856376474	0.7475763852849336	1.5
34.65346534653465	0.19996584178373966	6.990510836313684	24.855502169683323	0.7489170124710574	1.5
35.64356435643565	0.19974246601242313	6.992148199118243	24.88304934777244	0.7499937592320718	1.5
36.633663366336634	0.19956330401280312	6.993456913850464	24.905188665491206	0.7508584180386151	1.5
37.62376237623762	0.19941958868591825	6.994503767605217	24.92297660936427	0.7515526714880718	1.5
38.613861386138616	0.1993042968407691	6.995341687668575	24.9372651108432	0.7521100445451833	1.5
39.603960396039604	0.19921180042277178	6.996012716788058	24.948740486164905	0.7525574879319086	1.5
40.59405940594059	0.19913758802327042	6.996550317462349	24.9579552199162	0.7529166598278472	1.5
41.584158415841586	0.19907804263907306	6.996981163890149	24.96535377403948	0.753204959568011	1.5
42.57425742574257	0.19903026375711932	6.997326547280827	24.971293541642375	0.7534363623201267	1.5
43.56435643564356	0.19899192509928695	6.997603479741849	24.9760617888251	0.753622090894733	1.5
44.554455445544555	0.19896116070768344	6.997825565877655	24.979889343322345	0.753771156601727	1.5
45.54455445544554	0.19893647371433626	6.998003692750667	24.982961636087715	0.7538907942418007	1.5
46.53465346534654	0.1989166632409911	6.9981465775327	24.985427599557227	0.7539868118317608	1.5
47.524752475247524	0.19890076580968696	6.998261203100812	24.98740683246098	0.754063871665286	1.5
48.51485148514851	0.1988880083724662	6.998353165086491	24.988995364986387	0.7541257161211828	1.5
49.504950495049506	0.1988777706479442	6.998426948768711	24.990270295312047	0.754175349041644	1.5
50.495049504950494	0.19886955491697628	6.998486150232661	24.991293516730426	0.7542151813901069	1.5
51.48514851485149	0.19886296181051175	6.998533653073883	24.992114711025913	0.7542471481404799	1.5
52.475247524752476	0.19885767082205535	6.998571770259741	24.99277376152993	0.7542728024452039	1.5
53.46534653465346	0.19885342475930162	6.9986023570496805	24.993302680473178	0.7542933908094287	1.5
54.45544554455446	0.19885001725962806	6.998626901539864	24.993727158603814	0.7543099135066024	1.5
55.445544554455445	0.1988472827036538	6.998646597695616	24.99406781751327	0.7543231733891582	1.5
56.43564356435643	0.1988450881897077	6.998662403409759	24.994341207167988	0.7543338147564311	1.5
57.42574257425743	0.19884332706372523	6.998675087257969	24.9945606102975	0.7543423546901759	1.5
58.415841584158414	0.19884191373514085	6.998685265941075	24.99473668723855	0.7543492081713641	1.5
59.4059405940594	0.19884077951824333	6.998693434299775	24.994877993379504	0.7543547082311663	1.5
60.396039603960396	0.19883986929172975	6.998699989415031	24.994991394900435	0.7543591221399908	1.5
61.386138613861384	0.1988391388205373	6.99870524992264	24.99508240216527	0.7543626643884714	1.5
62.37623762376238	0.19883855260573394	6.998709471515204	24.995155437439468	0.7543655071105332	1.5
63.366336633663366	0.19883808216626106	6.998712859326365	24.995214048819296	0.7543677884120664	1.5
64.35643564356435	0.19883770463987263	6.9987155780152195	24.995261084493066	0.7543696191548531	1.5
65.34653465346534	0.19883740166344285	6.998717759832987	24.995298832183323	0.7543710883846361	1.5
66.33663366336634	0.1988371585133611	6.998719510816158	24.995329126220586	0.7543722674991575	1.5
67.32673267326733	0.1988369633805447	6.998720916009728	24.995353437846706	0.7543732137633962	1.5
68.31683168316832	0.19883680678351773	6.998722043695243	24.995372948327816	0.7543739731554936	1.5
69.3069306930693	0.19883668111005917	6.998722948691933	24.995388606052444	0.7543745825892222	1.5
70.29702970297029	0.1988365802538975	6.998723674973432	24.995401171790874	0.7543750716756785	1.5
71.2871287128713	0.19883649931477254	6.998724257828179	24.995411256061303	0.7543754641777332	1.5
72.27722772277228	0.19883643435928147	6.998724725581795	24.995419348923917	0.7543757791697062	1.5
73.26732673267327	0.19883638223112787	6.99872510096357	24.99542584362094	0.7543760319575038	1.5
74.25742574257426	0.1988363403969555	6.998725402216757	24.995431055783364	0.7543762348262107	1.5
75.24752475247524	0.19883630682634423	6.998725643962823	24.995435238381855	0.7543763976220218	1.5
76.23762376237623	0.19883627988957833	6.998725837937651	24.9954385944635	0.7543765282479863	1.5
77.22772277227723	0.19883625827522444	6.998725993585095	24.995441287420427	0.7543766330636904	1.5
78.21782178217822	0.19883624092903512	6.998726118496979	24.99544344860273	0.7543767171815694	1.5
79.20792079207921	0.19883622700550757	6.9987262187618455	24.995445183351546	0.754376784701732	1.5
80.1980198019802	0.19883621582767488	6.99872629925463	24.995446576010863	0.7543768389070318	1.5
81.18811881188118	0.19883620685579093	6.998726363862142	24.995447693828716	0.75437688241491	1.5
82.17821782178218	0.19883619965604646	6.998726415708281	24.99544859085373	0.7543769173290541	1.5
83.16831683168317	0.198836193878485	6.998726457313115	24.995449310687224	0.7543769453465211	1.5
84.15841584158416	0.19883618924164956	6.998726490703455	24.9954498883963	0.754376967832199	1.5
85.14851485148515	0.19883618551979676	6.998726517504907	24.995450352106555	0.7543769858807977	1.5
86.13861386138613	0.19883618253225696	6.998726539018493	24.995450724327842	0.7543770003684499	1.5
87.12871287128712	0.19883618013541624	6.998726556278397	24.995451022953215	0.7543770119915917	1.5
88.11881188118812	0.1988361782124111	6.99872657012616	24.99545126254286	0.7543770213169354	1.5
89.10891089108911	0.19883617667296277	6.998726581211891	24.995451454344735	0.7543770287822762	1.5
90.0990099009901	0.1988361754364813	6.99872659011592	24.995451608399595	0.7543770347784208	1.5
91.08910891089108	0.19883617444671714	6.998726597243309	24.995451731715526	0.7543770395781406	1.5
92.07920792079207	0.1988361736493421	6.998726602985279	24.995451831061278	0.7543770434448905	1.5
93.06930693069307	0.1988361730090683	6.998726607595958	24.995451910833854	0.7543770465498102	1.5
94.05940594059406	0.19883617249288912	6.998726611313031	24.995451975145567	0.7543770490529599	1.5
95.04950495049505	0.198836172077887	6.998726614301498	24.995452026851112	0.7543770510654505	1.5
96.03960396039604	0.19883617174447535	6.9987266167024185	24.99545206839104	0.7543770526822737	1.5
97.02970297029702	0.19883617147691135	6.99872661862918	24.995452101727203	0.7543770539797894	1.5
98.01980198019803	0.19883617126519257	6.998726620153777	24.99545212810522	0.7543770550064786	1.5
99.00990099009901	0.1988361710974868	6.998726621361433	24.995452148999682	0.7543770558197357	1.5
100.0	0.19883617096103776	6.998726622344047	24.99545216600065	0.7543770564814499	1.5
