time	C	E	T	P	A
0.0	9.0	10.0	1.023	0.0	0.0
0.9900990099009901	8.91898265121865	9.908173472528548	0.8911843388196141	0.08909511610941648	0.004603723242635372
1.9801980198019802	8.85570265409446	9.833134866765896	0.7780221180684153	0.15694224952305616	0.016922062695905883
2.9702970297029703	8.806857775010775	9.772068316716403	0.6814018691333339	0.20764409526526298	0.03502236534447113
3.9603960396039604	8.769738064240537	9.722616412206644	0.5991868961408084	0.2445902439912825	0.0573325007985144
4.9504950495049505	8.742123425352558	9.682815313630837	0.529348245817453	0.2705628702391973	0.08258529397362328
5.9405940594059405	8.722197330386678	9.651034483379227	0.4700401086491025	0.28783337145305615	0.1097687563322271
6.930693069306931	8.708474559447763	9.625922630416655	0.4196327313597546	0.2982480453448133	0.13808231070139312
7.920792079207921	8.699741137787177	9.606360558813282	0.3767171899276157	0.3033022291160159	0.16689899809460118
8.910891089108912	8.695004770991309	9.591420910686296	0.34009345957738707	0.30420326843458007	0.1957333815536067
9.900990099009901	8.693454187634341	9.580334342917443	0.3087499341751332	0.30192325148327204	0.22421465355618833
10.89108910891089	8.694425936377533	9.572461439628306	0.28183971586535794	0.29724271357636634	0.2520643411530805
11.881188118811881	8.6973773494086	9.56726957813577	0.25865686486012646	0.2907865856483262	0.27907797235444365
12.871287128712872	8.701864560609435	9.564313977865988	0.2386143333015024	0.2830536058595344	0.30511009196210065
13.861386138613861	8.707524640048112	9.563222226113538	0.2212243677978623	0.2744402958475714	0.33006207100812884
14.85148514851485	8.714061065830895	9.563681662004978	0.2060816026919769	0.26526046040073775	0.35387222333956536
15.841584158415841	8.721231894783084	9.565429092606207	0.19284875476215962	0.25576102436982845	0.3765078143881684
16.831683168316832	8.728840113343997	9.568242402945526	0.18124467705095107	0.24613488562407476	0.3979586144561969
17.821782178217823	8.736725749210644	9.571933699246587	0.17103446980250966	0.23653134468670722	0.4182317081841899
18.81188118811881	8.744759408010202	9.576343693264032	0.1620213426719557	0.22706456719904447	0.4373473246995088
19.801980198019802	8.75283696352219	9.581337089751365	0.1540399410762451	0.21782045300160643	0.455335494744527
20.792079207920793	8.760875184742787	9.58679878629525	0.14695088381476398	0.20886221330805235	0.4722333779987733
21.78217821782178	8.768808125752559	9.5926307320984	0.14063629529151925	0.2002349000116262	0.48808313324026903
22.77227722772277	8.776584138312089	9.59874932232224	0.13499615020117645	0.19196908464428591	0.5029302279351726
23.762376237623762	8.784163394415012	9.605083228904556	0.12994527998233596	0.1840838465678171	0.5168221034584445
24.752475247524753	8.7915158277192	9.611571588149484	0.12541091745052532	0.17658919947116153	0.5298071279879051
25.742574257425744	8.7986194200995	9.618162480886324	0.12133067891550162	0.16948806064590477	0.5419337819463735
26.73267326732673	8.805458773390402	9.624811653355291	0.1176509020525097	0.1627778477200366	0.5532500312370697
27.722772277227723	8.812023917463819	9.631481436858504	0.11432527335541927	0.15645177157622742	0.5638028519149377
28.712871287128714	8.818309314687447	9.638139832121011	0.11131369166515775	0.15049988130852893	0.5736378767417855
29.7029702970297	8.824313028057288	9.644759730707667	0.10858132462090275	0.14490990658427916	0.5827991396345603
30.693069306930692	8.83003602538242	9.65131825033166	0.10609782229684388	0.13966793521541826	0.5913288981056274
31.683168316831683	8.835481598652704	9.657796166705399	0.10383666134717062	0.13475895447375863	0.5992675185857523
32.67326732673267	8.84065487840334	9.664177425259263	0.1017745948088574	0.13016728294473623	0.6066534107072477
33.663366336633665	8.845562428772439	9.670448721028315	0.09989119000024096	0.12587691187041367	0.613523000630093
34.65346534653465	8.850211910037354	9.676599135953104	0.09816843893266265	0.12187177307074748	0.6199107346085794
35.64356435643565	8.85461179807569	9.682619825065153	0.09659042897952363	0.11813594686503576	0.6258491059357741
36.633663366336634	8.8587711517058	9.688503744281038	0.09514306358926893	0.11465382126141954	0.6313686995803629
37.62376237623762	8.862699420373847	9.694245413767616	0.09381382472722144	0.11141021157935807	0.6364982499682138
38.613861386138616	8.866406285856582	9.69984071181874	0.09259157022148785	0.10839044803690223	0.6412647082344315
39.603960396039604	8.869901532656998	9.705286694995355	0.09146636040089158	0.10558043747751408	0.645693315998003
40.59405940594059	8.873194942547624	9.710581440893037	0.09042930933627359	0.10296670435622363	0.6498076832887794
