time	ADPi	ATPi	Cri	PCri	PCr	ADP	ATP	Cr	P_ii	P_i
0.0	2.4375	351.625	611.8125	356.9375	4282.5	48.0	4200.75	7341.75	56.875	684.0
0.9900990099009901	3.677020272284962	350.3854797277123	617.0915409900562	351.60076670225385	4218.414326834927	74.59317855906502	4174.1568214409035	7405.893365472795	64.26552127557086	773.8645840185181
1.9801980198019802	2.2770339856501556	351.7854660143455	617.5804189860244	351.11188870628547	4212.591628613586	44.38627458384583	4204.363725416102	7411.7160636941335	62.38984296459164	750.4449482849617
2.9702970297029703	2.265388293610441	351.7971117063771	612.9938200772709	355.6984876150419	4267.651122572252	43.52518142580208	4205.224818574049	7356.656569735507	57.739526056787824	694.5764334752583
3.9603960396039604	2.264429359119051	351.7980706408655	608.7581061706293	359.93420152168	4318.500536176139	42.862318246002225	4205.887681753813	7305.807156131569	53.45586110710563	643.1111488001142
4.9504950495049505	3.289079879210507	350.773420120762	608.3011248528367	360.3911828394728	4323.893560826017	67.26395838019332	4181.486041619473	7300.414131481694	54.886747836040506	661.2565467577786
5.9405940594059405	2.391096696681517	351.67140330328243	616.308865396163	352.3834422961478	4227.858215734388	46.41269307251797	4202.3373069270465	7396.44947657334	61.28068581441476	737.1564459241175
6.930693069306931	2.265127634322903	351.7973723656366	612.5284884774111	356.16381921489756	4273.237293612693	43.45222694422758	4205.297773055286	7351.070398695011	57.2688973955381	688.9223443551775
7.920792079207921	2.2644305714774506	351.7980694284814	608.7539061802867	359.93840151202266	4318.5509577814855	42.861672398027316	4205.8883276014785	7305.756734526227	53.45161467613225	643.0601289997445
8.910891089108912	2.460808489724398	351.60169151023115	605.3941005029848	363.2982071893259	4358.846001560504	47.82522580464835	4200.924774194823	7265.461690747225	50.470971774487076	607.5458537700748
9.900990099009901	3.207707080334483	350.8547929196222	614.7906067706851	353.9017009216268	4246.055466305523	63.83805012203632	4184.911949877444	7378.2522260022215	61.12870653720305	735.8348834380037
10.89108910891089	2.266783937952288	351.7957160620053	613.4261516031551	355.2661560891566	4262.461148147821	43.614721296940566	4205.135278702547	7361.846544159918	58.17851251413441	699.8506884837532
11.881188118811881	2.26427008152258	351.7982299184282	609.7536322144792	358.93867547783617	4306.549135942869	43.016117492011084	4205.733882507394	7317.758556364915	54.46246320562674	655.2051129471405
12.871287128712872	2.2659864945223154	351.79651350543105	606.2063387125635	362.48596897975096	4349.135355998739	42.47377917741136	4206.276220822026	7275.172336309035	50.87626276100577	612.1171779323535
13.861386138613861	3.7647236976475265	350.297776302299	609.8493930210052	358.8429146713091	4305.319266120105	76.69263536456899	4172.057364634791	7318.988426187667	57.18337929083809	688.986798979847
14.85148514851485	2.2892999469279314	351.77320005301243	614.6931581411909	353.9991495511218	4247.2516575713935	44.23103676370608	4204.5189632355805	7377.056034736356	59.493173484445954	715.6513561035661
15.841584158415841	2.2644307330841227	351.7980692668553	611.0488595618064	357.6434481305055	4290.999965249524	43.21821314354569	4205.531786855729	7333.307727058218	55.77229296770167	670.9419375287196
16.831683168316832	2.264994187552748	351.7975058123761	607.4869576177979	361.20535007451195	4333.760993672352	42.66774597946748	4206.082254019681	7290.546698635366	52.17074745640407	627.6706489635275
17.821782178217823	2.888411590805295	351.17408840911384	605.5763882003445	363.11591949196554	4356.6228783442775	57.86530723635056	4190.88469276267	7267.684813963442	51.43233290637869	619.4575880843048
18.81188118811881	2.6961148816533322	351.3663851182508	615.4786728902312	353.2136348020773	4237.820308861617	52.56498518114043	4196.185014817708	7386.487383446085	60.937601911561536	733.1645544873155
19.801980198019802	2.2652174163342633	351.79728258356283	612.4384300774915	356.2538776148165	4274.318423755919	43.440744297417844	4205.309255701346	7349.989268551777	57.17802394329666	687.8306363994419
20.792079207920793	2.2644067038926314	351.79809329600005	608.8412882345649	359.8510194577444	4317.501921670683	42.87512263897573	4205.874877359734	7306.805770637027	53.539964074337604	644.1216241397236
21.78217821782178	2.2712844816141704	351.7912155182751	605.358828471033	363.33347922127723	4359.306092071721	42.6160651125124	4206.133934886149	7265.001600236004	50.03768355270436	602.0850947480546
22.77227722772277	3.5789979913075656	350.48350200857726	612.807489606013	355.8848180862949	4269.8460845396485	71.7632142628188	4176.9867857358	7354.461607768044	59.76503005982968	719.7212795678897
23.762376237623762	2.270213398895553	351.7922866009859	613.8609396223942	354.83136806991286	4257.241738726895	43.7434957750876	4205.00650422349	7367.065953580792	58.62307506539496	705.1925273112472
24.752475247524753	2.2642804124139166	351.7982195874613	610.228480085548	358.46382760676124	4300.84857671807	43.08992996219919	4205.660070036302	7323.4591155896405	54.94263808082197	660.9741679684186
25.742574257425744	2.2655512538625024	351.796948746008	606.7017191277271	361.9905885645858	4343.188082479251	42.548565264318746	4206.201434734128	7281.119609828503	51.376982437452945	618.1334630363868
26.73267326732673	3.393491715848143	350.6690082840198	607.393546632172	361.29876106014086	4334.785998894413	69.37230273952149	4179.377697258887	7289.521693413341	54.144877764417316	652.4111567357937
27.722772277227723	2.353991290518215	351.7085087093489	615.1921052558552	353.5002024364566	4241.263418920156	45.546861145539836	4203.2031388528685	7383.0442733875825	60.0962237017317	722.9160073770581
28.712871287128714	2.264657120021142	351.7978428798493	611.6370312360407	357.05527645626546	4283.939043869101	43.311104887038404	4205.438895111408	7340.368648438573	56.36719665153222	678.0892450294089
29.7029702970297	2.264685495174413	351.7978145046922	608.0669085717698	360.62539912053495	4326.798511555855	42.756267174228306	4205.993732824176	7297.5091807518	52.75704514084877	634.7149968514184
30.693069306930692	2.536753836122225	351.52574616373494	605.0182486391537	363.6740590531514	4363.350281370298	49.59885745620779	4199.151142542079	7260.957410937364	50.23265819055113	604.7536126775609
31.683168316831683	3.1052183695457107	350.95728163030446	614.8104082146502	353.88189947765784	4245.821881225445	61.584578176435315	4187.165421821762	7378.485811082253	60.97297686984122	733.8880389722223
32.67326732673267	2.266193490513795	351.79630650932256	613.0627040764188	355.62960361588824	4266.824205581863	43.55078014781137	4205.199219850223	7357.483486725821	57.810370979025954	695.427793460641
33.663366336633665	2.2642927975334617	351.79820720229384	609.4502507534261	359.24205693888047	4310.1912512013305	42.96911758206723	4205.780882415861	7314.116441106346	54.1556936069835	651.5194086315068
34.65346534653465	2.2662390653247377	351.7962609344997	605.9485098249394	362.743797867368	4352.230725414426	42.43497876314606	4206.315021234749	7272.076966893261	50.61566724727671	608.9860272984165
35.64356435643565	3.7784494172026704	350.28405058261774	610.4236914751999	358.268616217108	4298.436355437947	76.58462906555935	4172.165370932283	7325.871336869746	57.75275676301479	695.7803500635633
