time	SPB_B	SPB_T	Bfa1	Bfa1P4	Bfa1P5	Tem1GTP	Tem1GDP	B_Bfa1	B_Bfa1P4	B_Bfa1P5	T_Tem1GTP	T_Tem1GDP	B_Bfa1_Tem1GTP	B_Bfa1P4_Tem1GTP	B_Bfa1P5_Tem1GTP	B_Bfa1_Tem1GDP	B_Bfa1P4_Tem1GDP	B_Bfa1P5_Tem1GDP	Bfa1_Tem1GTP	Bfa1P4_Tem1GTP	Bfa1P5_Tem1GTP	Bfa1_Tem1GDP	Bfa1P4_Tem1GDP	Bfa1P5_Tem1GDP	Active_Bfa1_at_the_SPB	Active_Bfa1_at_the_Cytosol	Active_Tem1_at_the_SPB	Active_Tem1_in_the_Cytosol	Inactive_Bfa1_at_the_SPB	Inactive_Bfa1_in_the_cytosol	Inactive_Tem1_at_the_SPB	Inactive_Tem1_in_the_cytosol	Total_Bfa1_at_the_SPB	Total_Bfa1_in_the_Cytosol	Total_Tem1_at_the_SPB	Total_Tem1_in_the_Cytosol
10.89108910891089	-2.896901596461842e-20	1.4065321556204986e-20	-4.2440115042141154e-19	-1.1689036852803066e-20	-1.5156873070340473e-23	-3.9613919555859494e-19	-2.255513520262827e-20	2.675787810054691e-23	-5.947815339183313e-20	-3.977213125422958e-21	-1.3301866371150484e-20	-3.7822111506325557e-22	-2.674023033006462e-23	1.8208805663972236e-21	3.550090394027119e-21	-6.8663576981714565e-25	1.388907337545e-20	3.318843449265323e-22	3.7741918014968103e-19	-1.3805774707053795e-21	1.2159762576114292e-23	4.871722597770799e-20	-1.4707133438824855e-20	2.999985175465271e-25	-7.907348708641119e-14	-1.672755054345795e-09	-1.4376602350765103e-14	-1.2097538674411988e-09	-1.732703339830945e-16	1.0433713010113927e-10	2.5007635069998426e-14	6.898518058891238e-10	-7.924675742039428e-14	-1.5684179242446557e-09	1.0631032719233323e-14	-5.199020615520751e-10
11.881188118811881	-3.301322174668298e-20	1.5934658901608783e-20	-4.817574335262171e-19	-1.3331589239468656e-20	-1.7228007907266675e-23	-4.500271193423123e-19	-2.5570458564469218e-20	3.1999251180462013e-23	-6.75400760750864e-20	-4.511382299206309e-21	-1.5134881568019566e-20	-4.301281389975898e-22	-3.177487161409741e-23	2.0416977685637617e-21	4.027382887965682e-21	-9.999151637248995e-25	1.5656947566930753e-20	3.75493872624079e-22	4.283289419990616e-19	-1.5756684885551119e-21	1.3819670560573708e-23	5.519111427021128e-20	-1.6783978980737682e-20	3.3755244027944035e-25	-9.004564454288159e-14	-1.908491117701558e-09	-1.6436066601848076e-14	-1.4007516883672038e-09	-1.9743182765644653e-16	1.059627086857811e-10	2.818599503780514e-14	7.730631641629204e-10	-9.024307637053804e-14	-1.8025284090157766e-09	1.1749928435957063e-14	-6.276885242042835e-10
12.871287128712872	-3.7057427528747525e-20	1.7803996247012574e-20	-5.391137166310224e-19	-1.497414162613424e-20	-1.9299142744192883e-23	-5.039150431260297e-19	-2.858578192631017e-20	3.724062426037714e-23	-7.560199875833967e-20	-5.045551472989657e-21	-1.6967896764888642e-20	-4.82035162931924e-22	-3.680951289813023e-23	2.262514970730299e-21	4.5046753819042464e-21	-1.3131945576326533e-24	1.74248217584115e-20	4.1910340032162567e-22	4.79238703848442e-19	-1.7707595064048442e-21	1.5479578545033117e-23	6.16650025627146e-20	-1.8860824522650508e-20	3.7510636301235357e-25	-1.0101780199935201e-13	-2.1442271810573196e-09	-1.8495530852931036e-14	-1.5917495092932262e-09	-2.2159332132979164e-16	1.0758828727041785e-10	3.1364355005611846e-14	8.562745224367183e-10	-1.012393953206818e-13	-2.0366388937869014e-09	1.2868824152680808e-14	-7.354749868565077e-10
13.861386138613861	-4.110163331081208e-20	1.967333359241637e-20	-5.96469999735828e-19	-1.661669401279983e-20	-2.1370277581119092e-23	-5.57802966909747e-19	-3.160110528815112e-20	4.248199734029224e-23	-8.366392144159296e-20	-5.579720646773005e-21	-1.880091196175772e-20	-5.3394218686625845e-22	-4.184415418216305e-23	2.483332172896837e-21	4.981967875842811e-21	-1.626473951540407e-24	1.9192695949892247e-20	4.627129280191723e-22	5.301484656978226e-19	-1.9658505242545773e-21	1.7139486529492532e-23	6.81388908552179e-20	-2.093767006456334e-20	4.126602857452668e-25	-1.1198995945582245e-13	-2.3799632444130827e-09	-2.0554995104013997e-14	-1.7827473302192285e-09	-2.457548150031379e-16	1.0921386585505973e-10	3.454271497341855e-14	9.39485880710515e-10	-1.1223571427082558e-13	-2.2707493785580227e-09	1.398771986940455e-14	-8.432614495087135e-10
14.85148514851485	-4.5145839092876615e-20	2.1542670937820156e-20	-6.538262828406331e-19	-1.8259246399465413e-20	-2.344141241804529e-23	-6.116908906934642e-19	-3.4616428649992067e-20	4.7723370420207324e-23	-9.172584412484621e-20	-6.113889820556352e-21	-2.063392715862679e-20	-5.858492108005925e-22	-4.687879546619582e-23	2.7041493750633737e-21	5.459260369781372e-21	-1.939753345448161e-24	2.0960570141372994e-20	5.063224557167188e-22	5.81058227547203e-19	-2.160941542104309e-21	1.8799394513951935e-23	7.461277914772117e-20	-2.3014515606476162e-20	4.5021420847818e-25	-1.2296211691229286e-13	-2.615699307768844e-09	-2.2614459355096955e-14	-1.9737451511452355e-09	-2.69916308676488e-16	1.1083944443970664e-10	3.7721074941225254e-14	1.0226972389843108e-09	-1.2323203322096933e-13	-2.5048598633291374e-09	1.5106615586128302e-14	-9.51047912160925e-10
15.841584158415841	-4.9190044874941155e-20	2.3412008283223953e-20	-7.111825659454387e-19	-1.9901798786130996e-20	-2.5512547254971502e-23	-6.655788144771814e-19	-3.7631752011833016e-20	5.296474350012242e-23	-9.97877668080995e-20	-6.648058994339701e-21	-2.2466942355495867e-20	-6.377562347349267e-22	-5.191343675022864e-23	2.9249665772299118e-21	5.9365528637199365e-21	-2.2530327393559148e-24	2.272844433285374e-20	5.499319834142655e-22	6.319679893965835e-19	-2.3560325599540413e-21	2.0459302498411344e-23	8.108666744022448e-20	-2.509136114838899e-20	4.877681312110932e-25	-1.339342743687633e-13	-2.8514353711246055e-09	-2.4673923606179918e-14	-2.1647429720712324e-09	-2.940778023498354e-16	1.1246502302434847e-10	4.0899434909031964e-14	1.1059085972581086e-09	-1.3422835217111314e-13	-2.738970348100257e-09	1.6225511302852046e-14	-1.0588343748131239e-09
16.831683168316832	-5.323425065700572e-20	2.528134562862775e-20	-7.68538849050244e-19	-2.1544351172796586e-20	-2.758368209189771e-23	-7.194667382608988e-19	-4.0647075373673966e-20	5.820611658003752e-23	-1.0784968949135277e-19	-7.18222816812305e-21	-2.4299957552364944e-20	-6.896632586692611e-22	-5.694807803426145e-23	3.1457837793964495e-21	6.4138453576584986e-21	-2.5663121332636686e-24	2.4496318524334494e-20	5.935415111118122e-22	6.828777512459641e-19	-2.5511235778037744e-21	2.211921048287076e-23	8.756055573272778e-20	-2.716820669030182e-20	5.253220539440064e-25	-1.449064318252337e-13	-3.087171434480368e-09	-2.673338785726288e-14	-2.3557407929972397e-09	-3.1823929602318513e-16	1.1409060160900052e-10	4.407779487683868e-14	1.1891199555319053e-09	-1.452246711212569e-13	-2.9730808328713677e-09	1.73444070195758e-14	-1.1666208374653344e-09
17.821782178217823	-5.727845643907026e-20	2.715068297403154e-20	-8.258951321550494e-19	-2.318690355946217e-20	-2.965481692882392e-23	-7.733546620446163e-19	-4.3662398735514915e-20	6.344748965995264e-23	-1.1591161217460607e-19	-7.716397341906398e-21	-2.613297274923402e-20	-7.415702826035954e-22	-6.198271931829426e-23	3.3666009815629872e-21	6.891137851597064e-21	-2.8795915271714224e-24	2.6264192715815238e-20	6.371510388093589e-22	7.337875130953447e-19	-2.7462145956535068e-21	2.3779118467330168e-23	9.403444402523107e-20	-2.924505223221465e-20	5.628759766769196e-25	-1.558785892817042e-13	-3.32290749783613e-09	-2.879285210834583e-14	-2.546738613923252e-09	-3.4240078969652773e-16	1.1571618019363724e-10	4.725615484464539e-14	1.2723313138057024e-09	-1.5622099007140072e-13	-3.2071913176424927e-09	1.8463302736299554e-14	-1.2744073001175497e-09
18.81188118811881	-6.132266222113482e-20	2.902002031943534e-20	-8.832514152598549e-19	-2.482945594612776e-20	-3.1725951765750126e-23	-8.272425858283337e-19	-4.6677722097355877e-20	6.868886273986774e-23	-1.2397353485785934e-19	-8.250566515689748e-21	-2.79659879461031e-20	-7.934773065379296e-22	-6.701736060232707e-23	3.5874181837295245e-21	7.368430345535628e-21	-3.1928709210791762e-24	2.803206690729599e-20	6.8076056650690565e-22	7.846972749447254e-19	-2.941305613503239e-21	2.543902645178958e-23	1.0050833231773439e-19	-3.132189777412748e-20	6.004298994098328e-25	-1.6685074673817458e-13	-3.5586435611918926e-09	-3.085231635942881e-14	-2.737736434849249e-09	-3.6656228336987743e-16	1.1734175877828927e-10	5.043451481245208e-14	1.355542672079499e-09	-1.6721730902154445e-13	-3.4413018024136037e-09	1.9582198453023272e-14	-1.38219376276975e-09
19.801980198019802	-6.536686800319935e-20	3.088935766483912e-20	-9.406076983646602e-19	-2.6472008332793334e-20	-3.379708660267632e-23	-8.811305096120508e-19	-4.9693045459196814e-20	7.393023581978283e-23	-1.3203545754111259e-19	-8.784735689473094e-21	-2.979900314297217e-20	-8.4538433047226375e-22	-7.205200188635986e-23	3.808235385896062e-21	7.84572283947419e-21	-3.506150314986929e-24	2.9799941098776736e-20	7.243700942044521e-22	8.356070367941054e-19	-3.1363966313529708e-21	2.7098934436248986e-23	1.0698222061023767e-19	-3.33987433160403e-20	6.37983822142746e-25	-1.7782290419464498e-13	-3.7943796245476536e-09	-3.291178061051175e-14	-2.9287342557752776e-09	-3.907237770432251e-16	1.189673373629107e-10	5.361287478025881e-14	1.4387540303532963e-09	-1.782136279716882e-13	-3.675412287184743e-09	2.070109416974706e-14	-1.4899802254219814e-09
20.792079207920793	-6.94110737852639e-20	3.275869501024292e-20	-9.979639814694656e-19	-2.811456071945893e-20	-3.586822143960253e-23	-9.350184333957682e-19	-5.270836882103776e-20	7.917160889969793e-23	-1.4009738022436588e-19	-9.318904863256442e-21	-3.163201833984125e-20	-8.97291354406598e-22	-7.708664317039267e-23	4.029052588062599e-21	8.323015333412754e-21	-3.819429708894683e-24	3.156781529025748e-20	7.679796219019989e-22	8.86516798643486e-19	-3.331487649202704e-21	2.87588424207084e-23	1.1345610890274095e-19	-3.547558885795313e-20	6.755377448756592e-25	-1.8879506165111543e-13	-4.030115687903417e-09	-3.497124486159473e-14	-3.1197320767012737e-09	-4.1488527071657244e-16	1.2059291594756274e-10	5.6791234748065496e-14	1.5219653886270928e-09	-1.8920994692183199e-13	-3.909522771955853e-09	2.1819989886470758e-14	-1.5977666880741811e-09
21.78217821782178	-7.345527956732846e-20	3.4628032355646716e-20	-1.0553202645742711e-18	-2.9757113106124517e-20	-3.793935627652874e-23	-9.889063571794854e-19	-5.572369218287871e-20	8.441298197961303e-23	-1.4815930290761915e-19	-9.853074037039792e-21	-3.346503353671033e-20	-9.491983783409323e-22	-8.212128445442548e-23	4.249869790229137e-21	8.800307827351317e-21	-4.132709102802438e-24	3.3335689481738236e-20	8.115891495995455e-22	9.374265604928666e-19	-3.526578667052436e-21	3.041875040516781e-23	1.1992999719524427e-19	-3.755243439986596e-20	7.130916676085724e-25	-1.9976721910758583e-13	-4.265851751259179e-09	-3.7030709112677685e-14	-3.310729897627271e-09	-4.3904676438992234e-16	1.2221849453220458e-10	5.996959471587222e-14	1.605176746900891e-09	-2.0020626587197574e-13	-4.143633256726974e-09	2.2938885603194536e-14	-1.7055531507263801e-09
22.77227722772277	-7.749948534939299e-20	3.64973697010505e-20	-1.1126765476790763e-18	-3.1399665492790094e-20	-4.001049111345494e-23	-1.0427942809632025e-18	-5.873901554471965e-20	8.965435505952812e-23	-1.5622122559087242e-19	-1.0387243210823138e-20	-3.52980487335794e-20	-1.0011054022752665e-21	-8.715592573845827e-23	4.470686992395674e-21	9.27760032128988e-21	-4.445988496710191e-24	3.5103563673218977e-20	8.55198677297092e-22	9.88336322342247e-19	-3.721669684902168e-21	3.207865838962721e-23	1.2640388548774754e-19	-3.962927994177878e-20	7.506455903414855e-25	-2.1073937656405625e-13	-4.501587814614941e-09	-3.909017336376065e-14	-3.5017277185532783e-09	-4.632082580632651e-16	1.238440731168566e-10	6.31479546836789e-14	1.6883881051746866e-09	-2.1120258482211955e-13	-4.377743741498084e-09	2.4057781319918257e-14	-1.8133396133785915e-09
23.762376237623762	-8.154369113145755e-20	3.83667070464543e-20	-1.1700328307838816e-18	-3.3042217879455684e-20	-4.208162595038115e-23	-1.09668220474692e-18	-6.175433890656061e-20	9.489572813944321e-23	-1.642831482741257e-19	-1.0921412384606486e-20	-3.7131063930448476e-20	-1.0530124262096006e-21	-9.219056702249108e-23	4.691504194562211e-21	9.754892815228444e-21	-4.7592678906179446e-24	3.687143786469973e-20	8.988082049946388e-22	1.0392460841916276e-18	-3.916760702751901e-21	3.3738566374086627e-23	1.3287777378025085e-19	-4.170612548369161e-20	7.881995130743986e-25	-2.2171153402052668e-13	-4.737323877970703e-09	-4.1149637614843607e-14	-3.6927255394792864e-09	-4.873697517366124e-16	1.2546965170149845e-10	6.632631465148564e-14	1.771599463448485e-09	-2.221989037722633e-13	-4.611854226269205e-09	2.517667703664203e-14	-1.921126076030801e-09
24.752475247524753	-8.558789691352209e-20	4.023604439185809e-20	-1.2273891138886871e-18	-3.468477026612127e-20	-4.415276078730736e-23	-1.1505701285306373e-18	-6.476966226840156e-20	1.0013710121935833e-22	-1.7234507095737896e-19	-1.1455581558389835e-20	-3.896407912731755e-20	-1.104919450143935e-21	-9.72252083065239e-23	4.912321396728749e-21	1.0232185309167007e-20	-5.0725472845256984e-24	3.863931205618047e-20	9.424177326921854e-22	1.0901558460410082e-18	-4.111851720601633e-21	3.539847435854604e-23	1.3935166207275415e-19	-4.378297102560444e-20	8.257534358073119e-25	-2.326836914769971e-13	-4.9730599413264655e-09	-4.320910186592658e-14	-3.8837233604052924e-09	-5.115312454099625e-16	1.2709523028615047e-10	6.950467461929234e-14	1.8548108217222807e-09	-2.3319522272240703e-13	-4.845964711040315e-09	2.6295572753365756e-14	-2.028912538683012e-09
25.742574257425744	-8.963210269558665e-20	4.2105381737261886e-20	-1.2847453969934927e-18	-3.632732265278685e-20	-4.6223895624233565e-23	-1.2044580523143545e-18	-6.778498563024251e-20	1.0537847429927342e-22	-1.8040699364063226e-19	-1.1989750732173182e-20	-4.079709432418663e-20	-1.1568264740782694e-21	-1.022598495905567e-22	5.133138598895287e-21	1.070947780310557e-20	-5.385826678433453e-24	4.0407186247661224e-20	9.860272603897321e-22	1.1410656078903886e-18	-4.306942738451366e-21	3.705838234300545e-23	1.4582555036525744e-19	-4.5859816567517266e-20	8.633073585402251e-25	-2.436558489334675e-13	-5.208796004682227e-09	-4.526856611700952e-14	-4.0747211813313e-09	-5.356927390833049e-16	1.287208088707821e-10	7.268303458709905e-14	1.938022179996078e-09	-2.441915416725508e-13	-5.080075195811445e-09	2.7414468470089528e-14	-2.136699001335222e-09
26.73267326732673	-9.36763084776512e-20	4.397471908266568e-20	-1.342101680098298e-18	-3.796987503945244e-20	-4.8295030461159774e-23	-1.2583459760980719e-18	-7.080030899208347e-20	1.1061984737918854e-22	-1.8846891632388555e-19	-1.2523919905956531e-20	-4.2630109521055706e-20	-1.2087334980126035e-21	-1.0729449087458951e-22	5.3539558010618254e-21	1.1186770297044135e-20	-5.699106072341207e-24	4.217506043914198e-20	1.0296367880872788e-21	1.1919753697397693e-18	-4.502033756301099e-21	3.871829032746486e-23	1.5229943865776074e-19	-4.7936662109430087e-20	9.008612812731383e-25	-2.5462800638993797e-13	-5.44453206803799e-09	-4.73280303680925e-14	-4.265719002257297e-09	-5.598542327566523e-16	1.3034638745544436e-10	7.586139455490577e-14	2.0212335382698737e-09	-2.551878606226946e-13	-5.314185680582546e-09	2.8533364186813274e-14	-2.2444854639874233e-09
27.722772277227723	-9.772051425971573e-20	4.584405642806947e-20	-1.3994579632031034e-18	-3.961242742611802e-20	-5.036616529808597e-23	-1.3122338998817893e-18	-7.381563235392441e-20	1.1586122045910362e-22	-1.965308390071388e-19	-1.3058089079739879e-20	-4.4463124717924777e-20	-1.2606405219469377e-21	-1.123291321586223e-22	5.574773003228362e-21	1.1664062790982697e-20	-6.0123854662489584e-24	4.394293463062272e-20	1.0732463157848253e-21	1.2428851315891497e-18	-4.6971247741508305e-21	4.037819831192427e-23	1.5877332695026403e-19	-5.001350765134292e-20	9.384152040060514e-25	-2.6560016384640835e-13	-5.680268131393751e-09	-4.938749461917545e-14	-4.456716823183315e-09	-5.840157264300024e-16	1.319719660400658e-10	7.903975452271244e-14	2.104444896543672e-09	-2.6618417957283837e-13	-5.548296165353685e-09	2.965225990353699e-14	-2.3522719266396428e-09
