time	E	H	T	I
0.0	0.499999999999999	0.999999999999998	9.99999999999998e-06	1.379310345
0.9900990099009901	0.499999999999999	0.7044715084088804	0.3510338226783364	1.2567364245502013
1.9801980198019802	0.499999999999999	0.42836315764369337	0.4913816062476748	1.1973603629309146
2.9702970297029703	0.499999999999999	0.25854546286577446	0.5152904706645552	1.157703063681076
3.9603960396039604	0.499999999999999	0.16254158283434733	0.4948196663783295	1.1302991483460056
4.9504950495049505	0.499999999999999	0.10740736727488706	0.4618077026155481	1.1110880362931883
5.9405940594059405	0.499999999999999	0.07434498086819939	0.4279655755496975	1.0972446116055756
6.930693069306931	0.499999999999999	0.05356062229814052	0.3971025786445626	1.0868642690240404
7.920792079207921	0.499999999999999	0.03990814164719473	0.3701395438757915	1.0787167369254291
8.910891089108912	0.499999999999999	0.03058441159465581	0.3469892727746697	1.072031742979764
9.900990099009901	0.499999999999999	0.02399699810324183	0.3272496383539221	1.066338344323713
10.89108910891089	0.499999999999999	0.019203394548252047	0.3104563229210646	1.0613539860198709
11.881188118811881	0.499999999999999	0.015624323713535879	0.2961710317535215	1.0569112503258653
12.871287128712872	0.499999999999999	0.012891455222087986	0.28400784722001426	1.0529109264568925
13.861386138613861	0.499999999999999	0.010763364494453073	0.27363664742306243	1.0492927318095193
14.85148514851485	0.499999999999999	0.009077448865517023	0.2647785630094274	1.046017569708418
15.841584158415841	0.499999999999999	0.007721489779089631	0.2571992369011211	1.0430571624209353
16.831683168316832	0.499999999999999	0.006616318183756137	0.2507020442156516	1.0403882874594954
17.821782178217823	0.499999999999999	0.005704956950920409	0.24512200545719132	1.0379898053997012
18.81188118811881	0.499999999999999	0.004945647707634315	0.2403205676749738	1.035841314760016
19.801980198019802	0.499999999999999	0.004307271656539401	0.23618122062786234	1.033922705411668
20.792079207920793	0.499999999999999	0.0037662801386363453	0.23260584733685716	1.0322141659029513
21.78217821782178	0.499999999999999	0.00330459853269522	0.22951169631604776	1.0306963842981975
22.77227722772277	0.499999999999999	0.0029081695948057935	0.22682887009158573	1.0293507981112329
23.762376237623762	0.499999999999999	0.0025659265615607997	0.22449824174576155	1.0281598200900817
24.752475247524753	0.499999999999999	0.002269056997813128	0.22246972190842218	1.02710700865653
25.742574257425744	0.499999999999999	0.0020104689969982163	0.2207008157601568	1.0261771753096196
26.73267326732673	0.499999999999999	0.0017843988420386582	0.21915541882139117	1.025356433537332
27.722772277227723	0.499999999999999	0.0015861193285049361	0.2178028104416535	1.024632199064283
28.712871287128714	0.499999999999999	0.0014117204603433272	0.21661681110280925	1.0239931528353088
29.7029702970297	0.499999999999999	0.0012579428560905881	0.21557507599355535	1.023429177538744
