time	Gp	Gi	A	B
0.0	1.0	1.0	1.0	100000000000.0
0.9900990099009901	4.1346767525304635	5.426218085442916	2.626789263141051	225459291775.40448
1.9801980198019802	0.47356878670732	0.9509339464656815	0.9273275747586108	274728980200.91656
2.9702970297029703	7.679908020000693	6.173601890761194	2.4513205529229585	558665875333.8782
3.9603960396039604	0.19552707010491888	1.077358187876076	1.126954658635196	784280050745.1995
4.9504950495049505	12.98626233455785	4.9411669103794065	1.4971793944646592	1085555861104.4199
5.9405940594059405	0.10193169942703752	1.58976405108287	1.6088916261275692	2318584521019.6587
6.930693069306931	6.030002749294685	1.6928650301611123	0.5782592846070025	2457772689920.4717
7.920792079207921	0.1434400226505683	2.79995439641862	2.4447881225827066	7000362058701.506
8.910891089108912	1.0434816785621719	0.5657445735255354	0.4402162361350353	7128234765808.478
9.900990099009901	1.0752098020725913	5.2890518015086725	3.2543156363956216	20767635090569.742
10.89108910891089	0.17679912757874267	0.6416670965867697	0.7172403305416702	21731197783642.227
11.881188118811881	12.112826541723313	6.8362627556928866	2.2581823537565944	40107924004986.78
12.871287128712872	0.060999980847979515	1.2465333551827045	1.3462001226838853	67097242690956.234
13.861386138613861	7.232493376763317	1.9123566760659616	0.5788764524742841	71130113941068.17
14.85148514851485	0.09615803435671123	2.650879774102568	2.3966832908254485	207783846827035.34
15.841584158415841	0.8965440203348469	0.5042452078513361	0.40753579560386927	210586849634746.5
16.831683168316832	1.1807565501288362	5.536473706025151	3.3240575374519277	621493705178461.0
17.821782178217823	0.1360461775472563	0.6555446684205795	0.7441429926532694	651721655895828.1
18.81188118811881	13.947927674797137	6.453314737484746	1.9771312163548986	1073041359124704.9
19.801980198019802	0.05378646765390875	1.373143312137832	1.4643625399760367	2026942492112010.0
20.792079207920793	5.320617197494454	1.4149173956477077	0.47538780267199093	2107421926678089.0
21.78217821782178	0.1226522349871068	3.009743114755334	2.6013454284605277	6292633704183927.0
22.77227722772277	0.6081774148384458	0.4747228412355412	0.4375684045873164	6372351383923221.0
23.762376237623762	2.1162064075415534	6.195606923233183	3.320930403356386	1.8265854987827024e+16
24.752475247524753	0.10269173604775972	0.7410877782220817	0.8433563137336889	1.978589315007861e+16
25.742574257425744	14.941632994508764	5.430734884310341	1.5320107773291938	2.7509855980738364e+16
26.73267326732673	0.05309771617353605	1.5924491416943694	1.6527904198668626	6.159708745971849e+16
27.722772277227723	3.5457343618431483	1.0039532263752384	0.40631186503253097	6.32349523759529e+16
28.712871287128714	0.1854206982329891	3.4986813500102922	2.8342350617935717	1.9088665503376557e+17
29.7029702970297	0.4064969493452681	0.4802939765539683	0.488877561105952	1.93530213994626e+17
30.693069306930692	3.9415380468116403	6.825216187952713	3.188306653907595	5.2020337886226515e+17
