time	A	AgB	gB	rB	B	AB
0.0	40.0	0.0	1.0	0.0	0.0	0.0
0.9900990099009901	137.75718313951464	0.08304846114889271	0.9169515388511076	0.26416208649847256	0.005703015879344587	0.2873915829800858
1.9801980198019802	232.9525808374514	0.23141685980194102	0.7685831401980591	1.0888613940227074	0.013979847062943095	2.1056520827498977
2.9702970297029703	323.6445781076479	0.4057286828451262	0.5942713171548744	2.677025516068675	0.0247771907676941	7.445738889815154
3.9603960396039604	407.59561227834973	0.570160378581809	0.4298396214181912	5.0400932825239275	0.03706384357979405	18.59052344478149
4.9504950495049505	482.7676331304304	0.7030914555674906	0.2969085444325098	8.049636103668119	0.04999345878589608	37.608780407497726
5.9405940594059405	547.6165831742044	0.7985076285100846	0.2014923714899157	11.516229713139458	0.06306395584498989	66.05946209117006
6.930693069306931	601.1689530339428	0.8609109104157858	0.1390890895842145	15.255143993819283	0.07610423783252734	104.92036698228378
7.920792079207921	642.9496945503611	0.8989200655188252	0.10107993448117518	19.12074081554584	0.08919517385342503	154.6666983500422
8.910891089108912	672.8505049545514	0.9208867843361516	0.07911321566384846	23.013397219524556	0.10258649439817999	215.4071807657374
9.900990099009901	691.0015158144563	0.933084104079286	0.06691589592071379	26.87163898374769	0.11664095278423446	287.0141693312085
10.89108910891089	697.6737506911	0.9395709039369265	0.06042909606307326	30.660319284423696	0.13181457672628977	369.2213056017115
11.881188118811881	693.215220227441	0.9427218531035967	0.05727814689640284	34.360424958095805	0.14867198881898147	461.68687347028475
12.871287128712872	678.0131417173983	0.9438245900725328	0.05617540992746673	37.96202578008842	0.16793689771143144	564.0309693907209
13.861386138613861	652.4733160508439	0.9435258621235522	0.0564741378764478	41.45995653170724	0.19058703412319625	675.8556716023627
14.85148514851485	617.0097749404298	0.942106819310655	0.05789318068934501	44.851335994949956	0.21802097487199396	796.7551135226959
15.841584158415841	572.0403940565245	0.9396312482016782	0.06036875179832165	48.1341491481591	0.25236111664780264	926.3197203760677
16.831683168316832	517.98621151645	0.936012222853651	0.06398777714634911	51.30636820668467	0.29704281419095374	1064.1368230969856
17.821782178217823	455.27369840031815	0.9310264836137178	0.06897351638628217	54.36528432875914	0.3580686113737268	1209.7883728704335
18.81188118811881	384.34075209921946	0.924288741860276	0.07571125813972406	57.30682963628246	0.4470134038805806	1362.844972859845
19.801980198019802	305.6504271777945	0.9151826360336052	0.08481736396639451	60.12469654179549	0.589499475538597	1522.8522153175404
20.792079207920793	219.72994018225566	0.9027279338435632	0.09727206615643653	62.809011900440154	0.8557443730302714	1689.2918075444531
21.78217821782178	127.35336951090278	0.8853409601431065	0.11465903985689284	65.34418054989958	1.529753823391827	1861.3991077915516
