time	mwf219928e_abba_4c09_9597_5d6910f7e4d9	mwd7270399_0429_4c85_920a_de2e0ae74440	mw6339814d_af4c_4eee_9455_7e20795f6aeb	mwc42127ea_2b78_4381_b230_30e95cd5a9d6	mw4fd8b902_e2a2_4910_899c_2a7d3425e0e0	mwf06c0537_577b_4f13_a9a3_521f9d2217fb	mwbba20281_3d8b_48c3_8e13_dee78e87dfb8	mw78198c86_4b16_4117_8592_6a95c3953126	mw7938fab7_d0c6_497b_8fb6_75922fcc19d5	mw8675a533_92fb_4fbf_b747_7bca05c5841c	mw869055b5_5d27_4f4a_a390_b3fa48d6780e	mwd5f166e6_df0a_45bf_b662_e87b91b79a27	mw9275f30d_c42b_459c_91c5_67b7e08b6486	mwc84af692_e3fc_4ede_99b6_b0cce3729bf7	mwacd53f34_4935_4b6a_8267_024f0d966c8c	mwf26f605f_29e9_4454_834c_7b3edab4bbc2	mw10b15557_55f5_4525_b19d_161b056f5791	mwb9a40fab_a7c9_4984_805f_045fefc4ff32	mw58370246_a992_4253_8029_12fbb07a417d	mwba110304_bd9a_4fd0_9b4c_b8bfc975e30b	mw5607cee0_ee75_4065_9368_d07c3abbe18b	mwbe46ba92_97de_4cc4_970d_2dec54671573	mw55b6f083_2b28_4a1a_ab90_82a751525d72	mwe3af2471_5087_4796_982a_56fad9a9a972	mw364ca1a4_fc56_4138_8031_16341ac865de	mw4fc13b75_10cc_41fb_b9f8_1ce95fccae73	mw3d58864c_79c7_4ff2_98fe_1a85b2ccc43d	mw6949b379_107d_4822_b13e_680a491d2425	mwcbadb505_1cfb_4903_9975_0e53de2ba877	mwfaacd7f7_6aa9_4e6c_a7d8_281f2022ba2f	mwa244ea2a_3e41_473b_9ae7_d0db512fc366	mwb167e768_b778_4072_8798_3cf19e96d1d7	mw9b410665_6c5e_4f37_a7f2_0cb0963b98b1	mw56c26af9_9f4a_4f13_936a_94ae6364342b	mw763cffc8_c121_4004_afdb_97e9de9f0081	mw85ae78ed_34f7_460c_b906_1f512a83810c	mw49322d55_ad63_4e7c_b1eb_42835c9b577a	mw5b252d78_9ab9_438c_8b81_2189b1f76357	mwce6e4efd_3187_4379_ad47_104c95e0eb3b	mw57b4236e_c789_4799_a4f9_a03437a5593a	mw6f8ce639_1c28_444f_b6e6_30ff06ab0d6e	mw7f261959_39d2_4e8b_92b6_4466c2504544
0.0	1000.0	800.0	900.0	800.0	700.0	600.0	500.0	400.0	300.0	100.0	90000.0	0.0	0.0	80000.0	10000.0	200.0	250.0	100.0	20000.0	200.0	250.0	0.0	9000.0	0.0	100.0	100.0	50000.0	0.0	0.0	1000.0	1000.0	1000.0	100000.0	1000.0	1000.0	200.0	150.0	1000.0	2000.0	2000.0	100.0	15000.0
0.9900990099009901	786.939458552528	752.8668701591721	723.7941505707361	793.978887162703	733.8268834522631	639.712918533484	534.6793220733692	388.41833665688023	316.36866821195946	115.55090996787851	38411.58961309878	2.951055082587187	0.0	121236.91729390873	22848.902896171512	220.21816921534585	202.0108893239535	104.85767183187755	20019.33343091876	202.03222088438207	262.0585545144889	0.0	18404.684349267915	9.89326521314048	129.32808828092786	114.833252207475	37151.09710382845	0.0	938.8955775728485	1000.0	1000.0	1000.0	100000.0	1000.0	1000.0	200.0	150.0	1000.0	2000.0	2000.0	100.0	15000.0
1.9801980198019802	619.2737114278856	710.1768041755375	583.4735037340057	757.4347055632421	756.0968219944561	678.2264897329683	571.1134199040752	384.31052882184656	329.8353542282299	130.9761723974556	16394.65540369795	5.903113491834866	0.0	130627.04577703237	32395.91967953892	237.98661191020835	167.80738330156208	111.41796479732106	20041.370241469835	205.44390181869264	273.46805471176003	0.0	30061.883410467857	19.790076351776264	157.40496508388495	127.41553766252083	27604.08032046104	0.0	1900.5855306753033	1000.0	1000.0	1000.0	100000.0	1000.0	1000.0	200.0	150.0	1000.0	2000.0	2000.0	100.0	15000.0
2.9702970297029703	487.33091916780177	671.5109710377442	471.7298584887064	703.2986297389629	764.0690715255349	713.1106329740043	608.621445156719	386.2975037645094	341.618180309862	146.2380259159713	6998.254358318149	8.856322871417156	0.0	127199.41243242707	39489.56263097976	254.15413376913784	143.69372056760693	119.61425063456896	20065.724134397842	209.7723027705374	284.46035777605624	0.0	41906.94494294378	29.68829277520171	184.4795959470745	138.31563852853307	20510.437369020172	0.0	2871.6402710393836	1000.0	1000.0	1000.0	100000.0	1000.0	1000.0	200.0	150.0	1000.0	2000.0	2000.0	100.0	15000.0
3.9603960396039604	383.4999296667311	636.4900213673228	382.74336552280465	640.4481088695475	757.8288855873818	742.1231518672591	646.2079626534402	393.17178387995716	352.6260656254693	161.31867587164052	2988.0524035565372	11.810751501552618	0.0	119002.2911862579	44760.29499317625	269.37550492331786	126.98123847389996	129.39242949888785	20092.104917636585	214.74605893484247	295.1891055143644	0.0	53130.66872995819	39.58719296440181	210.72810726630658	147.94584169262166	15239.705006823659	0.0	3847.3208841697556	1000.0	1000.0	1000.0	100000.0	1000.0	1000.0	200.0	150.0	1000.0	2000.0	2000.0	100.0	15000.0
4.9504950495049505	301.7912270077766	604.7703656328318	311.87941694668996	574.8328072277794	738.9993467185337	763.5977126872756	682.6814641181854	403.8248993448336	363.5118701875672	176.21326849473235	1276.5758882873758	14.766405646920903	0.0	109404.45968637374	48676.56478911541	284.1404820125159	115.7158484649351	140.7075265958277	20120.292983548024	220.2240496737237	305.76179386547557	0.0	63453.72127207906	49.486482709831805	236.2834957235619	156.61378293601072	11323.435210884529	0.0	4825.657166993867	1000.0	1000.0	1000.0	100000.0	1000.0	1000.0	200.0	150.0	1000.0	2000.0	2000.0	100.0	15000.0
5.9405940594059405	237.4914247783062	576.0408032028201	255.4472659490971	510.3077108531749	709.9118675212122	776.559270564944	716.7965007746725	417.20923510538836	374.7122292401576	190.9257547158485	546.1508635413909	17.72324779100282	0.0	99783.80536217759	51586.4391786	298.7951713265209	108.47744559796344	153.5217312993398	20150.12224193428	226.14885102216235	316.2604899427078	0.0	72816.85460378333	59.386019291924065	261.2549980224819	164.5569410095749	8413.560821399906	0.0	5805.683747328685	1000.0	1000.0	1000.0	100000.0	1000.0	1000.0	200.0	150.0	1000.0	2000.0	2000.0	100.0	15000.0
6.930693069306931	186.89137322680602	550.0194691653751	210.50780476743978	449.2464742324081	673.0915015088793	780.6892220073368	747.3802595970915	432.3271474700774	386.47968841955577	205.46654005200884	234.4196116461448	20.68121268654408	0.0	90674.18330736959	53748.53969868164	313.5593384411457	104.23232879024698	167.8033482646427	20181.468589836975	232.5114031200202	326.7542036029241	0.0	81249.10544021225	69.28572423677815	285.73974062968637	171.96478473907942	6251.460301318265	0.0	6786.866612486306	1000.0	1000.0	1000.0	100000.0	1000.0	1000.0	200.0	150.0	1000.0	2000.0	2000.0	100.0	15000.0
7.920792079207921	147.07219605613443	526.4510689595671	174.72048963596768	392.99035705086175	630.9549188312214	776.2175192925035	773.4271454595392	448.23798474611095	398.91097187933093	219.8511424237658	101.37875177830723	23.640219944888837	0.0	82254.34124900038	55355.027826083286	328.54214558398473	102.22480446588638	183.52626756324074	20214.241862412367	239.32450293543644	337.3052751399594	0.0	88812.05258355662	79.18555025336924	309.8287560155576	178.99232111471053	4644.972173916647	0.0	7768.882661346447	1000.0	1000.0	1000.0	100000.0	1000.0	1000.0	200.0	150.0	1000.0	2000.0	2000.0	100.0	15000.0
8.910891089108912	115.73691433343704	505.10437368784153	146.22144023388032	342.1745879456735	585.6491533061759	763.788714875303	794.1578968465002	464.07435019752893	411.9735749332132	234.09932800440623	44.59948994166768	26.600183080980496	0.0	74556.10162052653	56548.68375443242	343.75771834574664	101.89784611954506	200.66967035265935	20248.379851727354	246.6034209998216	347.971625073175	0.0	95576.51168056036	89.08546680048681	333.60902246551836	185.76783102129383	3451.3162455675306	0.0	8751.522638252307	1000.0	1000.0	1000.0	100000.0	1000.0	1000.0	200.0	150.0	1000.0	2000.0	2000.0	100.0	15000.0
