time	GLCi	G6P	F6P	F16P	TRIO	BPG	P3G	P2G	PEP	PYR	ACE	P	NAD	NADH	SUM_P	F26BP	ATP	ADP	AMP	Glyc	Trh	CO2	SUCC	GLCo	ETOH	GLY
10.0	0.09875869346016687	1.0332455841420525	0.11281280966889437	0.6019076302604326	0.777523530521505	0.00032957386842887254	0.3564840298625315	0.04484370998412703	0.07361683960032277	8.523152333883777	0.17011445147684284	6.308881585976922	1.5455597663299805	0.04444023367002126	4.1	0.02	2.5083905879147155	1.2921004101474909	0.2995090019377933	0.0	0.0	1.0	0.0	50.0	50.0	0.15
11.0	0.09875869372614365	1.0332455758041676	0.1128128083164645	0.6019076269451662	0.7775235281951816	0.00032957386332731203	0.3564840269055166	0.044843709567664244	0.07361683857008423	8.52315219618526	0.17011444833547873	6.308881574085332	1.5455597662476457	0.044440233752356124	4.1	0.02	2.508390579410608	1.2921004152641158	0.299509005325276	0.0	0.0	1.0	0.0	50.0	50.0	0.15
12.0	0.0987586927502746	1.0332455920997279	0.11281281097846285	0.6019076328043188	0.7775235321655376	0.00032957387169524506	0.35648403071957147	0.044843710100531134	0.0736168398510815	8.523152256963874	0.17011444863461875	6.30888160655565	1.5455597664321	0.044440233567901895	4.1	0.02	2.5083906026313096	1.2921004012930304	0.2995089960756596	0.0	0.0	1.0	0.0	50.0	50.0	0.15
13.0	0.09875869217258479	1.0332456051564602	0.1128128131372037	0.6019076372021205	0.7775235351830917	0.00032957388025856834	0.35648403487149566	0.04484371068748894	0.07361684131907792	8.52315237660246	0.1701144509859906	6.30888162844855	1.5455597668373917	0.04444023316261018	4.1	0.02	2.508390618287717	1.2921003918731155	0.2995089898391672	0.0	0.0	1.0	0.0	50.0	50.0	0.15
14.0	0.09875869229178155	1.0332456020116647	0.1128128125593796	0.6019076363244116	0.7775235346911972	0.0003295738776552369	0.35648403432456555	0.04484371060155243	0.07361684104052324	8.523152421365408	0.17011445382485624	6.308881624857852	1.545559767255199	0.04444023274480277	4.1	0.02	2.5083906157198785	1.2921003934180952	0.29950899086202587	0.0	0.0	1.0	0.0	50.0	50.0	0.15
15.0	0.09875869227171966	1.033245605888165	0.11281281325450565	0.6019076371595877	0.7775235351566094	0.0003295738813154426	0.3564840356801642	0.044843710803159305	0.07361684162249428	8.523152442566806	0.17011445291057814	6.308881627180937	1.5455597671718073	0.04444023282819463	4.1	0.02	2.508390617381201	1.2921003924185348	0.29950899020026367	0.0	0.0	1.0	0.0	50.0	50.0	0.15
16.0	0.09875869231979073	1.0332456074951164	0.1128128135612072	0.6019076373436641	0.777523535199573	0.000329573883232105	0.3564840362921586	0.0448437108973464	0.07361684191777425	8.523152446898509	0.17011445196672512	6.308881626596996	1.5455597670634202	0.04444023293658169	4.1	0.02	2.508390616963603	1.2921003926697894	0.29950899036660705	0.0	0.0	1.0	0.0	50.0	50.0	0.15
17.0	0.09875869236716511	1.0332456064559659	0.11281281338072485	0.6019076370287784	0.7775235349936469	0.0003295738824672145	0.35648403600831485	0.04484371085617386	0.07361684180671618	8.523152445613672	0.1701144521352861	6.3088816249442115	1.5455597670824177	0.04444023291758417	4.1	0.02	2.5083906157816376	1.292100393380936	0.299508990837426	0.0	0.0	1.0	0.0	50.0	50.0	0.15
18.0	0.09875869213820317	1.033245610847582	0.11281281411672683	0.6019076385781478	0.7775235360272847	0.0003295738852123591	0.35648403709483417	0.044843711011001534	0.07361684220115777	8.523152449585515	0.17011445154347393	6.308881632652323	1.5455597670009855	0.044440232999016366	4.1	0.02	2.5083906212939873	1.292100390064348	0.2995089886416644	0.0	0.0	1.0	0.0	50.0	50.0	0.15
19.0	0.09875869235445402	1.033245605895027	0.11281281327513491	0.6019076369874546	0.7775235349778964	0.00032957388177140556	0.35648403570519166	0.04484371081132462	0.07361684167786753	8.523152433319941	0.17011445196490432	6.308881624875192	1.5455597670380499	0.044440232961951986	4.1	0.02	2.5083906157322793	1.2921003934106334	0.29950899085708693	0.0	0.0	1.0	0.0	50.0	50.0	0.15
20.0	0.09875869249365309	1.0332456027250825	0.11281281273740663	0.6019076359635306	0.7775235343016573	0.00032957387957909873	0.3564840348113059	0.04484371068302978	0.07361684134286492	8.52315242223422	0.1701144522071042	6.308881619873427	1.5455597670567374	0.04444023294326451	4.1	0.02	2.508390612155335	1.2921003955627564	0.2995089922819081	0.0	0.0	1.0	0.0	50.0	50.0	0.15
21.0	0.09875869243045263	1.0332456041989606	0.11281281298871028	0.6019076364333686	0.7775235346106655	0.00032957388060350184	0.3564840352092432	0.04484371074042471	0.07361684149505321	8.523152425499157	0.17011445202411724	6.308881622151721	1.5455597670337147	0.04444023296628717	4.1	0.02	2.5083906137846257	1.2921003945824694	0.29950899163290456	0.0	0.0	1.0	0.0	50.0	50.0	0.15
22.0	0.09875869215388251	1.0332456105633538	0.11281281407057242	0.6019076384788883	0.7775235359591969	0.0003295738850104489	0.356484036968039	0.044843710993383745	0.07361684215992809	8.52315244402748	0.1701144514000948	6.308881632103397	1.5455597669678212	0.044440233032180615	4.1	0.02	2.50839062090143	1.2921003903005368	0.29950898879803267	0.0	0.0	1.0	0.0	50.0	50.0	0.15
23.0	0.0987586925031749	1.0332456026304657	0.11281281272680238	0.6019076359003366	0.7775235342550791	0.000329573879569283	0.35648403475249746	0.04484371067549783	0.07361684133066805	8.523152417347282	0.17011445202964517	6.308881619560751	1.5455597670227117	0.0444402329772902	4.1	0.02	2.5083906119317296	1.292100395697291	0.29950899237097905	0.0	0.0	1.0	0.0	50.0	50.0	0.15
24.0	0.0987586928332233	1.0332455951425	0.11281281145857981	0.6019076334649154	0.777523532645281	0.0003295738744378168	0.35648403266248285	0.0448437103756442	0.07361684054860386	8.523152392155971	0.17011445262114916	6.308881607711515	1.5455597670742953	0.044440232925706584	4.1	0.02	2.5083906034579115	1.2921004007956927	0.29950899574639545	0.0	0.0	1.0	0.0	50.0	50.0	0.15
25.0	0.09875869307184523	1.0332455897453807	0.11281281054485834	0.6019076317068086	0.7775235314826122	0.0003295738707463968	0.3564840311561212	0.04484371015958756	0.07361683998555275	8.523152373785813	0.17011445303560963	6.308881599149327	1.5455597671095451	0.04444023289045668	4.1	0.02	2.50839059733478	1.2921004044797668	0.2995089981854526	0.0	0.0	1.0	0.0	50.0	50.0	0.15
26.0	0.09875869314685826	1.033245588085033	0.11281281026459161	0.6019076311602	0.7775235311198826	0.0003295738696253696	0.35648403069153844	0.04484371009309265	0.07361683981333204	8.52315236756907	0.17011445313402945	6.308881596467822	1.5455597671154344	0.0444402328845674	4.1	0.02	2.5083905954171386	1.292100405633545	0.29950899894931604	0.0	0.0	1.0	0.0	50.0	50.0	0.15
27.0	0.09875869298607992	1.0332455918073815	0.11281281089673328	0.6019076323592736	0.7775235319099019	0.00032957387220508176	0.35648403172686066	0.044843710241924184	0.073616840203759	8.523152378838013	0.17011445277741158	6.308881602260636	1.5455597670789363	0.04444023292106568	4.1	0.02	2.5083905995597897	1.2921004031410566	0.29950899729915337	0.0	0.0	1.0	0.0	50.0	50.0	0.15
28.0	0.09875869251732776	1.0332456025583507	0.11281281272023701	0.601907635838213	0.7775235342054799	0.00032957387961587986	0.35648403472021384	0.04484371067184689	0.07361684132865089	8.523152412924905	0.17011445182675886	6.308881619121407	1.5455597669870234	0.04444023301297841	4.1	0.02	2.5083906116175383	1.2921003958863309	0.2995089924961305	0.0	0.0	1.0	0.0	50.0	50.0	0.15
29.0	0.09875869221226832	1.0332456095438014	0.11281281390478574	0.6019076381004105	0.7775235356985764	0.0003295738844270424	0.35648403666627687	0.04484371095130231	0.07361684205946091	8.523152435307832	0.17011445121992655	6.308881630091232	1.5455597669292644	0.044440233070737294	4.1	0.02	2.5083906194624586	1.2921003911663154	0.2995089893712257	0.0	0.0	1.0	0.0	50.0	50.0	0.15
30.0	0.09875869226882904	1.0332456082311343	0.11281281368173561	0.601907637678103	0.7775235354204542	0.0003295738835169467	0.35648403630300857	0.044843710899052924	0.07361684192216311	8.52315243152495	0.17011445135275072	6.308881628052719	1.5455597669435879	0.04444023305641394	4.1	0.02	2.5083906180046434	1.2921003920434315	0.29950898995192476	0.0	0.0	1.0	0.0	50.0	50.0	0.15
31.0	0.09875869230492255	1.0332456073550735	0.11281281353197924	0.6019076374023657	0.777523535240172	0.0003295738828943467	0.35648403606213264	0.04484371086425627	0.0736168418295694	8.523152429618882	0.17011445147260473	6.308881626741248	1.5455597669585042	0.04444023304149775	4.1	0.02	2.5083906170667634	1.2921003926077212	0.29950899032551503	0.0	0.0	1.0	0.0	50.0	50.0	0.15
32.0	0.09875869231038728	1.0332456071428713	0.11281281349392774	0.6019076373477088	0.7775235352070949	0.0003295738827132796	0.3564840360068015	0.04484371085596203	0.07361684180520275	8.523152430376898	0.17011445156329635	6.308881626520674	1.5455597669726862	0.04444023302731563	4.1	0.02	2.508390616909023	1.2921003927026287	0.2995089903883481	0.0	0.0	1.0	0.0	50.0	50.0	0.15
33.0	0.09875869227506165	1.03324560782178	0.11281281360599228	0.6019076375886421	0.7775235353705875	0.0003295738831277825	0.3564840362001676	0.044843710883219895	0.07361684187258614	8.523152434586269	0.1701144516086334	6.3088816277548485	1.5455597669848073	0.044440233015194466	4.1	0.02	2.5083906177916253	1.292100392171598	0.29950899003677645	0.0	0.0	1.0	0.0	50.0	50.0	0.15
34.0	0.09875869218878408	1.0332456096190517	0.11281281390658399	0.6019076381996754	0.7775235357800147	0.00032957388429189264	0.3564840367053833	0.044843710955079545	0.07361684205524253	8.523152443034265	0.1701144515924236	6.308881630807627	1.5455597669935406	0.04444023300646115	4.1	0.02	2.508390619974778	1.2921003908580708	0.29950898916715074	0.0	0.0	1.0	0.0	50.0	50.0	0.15
35.0	0.09875869204139297	1.0332456127619385	0.112812814434114	0.6019076392553189	0.7775235364847413	0.00032957388635964713	0.356484037585601	0.04484371108059067	0.07361684237669489	8.523152456508159	0.17011445149847482	6.30888163604286	1.5455597669975594	0.044440233002442577	4.1	0.02	2.5083906237186833	1.2921003886054927	0.2995089876758237	0.0	0.0	1.0	0.0	50.0	50.0	0.15
36.0	0.0987586920122407	1.033245613318656	0.11281281452595454	0.6019076394531669	0.7775235366191243	0.00032957388669912986	0.3564840377451835	0.044843711103071705	0.0736168424321566	8.523152460084281	0.17011445154073537	6.308881637060465	1.5455597670085206	0.044440232991481185	4.1	0.02	2.50839062444641	1.2921003881676452	0.29950898738594445	0.0	0.0	1.0	0.0	50.0	50.0	0.15
37.0	0.09875869199461496	1.0332456136353403	0.11281281457767153	0.6019076395692198	0.7775235366986932	0.0003295738868837238	0.35648403783764604	0.044843711116006615	0.07361684246335941	8.523152462554076	0.1701144515857645	6.308881637670285	1.5455597670184826	0.044440232981519	4.1	0.02	2.508390624882514	1.2921003879052573	0.2995089872122283	0.0	0.0	1.0	0.0	50.0	50.0	0.15
38.0	0.0987586919814336	1.0332456138716628	0.11281281461628484	0.6019076396556136	0.7775235367579446	0.00032957388702219663	0.3564840379073116	0.04484371112575209	0.07361684248686658	8.523152464449526	0.1701144516211096	6.3088816381262625	1.5455597670263297	0.044440232973671924	4.1	0.02	2.5083906252086003	1.292100387709062	0.2995089870823373	0.0	0.0	1.0	0.0	50.0	50.0	0.15
39.0	0.09875869197378362	1.033245614008016	0.1128128146385955	0.6019076397051314	0.7775235367919331	0.00032957388710322556	0.35648403794855277	0.04484371113152086	0.07361684250077882	8.52315246562538	0.17011445164423844	6.308881638390781	1.5455597670315055	0.04444023296849616	4.1	0.02	2.508390625397767	1.2921003875952475	0.29950898700698536	0.0	0.0	1.0	0.0	50.0	50.0	0.15
40.0	0.09875869197275203	1.0332456140247932	0.11281281464140451	0.6019076397105567	0.7775235367957133	0.0003295738871154877	0.3564840379557421	0.044843711132525624	0.0736168425031968	8.523152465936386	0.17011445165261876	6.308881638426217	1.5455597670334538	0.044440232966547914	4.1	0.02	2.5083906254231083	1.2921003875800008	0.29950898699689055	0.0	0.0	1.0	0.0	50.0	50.0	0.15
41.0	0.09875869197942581	1.0332456139023871	0.11281281462151292	0.6019076396646726	0.7775235367643399	0.0003295738870476602	0.356484037923252	0.04484371112797912	0.07361684249222124	8.523152465237295	0.17011445164371836	6.308881638194953	1.5455597670316183	0.044440232968383384	4.1	0.02	2.5083906252577233	1.2921003876795067	0.2995089870627696	0.0	0.0	1.0	0.0	50.0	50.0	0.15
42.0	0.09875869196834518	1.0332456141010602	0.1128128146539741	0.6019076397373075	0.7775235368141546	0.0003295738871640565	0.35648403798180467	0.04484371113617002	0.07361684251197859	8.523152466829647	0.17011445167339453	6.3088816385782645	1.5455597670382062	0.04444023296179545	4.1	0.02	2.508390625531842	1.2921003875145798	0.29950898695357764	0.0	0.0	1.0	0.0	50.0	50.0	0.15
43.0	0.09875869191522116	1.0332456150598304	0.1128128148103802	0.6019076400904199	0.7775235370561104	0.000329573887716901	0.3564840382561911	0.044843711174557176	0.07361684260459278	8.52315247387064	0.17011445179519338	6.308881640416886	1.5455597670649244	0.0444402329350772	4.1	0.02	2.508390626846708	1.2921003867234693	0.29950898642982215	0.0	0.0	1.0	0.0	50.0	50.0	0.15
44.0	0.09875869186517716	1.0332456159630046	0.11281281495771718	0.6019076404230528	0.7775235372840339	0.0003295738882377007	0.3564840385146787	0.04484371121072004	0.07361684269184053	8.523152480504281	0.17011445190996038	6.308881642148908	1.5455597670901007	0.044440232909900935	4.1	0.02	2.50839062808534	1.2921003859782276	0.29950898593643194	0.0	0.0	1.0	0.0	50.0	50.0	0.15
45.0	0.09875869181821319	1.0332456168105826	0.11281281509598501	0.6019076407352062	0.7775235374979248	0.0003295738887264554	0.35648403875726736	0.04484371124465862	0.07361684277372182	8.52315248673057	0.17011445201769557	6.3088816437743285	1.5455597671137349	0.04444023288626666	4.1	0.02	2.508390629247737	1.2921003852788548	0.2995089854734079	0.0	0.0	1.0	0.0	50.0	50.0	0.15
46.0	0.09875869177432924	1.0332456176025648	0.11281281522518367	0.6019076410268801	0.7775235376977833	0.0003295738891831652	0.35648403898395714	0.044843711276372905	0.07361684285023669	8.523152492549508	0.1701144521183989	6.308881645293148	1.5455597671358272	0.04444023286417437	4.1	0.02	2.5083906303338996	1.2921003846253487	0.2995089850407513	0.0	0.0	1.0	0.0	50.0	50.0	0.15
47.0	0.0987586917335253	1.0332456183389511	0.1128128153453132	0.6019076412980744	0.7775235378836094	0.00032957388960783005	0.356484039194748	0.044843711305862906	0.0736168429213851	8.523152497961092	0.17011445221207042	6.308881646705368	1.5455597671563777	0.04444023284362406	4.1	0.02	2.508390631343829	1.2921003840177092	0.2995089846384613	0.0	0.0	1.0	0.0	50.0	50.0	0.15
48.0	0.0987586916958014	1.0332456190197414	0.11281281545637359	0.6019076415487893	0.777523538055403	0.00032957389000045007	0.35648403938964	0.044843711333128616	0.07361684298716707	8.523152502965324	0.17011445229871008	6.308881648010987	1.545559767175386	0.04444023282461574	4.1	0.02	2.508390632277525	1.2921003834559364	0.2995089842665384	0.0	0.0	1.0	0.0	50.0	50.0	0.15
49.0	0.09875869166115751	1.0332456196449358	0.11281281555836481	0.6019076417790247	0.7775235382131641	0.00032957389036102514	0.3564840395686331	0.04484371135817003	0.07361684304758259	8.523152507562205	0.17011445237831793	6.308881649210004	1.5455597671928523	0.044440232807149406	4.1	0.02	2.508390633134986	1.2921003829400324	0.29950898392498115	0.0	0.0	1.0	0.0	50.0	50.0	0.15
50.0	0.09875869162959366	1.033245620214534	0.1128128156512869	0.6019076419887806	0.7775235383568928	0.0003295738906895553	0.3564840397317273	0.04484371138098716	0.07361684310263167	8.523152511751734	0.17011445245089393	6.308881650302422	1.5455597672087766	0.04444023279122506	4.1	0.02	2.5083906339162136	1.292100382469995	0.29950898361379097	0.0	0.0	1.0	0.0	50.0	50.0	0.15
51.0	0.09875869160110982	1.0332456207285363	0.11281281573513983	0.6019076421780569	0.7775235384865891	0.00032957389098604053	0.35648403987892263	0.04484371140158	0.0736168431523143	8.523152515533909	0.1701144525164381	6.308881651288239	1.545559767223159	0.0444402327768427	4.1	0.02	2.5083906346212066	1.2921003820458254	0.2995089833329676	0.0	0.0	1.0	0.0	50.0	50.0	0.15
52.0	0.09875869157570602	1.0332456211869425	0.11281281580992361	0.6019076423468538	0.7775235386022528	0.0003295738912504809	0.35648404001021905	0.04484371141994855	0.07361684319663049	8.523152518908732	0.17011445257495048	6.308881652167455	1.5455597672359993	0.04444023276400232	4.1	0.02	2.508390635249966	1.2921003816675225	0.2995089830825113	0.0	0.0	1.0	0.0	50.0	50.0	0.15
53.0	0.09875869155338222	1.033245621589753	0.11281281587563825	0.6019076424951711	0.7775235387038841	0.00032957389148287634	0.3564840401256165	0.04484371143609281	0.07361684323558024	8.523152521876204	0.170114452626431	6.30888165294007	1.5455597672472976	0.04444023275270394	4.1	0.02	2.5083906358024914	1.2921003813350873	0.2995089828624209	0.0	0.0	1.0	0.0	50.0	50.0	0.15
54.0	0.09875869153413847	1.0332456219369675	0.11281281593228375	0.6019076426230089	0.7775235387914831	0.0003295738916832269	0.35648404022511515	0.04484371145001277	0.07361684326916354	8.523152524436323	0.17011445267087968	6.308881653606084	1.545559767257054	0.04444023274294754	4.1	0.02	2.508390636278782	1.2921003810485199	0.29950898267269777	0.0	0.0	1.0	0.0	50.0	50.0	0.15
55.0	0.09875869151797471	1.0332456222285857	0.11281281597986008	0.6019076427303672	0.7775235388650494	0.0003295738918515325	0.3564840403087149	0.04484371146170845	0.0736168432973804	8.52315252658909	0.17011445270829653	6.308881654165499	1.5455597672652686	0.044440232734733125	4.1	0.02	2.5083906366788398	1.292100380807819	0.2995089825133408	0.0	0.0	1.0	0.0	50.0	50.0	0.15
56.0	0.098758691504891	1.033245622464608	0.11281281601836728	0.6019076428172461	0.7775235389245835	0.0003295738919877932	0.35648404037641573	0.04484371147117984	0.07361684332023082	8.523152528334505	0.17011445273868156	6.308881654618312	1.545559767271941	0.04444023272806069	4.1	0.02	2.5083906370026625	1.2921003806129872	0.29950898238435	0.0	0.0	1.0	0.0	50.0	50.0	0.15
57.0	0.09875869149488731	1.0332456226450346	0.11281281604780533	0.6019076428836454	0.777523538970085	0.000329573892092009	0.3564840404282177	0.04484371147842694	0.07361684333771477	8.523152529672567	0.17011445276203474	6.308881654964525	1.5455597672770713	0.044440232722930254	4.1	0.02	2.508390637250252	1.2921003804640208	0.29950898228572687	0.0	0.0	1.0	0.0	50.0	50.0	0.15
58.0	0.09875869148796364	1.033245622769865	0.11281281606817421	0.6019076429295653	0.777523539001554	0.0003295738921641799	0.35648404046412074	0.044843711483449754	0.0736168433498323	8.523152530603278	0.1701144527783561	6.308881655204138	1.5455597672806598	0.0444402327193418	4.1	0.02	2.508390637421608	1.2921003803609221	0.2995089822174697	0.0	0.0	1.0	0.0	50.0	50.0	0.15
59.0	0.09875869148411999	1.0332456228390994	0.11281281607947397	0.6019076429550057	0.7775235390189906	0.0003295738922043059	0.3564840404841249	0.04484371148624827	0.07361684335658338	8.523152531126636	0.17011445278764564	6.3088816553371485	1.5455597672827064	0.04444023271729533	4.1	0.02	2.508390637516729	1.2921003803036901	0.29950898217958044	0.0	0.0	1.0	0.0	50.0	50.0	0.15
60.0	0.09875869148335636	1.033245622852738	0.11281281608170456	0.6019076429599665	0.7775235390223948	0.0003295738922123869	0.3564840404882302	0.0448437114868225	0.07361684335796802	8.523152531242642	0.17011445278990334	6.308881655363559	1.5455597672832109	0.044440232716790845	4.1	0.02	2.508390637535616	1.292100380292327	0.29950898217205646	0.0	0.0	1.0	0.0	50.0	50.0	0.15
61.0	0.09875869148567276	1.0332456228107805	0.11281281607486601	0.6019076429444478	0.7775235390117665	0.0003295738921884231	0.3564840404764366	0.04484371148517244	0.0736168433539862	8.523152530951295	0.17011445278512918	6.30888165528337	1.5455597672821733	0.04444023271782835	4.1	0.02	2.5083906374782696	1.2921003803268305	0.2995089821948995	0.0	0.0	1.0	0.0	50.0	50.0	0.15
62.0	0.09875869149106918	1.033245622713227	0.1128128160589583	0.6019076429084496	0.7775235389871058	0.0003295738921324143	0.3564840404487441	0.044843711481298086	0.07361684334463794	8.523152530252597	0.17011445277332324	6.308881655096579	1.5455597672795938	0.04444023272040784	4.1	0.02	2.5083906373446885	1.2921003804072018	0.2995089822481094	0.0	0.0	1.0	0.0	50.0	50.0	0.15
63.0	0.09875869149954562	1.0332456225600775	0.11281281603398147	0.6019076428519718	0.7775235389484126	0.0003295738920443607	0.3564840404051527	0.04484371147519945	0.07361684332992324	8.523152529146547	0.17011445275448542	6.308881654803188	1.5455597672754724	0.04444023272452932	4.1	0.02	2.508390637134874	1.2921003805334397	0.2995089823316859	0.0	0.0	1.0	0.0	50.0	50.0	0.15
64.0	0.09875869151110209	1.033245622351332	0.11281281599993548	0.6019076427750146	0.777523538895687	0.00032957389192426215	0.3564840403456624	0.04484371146687652	0.0736168433098421	8.523152527633142	0.1701144527286158	6.308881654403197	1.545559767269809	0.044440232730192784	4.1	0.02	2.5083906368488265	1.2921003807055442	0.29950898244562896	0.0	0.0	1.0	0.0	50.0	50.0	0.15
65.0	0.09875869152573857	1.0332456220869906	0.11281281595682033	0.601907642677578	0.7775235388289289	0.00032957389177211866	0.3564840402702732	0.044843711456329295	0.07361684328439451	8.523152525712387	0.17011445269571435	6.308881653896605	1.5455597672626034	0.04444023273739823	4.1	0.02	2.508390636486544	1.2921003809235176	0.2995089825899382	0.0	0.0	1.0	0.0	50.0	50.0	0.15
66.0	0.09875869154345508	1.0332456217670531	0.11281281590463604	0.6019076425596618	0.7775235387481384	0.00032957389158793027	0.3564840401789851	0.04484371144355779	0.07361684325358048	8.52315252338428	0.17011445265578104	6.308881653283412	1.545559767253856	0.04444023274614567	4.1	0.02	2.508390636048027	1.2921003811873577	0.2995089827646149	0.0	0.0	1.0	0.0	50.0	50.0	0.15
67.0	0.09875869156425163	1.0332456213915198	0.1128128158433826	0.601907642421266	0.7775235386533154	0.000329573891371697	0.3564840400717981	0.044843711428561986	0.0736168432174	8.52315252064882	0.1701144526088159	6.308881652563618	1.5455597672435666	0.04444023275643509	4.1	0.02	2.508390635533276	1.2921003814970655	0.299508982969658	0.0	0.0	1.0	0.0	50.0	50.0	0.15
68.0	0.09875869158812818	1.0332456209603904	0.11281281577306002	0.6019076422623908	0.77752353854446	0.00032957389112341876	0.35648403994871225	0.0448437114113419	0.07361684317585308	8.52315251750601	0.17011445255481897	6.308881651737224	1.5455597672317352	0.0444402327682665	4.1	0.02	2.5083906349422924	1.2921003818526389	0.29950898320506836	0.0	0.0	1.0	0.0	50.0	50.0	0.15
69.0	0.09875869161508477	1.033245620473665	0.11281281569366827	0.6019076420830362	0.7775235384215721	0.00032957389084309563	0.3564840398097275	0.044843711391897516	0.07361684312893971	8.523152513955845	0.17011445249379017	6.308881650804229	1.5455597672183616	0.044440232781639895	4.1	0.02	2.5083906342750737	1.292100382254081	0.29950898347084487	0.0	0.0	1.0	0.0	50.0	50.0	0.15
70.0	0.09875869164512137	1.0332456199313436	0.1128128156052074	0.6019076418832019	0.7775235382846517	0.0003295738905307276	0.3564840396548438	0.04484371137022885	0.0736168430766599	8.523152509998328	0.17011445242572956	6.308881649764633	1.5455597672034465	0.044440232796555276	4.1	0.02	2.5083906335316204	1.2921003827013922	0.2995089837669871	0.0	0.0	1.0	0.0	50.0	50.0	0.15
71.0	0.098758691678238	1.0332456193334263	0.11281281550767736	0.6019076416628882	0.7775235381336989	0.0003295738901863147	0.35648403948406127	0.044843711346335885	0.07361684301901364	8.52315250563346	0.1701144523506371	6.308881648618437	1.545559767186989	0.044440232813012646	4.1	0.02	2.5083906327119347	1.2921003831945677	0.29950898409349724	0.0	0.0	1.0	0.0	50.0	50.0	0.15
