time	y_Tumor_Cell	v_Virus	x_Infected_Cell
0.0	126.237	2.0	0.0
0.9900990099009901	149.9836395952266	1.3976138537994123	0.08808709143981239
1.9801980198019802	171.08284859673563	0.9671123416374588	0.1360006479612077
2.9702970297029703	191.25490446532115	0.6632231503995953	0.15539917639208478
3.9603960396039604	212.47069765204606	0.4507453640596602	0.15643236718920767
4.9504950495049505	236.56058229496224	0.3033333638600393	0.14677140754824858
5.9405940594059405	265.15868271300775	0.20180158159636094	0.13168264966168106
6.930693069306931	299.7780613655182	0.13241742142649948	0.114527492375932
7.920792079207921	341.89823734219624	0.0854479835466573	0.09731493147667908
8.910891089108912	393.01555781810356	0.054030374612822556	0.08115850707212081
9.900990099009901	454.63590177570967	0.0333366629551218	0.06660880450018786
10.89108910891089	528.1951101648865	0.01997383745274953	0.053878217833973084
11.881188118811881	614.8920422491253	0.01155968005310193	0.042985003132152866
12.871287128712872	715.4245049087559	0.006426057644986357	0.03384111268204808
13.861386138613861	829.6402060085785	0.0034126216506769618	0.02630283866077088
14.85148514851485	956.1608760392243	0.001723319040042139	0.020198388511133654
15.841584158415841	1092.1020464015726	0.0008252433775267997	0.01534276920190404
16.831683168316832	1233.0600757375466	0.0003749963270137785	0.0115472499316981
17.821782178217823	1373.5113145936036	0.0001627236507936114	0.008627583211346318
18.81188118811881	1507.6224074738072	6.846547580903726e-05	0.006412124465967412
19.801980198019802	1630.2532762882147	2.8729539770465055e-05	0.004748806506165005
20.792079207920793	1737.7949196257007	1.255151955218091e-05	0.0035093862397843297
21.78217821782178	1828.5509185006429	5.997090805394971e-06	0.0025902930060094868
22.77227722772277	1902.6053421474562	3.233815864458349e-06	0.0019106768660190445
23.762376237623762	1961.3440360379177	1.9570989868464923e-06	0.0014089180665764211
24.752475247524753	2006.874974255304	1.287802990656255e-06	0.0010387635054661655
25.742574257425744	2041.533420701957	8.91094117891457e-07	0.0007658002669392955
26.73267326732673	2067.549542751409	6.337117803258515e-07	0.0005645455018975992
27.722772277227723	2086.873227619811	4.572751375296517e-07	0.0004161738236082111
28.712871287128714	2101.1137155541996	3.325893322228245e-07	0.00030679379200311443
29.7029702970297	2111.547770370038	2.4301021394293204e-07	0.0002261601701578806
30.693069306930692	2119.1608600134246	1.78058596461576e-07	0.00016671892438288398
31.683168316831683	2124.698971994782	1.3070376773286075e-07	0.00012290009582715777
32.67326732673267	2128.719058213079	9.606150600654861e-08	9.059807956085656e-05
33.663366336633665	2131.632869851887	7.066153612017658e-08	6.678599044240369e-05
