time	S	A	D	L	T
0.0	0.1	0.0	0.0	0.1	0.0
0.9900990099009901	0.13480523798700872	0.015735398176387246	0.0030140114348634573	0.10583428918682683	0.004412526329415822
1.9801980198019802	0.1782418942331795	0.03561523354696061	0.01211936000095111	0.11204425746419684	0.00794992647526749
2.9702970297029703	0.23016966397235653	0.06004555202055482	0.027535603193310845	0.11846525521625628	0.010849708936576299
3.9603960396039604	0.28915133109609753	0.08901531740294466	0.04950819380851615	0.1248707764895706	0.013279878219441587
4.9504950495049505	0.35237434676310764	0.12192138602538855	0.07810597361147152	0.13098862001085979	0.015354448029372369
5.9405940594059405	0.4160714860609014	0.15751997301587098	0.11302220681230897	0.13653384801113091	0.017146045431148494
6.930693069306931	0.4763629111625729	0.1940784276802558	0.1534433197632613	0.1412520367529466	0.018696957431160205
7.920792079207921	0.5301514182405177	0.22970605302373615	0.19804507825661424	0.14495925160800657	0.020029172529158968
8.910891089108912	0.5756629894025633	0.2627377550830672	0.24513145821279492	0.1475647613809913	0.021153206347958104
9.900990099009901	0.6124770471844465	0.2920164033523077	0.2928707628628294	0.14907019480519682	0.022075105444762853
10.89108910891089	0.6411869709114962	0.3169894402019967	0.33954708916855914	0.14954936361039498	0.02280114981489141
11.881188118811881	0.662945110553042	0.33763737506394176	0.38375328580228796	0.1491193111481675	0.023340244595995027
12.871287128712872	0.679079771007153	0.3543123303247407	0.4244899307804283	0.1479128090146349	0.023704459932547127
13.861386138613861	0.6908522912039806	0.36756537189778254	0.46117484083978283	0.1460581307381006	0.02390840606997932
14.85148514851485	0.699340959548	0.3780092818226776	0.4935906365387262	0.14366732106217012	0.023968095739494075
15.841584158415841	0.7054096884551011	0.38623035020273316	0.5218022144248178	0.1408314108262292	0.02389976064733558
16.831683168316832	0.7097218888048792	0.39274297755415455	0.5460691514473538	0.13762016952576225	0.02371887767904146
17.821782178217823	0.7127726661245712	0.39797407673150964	0.5667680438505194	0.13408425990494863	0.02343949523284901
18.81188118811881	0.7149243793130108	0.4022649193158873	0.5843312298139863	0.1302583126091199	0.023073849695208943
19.801980198019802	0.7164386877514608	0.4058814098609765	0.5992027297775533	0.12616406102846422	0.022632215645953017
20.792079207920793	0.7175027810476613	0.40902719104962026	0.6118093022885626	0.12181312448733692	0.022122921795535405
21.78217821782178	0.7182497079885011	0.4118565586233322	0.622543421971938	0.11720930185986281	0.021552471180068745
22.77227722772277	0.7187736083134935	0.414485814061733	0.631754956339018	0.11235038383923826	0.020925717713664648
23.762376237623762	0.7191408814835698	0.4170026235039016	0.6397487610479342	0.1072295608233935	0.020246065548589133
24.752475247524753	0.7193982577432316	0.41947342444543584	0.6467860231292654	0.1018365300778884	0.01951567035575884
25.742574257425744	0.7195785739455759	0.42194912238545795	0.6530877588016003	0.09615841634727101	0.01873563168705552
26.73267326732673	0.719704879324583	0.4244693726249512	0.6588393587477939	0.09018062995343079	0.017906173459836895
27.722772277227723	0.7197933406572237	0.42706572225734785	0.6641954477609086	0.08388780836243687	0.017026816104595107
28.712871287128714	0.7198552913634959	0.42976383376926136	0.6692845952796858	0.07726503521365556	0.016096550214133285
29.7029702970297	0.7198986735903499	0.4325849415752419	0.6742135947056305	0.0702996269982859	0.015114029245800817
30.693069306930692	0.7199290515337815	0.4355466082172785	0.6790711380439148	0.06298396362130258	0.014077810495090728
31.683168316831683	0.7199503227124098	0.4386627357492975	0.6839307582425199	0.05532019949642018	0.012986693691912592
32.67326732673267	0.7199652168513825	0.44194261844677357	0.688852893951958	0.047328404392001776	0.011840243981667121
33.663366336633665	0.7199756456123069	0.4453885270854346	0.693885831213874	0.03906112545042531	0.01063965887538215
34.65346534653465	0.7199829476741704	0.4489907508420192	0.6990650402850497	0.03063028544685064	0.00938928433088541
35.64356435643565	0.7199880604299574	0.45271792959456525	0.7044099347058332	0.022257754192840488	0.008099372311846856
36.633663366336634	0.7199916402589637	0.4564987328614739	0.7099161461950566	0.014365977880922535	0.006791142893852711
37.62376237623762	0.7199941467603574	0.46019103923338156	0.715540185650389	0.007691324101316837	0.005505209561871665
38.613861386138616	0.7199959017416563	0.4635554460535636	0.7211754646976057	0.0031574099721857693	0.004309105785561009
39.603960396039604	0.7199971305276748	0.46632097677141066	0.7266384350124108	0.0009919151476564388	0.003281093957397492
40.59405940594059	0.7199979908862446	0.468373171936896	0.7317115856377728	0.0002663788738767079	0.0024610000358025346
41.584158415841586	0.7199985932825944	0.4698012356927645	0.7362289669839859	6.758407701756302e-05	0.0018345961281622393
42.57425742574257	0.7199990150615581	0.47076615320164444	0.7401168366893403	1.687377559044387e-05	0.0013646595856387264
43.56435643564356	0.7199993103777912	0.4714104090668073	0.7433781665719311	4.1950449795858184e-06	0.00101434928690805
44.554455445544555	0.719999517148776	0.4718385290181825	0.7460620116158058	1.0417440601359836e-06	0.0007537775184867057
45.54455445544554	0.7199996619231536	0.47212247081613257	0.7482388204723224	2.5872402152225506e-07	0.0005600965199712249
46.53465346534654	0.7199997632895084	0.47231063257589717	0.74998472620935	6.425975230649724e-08	0.0004161697979763062
47.524752475247524	0.7199998342629643	0.4724352755997503	0.7513727563073775	1.5958671449113328e-08	0.00030922473817770194
48.51485148514851	0.7199998839562877	0.47251782676001935	0.7524685374283998	3.963144907119418e-09	0.00022976113048415897
49.504950495049506	0.7199999187499161	0.47257249495561227	0.7533286934779474	9.8720429459264e-10	0.00017071767723196704
50.495049504950494	0.7199999431112563	0.4726086960899696	0.7540007528396361	2.472624528509642e-10	0.00012684705299156158
51.48514851485149	0.719999960168306	0.47263266780489466	0.7545238312412824	6.202413212000702e-11	9.425018086756417e-05
52.475247524752476	0.7199999721111137	0.47264854113688953	0.7549296526528883	1.5447975554082875e-11	7.002997596288134e-05
53.46534653465346	0.7199999804730873	0.4726590518690936	0.7552436585783948	3.842128176704174e-12	5.2033825978666595e-05
54.45544554455446	0.7199999863278754	0.4726660116647505	0.7554860734497325	9.71157999670739e-13	3.8662287481026055e-05
55.445544554455445	0.7199999904272127	0.4726706201728121	0.7556728620242599	2.428964933958866e-13	2.872693715008303e-05
56.43564356435643	0.7199999932974385	0.4726736717561095	0.7558165551878672	5.905924000994529e-14	2.1344751599675947e-05
57.42574257425743	0.719999995307079	0.4726756924108728	0.7559269429618284	1.5076320528823914e-14	1.585962408595563e-05
58.415841584158414	0.7199999967141484	0.4726770303927622	0.7560116445477736	2.1187783151689452e-15	1.1784072252122258e-05
59.4059405940594	0.7199999976993239	0.47267791635323225	0.7560765710874389	2.74402532637236e-16	8.755859114126607e-06
60.396039603960396	0.7199999983891294	0.4726785030529185	0.7561262964151574	3.052791050646667e-17	6.5058109363058826e-06
61.386138613861384	0.7199999988721093	0.47267889155698256	0.7561643510328615	3.244761572028771e-17	4.833975255910107e-06
62.37623762376238	0.7199999992102816	0.4726791488310414	0.7561934554178644	8.570825936935817e-18	3.591758474745695e-06
63.366336633663366	0.7199999994470597	0.47267931919853734	0.7562157022478069	2.6166345027827667e-20	2.6687628347245505e-06
64.35643564356435	0.7199999996128459	0.4726794320195322	0.7562326991634791	2.0179805227522714e-18	1.9829548246600974e-06
65.34653465346534	0.7199999997289248	0.4726795067322562	0.7562456796969578	-9.096568803596035e-19	1.4733830745751872e-06
66.33663366336634	0.7199999998102004	0.47267955620970287	0.756255589379198	9.561147955567282e-19	1.0947588949591685e-06
67.32673267326733	0.7199999998671075	0.47267958897573625	0.7562631523509985	-6.6755168755544445e-19	8.134320241663229e-07
68.31683168316832	0.7199999999069522	0.47267961067497855	0.756268922787842	3.8242010449761276e-19	6.043995442585385e-07
69.3069306930693	0.7199999999348492	0.4726796250442326	0.7562733244840806	-1.6854375944158695e-18	4.490859374220494e-07
70.29702970297029	0.7199999999543778	0.4726796345560376	0.756276681302792	-2.6086283943623963e-18	3.336934774995834e-07
71.2871287128713	0.7199999999680529	0.47267964085761693	0.7562792410055312	-8.249673442448416e-19	2.4795055622307846e-07
72.27722772277228	0.7199999999776302	0.4726796450337666	0.7562811926195551	-1.2321254169088798e-19	1.8423657724967716e-07
73.26732673267327	0.7199999999843362	0.4726796477997477	0.7562826803595971	-2.6447551789768993e-19	1.3689499248421084e-07
74.25742574257426	0.7199999999890314	0.472679649631603	0.7562838143398993	1.954112218184881e-20	1.0171931308234561e-07
75.24752475247524	0.7199999999923196	0.47267965084561525	0.7562846786219911	7.532479484428707e-20	7.558144515666206e-08
76.23762376237623	0.7199999999946222	0.47267965164983483	0.7562853372824201	-5.641351030639e-20	5.615991102438817e-08
77.22772277227723	0.7199999999962342	0.4726796521824368	0.7562858391965133	4.7393722776311866e-21	4.1729280080869914e-08
78.21782178217822	0.7199999999973631	0.4726796525353858	0.7562862216491552	2.4674908787508136e-20	3.1006552940581487e-08
79.20792079207921	0.7199999999981535	0.472679652769141	0.7562865130372664	-6.64084626541296e-20	2.303987268909332e-08
80.1980198019802	0.7199999999987061	0.47267965292361197	0.7562867349890178	-1.4558016579881354e-19	1.712281282512205e-08
81.18811881188118	0.7199999999990928	0.47267965302568116	0.7562869040455924	-1.285568371421383e-19	1.2727985990945415e-08
82.17821782178218	0.7199999999993638	0.4726796530934649	0.7562870328575519	-5.054920110341153e-20	9.461618871415068e-09
83.16831683168317	0.7199999999995541	0.47267965313874105	0.7562871310382875	1.3754539105229531e-22	7.0323709838961605e-09
84.15841584158416	0.7199999999996877	0.47267965316894744	0.7562872058636749	-1.4662132075697819e-21	5.2259682478982835e-09
85.14851485148515	0.719999999999781	0.4726796531889429	0.756287262865161	-1.3965932036288945e-20	3.883721883995029e-09
86.13861386138613	0.7199999999998465	0.4726796532021261	0.7562873062792012	-7.373323579266082e-21	2.8867266933193893e-09
87.12871287128712	0.7199999999998925	0.47267965321088157	0.7562873393522858	5.7866426211490575e-21	2.1458072876836294e-09
88.11881188118812	0.7199999999999246	0.47267965321675554	0.7562873645555831	6.422698360571827e-21	1.5948227404883857e-09
89.10891089108911	0.7199999999999472	0.47267965322068767	0.7562873837594943	-3.099508498829565e-21	1.1851566863502953e-09
90.0990099009901	0.719999999999963	0.47267965322329747	0.7562873983707328	-2.4725242399955157e-20	8.81249980561648e-10
91.08910891089108	0.7199999999999739	0.47267965322498945	0.756287409481068	-3.2032841184727153e-20	6.560844009540529e-10
92.07920792079207	0.7199999999999814	0.4726796532260838	0.7562874179268713	-3.191734416702041e-20	4.893367444226671e-10
93.06930693069307	0.7199999999999868	0.4726796532267722	0.7562874243372782	-2.5069571477181805e-20	3.661817728658642e-10
94.05940594059406	0.7199999999999906	0.472679653227254	0.756287429249238	-1.1316311419334778e-20	2.7373675704565e-10
95.04950495049505	0.7199999999999933	0.47267965322758304	0.7562874329985869	-1.485817857176783e-21	2.047662576813422e-10
96.03960396039604	0.7199999999999953	0.47267965322783606	0.7562874358837125	1.3853055831922748e-21	1.5256596893649017e-10
97.02970297029702	0.7199999999999966	0.4726796532280157	0.7562874380918122	4.660280671325758e-22	1.1344400242062452e-10
98.01980198019803	0.7199999999999976	0.47267965322813943	0.7562874397761747	-3.0305113071814498e-21	8.428623101680387e-11
99.00990099009901	0.7199999999999983	0.4726796532282058	0.756287441044791	-5.7197788807998065e-21	6.306877470879028e-11
