time	Rs_0	Cs_0	Ri_0	Ci_0	Li_0	Ld_0	L_0	Y_0
13.861386138613861	1298.7767900993658	167.16875147001517	306.951539141379	30.365396118517364	8.752810055713564	7.345408496404483	9.908631125823005	250110309.7058255
14.85148514851485	1287.4547494920596	173.85110135893024	308.40278300004303	32.873027883393505	9.43254245025292	8.441331951540082	9.903053331023047	250153199.0784544
15.841584158415841	1276.4498514058075	180.04578961937773	309.97037940265375	35.30390743845158	10.08024229294003	9.622849658231575	9.897571467844312	250201412.7178809
16.831683168316832	1265.7488876897817	185.78208554914983	311.64455741895387	37.65016771462473	10.693752892815	10.887159181712109	9.89218107037238	250254418.03631037
17.821782178217823	1255.3393319008367	191.08757139937367	313.4151246682979	39.9059822045861	11.271703886536175	12.231221805899818	9.886877919037609	250311741.67035165
18.81188118811881	1245.2093013466167	195.98823884000964	315.2716699549039	42.06724793049868	11.813390933695741	13.651827619125946	9.881658025625754	250372961.15069872
19.801980198019802	1235.3475213016477	200.5085798997753	317.20372989077924	44.131311715488984	12.318666446422151	15.145650380832139	9.87651761935043	250437697.99462765
20.792079207920793	1225.743291269413	204.6716726997838	319.20092470635734	46.09673411541638	12.787841336302387	16.709293570766214	9.871453133885176	250505611.93888503
21.78217821782178	1216.386453171356	208.49926228067963	321.253067749666	47.96308609409789	13.22159757445498	18.339328837992518	9.866461195267668	250576396.09398976
22.77227722772277	1207.2673613507257	212.01183680590538	323.3502525734763	49.73077415072169	13.62091118175864	20.032327908500207	9.861538610600645	250649772.8484218
23.762376237623762	1198.376854285814	215.22869940736535	325.4829209839294	51.40089015725496	13.986985115016637	21.78488887127868	9.856682357483539	250725490.38729364
24.752475247524753	1189.7062279136137	218.1680359237187	327.64191496424263	52.975082646141026	14.321191399403096	23.593657640950585	9.851889574117052	250803319.71784264
25.742574257425744	1181.2472104706012	220.8469787674202	329.8185149910673	54.45544670462515	14.625021776226607	25.45534529009616	9.847157550029264	250883052.11541307
26.73267326732673	1172.9919387633838	223.28166714163478	332.0044669111687	55.844430002991956	14.900046091069106	27.36674185124174	9.842483717377611	250964496.92039385
27.722772277227723	1164.9329357830145	225.48730382570483	334.19199927044775	57.144752764600035	15.147877620408556	29.32472711646457	9.83786564278413	251047479.62880886
28.712871287128714	1157.0630895945262	227.47820870281834	336.3738326427306	58.359339889365884	15.370144580671512	31.326278866159864	9.833301019670321	251131840.2323159
29.7029702970297	1149.375633416896	229.26786924549575	338.54318241900455	59.4912634770313	15.568467040193783	33.36847894224916	9.828787661053164	251217431.76720122
30.693069306930692	1141.864126832692	230.8689881132951	340.69375618374636	60.54369441040398	15.744438516683525	35.448517484921986	9.824323492774568	251304119.04274586
31.683168316831683	1134.5224380589511	232.29352803700644	342.8197467155483	61.51986172415932	15.899611669648996	37.56369563163708	9.81990654713445	251391777.52221432
32.67326732673267	1127.3447272209871	233.55275413782186	344.9158214658341	62.423018702303004	16.03548735194195	39.711426925468125	9.815534956902397	251480292.3351616
33.663366336633665	1120.3254305679227	234.65727383750965	346.9771092652171	63.2564147436572	16.153506673046685	41.889237653658306	9.811206949682397	251569557.40239784
34.65346534653465	1113.4592455786244	235.61707449048953	348.99918487208396	64.02327220262546	16.255045385094665	44.094766298331734	9.806920842609355	251659474.6586689
35.64356435643565	1106.7411168924714	236.44155890471646	350.9780518760158	64.7267674797971	16.34141035636825	46.32576225762681	9.802675037351614	251749953.35939717
36.633663366336634	1100.1662230670686	237.13957874755002	352.9101244758886	65.37001580312936	16.41383762371464	48.58008398226425	9.79846801541789	251840909.46274588
37.62376237623762	1093.7299640883602	237.71946602656044	354.7922084838174	65.95605911455559	16.473491803461304	50.855696645579165	9.794298333740347	251932265.07629308
38.613861386138616	1087.4279494770792	238.18906303952778	356.62148166838676	66.48785652688927	16.52146651954867	53.15066941682393	9.790164620477038	252023947.95531845
39.603960396039604	1081.2559871837993	238.55575031073795	358.395474061664	66.96827716637434	16.55878568011676	55.46317246903519	9.78606557110034	252115891.05626422
40.59405940594059	1075.2100730490474	238.82647307867285	360.1120481718277	67.40009486483493	16.586405368026316	57.79147376182687	9.781999944691073	252208032.13111335
41.584158415841586	1069.2863808651452	239.00776624392162	361.76937938119295	67.78598448243214	16.605216200816916	60.13393567139858	9.777966560450304	252300313.3608539
42.57425742574257	1063.4812529777546	239.1057779347999	363.3659366223039	68.12851958681803	16.616046023573016	62.489011511203245	9.773964294406058	252392681.02250445
43.56435643564356	1057.7911915075472	239.12629149142316	364.90046368980774	68.43017127443778	16.619662826874386	64.85524203294369	9.769992076342195	252485085.1896626
44.554455445544555	1052.2128498090228	239.0747468282125	366.37196050982743	68.69330792292037	16.616777799295548	67.23125179629322	9.76604888681481	252577479.451436
45.54455445544554	1046.7430247418708	238.95625973647833	367.7796657449006	68.92019575528337	16.60804845445757	69.61574568680746	9.76213375445669	252669820.66701314
46.53465346534654	1041.3786491254116	238.77564070478866	369.1230394886644	69.1130000150093	16.59408174405965	72.00750536091263	9.758245753349058	252762068.73317373
47.524752475247524	1036.1167847198485	238.5374123976219	370.4017468762497	69.27378667727741	16.575437170608886	74.40538578587707	9.754384000580417	252854186.3748528
48.51485148514851	1030.9546155518615	238.24582625074686	371.6156422954237	69.40452457470525	16.552629798122034	76.80831182679405	9.750547653928214	252946138.95150885
49.504950495049506	1025.8894416545795	237.90487801022212	372.764754420678	69.50708783964134	16.526133184543646	79.21527493567842	9.746735909687285	253037894.2804343
50.495049504950494	1020.9186731050384	237.51832250731735	373.8492718508129	69.58325861813464	16.496382207655607	81.62532990373076	9.742948000604189	253129422.47270867
51.48514851485149	1016.0398244044042	237.0896875581828	374.869529503262	69.6347299719748	16.46377575961769	84.0375917174648	9.739183193932766	253220695.7823042
52.475247524752476	1011.2505092617155	236.62228684111307	375.8259959530661	69.66310885862077	16.428679291492816	86.45123257230856	9.735440789631488	253311688.46915296
53.46534653465346	1006.5484354449367	236.11923258281814	376.7192609303627	69.66991932979678	16.391427273005345	88.86547886412552	9.731720118586248	253402376.66676158
54.45544554455446	1001.9314001308304	235.58344698931472	377.5500240496748	69.65660566096112	16.352325458406963	91.27960841615455	9.728020541007412	253492738.26520497
55.445544554455445	997.3972854389547	235.0176732016476	378.31908402677243	69.6245355348528	16.311653036622427	93.69294777503346	9.724341444892087	253582752.80073926
56.43564356435643	992.9440541741421	234.42448571644073	379.02732845624485	69.57500324428945	16.26966465369838	96.10486959523207	9.720682244559878	253672401.35235164
57.42574257425743	988.5697458474846	233.8063001002369	379.6757243320351	69.50923283958763	16.22659229222824	98.51479016049896	9.717042379286179	253761666.44674885
58.415841584158414	984.2724728887374	233.16538221405466	380.26530910731327	69.42838124494511	16.182647031868374	100.9221669986922	9.713421312002673	253850531.96923307
59.4059405940594	980.0504170775209	232.50385688164766	380.7971823657312	69.33354130843283	16.138020684985715	103.32649661051167	9.709818528074436	253938983.08095765
60.396039603960396	975.9018261649665	231.82371607281902	381.2724980385775	69.22574478235684	16.092887318498835	105.72731230060386	9.706233534143669	254027006.14162862
61.386138613861384	971.8250106791871	231.1268266191652	381.6924571532464	69.1059652235756	16.047404666116098	108.12418211067634	9.702665857037697	254114588.63731852
62.37623762376238	967.8183409047064	230.41493748771987	382.0583010890415	68.975120806403	16.001715437459687	110.5167068520732	9.6991150427377	254201719.11300147
63.366336633663366	963.8802440246247	229.68968664119265	382.3713053118834	68.83407704412076	15.955948530464259	112.9045182338391	9.695580655404228	254288387.1094049
64.35643564356435	960.0092014175149	228.9526075055235	382.63277356629976	68.68364941507043	15.910220152483747	115.28727708368805	9.69206227645666	254374583.1038769
65.34653465346534	956.2037460997578	228.20513506857145	382.84403249922644	68.52460589150017	15.864634857518267	117.66467165819381	9.688559503703301	254460298.45495296
66.33663366336634	952.4624603054082	227.44861163032456	383.00642669286316	68.35766937001272	15.819286502446925	120.03641603893902	9.685071950519378	254545525.35035312
67.32673267326733	948.7839731958185	226.68429222459307	383.12131408377246	68.18352000345817	15.774259130893572	122.40224861117916	9.681599245070123	254630256.75816017
68.31683168316832	945.1669586917587	225.91334973087862	383.1900617462787	68.00279743485086	15.729627787831333	124.76193062160785	9.67814102957646	254714486.3809497
69.3069306930693	941.610133421195	225.13687969398893	383.21404201907734	67.81610293446218	15.685459270635079	127.11524481185937	9.674696959620821	254798208.61266533
70.29702970297029	938.1122547762525	224.35590486805145	383.1946289546906	67.62400144175177	15.641812820584223	129.46199412441092	9.671266703490893	254881418.4980477
71.2871287128713	934.6721190732734	223.5713795005762	383.13319507229676	67.42702351417441	15.598740762301901	131.8020004776267	9.667849941559076	254964111.69444388
72.27722772277228	931.2885598102177	222.7841933713561	383.0311083952651	67.22566718521796	15.556289087219675	134.13510360675429	9.664446365695708	255046284.43583494
73.26732673267327	927.9604460159835	221.99517560014272	382.8897297555909	67.02039973425357	15.514497994613249	136.46115996777303	9.66105567871411	255127933.4989372
74.25742574257426	924.6866806865276	221.2050982362449	382.71041034824526	66.81165937096107	15.473402392281269	138.78004170108554	9.657677593845664	255209056.17123908
75.24752475247524	921.4661993029682	220.41467964243893	382.49448951928775	66.59985683721995	15.433032347908455	141.0916356521451	9.65431183424327	255289650.22085014
76.23762376237623	918.297968427097	219.62458768492468	382.24329277235455	66.38537692944277	15.393413513379114	143.3958424461998	9.650958132511551	255369713.86804655
77.22772277227723	915.1809843700132	218.83544274034048	381.95812997896724	66.16857994437164	15.354567509446671	145.6925756144527	9.647616230262306	255449245.7584061
78.21782178217822	912.1142719298565	218.04782053016703	381.64029377894474	65.94980305133696	15.316512281990414	147.98176076906032	9.644285877693836	255528244.93743536
79.20792079207921	909.0968831946312	217.26225479278767	381.2910581573664	65.72936159420824	15.2792624292993	150.26333482434362	9.640966833192715	255606710.82659343
80.1980198019802	906.127896407145	216.47923980089277	380.9116771874198	65.50755032534884	15.242829500699754	152.5372452622716	9.637658862956993	255684643.20064124
81.18811881188118	903.206414887655	215.69923273545663	380.50338392476476	65.2846445756208	15.207222270410108	154.80344943921668	9.634361740639255	255762042.1662163
82.17821782178218	900.3315660116465	214.92265592292722	380.06738944419965	65.06090136265918	15.172446997081801	157.0619139322467	9.631075247008694	255838908.1415732
83.16831683168317	897.5025002404977	214.1498989414683	379.6048820101071	64.83656043933793	15.138507652275983	159.31261392343762	9.627799169631356	255915241.8374384
84.15841584158416	894.7183901993301	213.38132061059395	379.11702636391567	64.61184528842335	15.105406134760381	161.55553261816803	9.624533302566634	255991044.23885643
85.14851485148515	891.9784298010862	212.61725086678945	378.60496312384197	64.38696406411835	15.073142469045612	163.79066069675656	9.621277446079626	256066316.5880051
86.13861386138613	889.2818334184832	211.85799252129146	378.06980829850977	64.16211047827103	15.041714983493035	166.01799580065986	9.618031406369946	256141060.36801237
87.12871287128712	886.627835095088	211.103822921878	377.5126528904771	63.937464640970106	15.011120476470582	168.23754204694296	9.614794995313948	256215277.28758895
88.11881188118812	884.0156877937773	210.35499552313937	376.9345625835389	63.713193857356174	14.981354369006041	170.44930956976873	9.611568030219782	256288969.26644024
89.10891089108911	881.4446626832954	209.61174136360046	376.3365775142091	63.48945337975115	14.95241084456288	172.6533140894107	9.608350333595473	256362138.4214735
90.0990099009901	878.9140484622532	208.87427045159626	375.71971212297734	63.26638711562899	14.924282976581527	174.84957650830978	9.605141732929845	256434787.05378476
91.08910891089108	876.4231507128903	208.14277307887843	375.08495506623365	63.04412830030064	14.896962846594471	177.03812252861283	9.601942060483603	256506917.6362657
92.07920792079207	873.9712912884346	207.41742105278027	374.4332691954488	62.82280012975964	14.870441651932664	179.2189822939319	9.598751153091913	256578532.80191064
93.06930693069307	871.5578077292089	206.69836885892337	373.765591591601	62.60251635934891	14.844709804757589	181.39219005179694	9.595568851976775	256649635.3327232
94.05940594059406	869.1820527068062	205.98575475632285	373.08283365147446	62.383381868987044	14.819757022912599	183.55778383628117	9.592395002568981	256720228.14920875
95.04950495049505	866.8433934954035	205.27970180734084	372.38588122210587	62.165493196031	14.795572413018906	185.7158051700889	9.589229454339316	256790314.30043367
96.03960396039604	864.5412114669901	204.58031885041746	371.6755947758559	61.94893903960629	14.772144547000245	187.8662987837535	9.586072060637896	256859896.9545849
97.02970297029702	862.2749016119408	203.887701412356	370.952809626727	61.73380073468892	14.749461531741563	190.0093123529238	9.582922678542127	256928979.39006078
98.01980198019803	860.0438720804168	203.20193257114406	370.21833617859477	61.52015270132827	14.727511073356093	192.1448962504673	9.57978116871173	256997564.98699844
99.00990099009901	857.8475437463451	202.52308376531778	369.4729602066152	61.30806286694221	14.70628053566682	194.27310331459103	9.57664739525143	257065657.2192761
100.0	855.685349790925	201.8512155573069	368.71744316540224	61.09759306534699	14.685756993909166	196.39398863075928	9.573521225580253	257133259.64692622
