time	EGF	R	Ra	R2	RP	PLCg	RPLCg	RPLCgP	PLCgP	Grb	RG	SOS	RGS	GS	Shc	RSh	RShP	ShP	RShG	ShG	RShGS	ShGS	PLCgl
11.881188118811881	1.7379901110445618e-09	-2.0098889554385346e-12	-3.2224623729657724e-11	3.359700107806457e-11	3.256830330821813e-12	1.9398536470686043e-10	1.2742566646515401e-11	3.201467096320242e-11	1.0650888130862953e-11	1.3005877266546458e-10	2.5104696423992366e-12	2.689455435878358e-11	1.8101304391245106e-12	4.181909149160605e-12	2.0643288344011535e-10	4.013640516534323e-12	4.7128565616987823e-11	7.595811078035994e-11	1.3756726714961822e-11	3.3556061016824006e-11	9.053550084618652e-12	6.010046182959803e-11	6.56065095525588e-11
12.871287128712872	1.7379167397219965e-09	-2.083260278004112e-12	-3.594430688887613e-11	3.581589462409904e-11	3.5863653018172632e-12	1.8388317002496392e-10	1.269233395570784e-11	3.2305115702465287e-11	1.104514284739792e-11	1.2384012092689581e-10	2.8365966609414337e-12	2.4766487966117364e-11	1.7440458280135151e-12	4.425406485909228e-12	1.9230640215973846e-10	3.902945583016623e-12	4.6809715134761947e-11	8.479892551991652e-11	1.3265219618125084e-11	3.7811619478039167e-11	8.821468537614203e-12	6.228370369889763e-11	7.507423747894476e-11
13.861386138613861	1.7379001050626597e-09	-2.099894937340879e-12	-3.934459343070999e-11	3.805367451355648e-11	3.919626718590243e-12	1.7383625974912892e-10	1.2619632648358107e-11	3.254213898715807e-11	1.1424783160929534e-11	1.178310850383476e-10	3.166890855772029e-12	2.280788167921737e-11	1.6713056963219277e-12	4.705083246781078e-12	1.7845402163259074e-10	3.785358408420837e-12	4.64149939616187e-11	9.369180913651926e-11	1.273487673851479e-11	4.2062097637737e-11	8.57966298481175e-12	6.42771789488464e-11	8.457718547377681e-11
14.85148514851485	1.7378834704033229e-09	-2.1165295966776463e-12	-4.274487997254384e-11	4.029145440301392e-11	4.252888135363223e-12	1.6378934947329397e-10	1.2546931341008373e-11	3.277916227185086e-11	1.1804423474461146e-11	1.1182204914979938e-10	3.497185050602623e-12	2.0849275392317385e-11	1.5985655646303408e-12	4.984760007652928e-12	1.646016411054431e-10	3.667771233825052e-12	4.602027278847547e-11	1.0258469275312197e-10	1.2204533858904501e-11	4.631257579743481e-11	8.337857432009296e-12	6.627065419879518e-11	9.408013346860882e-11
15.841584158415841	1.737866835743986e-09	-2.133164256014414e-12	-4.61451665143777e-11	4.2529234292471365e-11	4.586149552136203e-12	1.5374243919745897e-10	1.2474230033658637e-11	3.301618555654365e-11	1.218406378799276e-11	1.0581301326125115e-10	3.827479245433218e-12	1.8890669105417394e-11	1.5258254329387532e-12	5.2644367685247796e-12	1.5074926057829542e-10	3.550184059229267e-12	4.562555161533223e-11	1.1147757636972473e-10	1.1674190979294208e-11	5.056305395713264e-11	8.096051879206843e-12	6.826412944874395e-11	1.0358308146344087e-10
16.831683168316832	1.7378502010846493e-09	-2.149798915351181e-12	-4.954545305621156e-11	4.4767014181928804e-11	4.919410968909184e-12	1.4369552892162397e-10	1.2401528726308907e-11	3.325320884123643e-11	1.2563704101524373e-11	9.980397737270292e-11	4.1577734402638135e-12	1.6932062818517403e-11	1.4530853012471662e-12	5.5441135293966305e-12	1.3689688005114773e-10	3.432596884633481e-12	4.523083044218899e-11	1.2037045998632745e-10	1.1143848099683915e-11	5.481353211683048e-11	7.85424632640439e-12	7.025760469869273e-11	1.1308602945827292e-10
17.821782178217823	1.7378335664253125e-09	-2.1664335746879483e-12	-5.294573959804542e-11	4.700479407138625e-11	5.252672385682164e-12	1.3364861864578897e-10	1.2328827418959171e-11	3.3490232125929224e-11	1.2943344415055987e-11	9.379494148415469e-11	4.488067635094409e-12	1.497345653161741e-11	1.3803451695555787e-12	5.823790290268481e-12	1.2304449952400004e-10	3.3150097100376952e-12	4.4836109269045754e-11	1.292633436029302e-10	1.0613505220073622e-11	5.90640102765283e-11	7.612440773601937e-12	7.22510799486415e-11	1.22588977453105e-10
18.81188118811881	1.7378169317659759e-09	-2.1830682340247155e-12	-5.634602613987929e-11	4.924257396084369e-11	5.585933802455145e-12	1.23601708369954e-10	1.2256126111609437e-11	3.372725541062201e-11	1.33229847285876e-11	8.778590559560646e-11	4.818361829925004e-12	1.301485024471742e-11	1.3076050378639915e-12	6.103467051140333e-12	1.0919211899685235e-10	3.1974225354419098e-12	4.4441388095902516e-11	1.3815622721953295e-10	1.0083162340463329e-11	6.331448843622613e-11	7.370635220799483e-12	7.424455519859028e-11	1.3209192544793702e-10
19.801980198019802	1.737800297106639e-09	-2.1997028933614827e-12	-5.974631268171314e-11	5.148035385030113e-11	5.919195219228124e-12	1.1355479809411902e-10	1.2183424804259705e-11	3.3964278695314794e-11	1.3702625042119215e-11	8.177686970705825e-11	5.148656024755597e-12	1.1056243957817437e-11	1.2348649061724044e-12	6.383143812012182e-12	9.533973846970471e-11	3.0798353608461247e-12	4.404666692275928e-11	1.4704911083613566e-10	9.552819460853039e-12	6.756496659592394e-11	7.128829667997031e-12	7.623803044853905e-11	1.4159487344276904e-10
20.792079207920793	1.7377836624473023e-09	-2.21633755269825e-12	-6.3146599223547e-11	5.3718133739758573e-11	6.252456636001104e-12	1.0350788781828403e-10	1.2110723496909971e-11	3.4201301980007585e-11	1.4082265355650827e-11	7.576783381851002e-11	5.4789502195861925e-12	9.097637670917446e-12	1.162124774480817e-12	6.662820572884033e-12	8.148735794255702e-11	2.9622481862503385e-12	4.365194574961604e-11	1.559419944527384e-10	9.022476581242746e-12	7.181544475562177e-11	6.887024115194579e-12	7.823150569848782e-11	1.510978214376011e-10
21.78217821782178	1.7377579399005451e-09	-2.2420600994554735e-12	-6.539550217249894e-11	5.705965718783276e-11	6.71092995556836e-12	9.51640048058259e-11	1.1890152740949069e-11	3.397287984763135e-11	1.4290553749521894e-11	7.180234447982629e-11	5.680786631909113e-12	7.75991176998532e-12	1.1567453550407886e-12	6.590415528457637e-12	7.343286573472306e-11	2.786520359339058e-12	4.2057996219300574e-11	1.6192472696555658e-10	8.673123204471001e-12	7.459072472461273e-11	6.595906410871301e-12	7.993813414754174e-11	1.596824089482709e-10
22.77227722772277	1.7377225866975608e-09	-2.2774133024397506e-12	-6.642425581111114e-11	6.157084463855895e-11	7.302093386220455e-12	8.862486137255355e-11	1.1512881119300444e-11	3.325121384053907e-11	1.4317256329688693e-11	7.000245132375212e-11	5.7464931951500255e-12	7.08014797605698e-12	1.2227497273325945e-12	6.144900797065356e-12	7.15225373641821e-11	2.549179463365461e-12	3.9193195113550506e-11	1.6482350128736082e-10	8.515568823648505e-12	7.5802701146347e-11	6.252531415371155e-12	8.13407840368448e-11	1.6729378742737097e-10
23.762376237623762	1.7376872334945766e-09	-2.3127665054240277e-12	-6.745300944972333e-11	6.608203208928515e-11	7.893256816872551e-12	8.208571793928119e-11	1.113560949765182e-11	3.252954783344679e-11	1.4343958909855495e-11	6.820255816767793e-11	5.812199758390939e-12	6.400384182128638e-12	1.2887540996244001e-12	5.699386065673075e-12	6.961220899364112e-11	2.3118385673918633e-12	3.6328394007800425e-11	1.6772227560916506e-10	8.35801444282601e-12	7.701467756808128e-11	5.909156419871009e-12	8.274343392614784e-11	1.7490516590647106e-10
24.752475247524753	1.7376518802915923e-09	-2.348119708408305e-12	-6.848176308833554e-11	7.059321954001137e-11	8.484420247524648e-12	7.554657450600883e-11	1.0758337876003195e-11	3.180788182635451e-11	1.4370661490022297e-11	6.640266501160375e-11	5.877906321631852e-12	5.7206203882002946e-12	1.354758471916206e-12	5.253871334280793e-12	6.770188062310015e-11	2.074497671418265e-12	3.3463592902050345e-11	1.7062104993096932e-10	8.200460062003512e-12	7.822665398981556e-11	5.5657814243708614e-12	8.414608381545089e-11	1.8251654438557117e-10
25.742574257425744	1.737616527088608e-09	-2.3834729113925823e-12	-6.951051672694774e-11	7.510440699073758e-11	9.075583678176745e-12	6.900743107273647e-11	1.038106625435457e-11	3.1086215819262225e-11	1.4397364070189096e-11	6.460277185552957e-11	5.943612884872765e-12	5.040856594271952e-12	1.4207628442080118e-12	4.808356602888512e-12	6.579155225255918e-11	1.8371567754446673e-12	3.0598791796300264e-11	1.7351982425277356e-10	8.042905681181017e-12	7.943863041154984e-11	5.222406428870715e-12	8.554873370475394e-11	1.9012792286467128e-10
26.73267326732673	1.7375811738856236e-09	-2.4188261143768594e-12	-7.053927036555994e-11	7.961559444146379e-11	9.666747108828841e-12	6.24682876394641e-11	1.0003794632705945e-11	3.036454981216994e-11	1.4424066650355898e-11	6.280287869945538e-11	6.009319448113678e-12	4.361092800343609e-12	1.4867672164998177e-12	4.362841871496229e-12	6.388122388201821e-11	1.5998158794710695e-12	2.773399069055018e-11	1.7641859857457783e-10	7.88535130035852e-12	8.065060683328412e-11	4.879031433370568e-12	8.6951383594057e-11	1.9773930134377136e-10
27.722772277227723	1.7375458206826393e-09	-2.4541793173611364e-12	-7.156802400417213e-11	8.412678189218999e-11	1.0257910539480936e-11	5.592914420619177e-11	9.626523011057322e-12	2.9642883805077666e-11	1.4450769230522699e-11	6.100298554338121e-11	6.0750260113545915e-12	3.681329006415268e-12	1.5527715887916233e-12	3.91732714010395e-12	6.197089551147724e-11	1.3624749834974725e-12	2.4869189584800108e-11	1.7931737289638207e-10	7.727796919536024e-12	8.18625832550184e-11	4.535656437870422e-12	8.835403348336004e-11	2.0535067982287147e-10
28.712871287128714	1.737510467479655e-09	-2.4895325203454135e-12	-7.259677764278433e-11	8.863796934291619e-11	1.0849073970133032e-11	4.9390000772919397e-11	9.249251389408697e-12	2.8921217797985383e-11	1.4477471810689499e-11	5.920309238730703e-11	6.1407325745955035e-12	3.0015652124869252e-12	1.618775961083429e-12	3.4718124087116676e-12	6.006056714093627e-11	1.1251340875238746e-12	2.2004388479050027e-11	1.8221614721818633e-10	7.570242538713527e-12	8.307455967675268e-11	4.192281442370275e-12	8.975668337266309e-11	2.1296205830197158e-10
29.7029702970297	1.7374751142766708e-09	-2.524885723329691e-12	-7.362553128139654e-11	9.314915679364241e-11	1.1440237400785128e-11	4.285085733964704e-11	8.871979767760072e-12	2.81995517908931e-11	1.45041743908563e-11	5.740319923123285e-11	6.206439137836417e-12	2.3218014185585827e-12	1.684780333375235e-12	3.026297677319386e-12	5.8150238770395306e-11	8.877931915502767e-13	1.9139587373299943e-11	1.8511492153999057e-10	7.412688157891031e-12	8.428653609848696e-11	3.848906446870128e-12	9.115933326196613e-11	2.2057343678107164e-10
30.693069306930692	1.7374402544603742e-09	-2.559745539626219e-12	-7.46393761800775e-11	9.76319274080689e-11	1.2028049102019688e-11	3.641755832179361e-11	8.486840524682803e-12	2.7457607672223446e-11	1.4523439201045636e-11	5.561268783155985e-11	6.275620048792045e-12	1.6568464284522376e-12	1.7480151999233585e-12	2.5906102998398616e-12	5.6176075391398126e-11	6.542034581629401e-13	1.6314843587971932e-11	1.88053636324792e-10	7.2515280908074296e-12	8.55040709266812e-11	3.5168370664409006e-12	9.252881086568047e-11	2.2811455434870583e-10
31.683168316831683	1.7374509643072423e-09	-2.549035692758312e-12	-7.427623569641793e-11	9.949009202778536e-11	1.2306291890334445e-11	3.97601500570585e-11	7.375040292748293e-12	2.4842757905434665e-11	1.3855744510738433e-11	5.468868436513243e-11	6.665695015073616e-12	2.3596466267062127e-12	1.5554558851420823e-12	3.06258666506316e-12	4.8306049992449056e-11	7.670746645930901e-13	1.7189831968567496e-11	1.9468129021274416e-10	6.757343415490318e-12	8.723498545562736e-11	4.2289650335303225e-12	9.083446466099688e-11	2.2916630739024232e-10
32.67326732673267	1.73746167415411e-09	-2.5383258458904053e-12	-7.391309521275835e-11	1.013482566475018e-10	1.2584534678649204e-11	4.310274179232339e-11	6.263240060813785e-12	2.2227908138645892e-11	1.3188049820431237e-11	5.376468089870502e-11	7.055769981355188e-12	3.0624468249601854e-12	1.3628965703608066e-12	3.5345630302864575e-12	4.0436024593500006e-11	8.799458710232394e-13	1.8064820349163057e-11	2.0130894410069633e-10	6.26315874017321e-12	8.896589998457354e-11	4.941093000619742e-12	8.914011845631329e-11	2.3021806043177882e-10
33.663366336633665	1.737472384000978e-09	-2.527615999022499e-12	-7.354995472909876e-11	1.0320642126721826e-10	1.2862777466963963e-11	4.644533352758827e-11	5.151439828879281e-12	1.9613058371857124e-11	1.2520355130124038e-11	5.284067743227761e-11	7.445844947636758e-12	3.765247023214158e-12	1.1703372555795314e-12	4.0065393955097535e-12	3.2565999194550975e-11	9.928170774533887e-13	1.8939808729758615e-11	2.0793659798864847e-10	5.768974064856101e-12	9.069681451351969e-11	5.653220967709161e-12	8.744577225162971e-11	2.312698134733153e-10
34.65346534653465	1.7374830938478457e-09	-2.516906152154592e-12	-7.318681424543919e-11	1.0506458588693472e-10	1.3141020255278723e-11	4.978792526285317e-11	4.039639596944767e-12	1.6998208605068335e-11	1.1852660439816834e-11	5.191667396585019e-11	7.83591991391833e-12	4.468047221468136e-12	9.777779407982546e-13	4.478515760733054e-12	2.4695973795601882e-11	1.1056882838835386e-12	1.9814797110354182e-11	2.1456425187660066e-10	5.274789389538989e-12	9.242772904246586e-11	6.365348934798584e-12	8.57514260469461e-11	2.3232156651485176e-10
35.64356435643565	1.737493803694714e-09	-2.5061963052866852e-12	-7.282367376177961e-11	1.0692275050665116e-10	1.341926304359348e-11	5.313051699811806e-11	2.9278393650102615e-12	1.4383358838279566e-11	1.1184965749509636e-11	5.099267049942278e-11	8.225994880199902e-12	5.170847419722108e-12	7.852186260169791e-13	4.95049212595635e-12	1.6825948396652842e-11	1.218559490313688e-12	2.0689785490949743e-11	2.2119190576455277e-10	4.78060471422188e-12	9.415864357141202e-11	7.077476901888005e-12	8.405707984226252e-11	2.3337331955638825e-10
36.633663366336634	1.7375045135415817e-09	-2.4954864584187784e-12	-7.246053327812003e-11	1.0878091512636765e-10	1.3697505831908242e-11	5.6473108733382956e-11	1.8160391330757479e-12	1.1768509071490775e-11	1.0517271059202434e-11	5.0068667032995357e-11	8.616069846481475e-12	5.873647617976086e-12	5.926593112357023e-13	5.422468491179651e-12	8.955922997703746e-12	1.3314306967438384e-12	2.1564773871545307e-11	2.27819559652505e-10	4.286420038904768e-12	9.58895581003582e-11	7.789604868977429e-12	8.236273363757892e-11	2.344250725979247e-10
37.62376237623762	1.7375152233884497e-09	-2.4847766115508715e-12	-7.209739279446046e-11	1.1063907974608408e-10	1.3975748620222999e-11	5.981570046864784e-11	7.042389011412415e-13	9.153659304702003e-12	9.849576368895236e-12	4.9144663566567946e-11	9.006144812763047e-12	6.5764478162300585e-12	4.000999964544269e-13	5.894444856402948e-12	1.0858975987547085e-12	1.4443019031739876e-12	2.243976225214087e-11	2.3444721354045713e-10	3.792235363587659e-12	9.762047262930436e-11	8.501732836066847e-12	8.066838743289533e-11	2.354768256394612e-10
38.613861386138616	1.7375259332353174e-09	-2.4740667646829647e-12	-7.173425231080087e-11	1.1249724436580053e-10	1.425399140853776e-11	6.315829220391273e-11	-4.075613307932645e-13	6.538809537913233e-12	9.181881678588039e-12	4.822066010014055e-11	9.396219779044617e-12	7.279248014484031e-12	2.0754068167315148e-13	6.366421221626244e-12	-6.784127800194328e-12	1.5571731096041367e-12	2.331475063273643e-11	2.4107486742840927e-10	3.2980506882705503e-12	9.935138715825052e-11	9.213860803156266e-12	7.897404122821175e-11	2.365285786809977e-10
39.603960396039604	1.7375366430821853e-09	-2.463356917815058e-12	-7.137111182714129e-11	1.1435540898551701e-10	1.4532234196852517e-11	6.650088393917764e-11	-1.5193615627277782e-12	3.923959771124444e-12	8.514186988280836e-12	4.7296656633713125e-11	9.786294745326191e-12	7.982048212738009e-12	1.4981366891874726e-14	6.838397586849545e-12	-1.465415319914342e-11	1.670044316034287e-12	2.4189739013331994e-11	2.4770252131636146e-10	2.8038660129534383e-12	1.0108230168719669e-10	9.925988770245691e-12	7.727969502352815e-11	2.375803317225342e-10
40.59405940594059	1.7375678303692519e-09	-2.4321696307486035e-12	-7.039710708846503e-11	1.1522488951546418e-10	1.4629621750499978e-11	6.54990616908369e-11	-1.6499220432049185e-12	3.2231542518152766e-12	8.350355359805495e-12	4.660736672404635e-11	9.970873035788532e-12	8.158584990434154e-12	9.959197940555174e-15	6.962330598721634e-12	-1.749068578815903e-11	1.6263113199614164e-12	2.366657449589669e-11	2.5072015045802183e-10	2.5559492691888625e-12	1.0201146735753082e-10	9.923149392038909e-12	7.698708633623607e-11	2.395773516465233e-10
41.584158415841586	1.737616750070702e-09	-2.3832499292983127e-12	-6.889412519262447e-11	1.1523822026279648e-10	1.457039793409767e-11	6.073519944798103e-11	-9.307791567559121e-13	4.1798130159429715e-12	8.622843335659645e-12	4.612132673280829e-11	9.977501730266407e-12	7.879404600461633e-12	1.673345918669735e-13	6.78487589292375e-12	-1.5968471412789324e-11	1.4469671055864279e-12	2.1932681180356844e-11	2.506116830702102e-10	2.5212879406225964e-12	1.0224635958085059e-10	9.301184912511947e-12	7.790831054381525e-11	2.4239292427536464e-10
42.57425742574257	1.7376656697721527e-09	-2.3343302278480216e-12	-6.73911432967839e-11	1.152515510101288e-10	1.4511174117695357e-11	5.5971337205125106e-11	-2.1163627030690072e-13	5.1364717800706705e-12	8.895331311513794e-12	4.5635286741570227e-11	9.984130424744283e-12	7.600224210489109e-12	3.2470998579339284e-13	6.607421187125863e-12	-1.4446257037419606e-11	1.2676228912114385e-12	2.0198787864816984e-11	2.5050321568239864e-10	2.48662661205633e-12	1.024812518041703e-10	8.679220432984982e-12	7.882953475139443e-11	2.452084969042059e-10
43.56435643564356	1.7377145894736025e-09	-2.2854105263977304e-12	-6.588816140094334e-11	1.152648817574611e-10	1.445195030129305e-11	5.120747496226923e-11	5.075066161421051e-13	6.093130544198364e-12	9.167819287367944e-12	4.5149246750332165e-11	9.990759119222158e-12	7.321043820516587e-12	4.820853797198112e-13	6.429966481327979e-12	-1.29240426620499e-11	1.0882786768364503e-12	1.8464894549277138e-11	2.50394748294587e-10	2.4519652834900633e-12	1.0271614402749006e-10	8.057255953458019e-12	7.975075895897361e-11	2.480240695330472e-10
44.554455445544555	1.7377635091750527e-09	-2.2364908249474397e-12	-6.438517950510278e-11	1.1527821250479345e-10	1.439272648489074e-11	4.644361271941334e-11	1.2266495025911121e-12	7.049789308326059e-12	9.440307263222094e-12	4.4663206759094103e-11	9.997387813700034e-12	7.041863430544067e-12	6.394607736462295e-13	6.252511775530094e-12	-1.1401828286680191e-11	9.089344624614619e-13	1.6731001233737288e-11	2.502862809067754e-10	2.417303954923797e-12	1.029510362508098e-10	7.435291473931057e-12	8.067198316655278e-11	2.5083964216188847e-10
45.54455445544554	1.7378124288765033e-09	-2.1875711234971485e-12	-6.288219760926222e-11	1.1529154325212575e-10	1.4333502668488432e-11	4.167975047655743e-11	1.945792389040123e-12	8.006448072453758e-12	9.712795239076244e-12	4.417716676785604e-11	1.000401650817791e-11	6.762683040571542e-12	7.968361675726488e-13	6.075057069732208e-12	-9.879613911310476e-12	7.295902480864724e-13	1.4997107918197428e-11	2.501778135189638e-10	2.38264262635753e-12	1.0318592847412956e-10	6.8133269944040915e-12	8.159320737413198e-11	2.536552147907298e-10
46.53465346534654	1.7378613485779535e-09	-2.1386514220468574e-12	-6.137921571342166e-11	1.1530487399945807e-10	1.4274278852086125e-11	3.6915888233701547e-11	2.6649352754891298e-12	8.963106836581451e-12	9.985283214930394e-12	4.369112677661798e-11	1.0010645202655785e-11	6.483502650599022e-12	9.54211561499067e-13	5.897602363934323e-12	-8.357399535940767e-12	5.502460337114842e-13	1.3263214602657582e-11	2.500693461311522e-10	2.347981297791264e-12	1.034208206974493e-10	6.191362514877129e-12	8.251443158171115e-11	2.5647078741957104e-10
47.524752475247524	1.737910268279404e-09	-2.0897317205965662e-12	-5.98762338175811e-11	1.1531820474679037e-10	1.4215055035683813e-11	3.2152025990845624e-11	3.384078161938141e-12	9.91976560070915e-12	1.0257771190784545e-11	4.320508678537992e-11	1.001727389713366e-11	6.204322260626498e-12	1.1115869554254865e-12	5.720147658136436e-12	-6.835185160571051e-12	3.709018193364947e-13	1.1529321287117722e-11	2.4996087874334057e-10	2.3133199692249974e-12	1.0365571292076904e-10	5.5693980353501626e-12	8.343565578929034e-11	2.5928636004841236e-10
48.51485148514851	1.7379591879808542e-09	-2.0408120191462755e-12	-5.837325192174054e-11	1.1533153549412269e-10	1.4155831219281503e-11	2.738816374798975e-11	4.103221048387148e-12	1.0876424364836844e-11	1.0530259166638695e-11	4.2719046794141856e-11	1.0023902591611536e-11	5.925141870653976e-12	1.2689623493519048e-12	5.542692952338552e-12	-5.312970785201344e-12	1.9155760496150638e-13	9.795427971577874e-12	2.49852411355529e-10	2.278658640658731e-12	1.038906051440888e-10	4.947433555823201e-12	8.435687999686951e-11	2.621019326772536e-10
49.504950495049506	1.7380055231765669e-09	-1.9944768234335404e-12	-5.695493673359902e-11	1.1537892669011449e-10	1.4105057721173934e-11	2.2752947598702155e-11	4.770066589777826e-12	1.17699309558684e-11	1.079104883343664e-11	4.225806642575524e-11	1.0032518899505404e-11	5.66039632411788e-12	1.4238600025177669e-12	5.372367014916107e-12	-3.803161158662749e-12	2.2862307106029183e-14	8.135541652328023e-12	2.4970339106751497e-10	2.244674127359985e-12	1.041122081591584e-10	4.357190831804675e-12	8.522729657871226e-11	2.6491600704004234e-10
