time	Susceptible	Infected	Removed
0.0	32680000.0	728.0	62.0000000000001
0.9900990099009901	32679875.977985576	813.872181315504	100.14983310221136
1.9801980198019802	32679744.2252468	903.1373230653489	142.63743012564112
2.9702970297029703	32679605.271312423	995.1145354675793	189.61415210311728
3.9603960396039604	32679459.73292521	1089.0707758113583	241.19629897293697
4.9504950495049505	32679308.30070449	1184.2363856732125	297.46290983160947
5.9405940594059405	32679151.724709123	1279.8209483063506	358.4543425699704
6.930693069306931	32678990.799428355	1375.0289359357816	424.17163569828426
7.920792079207921	32678826.348692685	1469.0746779601454	494.57662933996596
8.910891089108912	32678659.21095246	1561.1962454247591	569.5928021008058
9.900990099009901	32678490.22530561	1650.667932678927	649.1067616910847
10.89108910891089	32678320.21858708	1736.8110992379197	732.9703136666931
11.881188118811881	32678149.993759464	1819.0032175555916	821.0030229570693
12.871287128712872	32677980.31977283	1896.6850499792133	912.9951771622729
13.861386138613861	32677811.922993332	1969.365948071942	1008.7110585648927
14.85148514851485	32677645.480239134	2036.6273278266146	1107.8924330010686
15.841584158415841	32677481.61340838	2098.1244239274383	1210.2621676618278
16.831683168316832	32677320.885639008	2153.5864649606083	1315.5278960013381
17.821782178217823	32677163.798904937	2202.815439341187	1423.3856556917692
18.81188118811881	32677010.792926297	2245.683639301601	1533.5234343708676
19.801980198019802	32676862.245251067	2282.130181017424	1645.6245678886116
20.792079207920793	32676718.472359978	2312.156695342159	1759.3709446569335
21.78217821782178	32676579.731635757	2335.822383950718	1874.4459802722693
22.77227722772277	32676446.22404293	2353.2386215447927	1990.5373355106346
23.762376237623762	32676318.097369544	2364.563271147535	2107.339359289703
24.752475247524753	32676195.449891012	2369.994862721925	2224.555246252611
25.742574257425744	32676078.334327675	2369.766766782581	2341.898905532885
26.73267326732673	32675966.761981353	2364.1414753066324	2459.096543334198
27.722772277227723	32675860.706949834	2353.405083162593	2575.887966997016
28.712871287128714	32675760.11033275	2337.862044845455	2692.0276223984197
29.7029702970297	32675664.884356245	2317.8302639214867	2807.2853798298265
30.693069306930692	32675574.91635733	2293.636556774032	2921.447085889265
31.683168316831683	32675490.072581396	2265.61251791252	3034.314900688628
32.67326732673267	32675410.201757547	2234.0908018295763	3145.7074406163138
33.663366336633665	32675335.138426997	2199.401825529453	3255.4597474592933
34.65346534653465	32675264.706008375	2161.870886997398	3363.423104615924
35.64356435643565	32675198.719591673	2121.8156876013873	3469.4647207145085
36.633663366336634	32675136.98845918	2079.5442405732106	3573.4673002349855
37.62376237623762	32675079.318336748	2035.3531435682942	3675.3285196783695
38.613861386138616	32675025.51338326	1989.5261900064531	3774.960426726451
39.603960396039604	32674975.377929673	1942.3332918461242	3872.2887784772824
40.59405940594059	32674928.71798098	1894.0296855399267	3967.2523334808775
41.584158415841586	32674885.34249675	1844.8553923658178	4059.8021108823204
42.57425742574257	32674845.064466637	1795.0349048007165	4149.900628555439
43.56435643564356	32674807.70179799	1744.7770712713354	4237.52113073516
44.554455445544555	32674773.07803278	1694.275152907165	4322.646814307732
45.54455445544554	32674741.022910986	1643.707027358231	4405.270061649942
46.53465346534654	32674711.372796826	1593.2355164536684	4485.391686715046
47.524752475247524	32674683.97098375	1543.0088162836475	4563.020199960524
48.51485148514851	32674658.667893063	1493.1610102051898	4638.171096729874
49.504950495049506	32674635.32118033	1443.8126469831102	4710.866172686392
50.495049504950494	32674613.795763157	1395.0713679730734	4781.13286886662
51.48514851485149	32674593.963779688	1347.0325708908567	4849.0036494234155
52.475247524752476	32674575.704492263	1299.7800955633727	4914.515412176431
53.46534653465346	32674558.904143535	1253.3869227241541	4977.7089337409425
54.45544554455446	32674543.45577451	1207.9158761313215	5038.628349358606
55.445544554455445	32674529.259012394	1163.4203202701071	5097.320667331993
56.43564356435643	32674516.219834905	1119.9448472514835	5153.835317838636
57.42574257425743	32674504.250317197	1077.5259474813183	5208.22373531996
58.415841584158414	32674493.26836655	1036.1926598523446	5260.538973595333
59.4059405940594	32674483.197449397	995.9671980195178	5310.835352580653
60.396039603960396	32674473.966314416	956.8655502171833	5359.168135365977
61.386138613861384	32674465.508715015	918.89805068904	5405.593234297543
62.37623762376238	32674457.7631339	882.0699215030753	5450.166944599462
63.366336633663366	32674450.67251195	846.3817839649887	5492.945704085827
64.35643564356435	32674444.18398323	811.8301393413719	5533.9858774294935
65.34653465346534	32674438.24861756	778.4078189752832	5573.343563464853
66.33663366336634	32674432.821171805	746.1044041663728	5611.074424025097
67.32673267326733	32674427.859850712	714.9066164563147	5647.233532830007
68.31683168316832	32674423.326077867	684.7986791530952	5681.875242981568
69.3069306930693	32674419.18427723	655.7626511142747	5715.053071660514
70.29702970297029	32674415.401665423	627.7787338962046	5746.81960068166
71.2871287128713	32674411.948054902	600.8255534656513	5777.226391629825
72.27722772277228	32674408.795667894	574.8804177739213	5806.323914330755
73.26732673267327	32674405.918961015	549.9195514800426	5834.161487504337
74.25742574257426	32674403.294460345	525.918309148745	5860.787230499527
75.24752475247524	32674400.90060668	502.85136824061385	5886.248025078584
76.23762376237623	32674398.717610516	480.6929031988882	5910.589486282483
77.22772277227723	32674396.727316607	459.41674192255044	5933.855941467187
78.21782178217822	32674394.913077477	438.9965058341271	5956.090416685109
79.20792079207921	32674393.25963561	419.4057347759539	5977.334629613745
80.1980198019802	32674391.75301382	400.61799786448944	5997.628988316563
81.18811881188118	32674390.380413424	382.6069914098598	6017.012595167139
82.17821782178218	32674389.130119737	365.34662494070267	6035.523255322206
83.16831683168317	32674387.991414495	348.81109632154573	6053.197489180551
