time	Susceptible	Exposed	Infectious	Super_spreaders	Asymptomatic	Hospitalised	Recovered	Fatalities
0.0	43994.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0
0.9900990099009901	43969.58785941619	21.238820720471065	1.5124872787219759	0.562254302664086	1.3296210226969574	2.079573330544356	1.524598105464717	2.1647858231992942
1.9801980198019802	43951.38980874003	32.762838770548726	2.7599405352751414	0.0659461220802752	4.126040693026605	2.858254826451831	3.3652885717856162	2.6718817407569992
2.9702970297029703	43926.765924313484	47.55629345916232	4.204449329905362	0.011637187670598638	8.244990753221115	4.109354256289341	5.997563380651289	3.1097873195731514
3.9603960396039604	43890.9735565185	69.08142831543022	6.160706418720499	0.0074640762848240914	14.222961354548843	5.996185181425028	9.841757446982262	3.7159406880790495
4.9504950495049505	43838.827304472085	100.48470330986065	8.971843090254225	0.00979358098336122	22.914268739331177	8.745341900695953	15.450147843703737	4.596597063058517
5.9405940594059405	43762.98457127342	146.1537682484396	13.053709893652945	0.01412662067784571	35.55703574031196	12.737965780083792	23.619723937850324	5.879098505547441
6.930693069306931	43652.84404527696	212.42242423435016	18.981277973834175	0.02052478988538736	53.93934927473817	18.537251229985028	35.509474496140264	7.745652724104995
7.920792079207921	43493.17616207058	308.3645758484175	27.57436475826741	0.02980820759526964	80.64043081192031	26.954796243369476	52.79972408649308	10.46013797336264
8.910891089108912	43262.27258766839	446.842592460203	40.00028195565557	0.04322552087253259	119.36673952610181	39.15303941620129	77.91775969168657	14.40377376089973
9.900990099009901	42929.51922730517	645.8374700873729	57.90433160406213	0.06254128151194994	175.4115437924998	56.785575739646596	114.3543691194007	20.124941070329683
10.89108910891089	42452.408625774966	929.9819733413657	83.56874624957864	0.09019427171397587	256.26433897023225	82.17942335380437	167.09897706436595	28.40772097396687
11.881188118811881	41773.26890521633	1331.9997928436412	120.08405025280314	0.12946665403507887	372.37841551284083	118.55605021004324	243.2198704968305	40.363448813454276
12.871287128712872	40816.54430163328	1893.317680583777	171.48391700005038	0.1846002157734938	538.0538294510233	170.2665737091865	352.6016731099066	57.547424296984296
13.861386138613861	39488.479870973046	2662.36729055757	242.73389942866558	0.2607311481037818	772.2810393186423	242.9711673617134	508.80959300474564	82.09640820749564
14.85148514851485	37682.57551658643	3688.0715644636307	339.3699619167627	0.3634122461066803	1099.1848730399954	343.6111391529291	729.9555499811812	116.86798261294797
15.841584158415841	35295.66253014014	5005.253101357539	466.47742000107985	0.49738732554961484	1547.402350402444	479.9024396037319	1039.2687361195453	165.5360350499556
16.831683168316832	32259.095310547982	6609.797895870459	626.6841180186647	0.6643015352624839	2147.4197465106454	658.9628875821377	1464.8190501587499	232.55668977608505
17.821782178217823	28583.86232496434	8427.05592784405	817.1336821657451	0.8594275530261417	2925.911252073262	884.7117539513649	2037.5876400487507	322.8779913994583
18.81188118811881	24404.70926591553	10288.481905542189	1026.2555902914999	1.0685053739889427	3897.0388991591917	1154.108795528197	2787.074314119336	441.26272407006155
19.801980198019802	19992.26277071352	11942.400555263528	1232.4027560576221	1.2671239335904976	5052.862066415591	1453.3324989484363	3734.281806366871	591.1904223008306
20.792079207920793	15703.459118336634	13117.390405393198	1406.9214996290084	1.4252433209086819	6357.550049557172	1756.2689720369947	4883.44437776673	773.5403339593446
21.78217821782178	11876.939531698468	13619.896755511721	1522.2639470514696	1.5167126014820858	7750.311595658904	2027.8691691706224	6215.6591166929275	985.543171614398
22.77227722772277	8729.489915446049	13408.207683869467	1561.6766393235555	1.5290605848561252	9157.790705886775	2232.6970649338605	7688.030157321914	1220.5787726335218
23.762376237623762	6315.713614912276	12593.404974219296	1524.6720845708178	1.4672921878155643	10510.565311153841	2345.2497260930054	9239.8386825263	1469.0883143366398
24.752475247524753	4561.695841367038	11374.961500053358	1425.2036936766476	1.3497078067350254	11756.02657394482	2356.7990923570032	10803.656891465484	1720.3066993288953
25.742574257425744	3332.075205557185	9961.810912763394	1284.731140279123	1.1995638416174312	12863.347716423641	2275.7002343352597	12317.003454692487	1964.1317721072583
26.73267326732673	2486.3428342964203	8520.85275405567	1124.8804145453175	1.0378684091559591	13821.471048480438	2122.240626955076	13730.672958442743	2192.5014948151425
27.722772277227723	1907.6779498075705	7161.120056192135	962.8676462063513	0.8798548752359343	14633.659635486098	1921.5369482462268	15012.245463706757	2400.0124454796
28.712871287128714	1509.8332029827693	5940.6629530849	810.094899728933	0.7346520169628968	15311.728110607623	1697.5894523950453	16145.487004712666	2583.869724471074
29.7029702970297	1233.22219622313	4881.302036759071	672.7789837827813	0.6065597043537693	15871.500346380431	1469.8275130832403	17127.332919973825	2743.4294440931344
30.693069306930692	1038.0713080704725	3982.6477107825385	553.3503354272508	0.4966637611072871	16329.804731100558	1251.9789792317413	17964.0577856146	2879.5924860116934
31.683168316831683	898.1964434661089	3232.4571841123593	451.8425420007598	0.4041859208075408	16702.742130044586	1052.451945182952	18667.681282026562	2994.22428724582
32.67326732673267	796.3679953070879	2613.3096479902565	366.9648900109568	0.3274223202839943	17004.83106745838	875.4161119196239	19253.097567424535	3089.685297568834
33.663366336633665	721.1575884369889	2106.5112348309917	296.82180661026945	0.26432506074772916	17248.69276305068	722.0278750531049	19736.031354250805	3168.493052706373
34.65346534653465	664.8848755216525	1694.1764916007858	239.3488475497175	0.21283054008004576	17445.039287175663	591.510433298587	20131.724528082577	3233.102706230906
35.64356435643565	622.3057371160876	1360.2023988846079	192.5527938815599	0.1710263910047367	17602.815091015676	481.9865222136891	20454.186397817844	3285.7800326794995
36.633663366336634	589.7779080865702	1090.609826366451	154.62821594498485	0.13722266725272939	17729.403539264153	391.06331772433526	20715.83997526654	3328.539994679687
37.62376237623762	564.7279654583479	873.5457013466054	124.00134406716616	0.10996961222842207	17830.849333608694	316.21203641944777	20927.425412219975	3363.128237267508
38.613861386138616	545.3074849236873	699.1187250514939	99.33393983318429	0.0880477008195023	17912.071418020365	254.99467437443127	21098.057217905527	3391.028492190454
39.603960396039604	530.1682965602336	559.1666002667238	79.50700469269006	0.07044487677683461	17977.054678229462	205.18510387797883	21235.363825753026	3413.48404574306
40.59405940594059	518.3133448209963	447.00794136572307	63.59581686892514	0.05632930694835466	18029.01638108772	164.82155269540237	21345.663109710353	3431.5255241438895
41.584158415841586	508.9960969710267	357.2059598419892	50.842646732084226	0.045022063130142446	18070.5473381953	132.2171938333841	21434.14550988269	3446.000232480359
42.57425742574257	501.6515543307815	285.356214895026	40.63044756179133	0.03597188708961177	18103.729744694345	105.94703243251772	21505.048710384854	3457.6003238135663
43.56435643564356	495.8481410678956	227.90256234018605	32.459059668434165	0.028732928323879806	18130.234455271973	84.82287383880958	21561.8157707582	3466.8884041261545
44.554455445544555	491.25360467125546	181.9811479008331	25.924485902162203	0.022945659405746964	18151.400638672247	67.8636472781814	21607.233526053675	3474.320003862216
45.54455445544554	487.61047132058684	145.29020878655143	20.70127459751079	0.01832082404431034	18168.300615035063	54.26533435053311	21643.550942900427	3480.262832185258
46.53465346534654	484.71812281485785	115.98260122785835	16.527788112320724	0.014626113343677425	18181.792396626053	43.37279722944821	21672.578672690397	3485.012995185695
47.524752475247524	482.4195354846893	92.57779268648083	13.194025977487351	0.011675210930882942	18192.56211949623	34.65458698972051	21695.771777295475	3488.8084868589676
48.51485148514851	480.5913519748221	73.89021891432984	10.531643554089381	0.00931884823151758	18201.158221797396	27.68108914891488	21714.297848819366	3491.8403069428296
