time	BLL	IL	AL	A	BL	B	DLL	D	ILL	DL	I	ALL
30.693069306930692	9.942960950862417e-28	6.413432247448352e-23	4.151257233877093e-26	4.900022979712406e-25	1.624663242730865e-26	9.083465865962185e-21	-7.514122710712598e-24	-2.233699921780909e-21	2.1433792417119552e-23	-3.470219258162083e-23	1.059370172153298e-22	6.287884716245268e-26
31.683168316831683	9.772467197410743e-28	6.30358162722147e-23	4.080152014782564e-26	4.89400799776077e-25	1.5968368838584864e-26	9.083748714814604e-21	-7.385263933056056e-24	-2.2315324921694447e-21	2.106616320119381e-23	-3.4108743303379407e-23	1.0415799127874319e-22	6.180012626776281e-26
32.67326732673267	9.601973443959069e-28	6.193731006994588e-23	4.0090467956880355e-26	4.887993015809134e-25	1.569010524986108e-26	9.084031563667024e-21	-7.256405155399514e-24	-2.2293650625579805e-21	2.0698533985268073e-23	-3.3515294025137984e-23	1.023789653421566e-22	6.072140537307296e-26
33.663366336633665	9.431479690507395e-28	6.083880386767705e-23	3.937941576593507e-26	4.881978033857499e-25	1.5411841661137294e-26	9.084314412519444e-21	-7.127546377742974e-24	-2.2271976329465162e-21	2.033090476934233e-23	-3.2921844746896567e-23	1.0059993940557002e-22	5.964268447838311e-26
34.65346534653465	9.260985937055721e-28	5.974029766540822e-23	3.866836357498978e-26	4.875963051905864e-25	1.5133578072413507e-26	9.084597261371865e-21	-6.998687600086432e-24	-2.225030203335052e-21	1.996327555341659e-23	-3.2328395468655144e-23	9.88209134689834e-23	5.856396358369324e-26
35.64356435643565	9.090492183604046e-28	5.864179146313939e-23	3.795731138404449e-26	4.869948069954228e-25	1.485531448368972e-26	9.084880110224285e-21	-6.86982882242989e-24	-2.2228627737235877e-21	1.959564633749085e-23	-3.173494619041372e-23	9.704188753239679e-23	5.748524268900338e-26
36.633663366336634	8.919998430152372e-28	5.754328526087057e-23	3.7246259193099203e-26	4.863933088002592e-25	1.4577050894965933e-26	9.085162959076705e-21	-6.740970044773348e-24	-2.2206953441121235e-21	1.9228017121565108e-23	-3.11414969121723e-23	9.526286159581018e-23	5.640652179431353e-26
37.62376237623762	8.749504676700698e-28	5.644477905860174e-23	3.6535207002153916e-26	4.857918106050956e-25	1.4298787306242147e-26	9.085445807929125e-21	-6.612111267116807e-24	-2.2185279145006593e-21	1.8860387905639366e-23	-3.054804763393088e-23	9.348383565922358e-23	5.532780089962367e-26
38.613861386138616	8.579010923249024e-28	5.534627285633291e-23	3.582415481120863e-26	4.85190312409932e-25	1.402052371751836e-26	9.085728656781544e-21	-6.483252489460265e-24	-2.216360484889195e-21	1.8492758689713625e-23	-2.995459835568946e-23	9.170480972263697e-23	5.42490800049338e-26
39.603960396039604	8.408517169797348e-28	5.424776665406408e-23	3.511310262026334e-26	4.845888142147684e-25	1.3742260128794573e-26	9.086011505633964e-21	-6.354393711803723e-24	-2.2141930552777308e-21	1.8125129473787884e-23	-2.9361149077448035e-23	8.992578378605036e-23	5.317035911024395e-26
40.59405940594059	8.238023416345674e-28	5.314926045179527e-23	3.440205042931805e-26	4.839873160196049e-25	1.3463996540070786e-26	9.086294354486384e-21	-6.2255349341471824e-24	-2.2120256256662665e-21	1.7757500257862143e-23	-2.876769979920662e-23	8.814675784946376e-23	5.209163821555409e-26
41.584158415841586	8.067529662894001e-28	5.2050754249526437e-23	3.3690998238372764e-26	4.8338581782444135e-25	1.3185732951347e-26	9.086577203338805e-21	-6.09667615649064e-24	-2.2098581960548023e-21	1.73898710419364e-23	-2.8174250520965195e-23	8.636773191287716e-23	5.101291732086423e-26
42.57425742574257	7.897035909442326e-28	5.0952248047257603e-23	3.2979946047427476e-26	4.827843196292778e-25	1.2907469362623214e-26	9.086860052191225e-21	-5.967817378834098e-24	-2.207690766443338e-21	1.702224182601066e-23	-2.758080124272377e-23	8.458870597629055e-23	4.993419642617437e-26
43.56435643564356	7.726542155990651e-28	4.9853741844988787e-23	3.226889385648219e-26	4.821828214341142e-25	1.2629205773899426e-26	9.087142901043645e-21	-5.838958601177557e-24	-2.2055233368318738e-21	1.6654612610084922e-23	-2.6987351964482354e-23	8.280968003970395e-23	4.885547553148451e-26
44.554455445544555	7.556048402538978e-28	4.875523564271995e-23	3.1557841665536906e-26	4.815813232389506e-25	1.2350942185175642e-26	9.087425749896065e-21	-5.710099823521016e-24	-2.2033559072204095e-21	1.628698339415918e-23	-2.6393902686240931e-23	8.103065410311736e-23	4.7776754636794665e-26
45.54455445544554	7.385554649087304e-28	4.765672944045112e-23	3.084678947459161e-26	4.809798250437871e-25	1.2072678596451852e-26	9.087708598748484e-21	-5.581241045864473e-24	-2.2011884776089453e-21	1.5919354178233436e-23	-2.5800453407999506e-23	7.925162816653073e-23	4.6698033742104797e-26
46.53465346534654	7.215060895635629e-28	4.6558223238182297e-23	3.0135737283646325e-26	4.803783268486235e-25	1.1794415007728067e-26	9.087991447600904e-21	-5.452382268207932e-24	-2.199021047997481e-21	1.5551724962307698e-23	-2.5207004129758088e-23	7.747260222994414e-23	4.5619312847414935e-26
47.524752475247524	7.044567142183955e-28	4.545971703591347e-23	2.9424685092701037e-26	4.797768286534599e-25	1.151615141900428e-26	9.088274296453324e-21	-5.32352349055139e-24	-2.1968536183860168e-21	1.5184095746381957e-23	-2.4613554851516665e-23	7.569357629335753e-23	4.454059195272508e-26
48.51485148514851	6.87407338873228e-28	4.436121083364464e-23	2.871363290175575e-26	4.7917533045829635e-25	1.1237887830280494e-26	9.088557145305744e-21	-5.194664712894848e-24	-2.1946861887745525e-21	1.4816466530456213e-23	-2.4020105573275242e-23	7.391455035677092e-23	4.3461871058035216e-26
49.504950495049506	6.703579635280607e-28	4.326270463137582e-23	2.800258071081046e-26	4.785738322631328e-25	1.0959624241556708e-26	9.088839994158165e-21	-5.065805935238307e-24	-2.1925187591630883e-21	1.4448837314530474e-23	-2.3426656295033822e-23	7.213552442018433e-23	4.238315016334536e-26
50.495049504950494	6.533085881828932e-28	4.216419842910699e-23	2.7291528519865173e-26	4.779723340679692e-25	1.068136065283292e-26	9.089122843010585e-21	-4.9369471575817654e-24	-2.190351329551624e-21	1.4081208098604733e-23	-2.28332070167924e-23	7.035649848359771e-23	4.13044292686555e-26
51.48514851485149	6.362592128377257e-28	4.1065692226838156e-23	2.6580476328919886e-26	4.773708358728057e-25	1.0403097064109133e-26	9.089405691863004e-21	-4.808088379925223e-24	-2.1881838999401598e-21	1.3713578882678992e-23	-2.2239757738550976e-23	6.85774725470111e-23	4.0225708373965636e-26
52.475247524752476	6.192098374925583e-28	3.996718602456933e-23	2.586942413797459e-26	4.767693376776421e-25	1.0124833475385346e-26	9.089688540715424e-21	-4.679229602268681e-24	-2.1860164703286955e-21	1.3345949666753248e-23	-2.1646308460309553e-23	6.67984466104245e-23	3.914698747927578e-26
53.46534653465346	6.02160462147391e-28	3.8868679822300506e-23	2.5158371947029313e-26	4.761678394824785e-25	9.846569886661561e-27	9.089971389567844e-21	-4.55037082461214e-24	-2.1838490407172313e-21	1.297832045082751e-23	-2.1052859182068136e-23	6.50194206738379e-23	3.8068266584585923e-26
54.45544554455446	5.851110868022235e-28	3.777017362003168e-23	2.4447319756084022e-26	4.755663412873149e-25	9.568306297937773e-27	9.090254238420264e-21	-4.421512046955598e-24	-2.181681611105767e-21	1.2610691234901768e-23	-2.0459409903826713e-23	6.324039473725129e-23	3.698954568989606e-26
55.445544554455445	5.68061711457056e-28	3.667166741776285e-23	2.373626756513873e-26	4.749648430921513e-25	9.290042709213986e-27	9.090537087272684e-21	-4.292653269299056e-24	-2.1795141814943028e-21	1.2243062018976025e-23	-1.986596062558529e-23	6.146136880066469e-23	3.59108247952062e-26
56.43564356435643	5.510123361118887e-28	3.557316121549403e-23	2.3025215374193446e-26	4.743633448969878e-25	9.011779120490201e-27	9.090819936125105e-21	-4.163794491642515e-24	-2.1773467518828386e-21	1.1875432803050285e-23	-1.927251134734387e-23	5.968234286407808e-23	3.483210390051635e-26
57.42574257425743	5.339629607667213e-28	3.4474655013225205e-23	2.231416318324816e-26	4.737618467018243e-25	8.733515531766415e-27	9.091102784977525e-21	-4.034935713985974e-24	-2.1751793222713743e-21	1.1507803587124547e-23	-1.8679062069102453e-23	5.790331692749148e-23	3.375338300582649e-26
58.415841584158414	5.1691358542155375e-28	3.3376148810956366e-23	2.1603110992302868e-26	4.731603485066607e-25	8.455251943042627e-27	9.091385633829944e-21	-3.906076936329431e-24	-2.17301189265991e-21	1.1140174371198803e-23	-1.8085612790861027e-23	5.612429099090487e-23	3.2674662111136624e-26
59.4059405940594	4.998642100763864e-28	3.2277642608687543e-23	2.0892058801357583e-26	4.725588503114971e-25	8.176988354318842e-27	9.091668482682364e-21	-3.77721815867289e-24	-2.170844463048446e-21	1.0772545155273063e-23	-1.7492163512619607e-23	5.434526505431827e-23	3.159594121644677e-26
60.396039603960396	4.82814834731219e-28	3.117913640641872e-23	2.0181006610412295e-26	4.719573521163335e-25	7.898724765595055e-27	9.091951331534784e-21	-3.648359381016349e-24	-2.1686770334369816e-21	1.0404915939347322e-23	-1.6898714234378187e-23	5.256623911773166e-23	3.051722032175691e-26
61.386138613861384	4.657654593860515e-28	3.0080630204149893e-23	1.9469954419467007e-26	4.713558539211699e-25	7.620461176871268e-27	9.092234180387204e-21	-3.5195006033598066e-24	-2.1665096038255173e-21	1.003728672342158e-23	-1.6305264956136764e-23	5.078721318114506e-23	2.943849942706705e-26
62.37623762376238	4.487160840408841e-28	2.8982124001881065e-23	1.875890222852172e-26	4.707543557260064e-25	7.342197588147482e-27	9.092517029239623e-21	-3.3906418257032654e-24	-2.164342174214053e-21	9.66965750749584e-24	-1.5711815677895344e-23	4.900818724455845e-23	2.8359778532377193e-26
63.366336633663366	4.3166670869571655e-28	2.788361779961223e-23	1.8047850037576428e-26	4.701528575308428e-25	7.063933999423693e-27	9.092799878092043e-21	-3.261783048046723e-24	-2.162174744602589e-21	9.302028291570097e-24	-1.5118366399653918e-23	4.722916130797184e-23	2.7281057637687325e-26
64.35643564356435	4.1461733335054925e-28	2.678511159734341e-23	1.7336797846631143e-26	4.6955135933567925e-25	6.785670410699908e-27	9.093082726944465e-21	-3.132924270390182e-24	-2.1600073149911246e-21	8.934399075644357e-24	-1.4524917121412498e-23	4.5450135371385246e-23	2.6202336742997475e-26
65.34653465346534	3.975679580053818e-28	2.5686605395074587e-23	1.6625745655685856e-26	4.689498611405157e-25	6.507406821976121e-27	9.093365575796884e-21	-3.0040654927336406e-24	-2.1578398853796603e-21	8.566769859718617e-24	-1.3931467843171078e-23	4.3671109434798645e-23	2.5123615848307612e-26
66.33663366336634	3.8051858266021443e-28	2.458809919280576e-23	1.591469346474057e-26	4.683483629453521e-25	6.229143233252336e-27	9.093648424649304e-21	-2.8752067150770995e-24	-2.155672455768196e-21	8.199140643792877e-24	-1.333801856492966e-23	4.1892083498212044e-23	2.404489495361776e-26
67.32673267326733	3.6346920731504686e-28	2.3489592990536922e-23	1.5203641273795274e-26	4.677468647501886e-25	5.950879644528546e-27	9.093931273501724e-21	-2.7463479374205562e-24	-2.153505026156732e-21	7.831511427867132e-24	-1.2744569286688229e-23	4.011305756162542e-23	2.2966174058927888e-26
68.31683168316832	3.4641983196987943e-28	2.2391086788268097e-23	1.4492589082849986e-26	4.67145366555025e-25	5.6726160558047595e-27	9.094214122354144e-21	-2.6174891597640147e-24	-2.1513375965452676e-21	7.46388221194139e-24	-1.215112000844681e-23	3.833403162503882e-23	2.1887453164238032e-26
69.3069306930693	3.293704566247121e-28	2.1292580585999274e-23	1.3781536891904704e-26	4.665438683598614e-25	5.394352467080974e-27	9.094496971206563e-21	-2.4886303821074736e-24	-2.1491701669338033e-21	7.096252996015652e-24	-1.1557670730205392e-23	3.6555005688452217e-23	2.0808732269548178e-26
70.29702970297029	3.123210812795447e-28	2.019407438373045e-23	1.3070484700959416e-26	4.659423701646978e-25	5.116088878357188e-27	9.094779820058983e-21	-2.359771604450932e-24	-2.147002737322339e-21	6.728623780089911e-24	-1.096422145196397e-23	3.4775979751865616e-23	1.973001137485832e-26
71.2871287128713	2.9527170593437736e-28	1.9095568181461627e-23	1.2359432510014131e-26	4.653408719695342e-25	4.837825289633403e-27	9.095062668911404e-21	-2.230912826794391e-24	-2.144835307710875e-21	6.360994564164172e-24	-1.0370772173722552e-23	3.299695381527902e-23	1.8651290480168466e-26
72.27722772277228	2.782223305892097e-28	1.7997061979192784e-23	1.1648380319068833e-26	4.647393737743707e-25	4.5595617009096124e-27	9.095345517763824e-21	-2.1020540491378477e-24	-2.1426678780994102e-21	5.993365348238427e-24	-9.777322895481123e-24	3.121792787869239e-23	1.7572569585478595e-26
73.26732673267327	2.611729552440423e-28	1.6898555776923962e-23	1.0937328128123548e-26	4.641378755792072e-25	4.281298112185827e-27	9.095628366616244e-21	-1.9731952714813066e-24	-2.140500448487946e-21	5.625736132312686e-24	-9.183873617239703e-24	2.9438901942105795e-23	1.649384869078874e-26
74.25742574257426	2.4412357989887493e-28	1.5800049574655137e-23	1.0226275937178262e-26	4.635363773840436e-25	4.003034523462041e-27	9.095911215468664e-21	-1.844336493824765e-24	-2.1383330188764817e-21	5.258106916386945e-24	-8.590424338998283e-24	2.7659876005519194e-23	1.541512779609888e-26
75.24752475247524	2.2707420455370754e-28	1.4701543372386312e-23	9.515223746232976e-27	4.6293487918888e-25	3.724770934738255e-27	9.096194064321084e-21	-1.7154777161682236e-24	-2.1361655892650175e-21	4.890477700461205e-24	-7.996975060756863e-24	2.5880850068932587e-23	1.4336406901409026e-26
76.23762376237623	2.1002482920854015e-28	1.3603037170117487e-23	8.80417155528769e-27	4.623333809937164e-25	3.446507346014469e-27	9.096476913173503e-21	-1.5866189385116825e-24	-2.1339981596535532e-21	4.5228484845354655e-24	-7.403525782515443e-24	2.4101824132345991e-23	1.325768600671917e-26
77.22772277227723	1.9297545386337279e-28	1.2504530967848664e-23	8.093119364342404e-27	4.617318827985528e-25	3.1682437572906835e-27	9.096759762025923e-21	-1.4577601608551412e-24	-2.131830730042089e-21	4.155219268609726e-24	-6.810076504274023e-24	2.232279819575939e-23	1.2178965112029313e-26
78.21782178217822	1.7592607851820515e-28	1.1406024765579823e-23	7.382067173397108e-27	4.611303846033893e-25	2.8899801685668932e-27	9.097042610878343e-21	-1.3289013831985979e-24	-2.1296633004306247e-21	3.78759005268398e-24	-6.216627226032595e-24	2.0543772259172763e-23	1.1100244217339441e-26
79.20792079207921	1.5887670317303777e-28	1.0307518563311e-23	6.671014982451821e-27	4.605288864082257e-25	2.611716579843107e-27	9.097325459730764e-21	-1.2000426055420568e-24	-2.1274958708191605e-21	3.4199608367582395e-24	-5.623177947791175e-24	1.8764746322586165e-23	1.0021523322649585e-26
80.1980198019802	1.418273278278704e-28	9.209012361042176e-24	5.959962791506535e-27	4.599273882130622e-25	2.3334529911193214e-27	9.097608308583184e-21	-1.0711838278855155e-24	-2.1253284412076963e-21	3.0523316208324998e-24	-5.029728669549755e-24	1.6985720385999564e-23	8.942802427959728e-27
81.18811881188118	1.2477795248270301e-28	8.110506158773352e-24	5.24891060056125e-27	4.593258900178986e-25	2.0551894023955357e-27	9.097891157435604e-21	-9.423250502289742e-25	-2.123161011596232e-21	2.6847024049067596e-24	-4.436279391308335e-24	1.5206694449412965e-23	7.864081533269873e-27
82.17821782178218	1.0772857713753563e-28	7.011999956504527e-24	4.5378584096159635e-27	4.58724391822735e-25	1.7769258136717497e-27	9.098174006288023e-21	-8.134662725724327e-25	-2.1209935819847678e-21	2.3170731889810195e-24	-3.842830113066915e-24	1.3427668512826364e-23	6.785360638580016e-27
83.16831683168317	9.0679201792368e-29	5.913493754235687e-24	3.826806218670667e-27	4.581228936275714e-25	1.4986622249479598e-27	9.098456855140443e-21	-6.846074949158896e-25	-2.1188261523733035e-21	1.949443973055274e-24	-3.2493808348254868e-24	1.1648642576239738e-23	5.706639743890145e-27
84.15841584158416	7.362982644720063e-29	4.8149875519668635e-24	3.1157540277253817e-27	4.575213954324079e-25	1.220398636224174e-27	9.098739703992863e-21	-5.557487172593484e-25	-2.1166587227618393e-21	1.581814757129534e-24	-2.6559315565840667e-24	9.869616639653139e-24	4.627918849200289e-27
85.14851485148515	5.658045110203325e-29	3.71648134969804e-24	2.4047018367800956e-27	4.569198972372443e-25	9.42135047500388e-28	9.099022552845283e-21	-4.268899396028071e-25	-2.114491293150375e-21	1.214185541203794e-24	-2.062482278342647e-24	8.090590703066539e-24	3.549197954510433e-27
86.13861386138613	3.953107575686587e-29	2.6179751474292154e-24	1.6936496458348092e-27	4.563183990420807e-25	6.638714587766022e-28	9.099305401697704e-21	-2.9803116194626573e-25	-2.1123238635389108e-21	8.465563252780539e-25	-1.4690330001012272e-24	6.311564766479938e-24	2.470477059820577e-27
87.12871287128712	2.2481700411698488e-29	1.5194689451603916e-24	9.825974548895235e-28	4.5571690084691715e-25	3.8560787005281636e-28	9.099588250550124e-21	-1.6917238428972446e-25	-2.1101564339274465e-21	4.789271093523138e-25	-8.755837218598073e-25	4.532538829893338e-24	1.3917561651307208e-27
88.11881188118812	5.432325066531106e-30	4.2096274289156735e-25	2.7154526394423736e-28	4.551154026517536e-25	1.0734428132903044e-28	9.099871099402544e-21	-4.031360663318314e-26	-2.1079890043159823e-21	1.112978934265737e-25	-2.8213444361838734e-25	2.753512893306738e-24	3.1303527044086463e-28
89.10891089108911	2.2182174228916623e-30	2.1377878132289114e-25	1.3743836288183113e-28	4.549384093658945e-25	5.486158387685831e-29	9.09865417736065e-21	-1.6022382814803568e-26	-2.106375199502291e-21	4.200079566682864e-26	-1.7013640711819192e-25	2.4175401020723818e-24	1.0971690166819907e-28
90.0990099009901	2.2146519466098738e-30	2.134305456835008e-25	1.3721446440294604e-28	4.548599245397901e-25	5.47724568021539e-29	9.097089226079179e-21	-1.5996576057908398e-26	-2.1048898660558684e-21	4.1933138631477786e-26	-1.698615079278875e-25	2.4164349167882755e-24	1.0954001042243062e-28
91.08910891089108	2.2110864703280846e-30	2.1308231004411043e-25	1.369905659240609e-28	4.547814397136858e-25	5.468332972744949e-29	9.095524274797705e-21	-1.5970769301013222e-26	-2.1034045326094455e-21	4.1865481596126924e-26	-1.6958660873758306e-25	2.4153297315041692e-24	1.0936311917666212e-28
92.07920792079207	2.2075209940462957e-30	2.1273407440472014e-25	1.3676666744517581e-28	4.547029548875814e-25	5.459420265274507e-29	9.093959323516232e-21	-1.594496254411805e-26	-2.1019191991630226e-21	4.179782456077607e-26	-1.6931170954727864e-25	2.4142245462200626e-24	1.0918622793089366e-28
93.06930693069307	2.2039555177645068e-30	2.123858387653298e-25	1.365427689662907e-28	4.546244700614771e-25	5.450507557804067e-29	9.092394372234758e-21	-1.591915578722288e-26	-2.1004338657166e-21	4.173016752542521e-26	-1.6903681035697422e-25	2.4131193609359563e-24	1.090093366851252e-28
