time	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s13	s16
0.0	1.0	0.0	0.31	0.0	0.0	0.0	0.0	0.1	1.0	1.3	0.0	0.0
0.9900990099009901	0.6095407312214189	0.3904592687785815	0.14965842958993347	0.1603415704100666	0.06134874151036162	7.274632217112218e-05	0.06215164628247287	0.1	0.9992698415670107	1.2378477357123612	6.180051644449023e-07	0.0007301584329887993
1.9801980198019802	0.3715399030618462	0.6284600969381537	0.1080121213345354	0.2019878786654646	0.11382433174241356	0.000182345266918057	0.11792387209400615	0.1	0.996082804932277	1.1820696549247562	6.472981235825083e-06	0.0039171950677223105
2.9702970297029703	0.22646870428269322	0.7735312957173067	0.09892166006131921	0.21107833993868086	0.15606573667138993	0.0002787237086977583	0.16555245942083888	0.1	0.9907920009762002	1.1344251829253755	2.2357653784409012e-05	0.009207999023798923
3.9603960396039604	0.13804189981981368	0.8619581001801864	0.10209173062770663	0.20790826937229331	0.18854734403391296	0.00035747444141649324	0.20470693259618594	0.1	0.9841978858960946	1.0952429356073317	5.01317964808304e-05	0.015802114103904242
4.9504950495049505	0.08414216079758773	0.9158578392024124	0.1108684368229367	0.19913156317706326	0.21258649655089906	0.00042074533143698206	0.23603876427753429	0.1	0.9769684776217525	1.0638717382616645	8.94974607990995e-05	0.023031522378246023
5.9405940594059405	0.05128807436593077	0.9487119256340691	0.12240601916454015	0.18759398083545978	0.22980130968164847	0.00047155215008314456	0.26068919641285515	0.1	0.9695836654358272	1.0391717931914028	0.00013901039574033147	0.03041633456417127
6.930693069306931	0.0312621710469637	0.9687378289530364	0.13521623978920552	0.17478376021079442	0.24176919127325058	0.0005126576155154819	0.2799202122978522	0.1	0.9623616366078646	1.0198829839340118	0.0001968037681347333	0.03763836339213384
7.920792079207921	0.019055567021647218	0.9809444329783529	0.14841970362486875	0.1615802963751312	0.24985234228976486	0.0005463202053854878	0.29490120662540875	0.1	0.9554974558866924	1.0048377828203598	0.00026101055423016957	0.044502544113306175
8.910891089108912	0.011615144519357483	0.9883848554806425	0.1614706009774815	0.14852939902251844	0.2551418671508066	0.0005742833186502457	0.3066177211270523	0.1	0.9490984293593553	0.99305231526107	0.0003299636118761758	0.05090157064064328
9.900990099009901	0.007079903841690915	0.9929200961583092	0.1740322357959646	0.13596776420403534	0.2584690552838345	0.0005978462923177339	0.31585443856021833	0.1	0.9432124630328846	0.983743301053588	0.0004022603861920561	0.05678753696711398
10.89108910891089	0.00431548986644172	0.9956845101335586	0.1859076300774552	0.12409236992254472	0.2604456951524474	0.0006179575617676573	0.3232144695907056	0.1	0.9378491831404603	0.976308772352761	0.0004767580565317714	0.0621508168595385
11.881188118811881	0.0026304673659478086	0.9973695326340524	0.19699451242060778	0.11300548757939206	0.261511027534777	0.000635303306860927	0.3291514718202539	0.1	0.932994859038335	0.9702959882209763	0.0005525399587684464	0.0670051409616639
12.871287128712872	0.0016033773036456238	0.9983966226963545	0.2072539395323206	0.10274606046767927	0.26197465196427805	0.0006503809992543499	0.33400252236573263	0.1	0.9286225106147507	0.9653686026052599	0.0006288750290061352	0.0713774893852482
13.861386138613861	0.0009773239566898437	0.9990226760433103	0.21668804722602086	0.093311952773979	0.26205162893635586	0.0006635557146438197	0.33801668150014885	0.1	0.9246985031678018	0.9612781383828589	0.0007051801169908012	0.07530149683219704
14.85148514851485	0.0005957188701634305	0.9994042811298367	0.22532443462019075	0.08467556537980907	0.2618894733433764	0.0006751010170700688	0.34137787848589357	0.1	0.921186695891504	0.9578411329379908	0.0007809885761143953	0.07881330410849478
15.841584158415841	0.0003631149830491203	0.9996368850169509	0.23320543787080864	0.0767945621291912	0.26158813629583616	0.0006852275644052181	0.3442224178163379	0.1	0.9180509460608548	0.9549216567012915	0.0008559254823695512	0.08194905393914415
16.831683168316832	0.000221333564602687	0.9997786664353973	0.24038095336360588	0.06961904663639391	0.2612144363647892	0.0006941026092845551	0.34665199829236437	0.1	0.9152565406986606	0.9524183130841536	0.0009296886234808369	0.08474345930133835
17.821782178217823	0.00013491206014900906	0.9998650879398511	0.24690377581097853	0.06309622418902128	0.2608123117603233	0.00070186306025982	0.3487432273493291	0.1	0.9127709474882051	0.9502547385654878	0.001002034085181938	0.08722905251179372
18.81188118811881	8.223452945761185e-05	0.9999177654705422	0.2528266740912757	0.057173325908724065	0.2604100206136188	0.0007086241362461549	0.35055449946702405	0.1	0.9105641452997921	0.9483727352015429	0.0010727653314320804	0.08943585470020674
19.801980198019802	5.012537469092185e-05	0.9999498746253092	0.25820063878046307	0.05179936121953675	0.26002515675421445	0.000714485077040382	0.352130938389841	0.1	0.9086087034583652	0.9467273367394933	0.0011417248706648742	0.09139129654163373
20.792079207920793	3.055350736775482e-05	0.9999694464926322	0.2630739012563718	0.046926098743628006	0.2596681226885627	0.0007195329225241194	0.35350793838427635	0.1	0.906879717243762	0.9452832738053198	0.0012087878104029156	0.09312028275623699
21.78217821782178	1.8623636277136533e-05	0.9999813763637229	0.2674914497041145	0.042508550295885364	0.25934452175994765	0.000723845040407683	0.35471370033274685	0.1	0.9053546664845602	0.9440124428808427	0.0012738567864095398	0.09464533351543888
22.77227722772277	1.1351947795950822e-05	0.9999886480522042	0.2714948566989869	0.038505143301013026	0.2590567981916538	0.0007274908495743408	0.3557710510068722	0.1	0.9040132380513077	0.9428920910978833	0.001336857895243714	0.0959867619486913
