time	T	B	I	S
0.0	0.14	0.000392	0.000284	0.000439
0.9900990099009901	0.14009686413438874	0.0007013913665218347	0.0005152205527805894	0.0007323769864838343
1.9801980198019802	0.1402428927901088	0.0009186849755679122	0.0008395693264011774	0.0009531335886561449
2.9702970297029703	0.1404232258152049	0.0010765820572347805	0.0012152278812690804	0.0011135565684675115
3.9603960396039604	0.14062724966322382	0.0011912680442366522	0.0016135056198272847	0.0012300870836951458
4.9504950495049505	0.14084737696619076	0.0012745152001267645	0.002014996992765557	0.0013146852599460498
5.9405940594059405	0.1410782068543425	0.0013349028467894185	0.0024069094561350135	0.0013760658346411848
6.930693069306931	0.1413159173327003	0.0013786728170228	0.002781134916172555	0.0014205715861675872
7.920792079207921	0.14155782586557364	0.0014103710736176917	0.0031328605915529255	0.0014528240803595072
8.910891089108912	0.14180207025024164	0.0014333054061733284	0.003459567101446068	0.001476187914214917
9.900990099009901	0.14204737680327428	0.0014498794248359321	0.0037603076329864467	0.001493111929028321
10.89108910891089	0.14229289275837417	0.0014618375387178849	0.004035192862636225	0.0015053800717284456
11.881188118811881	0.1425380646208956	0.0014704460248449074	0.004285023369745229	0.0015142944008729655
12.871287128712872	0.14278255024320385	0.0014766153840665782	0.004511029508607355	0.001520805690326295
13.861386138613861	0.14302615545099806	0.0014809996544179276	0.004714689143313473	0.0015256145390719828
14.85148514851485	0.1432687881213793	0.0014840556472720224	0.004897600476968394	0.0015292407120125397
15.841584158415841	0.1435104253548908	0.001486095179723409	0.005061395627921459	0.0015320813401493824
16.831683168316832	0.14375109053398946	0.0014873134244892726	0.005207684110983706	0.001534459378520174
17.821782178217823	0.14399083673551596	0.0014878031678982767	0.005338015713006585	0.0015366478966114137
18.81188118811881	0.1442297348010957	0.0014875613318384065	0.005453857294957027	0.0015389171309805377
19.801980198019802	0.14446786550966095	0.0014864829493041137	0.00555658101567922	0.0015413909656808139
20.792079207920793	0.1447053135292333	0.0014845604806546626	0.0056474577936153824	0.001542465500523433
21.78217821782178	0.14494216405433602	0.0014820355437774565	0.005727657427326104	0.001541809216351391
22.77227722772277	0.14517849986798603	0.001479167198116611	0.005798249743924481	0.0015396532035107265
23.762376237623762	0.14541439944744075	0.0014762029253704788	0.005860208069340222	0.0015362679899402513
24.752475247524753	0.145649935452513	0.0014733830356048778	0.005914413418221154	0.0015319816675092547
25.742574257425744	0.1458851757713841	0.0014709097735713238	0.0059616640408869555	0.0015271534764954354
26.73267326732673	0.14612018246107722	0.00146895193364336	0.0060026796209831585	0.001522191185740619
27.722772277227723	0.14635501208790036	0.0014676136796508848	0.006038108269079373	0.001517536998083386
28.712871287128714	0.1465897162202157	0.0014669260180878716	0.006068533368792954	0.0015136791925324502
29.7029702970297	0.1468243417270605	0.0014668037194689836	0.006094479435314996	0.001511157061380752
30.693069306930692	0.14705893044555698	0.0014670170460794405	0.006116416232120313	0.0015105629458293886
31.683168316831683	0.1472935214938796	0.0014672884979674244	0.006134768453332346	0.0015108486575581598
32.67326732673267	0.1475281500859217	0.0014675653072591759	0.006149916795452849	0.001511139707317376
33.663366336633665	0.14776284789989363	0.0014678472433983362	0.006162202476334004	0.0015114370327800261
34.65346534653465	0.1479976436496905	0.0014681383591345436	0.006171931732457282	0.0015117438364687294
35.64356435643565	0.14823256305034188	0.0014684340831563076	0.006179378563501919	0.001512056642794713
36.633663366336634	0.1484676288418572	0.0014687350642155785	0.006184787522417228	0.0015123764576430272
37.62376237623762	0.148702861819627	0.0014690417263227933	0.006188378370176034	0.0015127042046703654
38.613861386138616	0.14893828057347028	0.0014693535571587229	0.006190347563260072	0.0015130397916102633
39.603960396039604	0.14917390196151778	0.001469669638191539	0.006190871222653278	0.001513385991964075
40.59405940594059	0.1494097410869845	0.0014699881443095957	0.006190106769253363	0.0015137417135848066
41.584158415841586	0.14964581139154315	0.0014703053791290217	0.006188194695713092	0.0015141082043391345
42.57425742574257	0.14988212462482778	0.001470617969058565	0.006185259910653686	0.0015144869234456559
43.56435643564356	0.15011869137621703	0.0014709226574365483	0.006181414227593102	0.0015148839038900326
44.554455445544555	0.1503555213927162	0.0014712141547437376	0.006176758128405704	0.001515305820887641
45.54455445544554	0.15059262330823323	0.0014714807695641265	0.006171381120191378	0.0015157599798833004
46.53465346534654	0.15083000495825774	0.0014717086103670132	0.006165363374925098	0.0015162607133248295
47.524752475247524	0.15106767359489554	0.0014718768502736698	0.006158776966661633	0.0015168281844891362
48.51485148514851	0.15130563506178535	0.0014719528932542888	0.006151684765376483	0.0015174938257025614
49.504950495049506	0.1515438952493032	0.0014718907305103707	0.006144144423062394	0.0015183020152175325
50.495049504950494	0.15178245927219816	0.0014716204805161409	0.006136207008867703	0.0015193226227781442
51.48514851485149	0.15202133209403307	0.001471036879167284	0.006127918968429686	0.0015206549921044186
52.475247524752476	0.15226051832721063	0.0014699864029796572	0.006119322131302573	0.001522455218452083
53.46534653465346	0.1525000229611164	0.001468269501243068	0.00611045570180846	0.0015243199155304022
54.45544554455446	0.15273985097360127	0.0014659161240343093	0.006101355703244925	0.0015245880095285224
55.445544554455445	0.15298000590828834	0.00146314327776168	0.006092052253682261	0.0015232950333575765
56.43564356435643	0.15322049119158085	0.0014601769740188147	0.006082572757137947	0.0015206549408883364
57.42574257425743	0.1534613095418034	0.0014572429676009153	0.00607294081282125	0.0015169355855036027
58.415841584158414	0.15370246265800278	0.0014545491068531555	0.006063175789064946	0.00151245695753171
59.4059405940594	0.15394395126674662	0.0014522809643929514	0.006053293214181524	0.0015075861365222306
60.396039603960396	0.15418577635313876	0.0014505776969997379	0.006043307645227369	0.0015027308721105542
61.386138613861384	0.15442793770514443	0.0014495166159335104	0.006033229600950274	0.0014983434130945422
62.37623762376238	0.15467043528168503	0.0014490910827104837	0.006023068797602525	0.0014949268009517495
63.366336633663366	0.15491326913789966	0.0014491703121830735	0.006012834031653654	0.0014930393439494154
