time	mwf626e95e_543f_41e4_aad4_c6bf60ab345b	mwbbbce920_e8dd_4320_9386_fc94bfb2fc99	mw810ff751_fa4e_4143_bd50_169b3e325e1e	mw114aa90f_5f5b_4fe8_9406_361c8489b6a1	mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc	mw03db56ac_8dc6_4931_ae82_fef706d2ee3d	mwf345ed7a_0622_403c_b816_c8749a2c9ded	mw1da111f2_a036_4392_8512_015005bdcbb7	mwa2d8dd1c_bb9a_4552_8738_e24671651c1d	mw80848184_e2dd_47ce_86d7_7a21479342bd	mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a	mw4638f126_8cb8_4021_ab41_6ae195743ba0	mw10315fa3_6f13_4618_bda8_a8694bd3c374	mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1	mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83	mw0eb6c959_d408_45a0_a450_928b8c5876bb	mw42054cd7_17af_46da_970c_7f99151906ad	mw39c2e431_fdc3_4964_be29_6ca856620b1b	mw2e464cf3_a09c_4b7c_9f3c_06720016a48e	mw36ea78c1_ed71_4def_96d3_857a442d7195	mw147d30ec_478e_4090_b496_128a131d29eb	mwab41493c_6349_45f1_a226_3030cfed0e06	mw1d9426a3_e1e9_49e0_ad77_eb6833be398a	mwf405687b_7401_44ec_a0d6_4a2b35c13e8a	mw3667a5e1_02c9_44a0_acb4_b0431faa822d	mw7becb5fe_8da8_4285_a821_0d77ad811b62	mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca	mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9	mw6cce2109_0e32_4dd9_98ec_41173e8ef07d	mw2b255f94_8018_4b99_bde8_918eeac45446	mw48867e93_f170_44e8_ac7a_185b23e1bf3b	mwd31f52cc_04e7_40e0_885f_c7b2d9e62215	mw2c9b0499_3325_4394_8af3_bbf653a944a0	mwd65b5b39_dc1b_4e77_a999_67277a880e5e	mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3	mwf7796221_1fea_4274_a93e_c00adbf5778c	mw5d764bb8_5693_4ac8_9557_f65992cc5eb0	mw2f3d48e0_c9c4_4a0e_aca3_9241eb573296	mwbc2f5464_81e5_43fd_8b39_f5a2756af72f	CRP_Suppression___	mwd5313618_89eb_4c8c_bc82_66f10f966349	mw0083d743_836f_4238_a17f_4602193d5bc0
0.0	0.000435628896551166	3.9	0.0874060669217432	221.06367608557	4.25350679194445	0.00109424263781451	-9.11709813671959e-26	-9.13055311065931e-27	-1.77880538609987e-26	0.388958921403941	6.59935877686372e-05	0.000976164943878913	0.438235811135574	0.00072566581144648	1.60036523605187e-05	0.765416493681823	0.777537339578333	9.22246266042167	6.08704712819469	409.775322370541	5.5896988923534	0.116343661809953	-1.236890033247e-26	-4.75609189014598e-27	-5.96393846435346e-26	0.00130682388893128	0.374962692933961	8.44890497633548e-05	0.980272509547246	0.610636013508212	9.38936398649179	6.06410682471754	0.0093481986616084	5.56973864471412	0.136303909449242	-2.04215117743153e-27	-4.59593443100062e-27	-7.62750285294543e-27	-1.43946747402714e-26	-0.0	158.32584678161052	159.8035973588897
0.9900990099009901	4.287584163974776e-08	3.902769257644784	0.08396741098056049	221.06367079836323	4.257025442490319	0.0010409026933560323	683.3547038817835	0.008393166810534198	-1.7622420850116307e-26	0.3891556053845501	6.390748744850311e-05	0.0009444713873222782	0.4383210634569774	6.129117754882225e-07	5.546326841596773e-06	0.7652132823442296	0.7775720839099521	9.222427916090043	6.089352258910307	409.77528513407503	5.591651239885459	0.11419522868079658	-1.2455777099780245e-26	0.0023916141765126194	12.728406916817228	0.001023806832575875	0.37639645157149787	7.089490644059031e-05	0.9787859154661709	0.610836544152609	9.38916345584741	6.078496168347009	2.2588873236613862e-05	5.582520643721732	0.12332582484452677	6.323416326261778	0.04198293923385335	-7.638983968231396e-27	0.2141673241031441	2.3917121324123148e-06	158.3255364824258	159.8018371182083
1.9801980198019802	7.830401829822721e-08	3.906013574513856	0.07882551295010555	221.06358536450557	4.262082850137943	0.000976377941534314	661.7141557378106	0.01745108376350112	-1.7463831250506993e-26	0.3895654957867981	6.193096128494644e-05	0.0009044234392326512	0.4384022370367973	4.824325330918911e-07	5.375189292563274e-06	0.7647563265203703	0.7777274610655365	9.22227253893444	6.094326324268466	409.7749420527436	5.595154993548944	0.10943130424892036	-1.253757751520095e-26	0.004350684461062348	26.159979199021155	0.0009383877164376018	0.3784531661318861	6.691136426990482e-05	0.97641280805807	0.6115479494802873	9.388452050519732	6.089669624886421	1.7934258253226114e-05	5.591350243680944	0.1132360541169243	13.003969386969244	0.07819555477024563	-7.648614274688021e-27	0.4447742991010937	4.1038431112128285e-05	158.32414880624043	159.79559216995153
2.9702970297029703	1.1732032722738986e-07	3.908444856690426	0.07392080103099148	221.06324034444927	4.26676916864831	0.000915066993142466	641.1748363651703	0.026862413526017224	-1.731213287686075e-26	0.3902388479119419	5.951343427508708e-05	0.0008553671255786496	0.43847144997914467	4.5207926088815404e-07	5.161704286605323e-06	0.7639634474064211	0.7780724777213884	9.221927522278582	6.100364449566368	409.7738497352101	5.59864423851859	0.10356917706008564	-1.2614401540574967e-26	0.006369068545912567	38.863950054427974	0.0008708723238856	0.3807087709491372	6.378336515062206e-05	0.9735375030747596	0.6127011518740048	9.387298848126004	6.098354311986191	1.664011797507643e-05	5.596992515058086	0.10522090052059796	19.321594398604066	0.11356516288122041	-7.656449327726962e-27	0.6677427982083041	0.0001971111348734331	158.32106737603516	159.78546800917647
3.9603960396039604	1.60011375525178e-07	3.9102080580616936	0.06930998802527819	221.06236973330948	4.271055703223161	0.0008576093139305872	621.6793661266435	0.0366085557295522	-1.7166970118058468e-26	0.3911690172491443	5.702197994563786e-05	0.0008046737081435824	0.43853036622701774	4.455335948155701e-07	4.938699729013351e-06	0.7628039782248314	0.7786733499181708	9.221326650081796	6.1065304811136025	409.77142005659147	5.6015034854410635	0.0974921769871281	-1.2686496345096193e-26	0.008443352419820497	50.8783221384524	0.0008125020058004432	0.3830480044045725	6.107266503772746e-05	0.9702582179358696	0.6142182180045227	9.385781781995487	6.105650471322845	1.6122842906245506e-05	5.600733267304225	0.09826239512396535	25.295248872519952	0.14813387291455554	-7.66259735634592e-27	0.8834542547063028	0.0005909393545088837	158.31570057179394	159.7721475919599
4.9504950495049505	2.0645328357570608e-07	3.9114410310171666	0.06497723336851674	221.06064450037036	4.274971641225097	0.0008037479111711696	603.1733584813604	0.04667125723042739	-1.7028005833302505e-26	0.39231662863555217	5.459589307776082e-05	0.0007552480859856669	0.4385804553701399	4.483580277891997e-07	4.71973093857966e-06	0.7612839146968224	0.7795735268386613	9.220426473161307	6.112440560523062	409.7669901945659	5.603615197074269	0.09155227603256523	-1.2754096557810217e-26	0.010579010090614968	62.239107282013535	0.0007597583976789373	0.3854125662271689	5.86039450466915e-05	0.9666285665666003	0.6160401478767472	9.383959852123263	6.112043173968276	1.590765063488929e-05	5.603214662066342	0.09195281104049303	30.942908511854714	0.18193463419559014	-7.66716065974856e-27	1.0922702563075448	0.001371362882096847	158.30765984261598	159.75614759960789
5.9405940594059405	2.567124811403084e-07	3.9122551270170387	0.06090540960753046	221.05771231118499	4.278545251119437	0.0007532253957953579	585.6052635915948	0.05703288522433254	-1.6894920392562723e-26	0.3936359835467294	5.228077801331239e-05	0.0007081221020650533	0.4386229926529694	4.565823889239607e-07	4.509673958402307e-06	0.759422140017613	0.7807944452279657	9.219205554772001	6.117954628275932	409.75990146059746	5.605038457397538	0.08587720845751662	-1.2817424912343443e-26	0.01278448696584698	72.98043577440882	0.0007111047227857423	0.3877693350724023	5.630174895653782e-05	0.9626835056418066	0.6181260082334085	9.3818739917666	6.117763205853863	1.584233252200428e-05	5.60479968850869	0.08611597734636647	36.28161430527903	0.21499582540623915	-7.670235922168674e-27	1.2945335802259994	0.0026977631470764428	158.29675292272256	159.7378261048526
6.930693069306931	3.1084567473650646e-07	3.9127398974382683	0.05707871513843697	221.0532321583279	4.2818022214078	0.0007058127608036908	568.9262202181459	0.06767656075872634	-1.676741076691348e-26	0.39508449653280286	5.008674241313235e-05	0.0006635913076260213	0.4386590761666174	4.6857846455805073e-07	4.3099774756894865e-06	0.757241088006896	0.7823418794176612	9.21765812058231	6.1230346485527365	409.74955006761	5.605881967758784	0.08050579011524132	-1.2876692858259992e-26	0.015068839552646285	83.13465669452238	0.0006658029288041865	0.3900974332495772	5.413117586981686e-05	0.9584495784605936	0.620447822466817	9.379552177533194	6.12293090906887	1.5862826545847863e-05	5.605719017258989	0.08066874061503625	41.327519448646854	0.24734331838901263	-7.671914511175634e-27	1.4905691741366804	0.00472439770614547	158.2829271239004	159.71742743231675
7.920792079207921	3.688996806828002e-07	3.9129672902241603	0.053482595954100196	221.04689618345404	4.284765838977898	0.0006613053789744175	553.0899154224046	0.07858619259382424	-1.6645189666065653e-26	0.39662540169959715	4.8011238796174707e-05	0.00062166881668557	0.4386896481223647	4.829847748453366e-07	4.120791465094686e-06	0.7547633013261065	0.7842119365492572	9.215788063450717	6.127684075561173	409.73541231709146	5.60625741849889	0.07544220676174648	-1.293210114084669e-26	0.01744083888757742	92.73243167554827	0.0006234454454716584	0.3923826350090174	5.2074251136725154e-05	0.9539491346395296	0.6229860359014666	9.377013964098543	6.127617430126499	1.5936922059292418e-05	5.606133611012681	0.07556601424795291	46.09593489104503	0.2790013661711108	-7.67228276035671e-27	1.6806850860041942	0.007590528852628637	158.26621582714338	159.69512195665473
8.910891089108912	4.309112556950002e-07	3.9129950599758487	0.05010357382475949	221.03844014169306	4.287457230664909	0.0006195186010099064	538.0524516718385	0.0897464737698478	-1.6527984721018748e-26	0.3982279865773894	4.6047794338087936e-05	0.0005822641139758884	0.43871551567400224	4.999474111650897e-07	3.941792757773339e-06	0.7520102743406781	0.7863953816312004	9.21360461836878	6.131922240202447	409.7170525951168	5.606264167346987	0.07067755665927414	-1.2983840350707015e-26	0.01990865237554439	101.80282321422811	0.0005837669413353812	0.39461478625836677	5.0120324828056605e-05	0.9492021246123047	0.6257263700100254	9.374273629989982	6.131871051610868	1.6047713462994383e-05	5.606162979971159	0.07077874403510254	50.60137294108064	0.30999299221861404	-7.671422237070335e-27	1.8651733450624877	0.011415689960374882	158.24669990111582	159.6710337108155
