time	s1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	s9	s13	s15	s16	s19	s21	s22	s25	s17	s6	species_1	species_18	species_19	s2	s3	species_5	s4	s26	s27	s28	s29	s30	s31	s33	species_20	species_7	species_2	species_3	species_4	species_6	species_8	species_9
9.900990099009901	1.8219446675848405e-15	1.7181830372039923	1.0	1029750.1929397035	613627.3456407129	839087.848558465	282096.86696710484	1345446.9532088498	829467.8127654765	196128.27285555133	5412909.021392292	9255102.889521252	4934912.5635571135	979486.7811236498	369279.2640833352	13380.16736774778	312919.0497398182	64490.87272214693	-2.372546449797252e-15	482003.5846258361	5.012503214805889e-05	1.0	9987.755481920498	-3.9402512648503125e-16	12.244518079496498	350828.5164557944	429132.67346386553	684673.2603734914	99180401.84785725	158486.91458364192	350712.5311378721	358281.88137656014	619280.6689716144	0.0005464124583384084	0.0534	1341879.423677	1362146.2125747327	19667415.347192805	1113805.933837357	100667163.84392694	112621.63957730135
10.89108910891089	-2.3445682742676376e-12	1.6009133168890113	1.0	1064386.859682391	685629.165171525	866695.760366411	303334.0792458239	1389131.825789566	926551.0766508018	189182.96696899048	4884850.768090364	8326357.619991333	4427063.3051711125	1020798.0265666635	385831.4086967212	13401.468076293148	301837.942068648	57026.74409951599	2.6457084149168367e-12	498919.24464777147	1.8623451417355063e-05	1.0	9988.705365356102	-3.1737774999389703e-15	11.294634643894565	363410.96520809963	411776.42119900987	656981.6880279339	99183010.0954008	149951.76992234922	245711.09164793987	257232.55369575336	450663.77444224025	0.00022145310137116695	0.0534	1353351.1188935097	1420030.903339678	17695298.437352326	1068758.109226944	100286569.28510907	108869.03606318249
11.881188118811881	-4.037721178690301e-11	1.4916475094313772	1.0	1092432.4297392014	756751.0696359107	888970.2011743962	322145.4910146232	1424301.698789943	1021336.4059255259	182479.88747022755	4384864.822682712	7449219.017807028	3950230.297223106	1061184.4687612134	402042.97396231774	13425.804613604188	291143.30210971803	50072.23188445401	3.8721855404533694e-11	515884.23990608053	6.919356009707198e-06	1.0	9989.662168480481	-5.4464844828072366e-15	10.337831519512996	376029.4787683371	395888.7103298645	631633.1430712444	99183974.67310818	140883.59330136576	177753.04854796757	193031.67948469848	344782.8856550246	8.912951524962062e-05	0.0534	1365536.908254363	1476653.2473371353	15834386.3695973	1027521.8534011089	100040425.88009723	106480.53440328645
12.871287128712872	-8.881533419753357e-18	1.3898393304147483	1.0	1115139.4805016944	826438.9952502002	906940.1694420286	338609.46412700677	1452614.1286118943	1112941.9385839796	175889.90657914415	3922756.3296395834	6640928.579533622	3512808.213580161	1100654.776111081	417928.49886833905	13453.773000302386	280629.108869845	43794.3134123956	3.1352383863095133e-18	532835.958292974	2.5708169201382747e-06	1.0	9990.577695876298	1.3090458988824413e-13	9.422304123694033	388637.7156388166	381022.32420349086	607914.1008638596	99184333.2676436	131598.22884146776	132783.77044590763	151345.26257694117	276878.40933014953	3.566053530228452e-05	0.0534	1377992.6893807799	1532037.0479797225	14120287.436165763	988936.4250673505	99876938.93883806	104926.00592001506
13.861386138613861	-1.037134944002619e-17	1.2949797805113292	1.0	1133523.5975043336	894284.8214867953	921436.9937573975	352879.9597430789	1475405.3830791365	1200728.2735625044	169370.9531475956	3501962.317461685	5907291.583432575	3117289.418507378	1139220.8329711976	433498.6497900552	13485.693501458625	270228.238656648	38226.48296393431	3.150841000149715e-18	549728.6659416934	9.551610437867854e-07	1.0	9991.427437526632	4.867174776993049e-14	8.572562473357417	401201.729577483	366845.6492891566	585295.4789307727	99184468.37304589	122436.73957798419	102398.86347866517	123415.27940413383	231639.43508645694	1.4195015494231797e-05	0.0534	1390529.5873234202	1586205.1762627114	12564769.802365571	952141.1282199293	99764358.69059314	103881.44089231644
14.85148514851485	1.5007835243968612e-18	1.2065946007105641	1.0	1148407.5504315377	959996.4035303972	933131.7628193003	365150.8883045527	1493751.846770024	1284257.2585846167	162915.41889491797	3122351.3129276223	5247741.516652076	2762903.7554145083	1176896.2197504812	448761.7483629336	13521.790023131212	259928.5525681612	33338.14375512165	-4.0712393752689633e-19	566522.1621019333	3.548806436369593e-07	1.0	9992.201246174769	1.806983103112545e-14	7.798753825223293	413691.6458974772	353140.3255085117	563428.8882871154	99184521.00279558	113642.94383397614	81481.81797869723	103929.34136701781	199797.42696049632	5.625383412393989e-06	0.0534	1403057.7794624895	1639179.758136546	11166334.728749327	916569.213795627	99683372.53293577	103150.24980969167
15.841584158415841	2.790205988933037e-16	1.1242419012047498	1.0	1160457.6563908106	1023373.3724914846	942566.0124525547	375632.19624945713	1508520.2438936094	1363255.2674106008	156528.8538475162	2781907.8450958147	4658380.603237387	2447198.7689171303	1213695.5241299367	463724.4483445599	13562.267723695462	249738.90557438624	29071.030054336767	-6.771222255499447e-17	583178.6778849278	1.3185236049934606e-07	1.0	9992.897316779065	6.709206061235123e-15	7.102683220933574	426079.3872237023	339773.6954871134	542102.6768300557	99184543.1582123	105360.08532698375	66777.81707032419	89693.94384886665	175959.75890395808	2.2206016927222796e-06	0.0534	1415525.8245305326	1690982.240198192	9916558.247304669	881876.3723171691	99622334.76336244	102614.21844177079
16.831683168316832	1.1281088166049337e-12	1.0475099521248905	1.0	1170213.4399328642	1084287.6401753745	950176.6621044714	384534.3243792895	1520408.3582672821	1437581.138316906	150221.50738614576	2477726.4246264123	4133764.1976071536	2166970.646381369	1249634.0439434228	478392.01649675414	13607.344203150426	239675.6503755783	25357.910467756763	-2.3923791580860593e-13	599662.1384283297	4.898842895644246e-08	1.0	9993.518427048559	2.606575795634938e-15	6.481572951437373	438338.1341659152	326671.54417652905	521198.43599892163	99184554.02289046	97655.7506194104	56150.96918148882	78801.24723567895	157096.24677802908	8.735457007463086e-07	0.0534	1427897.430355969	1741633.4046433275	8803819.179082692	847869.9801754507	99574258.23670506	102202.69440546185
17.821782178217823	1.4713760117715193e-11	0.9760151250587942	1.0	1178111.7270855212	1142667.721204417	956316.1980351908	392058.5586288421	1529977.9193936277	1507198.6323239005	144004.98455921412	2206580.0977666643	3667914.492914288	1918794.5519518924	1284727.6454479964	492768.4581206683	13657.261083380676	229757.3026135671	22131.88083066945	-2.86555878802562e-12	615938.1178693409	1.8201162001076685e-08	1.0	9994.069656296864	-5.4964332484091427e-14	5.930343703133523	450442.29459388123	313797.3403438735	500657.8809965622	99184560.67687245	90547.62140236564	48211.679479298604	70111.0289166008	141508.9822097585	3.425781058467468e-07	0.0534	1440142.6996360035	1791153.3646520455	7815421.023463514	814455.2213404357	99534939.98888047	101873.42520433139
18.81188118811881	3.003664983064848e-11	0.9093999750657816	1.0	1184506.181792224	1198486.1449788082	961268.9797492411	398391.4664781211	1537681.1143652853	1572153.0962894317	137890.90722161802	1965232.4305165154	3254874.5427800235	1699309.8946913914	1318992.6507790945	506856.61416925426	13712.28797796472	220002.4047442926	19330.6585294103	-5.3640155475308475e-12	631973.9910133004	6.762460139716529e-09	1.0	9994.557044854118	-2.0818049054752814e-14	5.442955145883116	462367.61716854526	301137.939039558	480460.0393667887	99184565.73378201	84023.22014349561	42077.48007837904	62936.15861794597	128219.82021520264	1.33976968874635e-07	0.0534	1452234.920147756	1839561.5529263134	6938747.526517341	781597.9784063466	99501822.41283703	101600.92354304077
19.801980198019802	2.9870991150002825e-10	0.8473314535979336	1.0	1189683.1336332518	1251749.3651793387	965264.4035011887	403702.11414958426	1543881.9437176436	1632551.9285401723	131890.357161947	1750598.9069638026	2888994.134076844	1505361.2810452243	1352445.6778342272	520658.3060411873	13772.724098945675	210428.6375574961	16898.254212173495	-4.899305705074225e-11	647739.127337236	2.5125243834144663e-09	1.0	9994.986836877855	-2.623270325490179e-13	5.013163122144822	474091.33570551645	288694.198112815	460606.279834437	99184570.15763727	78053.35751265462	37193.230802736376	56855.44821266752	116643.4074975575	5.226544611097349e-08	0.0534	1464149.4577621955	1886876.7079743603	6161852.576298044	749300.477947252	99473315.60166289	101369.54438027952
20.792079207920793	1.2748028933015689e-18	0.7894992434003801	1.0	1193874.3960062477	1302489.6863081218	968487.5246679297	408141.13084278494	1548873.4175906044	1688548.4118473155	126013.62742772825	1559822.110275988	2565061.6046473193	1334058.3235757926	1385103.3745609233	534174.5847427614	13838.89987184607	201052.42342304892	14785.308827939703	-1.3507756150187026e-20	663205.0766042061	9.335000248078695e-10	1.0	9995.365074999601	-1.2834916229385376e-13	4.634925000401471	485592.30707491835	276474.9718695571	441110.7293095542	99184574.30241826	72600.69566610843	33204.881210185544	51603.60839512085	106415.44287856216	2.034290916838844e-08	0.0534	1475863.4345299017	1933116.8591755307	5473727.34732704	717585.7011791114	99448398.93056823	101169.41432292305
21.78217821782178	1.0547947237978935e-17	0.7356142070230615	1.0	1197267.6451794843	1350758.8181400846	971087.6280392149	411840.95862358174	1552891.4000151735	1740328.479894638	120270.09997478446	1390298.7903033996	2278349.157535677	1182791.5402363546	1416981.994292111	547406.1359211508	13911.179784727348	191888.73107392984	12948.789283122012	-1.121339271815958e-19	678345.7281977477	3.46833516490566e-10	1.0	9995.69740120737	-4.767969896051497e-14	4.302598792634648	496851.1294740728	264493.3160290603	421994.2179633711	99184578.29612273	67624.9405548772	29879.54879624229	47007.04500631734	97298.74780947164	7.901617566965638e-09	0.0534	1487355.6887205348	1978299.3099979889	4864388.277358553	686487.5339924314	99426388.57828964	100994.05665279792
22.77227722772277	1.5343434416417392e-15	0.6854069412957638	1.0	1200014.8237805897	1396622.7429980708	973185.141996431	414916.8249783156	1556125.7539362295	1788100.004604701	114668.18021123912	1239681.0106115616	2024611.4489376748	1049225.4827736865	1448096.7581166036	560353.8923866084	13989.967293094816	182950.97118782983	11351.410265908824	-1.503645028586575e-17	693137.4379585458	1.288627721737507e-10	1.0	9995.98897521346	-1.7708142387268392e-14	4.0110247865451	507850.2364973937	252764.1055344006	403280.47850497294	99184582.18290041	63085.84698547761	27058.13437378552	42946.643597461836	89129.87917963928	3.0633577798525456e-09	0.0534	1498606.8258550083	2022440.617796307	4324869.352588831	656044.5840393736	99406802.68703678	100839.01460139477
23.762376237623762	4.822119319154523e-15	0.6386264303914859	1.0	1202238.9443859989	1440157.641272708	974877.2162984557	417468.1191181751	1558729.3127577787	1832084.2257005854	109215.26179771319	1105864.1033351894	1800060.4813979205	931280.903210337	1478460.9493385758	573019.9060963913	14075.712503927945	174250.9402137492	9960.972117671243	-4.389997736318968e-17	707559.1198171142	4.787776065759008e-11	1.0	9996.244457589391	-6.554989000034804e-15	3.755542410615498	518573.96501580166	241302.54526246054	384993.7700419991	99184585.97580262	58944.85910202109	24627.96697561338	39336.3124724939	81788.38366628179	1.1855651090979186e-09	0.0534	1509599.2868443783	2065556.567938895	3847166.4600611185	626296.3153044597	99389283.49801902	100701.05746604854
24.752475247524753	-2.0693491743891445e-15	0.5950387908583793	1.0	1204039.5978066702	1481446.6690315476	976242.2217802412	419579.95621171984	1560825.1022879207	1872508.9816436747	103917.71126338917	986968.6043024828	1601329.8395016596	827112.4678634878	1508084.6868297425	585408.5291472964	14168.923372804242	165798.7958316621	8749.70837905373	1.889922691798815e-17	721592.3024001803	1.7788535307135045e-11	1.0	9996.468026967259	-2.4337357948175593e-15	3.5319730327486374	529008.5970062999	230123.24349932285	367157.39982973394	99184589.67645523	55165.92526133484	22506.937357470877	36110.64004534704	75179.24326185806	4.5809783842232746e-10	0.0534	1520317.4065015316	2107662.1393498434	3424160.6200466836	597280.6433290568	99373552.42238124	100577.72380836333
25.742574257425744	3.556727733740083e-14	0.5544261022984259	1.0	1205497.4126055117	1520577.4212408266	977343.3802789273	421324.7876404606	1562512.1541857484	1909603.4417532657	98780.86796052162	881320.1002658267	1425435.4149997467	735085.5097817018	1536973.3310103226	597527.9457154641	14270.181176568853	157603.05687976402	7693.685121533225	-3.10521214720189e-16	735221.1513388292	6.609263046567432e-12	1.0	9996.663413808843	-7.410273985266735e-16	3.3365861911611066	539142.3758820468	219239.64185738165	349792.8137155432	99184593.28245023	51715.82729705171	20634.005752069483	33217.773455715724	69223.08462139982	1.767476336675884e-10	0.0534	1530747.4520611616	2148771.4579023556	3049534.7101688082	569032.4555729248	99359383.97357647	100467.05774803912
26.73267326732673	-6.032248350770927e-12	0.5165853178520095	1.0	1206677.66555302	1557639.945977747	978231.6929299221	422763.9673180726	1563870.1856411863	1943594.07826085	93809.05701331852	787429.0642296465	1269736.3788828761	653753.6073188012	1565125.4899633	609392.0824640442	14380.161015129966	149670.62401410652	6772.267257300241	4.793161552131571e-14	748432.4590503789	2.4556492904360904e-12	1.0	9996.833940994846	-1.4257605974109388e-15	3.1660590051602435	548965.4986460899	208663.67335569355	332919.05061301024	99184596.79015519	48564.23354286348	18963.22046386973	30615.258226437538	63850.89539703907	6.810103851993565e-11	0.0534	1540877.638723894	2188897.733442474	2717691.317688624	541582.7239687038	99346590.3977854	100367.4547645715
27.722772277227723	-3.911879990739466e-11	0.48132724904898716	1.0	1207633.2046086919	1592725.2009425918	978948.3023954589	423949.22035797324	1564963.366310648	1974701.65397174	89005.61363048926	703971.7064692552	1131898.2412522014	581837.8250407325	1592530.615162491	621022.9024533603	14499.65800499021	142006.81849880694	5967.6535572618295	2.916764176631657e-13	761215.6043299298	9.123877640395387e-13	1.0	9996.982565980768	-1.1907156847282158e-13	3.017434019237675	558470.0856104379	198405.5690238203	316552.4339422876	99184600.19579649	45683.60187851828	17459.710364201183	28267.542481237444	59001.27388856449	2.6205951074281024e-11	0.0534	1550698.1220696638	2228053.175620842	2423675.4263194506	514958.0029661079	99335012.32440901	100277.56906501506
28.712871287128714	-5.530031957093767e-10	0.44847561994261254	1.0	1208406.8153937117	1625923.864399119	979526.3985029036	424923.98524718103	1565843.35061609	2003139.0344803245	84372.91734500858	629772.2902035905	1009858.7840838939	518207.9332703086	1619166.2072785296	632453.0563918019	14629.619605141088	134615.43683488283	5264.475858438004	4.1114439682944684e-12	773562.4845608257	3.389923532678195e-13	1.0	9997.111921819782	9.425307851589017e-14	2.8880781802286983	567650.1297731118	188473.76328495622	300706.42067082727	99184603.49588257	43049.007532241994	16096.846966165636	26144.41150052558	54619.02821451873	1.0072279716407442e-11	0.0534	1560200.968513829	2266248.8832754726	2163103.483416231	489180.1839557835	99324512.79009603	100196.25537022692
29.7029702970297	-2.0825000388183643e-13	0.41786618579947693	1.0	1209033.1370784917	1657325.429675981	979992.7555210242	425724.61735464446	1566551.7186374152	2029109.6640003545	79912.43477308648	563787.0519001064	901797.0918137925	461865.6487059684	1644994.6927820013	643728.8250874464	14771.184103805963	127498.81898893061	4649.4555208810225	1.0560611200510563e-15	785467.4236876153	1.259487181969284e-13	1.0	9997.224355767225	-1.0833893187177465e-13	2.77564423280337	576501.428193695	178874.86671842568	285391.55785335193	99184606.68736681	40637.93887638063	14854.157238953441	24219.943904407777	50654.43715047642	3.866944033125737e-12	0.0534	1569380.1056433273	2303494.701973254	1932099.2479407482	464266.4245717776	99314973.16453703	100122.53000918157
30.693069306930692	1.0256730585323042e-12	0.3893459119479341	1.0	1209540.2134695854	1687017.5260237276	980368.9722723861	426381.45246538793	1567121.9409333435	2052806.5701108524	75624.7695145746	505089.7090844538	806105.623159385	411929.80249514134	1669960.082116937	654913.237983995	14925.724611027274	120657.92797506262	4111.109678351612	-5.071853957524934e-15	796927.0593108836	4.679471984079548e-14	1.0	9997.321964930326	-4.378448563466182e-14	2.678035069714663	585021.4978669543	169613.68593734907	270615.51436501165	99184609.76770258	38430.08555366801	13715.760546851963	22471.765931172555	47062.79398422912	1.4830487171430703e-12	0.0534	1578231.2546674751	2339799.044711959	1727236.2444173319	440229.2003023607	99306290.1737185	100055.54305787876
31.683168316831683	-1.6803655167960237e-14	0.3627722086695695	1.0	1209950.7487711662	1715085.4196865065	980672.472536565	426919.7358458982	1567580.9601615726	2074411.7855504258	71509.71771258769	452858.4645286591	721365.1376618342	367623.2817651647	1693984.581161546	666089.1939739196	15094.896850102145	114092.43855448966	3639.500212863925	8.516398682177548e-17	807940.2124141487	1.738862305091664e-14	1.0	9997.406628793029	5.810377261236962e-15	2.5933712070054953	593209.4787065843	160693.2771951247	256383.1663876912	99184612.73485056	36407.132056995324	12669.194918239591	20880.483851805995	43804.04336341778	5.682912357162136e-13	0.0534	1586751.8473878102	2375168.6719855675	1545486.384168522	417076.44358281593	99298373.58904101	99994.55708824219
32.67326732673267	4.201992940583618e-14	0.3380122183076741	1.0	1210283.124292192	1741611.6579823098	980917.3121125965	427360.4263114126	1567950.464287646	2094096.0947466271	67566.3280152795	406364.3865529446	646322.2405403203	328261.57220411644	1716965.404287446	677362.3380891014	15280.687484306176	107800.83286586116	3226.019139001558	-2.8287377288913277e-16	818507.7431833347	6.461576968681179e-15	1.0	9997.480038588674	2.5839549321601927e-15	2.519961411360123	601066.0262119729	152115.02434754136	242696.72184161947	99184615.58726124	34552.56334397324	11704.541122462004	19429.230825024424	40842.430196044006	2.175668407837274e-13	0.0534	1594940.9302764484	2409608.4298608536	1384174.218436383	394811.74618916085	99291144.35274875	99938.93017204053
33.663366336633665	2.1835765273707415e-13	0.3149421510106888	1.0	1210552.2215140136	1766675.8265419337	981114.8298303885	427720.8867193487	1568247.9114002911	2112019.0297798673	63792.964545228286	364961.03900455363	579869.2991558247	293242.7333527965	1738772.1375111437	688863.3537503135	15485.45751443537	101780.50089386414	2863.204936455944	-1.1769459627693454e-15	828632.396350808	2.4011006097513126e-15	1.0	9997.543723501716	8.954470209066616e-16	2.4562764983211394	608593.1963703589	143878.7345909369	229555.87311399655	99184618.32384391	32851.48535446479	10813.775227416896	18103.29406024276	38146.13751094989	8.322205938972165e-14	0.0534	1602799.0581602594	2443120.9487758926	1240936.276449631	373434.60770493344	99284533.015997	99888.10187718447
34.65346534653465	-2.6126698353041524e-11	0.2934466658625676	1.0	1210770.088449126	1790354.3955305987	981274.1727273418	428015.4730957093	1568487.3546627087	2128329.054020762	60187.37166657402	328075.2388227342	521026.48994272307	262038.65342661293	1759245.140205818	700749.1999888499	15711.972296776605	96027.84381283475	2544.585166418879	1.2798094014111223e-13	838318.6393608899	8.922374554736632e-16	1.0	9997.599073600137	-7.915426821018624e-15	2.400926399900661	615794.325244594	135982.74680650036	216957.96992030903	99184620.94392651	31290.46126809867	9990.294019292229	16889.80298137044	35686.916621261276	3.180746497423783e-14	0.0534	1610328.1800848925	2475706.312491445	1113684.967358489	352940.7167268094	99278478.41881654	99841.58154141385
35.64356435643565	-4.1293979434884704e-11	0.2734182942154705	1.0	1210946.4791485672	1812720.6355296408	981402.7197277285	428256.03456385055	1568680.1063999727	2143163.883979695	56746.739438680095	295198.8258435415	468925.74360470334	234187.44796724367	1778195.67489739	713202.6353586022	15963.405877765052	90538.37841407541	2264.541422737202	1.9944428619024635e-13	847572.4963829743	3.315535755516274e-16	1.0	9997.647359250468	-7.0787314678384e-14	2.352640749568483	622673.905495832	128424.04854609628	204898.20595486098	99184623.44720903	29857.36317374724	9228.568703150333	15777.466375655009	33439.72164042612	1.214752415075052e-14	0.0534	1617531.519731562	2507361.716133757	1000576.5588382257	333322.25450095726	99272926.56710202	99798.93837757509
36.633663366336634	7.858615966618983e-12	0.25475690238940835	1.0	1211089.2904783536	1833844.5875450629	981506.4234190943	428452.3355468093	1568835.2726574135	2156650.9095389964	53467.76873112316	265881.3410725153	422796.37679408194	209286.8846545885	1795408.737379356	726429.1057187733	16243.30280344444	85306.84099604013	2018.1932984771934	-3.6784764935304093e-14	856401.3809959212	1.2320374805121123e-16	1.0	9997.689746533879	-2.4589979257745196e-14	2.3102534661562615	629237.4619388849	121198.3983707913	193369.81407996302	99184625.83371203	28541.238321060955	8523.891657735574	14756.350060283356	31382.360652167896	4.635828122772303e-15	0.0534	1624413.4526619695	2538081.145901574	899982.795819663	314568.2124507543	99267829.67440328	99759.79309573497
37.62376237623762	2.4985274237148928e-11	0.23736919104595602	1.0	1211204.9157285667	1853793.0746930698	981590.0857601318	428612.4108693695	1568960.1834966806	2168907.680936834	50346.7351189999	239723.51869159716	381952.22470856615	186988.72061132052	1810649.9306684122	740649.724115291	16555.475919437336	80327.28930706176	1801.2985600397687	-1.1518165623129881e-13	864813.9300505243	4.5782326215414583e-17	1.0	9997.727307875259	-4.3308095978861115e-15	2.272692124776083	635491.4279923373	114300.45080864358	182364.26569346825	99184628.10372142	27332.188870580892	7872.1893821189615	13817.688420961824	29495.172403278666	1.7679488821792407e-15	0.0534	1630979.3824689235	2567855.1307031405	810465.7625715235	296664.7165021118	99263145.34279837	99723.81079465561
