time	V_membrane	n	jm	Ca_er_Ca_equations	Ca_i
0.0	-61.0	0.0005	0.12	60.0	0.11
0.9900990099009901	-61.003615487262834	0.0004941227273055075	0.11998759377074873	59.999858039542765	0.11011862417574367
1.9801980198019802	-61.0071964851551	0.000489267730602246	0.11997517641571989	59.99971657239993	0.11023659761655923
2.9702970297029703	-61.0107482606637	0.0004852483911595657	0.11996274804392114	59.99957559523533	0.11035392446671329
3.9603960396039604	-61.014275108522604	0.0004819123703017737	0.11995030874973119	59.99943510464735	0.11047060893932727
4.9504950495049505	-61.01778052689942	0.0004791353917398758	0.11993785861377369	59.999295097264124	0.11058665519434578
5.9405940594059405	-61.021267367942215	0.00047681594800812427	0.11992539770552825	59.999155569743365	0.11070206734256087
6.930693069306931	-61.02473796821285	0.0004748707137727304	0.11991292608559388	59.999016518772024	0.11081684944926706
7.920792079207921	-61.028194233084555	0.00047323157504244943	0.11990044380715639	59.99887794106592	0.11093100553682957
8.910891089108912	-61.031637715984736	0.0004718428394328647	0.11988795091736487	59.99873983336937	0.1110445395870965
9.900990099009901	-61.03506968138059	0.00047065901797673556	0.11987544745842597	59.99860219245486	0.11115745554334282
10.89108910891089	-61.03849116065885	0.0004696428562605568	0.11986293346857511	59.99846501512271	0.11126975731205815
11.881188118811881	-61.0419029920706	0.0004687639263271839	0.11985040898277088	59.99832829820079	0.11138144876428803
12.871287128712872	-61.045305857953345	0.00046799731420416323	0.11983787403334217	59.99819203854412	0.11149253373692945
13.861386138613861	-61.048700312434384	0.0004673226426758986	0.1198253286504698	59.998056233034625	0.11160301603375283
14.85148514851485	-61.05208680465973	0.0004667232515201602	0.1198127728625904	59.99792087858084	0.11171289942630236
15.841584158415841	-61.055465696105344	0.00046618558607877626	0.11980020669669783	59.997785972117626	0.11182218765461648
16.831683168316832	-61.05883727887643	0.00046569855210755245	0.11978763017866036	59.99765151060585	0.11193088442802554
17.821782178217823	-61.06220178981653	0.0004652530169167905	0.11977504333346636	59.99751749103208	0.11203899342582922
18.81188118811881	-61.06555941967162	0.0004648414849836281	0.11976244618538388	59.99738391040834	0.1121465182978099
19.801980198019802	-61.06891032012633	0.0004644578490710796	0.11974983875808291	59.99725076577184	0.11225346266467857
20.792079207920793	-61.0722546107506	0.0004640971449947989	0.1197372210747557	59.99711805418468	0.11235983011852817
21.78217821782178	-61.07559238533491	0.00046375532780807034	0.11972459315822649	59.99698577273365	0.11246562422327998
22.77227722772277	-61.07892371619622	0.00046342911897498537	0.11971195503102638	59.996853918529894	0.11257084851507151
23.762376237623762	-61.08224866149221	0.0004631157486953768	0.11969930671551973	59.99672248870867	0.11267550650271843
24.752475247524753	-61.085567260446176	0.0004628131222306224	0.11968664823382193	59.996591480429146	0.1127796016678372
25.742574257425744	-61.08887955319001	0.00046251912244372795	0.11967397960814197	59.99646089087405	0.11288313746566551
26.73267326732673	-61.0921855606037	0.0004622323178240936	0.11966130086043353	59.99633071724951	0.11298611732473932
27.722772277227723	-61.095485298340215	0.00046195146879519764	0.11964861201263746	59.9962009567848	0.1130885446475437
28.712871287128714	-61.09877877251083	0.000461675679085977	0.1196359130866068	59.99607160673206	0.11319042281063575
29.7029702970297	-61.102065987676575	0.0004614041142576911	0.11962320410424489	59.9959426643661	0.11329175516511465
30.693069306930692	-61.105346940335544	0.00046113623026771306	0.11961048508739226	59.99581412698413	0.11339254503669217
31.683168316831683	-61.10862162899323	0.000460871419460529	0.11959775605800047	59.995685991905574	0.11349279572619841
32.67326732673267	-61.11189004626446	0.0004606092874074742	0.11958501703799522	59.99555825647176	0.11359251050962982
33.663366336633665	-61.11515218498529	0.0004603494390177502	0.11957226804938105	59.9954309180458	0.11369169263851209
34.65346534653465	-61.11840803650711	0.00046009153709842366	0.11955950911421202	59.99530397401225	0.11379034534013992
35.64356435643565	-61.1216575893182	0.0004598353527477265	0.11954674025456592	59.99517742177703	0.11388847181770723
36.633663366336634	-61.12490083257579	0.0004595806390157491	0.11953396149260645	59.99505125876704	0.1139860752506965
37.62376237623762	-61.12813775253318	0.0004593272568453824	0.11952117285052055	59.99492548243013	0.11408315879494352
38.613861386138616	-61.131368335583055	0.00045907506858300877	0.11950837435057009	59.994800090234726	0.11417972558300203
39.603960396039604	-61.134592567237156	0.00045882397349525714	0.1194955660150739	59.99467507966973	0.1142757787242827
40.59405940594059	-61.13781043240458	0.0004585738978101341	0.11948274786641216	59.994550448244254	0.11437132130532505
41.584158415841586	-61.14102191629203	0.0004583247642112387	0.1194699199270405	59.99442619348747	0.11446635638996976
42.57425742574257	-61.14422700353573	0.00045807652031435933	0.11945708221947589	59.994302312948314	0.11456088701965907
43.56435643564356	-61.147425678856614	0.00045782911672701026	0.1194442347663067	59.99417880419534	0.11465491621360509
44.554455445544555	-61.150617926536924	0.0004575825264214641	0.11943137759018216	59.99405566481668	0.11474844696883435
45.54455445544554	-61.153803731588	0.0004573367010279579	0.11941851071383415	59.99393289241948	0.11484148226077735
