time	G6P	ATP	ADP	Pint	F6P	FBP	G3P	BPG	PEP	NAD	NADH	PYR	AcetCoA	Acetoin	Mannitol	Mannitol1Phosphate	CoA	Pext	Lactate	Ethanol	Acetate	Butanediol	Glucose	Acetoin_Ext	Mannitol_Ext	Formate
0.0	0.0	0.22965727917331516	0.9581274549490993	1.79822	0.0	0.7191000000000001	0.0	0.05938380968500524	0.1165138346682906	0.21949	9.556883146326099e-08	0.0	0.0	0.0	0.0	0.0	0.047	50.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0
0.9900990099009901	0.05523770488198677	0.30448647701634296	0.8832982571060709	1.6116778896429207	0.017112148819804423	0.7115035409257132	0.042068399548650416	0.004043961678075242	0.2191497778028563	0.18648745605750452	0.03300263951132666	0.0002271564828217262	6.914716645273953e-09	3.0877733757551036e-07	8.593575796860757e-06	0.014479789532168115	0.04699999308528337	49.9999657282086	0.2599166520966421	3.1322404090758664e-10	9.06667829555503e-07	2.398140951149317e-07	79.745913473932	1.8498451161245415e-05	7.10924977187271e-05	9.138957702416848e-07
1.9801980198019802	0.05461797859595928	0.24698015518548594	0.9408045789369286	1.4484571451147112	0.01714289383471881	0.7960176472642121	0.04456756394349623	0.003325328265302521	0.23836486396918166	0.18159584527097195	0.03789425029785925	0.00017391344695882928	4.873641154991119e-09	1.8168497359988608e-07	1.5535825462473833e-05	0.027957332524547115	0.0469999951263589	49.99992784378104	0.5131509432185006	6.635008093749973e-10	1.4419252778343057e-06	3.421959537887479e-07	79.51133493868745	2.2783615438926023e-05	0.0001471575786136353	1.4474624197986731e-06
2.9702970297029703	0.04862343738047959	0.20597657992239635	0.9818081542000181	1.2803514095026616	0.015626379626008245	0.8769237886675659	0.04685827691852732	0.0028001945564659933	0.25370343155501907	0.1778150389561737	0.04167505661265763	0.00013549685665370514	3.5619927207158766e-09	1.0996357692497123e-07	2.0546189925102134e-05	0.03888750279865129	0.046999996438007334	49.999886521477116	0.753971057919145	1.026624389559035e-09	1.839143435140771e-06	4.115812512833401e-07	79.29799460454015	2.5316092252218908e-05	0.00021157435146019546	1.8437320522510473e-06
3.9603960396039604	0.04365748709720247	0.1827628910841213	1.0050218430382933	1.1100544175215399	0.014308746443261062	0.9497141233061954	0.04883517960423589	0.0024965860666464603	0.2638983740064722	0.17696671401763137	0.042523381551199904	0.00010802759305449607	2.716769315840769e-09	6.987151636135754e-08	2.4300103078029322e-05	0.047848068463798285	0.04699999728323074	49.999835330145906	0.9848054138278991	1.356552651135213e-09	2.142883496978144e-06	4.575424531276632e-07	79.10112961473426	2.688656024743896e-05	0.0002662038106336323	2.1469568189451217e-06
4.9504950495049505	0.03992962591145743	0.17043371279417316	1.0173510213282404	0.941733759130739	0.013290344405884407	1.0159814152114996	0.0505697547729895	0.002323158916517968	0.26964382034756496	0.1787349475804446	0.040755147988386614	8.697741955443558e-05	2.118380690656663e-09	4.5407734459880194e-08	2.7139508231094744e-05	0.055120363199069884	0.046999997881619356	49.99976285859015	1.2076147026804858	1.614031907323069e-09	2.3802659795681997e-06	4.867723656500515e-07	78.91723859548688	2.789701013360386e-05	0.0003125099792221962	2.3839983921661807e-06
5.9405940594059405	0.037027074338686086	0.16396260551316896	1.023822128609245	0.7779732181104152	0.01247922660429034	1.0772606957442477	0.052123090835572344	0.002215092981651377	0.2719098858215557	0.1824080706532209	0.03708202491561028	7.001701021290892e-05	1.6634979902032063e-09	2.9558281712073572e-08	2.9273958874135857e-05	0.060894958293763485	0.04699999833650204	49.999647350858496	1.423702727327827	1.7904450138410643e-09	2.5673558347806195e-06	5.04445625075664e-07	78.74396538025344	2.855510687692431e-05	0.0003514312628458382	2.5708097777846653e-06
6.930693069306931	0.03467409949299644	0.1607416979718342	1.0270430361505798	0.6199419781647713	0.011809484329898066	1.1345460987118245	0.053534479594768675	0.0021391253025178736	0.2713451758517543	0.18752036605675437	0.03196972951207683	5.600841494798847e-05	1.3040235555524866e-09	1.902366148088782e-08	3.084263334232113e-05	0.0653196874827015	0.046999998695976486	49.99943991205987	1.6341143127448914	1.8975576685911914e-09	2.714699109033439e-06	5.144976895645569e-07	78.57965945300765	2.898155703910054e-05	0.0003837313186086918	2.7179006902575827e-06
7.920792079207921	0.03270551799774103	0.16000441819193983	1.0277803159304741	0.4681139989528793	0.011240621346535995	1.18836660870044	0.05482417345178339	0.0020863158261873824	0.2681751848729364	0.1939569097426522	0.025533185826178986	4.456162882950544e-05	1.0202742301221035e-09	1.2110459070931918e-08	3.1934703384703045e-05	0.06849516722305851	0.0469999989797258	49.999007620524786	1.8401503938165182	1.9540598094617697e-09	2.8301828282891665e-06	5.19779287512812e-07	78.42312734630148	2.9254327886634823e-05	0.00041010809319530343	2.833157162328751e-06
8.910891089108912	0.03100469020674029	0.16379654221353945	1.0239881919088742	0.32271639362015414	0.010741916147022787	1.2383475374926092	0.05597493304909096	0.002088985405348673	0.26207899493018655	0.20203547203681493	0.017454623532016343	3.64925329033827e-05	8.251032243309249e-10	8.106476564140514e-09	3.2593967214097135e-05	0.07045074168606043	0.04699999917489683	49.997872175874306	2.0448414273346396	1.978182428062117e-09	2.92132803955909e-06	5.222785938683072e-07	78.27349821915752	2.9430087923963823e-05	0.00043128413834535073	2.9241313252114835e-06
