time	AA_b	HPETE_b	HETE_b	LTA4_b	LTC4_b	LTC4_b_out	LTD4_b	LTE4_b	EO_b	EO_i_b	EO_a_b	EO_i_aw	EO_a_aw	EO_aw	Hn_b	IL_b	IL_bm	EO_bm	AA_aw	HPETE_aw	HETE_aw	LTA4_aw	LTC4_aw	LTC4_aw_out	LTD4_aw	LTE4_aw	Hn_aw	IL_aw	ZF_intes	ZF_blood	ZF_airways	ML_intes	ML_blood
0.0	0.2890944	0.2965837	5.037703	1.081167	0.8869873	20558.05208730698	12404.465641021732	19463.73782014847	1.3154003132143016e-06	1.539648424647903e-07	0.001512674954197168	2.8532657109168162e-08	0.0002853297210915833	2.470771722858845e-07	1171178228.0	6.114754025657155	0.3319300002037406	1.350847555480778e-06	0.1304887	1.780604	1.960926	41.69257	6.806687	554.3605622680674	316.8707001508718	496.8603516923913	79874526.0	0.13917621465471233	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.28909442927892726	0.29658369332639917	5.037703009030218	1.0811669742585337	0.886987322404133	20558.05166781017	12404.465787978444	19463.737945608962	1.3154004771959074e-06	1.539648284223419e-07	0.0015126749541002078	2.8532646983407208e-08	0.0002853297212105967	2.4707707382026023e-07	1171178227.6628203	6.114754021891039	0.33193000019762353	1.350847531264846e-06	0.13048872174795562	1.780603535746977	1.960926385835281	41.69257028865952	6.806686928604724	554.3606389584634	316.8707123358581	496.8602179478869	79874522.02499737	0.13917621417812806	0.0	0.0	0.0	0.0	0.0
1.9801980198019802	0.2890944292855554	0.2965836933489069	5.037703015235193	1.0811669733201315	0.8869873216343275	20558.05134471451	12404.465933365707	19463.73793980687	1.3154004574126804e-06	1.5396482837317863e-07	0.0015126749541687187	2.8532646981701195e-08	0.00028532972122449746	2.470770702876478e-07	1171178226.7427025	6.114754018057992	0.33193000019114843	1.3508475113976332e-06	0.1304887215199607	1.7806035240038232	1.960926363860698	41.69257037065797	6.806686941925399	554.3606309090029	316.8707159486702	496.86021780580865	79874518.76787819	0.13917621378937253	0.0	0.0	0.0	0.0	0.0
2.9702970297029703	0.2890944292926249	0.29658369335930734	5.037703019627653	1.0811669725346544	0.8869873209899654	20558.051033583146	12404.466068902537	19463.7379357115	1.3154004393553516e-06	1.5396482832987907e-07	0.0015126749542319928	2.8532646980213626e-08	0.000285329721238016	2.4707706706688094e-07	1171178225.366333	6.114754014177451	0.33193000018431074	1.3508474950980943e-06	0.13048872149696933	1.7806035229073316	1.9609263616566597	41.69257044780049	6.806686954455838	554.3606231490608	316.87071931435025	496.86021771692947	79874516.09372923	0.1391762134689145	0.0	0.0	0.0	0.0	0.0
3.9603960396039604	0.28909442929731677	0.2965836933665246	5.037703022765686	1.0811669718770214	0.8869873204504762	20558.050733936485	12404.46619513075	19463.737933193588	1.3154004229269935e-06	1.5396482829284288e-07	0.0015126749542908153	2.85326469786679e-08	0.00028532972125117767	2.470770641345982e-07	1171178223.6436014	6.114754010265336	0.3319300001771071	1.3508474816768482e-06	0.13048872149202656	1.780603522704974	1.9609263611873464	41.69257052011968	6.8066869662027765	554.3606156733348	316.8707224471483	496.8602176676495	79874513.88496567	0.13917621320064372	0.0	0.0	0.0	0.0	0.0
4.9504950495049505	0.2890944293006894	0.2965836933716337	5.03770302501348	1.0811669713270387	0.8869873199992956	20558.050445340552	12404.466312536191	19463.737932130156	1.3154004080307904e-06	1.5396482826107332e-07	0.0015126749543458026	2.8532646977247436e-08	0.00028532972126399836	2.4707706147583785e-07	1171178221.6560824	6.114754006332982	0.3319300001695358	1.350847470612617e-06	0.13048872149143456	1.7806035226924426	1.9609263611327257	41.69257058790631	6.806686977213519	554.3606084716298	316.87072535924835	496.8602176543003	79874512.05378684	0.1391762129730567	0.0	0.0	0.0	0.0	0.0
5.9405940594059405	0.2890944293030536	0.2965836933752268	5.037703026591543	1.0811669708700216	0.8869873196243777	20558.05016744158	12404.466421509554	19463.737932422704	1.3154003945896839e-06	1.5396482823383628e-07	0.0015126749543973939	2.8532646975942148e-08	0.0002853297212764925	2.4707705907751223e-07	1171178219.4594605	6.114754002387861	0.33193000016159613	1.3508474615434571e-06	0.13048872149181553	1.7806035227117327	1.960926361169409	41.69257065140153	6.806686987527227	554.3606015352364	316.87072806044654	496.86021767446687	79874510.53988309	0.13917621277854997	0.0	0.0	0.0	0.0	0.0
6.930693069306931	0.2890944293046672	0.2965836933776899	5.037703027669898	1.0811669704933393	0.8869873193153619	20558.049899911934	12404.466522409553	19463.737933981327	1.3154003825335336e-06	1.539648282105182e-07	0.0015126749544459618	2.853264697474829e-08	0.0002853297212886732	2.470770569276581e-07	1171178217.099928	6.114753998436037	0.3319300001532878	1.3508474541657817e-06	0.13048872149203017	1.7806035227201915	1.9609263611897496	41.69257071082749	6.806686997179958	554.3605948561138	316.87073055973735	496.86021772590675	79874509.29300216	0.13917621261093627	0.0	0.0	0.0	0.0	0.0
7.920792079207921	0.28909442930575663	0.29658369337935336	5.03770302839711	1.081166970183669	0.8869873190613187	20558.049642358917	12404.466615660356	19463.73793670073	1.3154003717804423e-06	1.5396482819049318e-07	0.001512674954491896	2.8532646973660787e-08	0.0002853297213005559	2.470770550121593e-07	1171178214.623422	6.114753994483324	0.33193000014461116	1.3508474481715293e-06	0.13048872149216112	1.780603522724857	1.9609263612020806	41.6925707664464	6.8066870062143	554.3605884246239	316.8707328677559	496.8602178059881	79874508.26272847	0.1391762124642597	0.0	0.0	0.0	0.0	0.0
8.910891089108912	0.2890944293065164	0.2965836933805102	5.037703028903026	1.0811669699286146	0.8869873188520794	20558.04939439628	12404.466701676889	19463.737940478357	1.3154003622506707e-06	1.5396482817318362e-07	0.0015126749545355581	2.8532646972674477e-08	0.0002853297213121559	2.4707705331722137e-07	1171178212.071834	6.1147539905349495	0.3319300001355667	1.350847443277435e-06	0.13048872149215313	1.7806035227249581	1.9609263612013677	41.692570818512465	6.806687014671539	554.3605822312815	316.87073499490526	496.86021791215006	79874507.40289766	0.1391762123331469	0.0	0.0	0.0	0.0	0.0
