time	P	G6P	F6P	F16P	NADH	NAD	BPG	P3G	P2G	PEP	PYR	ACE	GA3P	DHAP	D6PGluconoLactone	D6PGluconate	NADP	NADPH	Ribulose5P	Ribose5P	Xyl5P	Seduhept7P	Erythrose4P	GLCi	CO2	ETOH	SUCC	X	GLY	GLCo	F26BP
0.0	5.0	1.39	0.28	0.1	0.39	1.2	0.1	0.1	0.1	0.1	3.36	0.04	0.05	1.0	0.1	0.1	0.4	1.6	0.1	0.1	0.1	0.1	0.0	0.087	1.0	50.0	0.1	0.1	0.15	50.0	0.02
0.9900990099009901	7.275425231861954	2.546938672852903	0.3504793827825452	1.2828210905100665	0.0449329785594945	1.5450670214405031	0.0011892160520380504	0.6562721257126384	0.08816612945877926	0.18974382058728317	11.445827317139196	0.17384699341839552	0.04712612934067065	1.1878389596767993	0.4934761248406843	0.4018121950482795	0.6805499451006052	1.3194500548993957	0.14391973269216782	0.14366432774921767	0.14285339002054995	0.24814655352820042	0.024333799484774314	0.07844131679521511	1.0	50.0	0.1	0.1	0.15	50.0	0.02
1.9801980198019802	7.401438679530733	3.0000041636575006	0.42529562189623005	1.5257443031625582	0.04237915059653353	1.5476208494034638	0.0016530430891453691	0.796029024362611	0.10885533963679388	0.24927693522235908	12.767779770801623	0.18617312967807942	0.051932564839114195	1.2990009385232675	0.5901021737214768	0.679482898933938	0.4656000714297211	1.534399928570279	0.2204415322805737	0.2201156757549588	0.2188186490580814	0.43672455520269854	0.03645652604854722	0.07682636599019008	1.0	50.0	0.1	0.1	0.15	50.0	0.02
2.9702970297029703	7.45004196527448	3.232850207303114	0.4639104036785557	1.673759647049607	0.04153930641733499	1.5484606935826624	0.001925776037105444	0.8745173545043345	0.12050960207996116	0.2830668250992409	13.354832441757098	0.19064280235309827	0.05469786498176429	1.3617845802526718	0.6039273778826366	0.842284087724304	0.369451635848773	1.6305483641512275	0.2681494345080573	0.2677964065496126	0.26621192133091776	0.5708311760010202	0.04440230306893456	0.07634016338268355	1.0	50.0	0.1	0.1	0.15	50.0	0.02
3.9603960396039604	7.474997779523978	3.3704737035367875	0.48678615924467755	1.769358444426268	0.04112829570029792	1.5488717042996991	0.0020980938204870877	0.9230332004829448	0.12772254098218846	0.3040470029174665	13.675362832607952	0.19290814928381927	0.05642409241858469	1.4007183888783425	0.6068680127855085	0.935683348513535	0.32509344475466995	1.6749065552453295	0.2977048930991728	0.2973390518914982	0.2955818767890606	0.6591233601438561	0.049398366156773	0.07613001450979903	1.0	50.0	0.1	0.1	0.15	50.0	0.02
4.9504950495049505	7.489338473974687	3.4562245273036103	0.5010569447237899	1.8321364348284666	0.04089600027495253	1.5491039997250435	0.0022096714551497593	0.954064930070273	0.13233917956882055	0.31749853883463597	13.865926535692553	0.19421042783317435	0.05753384979498028	1.4256667637284999	0.608870564496845	0.9923408327314457	0.3017376138285509	1.6982623861714483	0.31634123127100516	0.31596839595494713	0.3141040234396045	0.7165758013310615	0.05256924093816587	0.07602342731692321	1.0	50.0	0.1	0.1	0.15	50.0	0.02
5.9405940594059405	7.4980828059467015	3.51118146568675	0.5102087770982009	1.8737091578371663	0.04075562219627167	1.5492443778037244	0.002282868593933345	0.974271787134502	0.13534654473643554	0.3262698365937069	13.984396241590728	0.1950050432916178	0.058258830952269317	1.441934561539244	0.6105202010382729	1.0286994900103135	0.28809585072601507	1.711904149273984	0.32834789755961685	0.3279707904079311	0.3260378888401948	0.7540589293147092	0.05460758980909621	0.07596403300344215	1.0	50.0	0.1	0.1	0.15	50.0	0.02
6.930693069306931	7.503609449166082	3.5470376358022206	0.5161818239093277	1.901407943975096	0.0406675255700553	1.5493324744299408	0.0023313252389327477	0.987585995531175	0.13732854277413414	0.3320539733841657	14.060098277307183	0.195506718637518	0.058737615140111374	1.4526654327759698	0.6117155616207659	1.052850695647605	0.27959887325193866	1.7204011267480601	0.3362229339427558	0.3358430382563122	0.3338653707668731	0.7786888356386231	0.055934377086915336	0.07592882856217395	1.0	50.0	0.1	0.1	0.15	50.0	0.02
7.920792079207921	7.507184432594704	3.570717885550219	0.520127296505683	1.919952954866029	0.04061088382539541	1.5493891161746003	0.0023636245807271924	0.9964336141387002	0.13864581728326272	0.33589961943401636	14.109372003538562	0.19583053486947413	0.05905631260511803	1.4598028933226526	0.6125119515951319	1.0691517630416525	0.2741116454093648	1.7258883545906336	0.3414529686175775	0.3410711968311883	0.33906386799614663	0.79500020888679	0.056807559938444226	0.07590706301717111	1.0	50.0	0.1	0.1	0.15	50.0	0.02
8.910891089108912	7.509532990290228	3.58648940352768	0.5227553444216535	1.932416460834882	0.040573858120727654	1.5494261418792676	0.002385265640872754	1.0023496728465997	0.1395267070155823	0.33847186962918296	14.141857164585721	0.19604276077499844	0.059269672371230875	1.4645788294113469	0.6130241600725416	1.0802177252617755	0.2704973891301378	1.729502610869861	0.344954085093008	0.34457103786587767	0.3425438819758622	0.8058764612700282	0.05738734033692534	0.07589320822837473	1.0	50.0	0.1	0.1	0.15	50.0	0.02
