time	MAPKP	MEKP	RAFK	RAFP	K_1_0	K_1_1	K_1_2	K_2_0	K_2_1	K_2_2	K_3_0	K_3_1	K_K_1_0_2_2	K_K_1_1_2_2	K_K_2_0_3_1	K_K_2_1_3_1	K_MAPKP_1_1	K_MAPKP_1_2	K_MEKP_2_1	K_MEKP_2_2	K_RAFK_3_0	K_RAFP_3_1	S_m1_m1_m1	S_m1_m1_0	S_m1_m1_1	S_m1_0_m1	S_m1_0_0	S_m1_0_1	S_m1_1_m1	S_m1_1_0	S_m1_1_1	S_m1_2_m1	S_m1_2_0	S_m1_2_1	S_0_m1_m1	S_0_m1_0	S_0_m1_1	S_0_0_m1	S_0_0_0	S_0_0_1	S_0_1_m1	S_0_1_0	S_0_1_1	S_0_2_m1	S_0_2_0	S_0_2_1	S_1_m1_m1	S_1_m1_0	S_1_m1_1	S_1_0_m1	S_1_0_0	S_1_0_1	S_1_1_m1	S_1_1_0	S_1_1_1	S_1_2_m1	S_1_2_0	S_1_2_1	S_2_m1_m1	S_2_m1_0	S_2_m1_1	S_2_0_m1	S_2_0_0	S_2_0_1	S_2_1_m1	S_2_1_0	S_2_1_1	S_2_2_m1	S_2_2_0	S_2_2_1	S_RAFK_m1_m1_0	S_RAFK_m1_0_0	S_RAFK_m1_1_0	S_RAFK_m1_2_0	S_RAFK_0_m1_0	S_RAFK_0_0_0	S_RAFK_0_1_0	S_RAFK_0_2_0	S_RAFK_1_m1_0	S_RAFK_1_0_0	S_RAFK_1_1_0	S_RAFK_1_2_0	S_RAFK_2_m1_0	S_RAFK_2_0_0	S_RAFK_2_1_0	S_RAFK_2_2_0
0.0	0.3	0.2	0.1	0.3	0.4	0.0	0.0	0.2	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.29999999995935667	0.19999888058042184	0.02170634093404268	0.29996936583216655	0.33265293882925645	2.217826867803951e-10	1.838900435844839e-12	0.1524211825903961	2.8629299949281617e-06	6.4056771343908596e-09	0.2038547839725108	0.0005876927840678361	6.4917116507401805e-09	2.138945930710368e-18	0.00010717288991788329	9.032519382358246e-10	4.0345971313139194e-11	2.973243442689526e-13	1.1175218779015117e-06	1.897700139429711e-09	0.008619813767681254	3.0634167833739655e-05	0.0006464919463650079	0.0006258963824052207	0.0005240541263135041	0.0012999695265929862	0.001261365558093171	0.00048587141480035435	1.0204844823952428e-07	2.6267906373946568e-08	1.2853435823855179e-05	1.8553389966276492e-09	4.188189418659729e-10	2.7448549754161467e-07	0.0037336309774334492	0.003622268051218398	0.0014480349105911684	0.0075194133227583435	0.0073022504888915355	0.0017854396238033282	4.795892339342269e-07	1.2863822422999735e-07	5.6278068188401024e-05	9.03291965705001e-09	2.0846495948376416e-09	1.291249644261945e-06	1.7753526162463482e-12	5.703896187469103e-13	1.3896619855132358e-10	3.722226644137647e-13	1.308654271013903e-13	2.567763865095068e-11	1.2299763683291961e-15	1.87684623039906e-16	2.8788484997149933e-13	2.3905456454211e-10	6.846353753857858e-11	2.236640828932435e-08	2.57006798370663e-14	9.047464666239417e-15	1.7802378704398885e-12	4.536976792591977e-15	1.7001318707291784e-15	2.890945585948484e-13	1.1219021489993344e-17	1.5799533885933404e-18	2.878960299089937e-15	4.267384408271203e-12	1.3921395010486108e-12	3.277970539689659e-10	0.019152051872337292	0.008643973800158494	1.2635840331308568e-08	1.613386849897466e-10	0.022779923628833413	0.019097829174509036	5.1814582068113715e-08	6.987713856098311e-10	1.4577088423950308e-13	2.9957428774808814e-14	3.7651336336439507e-17	1.963342172798721e-11	2.0473704860721688e-15	3.489290598101221e-16	2.8760964286175857e-19	3.4913592686578027e-13
1.9801980198019802	0.2999999937911348	0.19998262215786541	0.014209296634393947	0.29987065747285374	0.3305552017597989	1.6067709388835757e-08	2.6998564029865866e-10	0.14852154050683955	2.394051996159433e-05	1.4074544079779515e-07	0.19427288361658326	0.0013475940135405753	2.840483636814185e-07	7.2311513559231e-15	0.0004464456325609638	3.525349150904945e-08	6.11780365671716e-09	9.106173011486546e-11	1.729639008845464e-05	8.145204603295664e-08	0.007741631969858462	0.00012934252714647	0.00013894447586590295	0.00022928876369769755	0.000766715145813028	0.0003822943930971788	0.0006435814619246412	0.001107664912196612	9.663419181293275e-07	4.6602171186324886e-07	6.728175136740226e-05	3.9859480134332504e-08	1.6662393444101356e-08	3.2676064465596518e-06	0.0009021486397617959	0.0015086507609134135	0.0031391526715750556	0.0025072027091991235	0.0042409927413478215	0.005873120433709121	6.0722426316293305e-06	2.978300372300354e-06	0.00040857678664027485	2.4985636843515295e-07	1.0490261641039643e-07	2.0325262563940106e-05	1.8668616308464931e-10	1.074539273158711e-10	9.072969122851395e-09	7.696225334836621e-11	4.824847344111246e-11	3.3546436514913366e-09	6.545427729304672e-13	1.8838952988164788e-13	8.12748234693638e-11	1.37612516559779e-08	7.156100795246668e-09	7.68171951216883e-07	5.814493717900094e-12	3.6529918069654755e-12	2.556031604663683e-10	2.020094993057793e-12	1.3436830308186361e-12	8.272573585860048e-11	1.2981691147751878e-14	3.444063377212476e-15	1.7627597778491502e-12	5.20784836498402e-10	3.0678852793437155e-10	2.4681257527574614e-08	0.01794129601160378	0.009273404942033776	2.7255962821015716e-07	7.796397772608518e-09	0.02438355881683551	0.026448828655626914	1.6505889677456378e-06	4.7586525392677955e-08	3.767023894141564e-11	1.5150762589741204e-11	5.055800623152142e-14	2.787767461777787e-09	1.1280322038292374e-12	3.7609645525117967e-13	8.343226503158348e-16	1.0423986538289737e-10
2.9702970297029703	0.2999999109144941	0.1999268271587502	0.016090371456963935	0.2997288569119049	0.32892522542888725	1.5205449582741176e-07	3.821560717272668e-09	0.14559308962456163	7.392899099548825e-05	7.196428068554044e-07	0.19149442935605254	0.0021585790032507715	2.0727695407709752e-06	5.299458543725802e-13	0.0009340539320938057	2.51769011944467e-07	8.714206685671602e-08	1.9434391573603674e-09	7.258949902511167e-05	5.833422245210928e-07	0.00696218381031813	0.00027114308809531235	6.433282930463212e-05	9.769362238104505e-05	0.0009589040554298797	0.00017601750486115434	0.00028019738134516035	0.001690434980469753	3.1736687366126275e-06	1.9036829493565197e-06	0.00016691749920004462	2.1014374412591934e-07	1.1017540880985605e-07	1.2995721838731166e-05	0.00040998742802927425	0.0006394383791674788	0.004556324697565876	0.0011448649662539065	0.0018401349475674926	0.009819960168505292	2.059759692992535e-05	1.2438134966985384e-05	0.0010656796546880138	1.3373614810258972e-06	7.005323106604526e-07	8.27874058983163e-05	2.0387752605031027e-09	1.4112969911363283e-09	8.024926238554231e-08	1.2033277815142797e-09	8.962236766944253e-10	4.295205412145462e-08	1.8202130257402898e-11	6.934464266587588e-12	1.6273132283558372e-09	1.0973671977963193e-07	6.976777295462029e-08	4.843878193313969e-06	9.865067997224439e-11	7.357315233014358e-11	3.5670314714745532e-09	4.9412017194010464e-11	3.864408799132161e-11	1.675308999945875e-09	5.709326161952627e-13	2.0181848730547304e-13	5.5554064443446665e-11	6.373151482437687e-09	4.516909529588261e-09	2.4447267876162936e-07	0.01646341865160371	0.009009323336236797	1.8251550329208356e-06	8.510282362661409e-08	0.023487101976505095	0.027973337435322695	1.1761662051590506e-05	5.390260986191932e-07	8.607971497089679e-10	4.950695967934283e-10	3.1908435255209022e-12	4.6817952828665555e-08	3.966054568069505e-11	1.9024765623162854e-11	8.361348577745679e-14	2.6595191412386784e-09
3.9603960396039604	0.2999994813074488	0.19981239999664652	0.02016299680735453	0.29955260285812707	0.32745042012021264	6.689578915600013e-07	2.2160960466967056e-08	0.14263791997650477	0.00015732044228641132	2.1401867686139453e-06	0.18912586937492332	0.003098141863988022	7.709972038491819e-06	9.151816003334795e-12	0.0015341758201890816	9.647711048991484e-07	5.038165575105782e-07	1.4875993852714612e-08	0.00018546487927605863	2.135124077225224e-06	0.0069491993871619254	0.00044739714187312527	4.1434290961532466e-05	4.244637998609509e-05	0.001125173202570796	0.00010765316966136836	0.0001176703957704533	0.002185005774748436	6.63125553563684e-06	4.016053338647707e-06	0.000299244884608148	6.115599901837213e-07	3.3060683065438744e-07	3.2174545971552894e-05	0.0002590872081267076	0.0002748608617434588	0.005779334451172732	0.0006927895841894699	0.0007670421241039669	0.013146383633608314	4.3200403771365626e-05	2.6246518027226796e-05	0.0019315836390318287	3.8762787756006965e-06	2.091112830730971e-06	0.0002046617548940799	9.50753204716235e-09	6.4687913855361535e-09	3.364093199636643e-07	7.016242973744231e-09	5.056888015186278e-09	2.2760634176669793e-07	1.6211313827174143e-10	6.802097044889346e-11	1.178342516491878e-08	4.1459526263188185e-07	2.63620059328394e-07	1.615687338533449e-05	6.234300509913642e-10	4.4902803855264274e-10	2.057498486689048e-08	3.940020750717163e-10	2.94320244851355e-10	1.2270826559694853e-08	7.047142805723965e-12	2.7732411268415147e-12	5.545037795419068e-10	3.23619266026606e-08	2.244708510422498e-08	1.1193364719656344e-06	0.015020669910586544	0.008469075959822336	6.757609571935555e-06	4.4466369793523383e-07	0.021984443816852293	0.027359216822663165	4.4025747466174526e-05	2.8184528108614007e-06	7.004536847024812e-09	5.0064393246624525e-09	5.448580142542147e-11	3.1312972850460417e-07	4.3001853264092977e-10	2.5897902963353023e-10	1.9901230106488636e-12	2.3444089387969932e-08
4.9504950495049505	0.2999981134800938	0.19962709767896059	0.024522500358319974	0.2993405824800373	0.32610947447609373	1.9801743763779964e-06	8.060567657783664e-08	0.1396139786592928	0.00027638569733145915	4.80453633744085e-06	0.18636756370719074	0.004201133997029763	2.0211518587039153e-05	7.451433752004524e-11	0.0022422158125027037	2.690976915010725e-06	1.8201086336934157e-06	6.641127265024989e-08	0.0003673820509190408	5.520270120225965e-06	0.007538819906892572	0.0006594175199628389	3.574380779163216e-05	2.4568900576137785e-05	0.0012666285602382686	8.943946073521984e-05	6.516923021018528e-05	0.002582464072803023	1.0910680758920456e-05	6.107417432662166e-06	0.000450199953828661	1.2995192565556167e-06	6.642937069404757e-07	6.175908419696833e-05	0.00022184993374873096	0.00015747928259088345	0.006818400220170343	0.0005722006849156692	0.0004217988569122249	0.015802714817155488	7.098582383206526e-05	3.98052617636141e-05	0.0029120096275121496	8.187166104643181e-06	4.175600222852075e-06	0.000390829734532165	2.860704776910064e-08	1.7589250223231417e-08	9.590408291679173e-07	2.4537638593263042e-08	1.575557151363557e-08	7.623791618253811e-07	7.950741464854259e-10	3.34755948350824e-10	5.007790700551671e-08	1.0629901079151014e-06	6.203925660859873e-07	3.866314377727662e-05	2.360306337290339e-09	1.5109270123867806e-09	7.490789482244433e-08	1.7507032423249916e-09	1.1512587509215808e-09	5.276471929168462e-08	4.4548515128195385e-11	1.7789680703536388e-11	3.0204513125007842e-09	1.0381725185494283e-07	6.471676466261333e-08	3.4185474284638328e-06	0.013670655729588702	0.007849612287900735	1.6957293729835915e-05	1.4534272459475452e-06	0.020336746099487126	0.02594210542066245	0.00011059555220026893	9.174373503591073e-06	3.1099128642451654e-08	2.564504065509441e-08	4.3089565387731874e-10	1.2064906165402845e-06	2.355188848377785e-09	1.6559113143306379e-09	2.0389345071346296e-11	1.1036155308416213e-07
5.9405940594059405	0.2999948460260255	0.19936372327496338	0.028416372420295464	0.299090423149764	0.32488281365076405	4.6135994819358896e-06	2.2078737731691552e-07	0.13651094467167962	0.00043206938181239516	9.08736011442557e-06	0.1831842009638022	0.005469873652517303	4.283835050146431e-05	3.8405933262141294e-10	0.0030568364588010074	6.1740466179389814e-06	4.940753527711817e-06	2.1322044705969198e-07	0.0006247157458068356	1.1560979229679474e-05	0.008442043996367323	0.0009095768502361399	3.6781741249708375e-05	2.0040963896204137e-05	0.0013852396559275542	9.029768429210226e-05	5.1480099049863596e-05	0.002891146864035386	1.5633090685758037e-05	7.93575750970109e-06	0.0006083801568166885	2.29026420599106e-06	1.0815029205785785e-06	0.00010141807203260312	0.00022865469007667274	0.0001278276380253073	0.0076904574304880275	0.0005766898851364314	0.00033174445919179795	0.017854567859028572	0.00010145081864336386	5.1555033540605775e-05	0.003932276310897173	1.4341506782167284e-05	6.75738488496733e-06	0.0006381339114229745	6.658053689446177e-08	3.6464382694751264e-08	2.1645414581978017e-06	6.355467409415164e-08	3.5965112163397646e-08	1.9321899576542866e-06	2.713457921143378e-09	1.1041368764894627e-09	1.5366314552822633e-07	2.167405423699272e-06	1.1403569548923448e-06	7.553335274883249e-05	6.611498611701049e-09	3.7227080065340445e-09	2.0602993013690285e-07	5.508567927892695e-09	3.1650318176122584e-09	1.6383695819496924e-07	1.8710766851790643e-10	7.289762506315107e-11	1.1345175016888622e-08	2.537853310317501e-07	1.4026195745972937e-07	8.143196284534492e-06	0.012436225833580157	0.0072510999601117	3.3081940582157175e-05	3.5075101086802087e-06	0.018766412401368896	0.0244098975094746	0.0002154807596311254	2.2035683691037356e-05	9.498224395921478e-08	8.668922901209354e-08	2.08383767129567e-09	3.2889687117475594e-06	8.499496312975658e-09	6.6918895790703296e-09	1.2181656230261378e-10	3.524558192839396e-07
6.930693069306931	0.2999883657701874	0.1990188828852755	0.03171585630765094	0.29880175609972826	0.3237517131176012	9.169492461598633e-06	5.004847036592813e-07	0.13332649034799982	0.0006241967017684585	1.5322012331734053e-05	0.17968686033941228	0.0068907944006228565	7.878898773562225e-05	1.458532636904038e-09	0.003969979823671094	1.2375099167179867e-05	1.1085260242455742e-05	5.489695704058886e-07	0.0009600758558021226	2.104125892225715e-05	0.009427901957375974	0.0011982439002719517	3.993355995856519e-05	1.909628470100807e-05	0.0014844081744428586	9.659432892817496e-05	4.7903016152878655e-05	0.0031246170017488234	2.0560310265125715e-05	9.52518326994247e-06	0.0007654883147147955	3.577859540219509e-06	1.5625889369446888e-06	0.00015001937865250056	0.0002490893611321529	0.00012157714513665807	0.008420928559191809	0.0006164419696516985	0.0003078567607542488	0.019398770179021394	0.00013304445074670973	6.168182352851488e-05	0.004938924934984258	2.2273776345162963e-05	9.707624502025819e-06	0.0009385838769676087	1.315493684140162e-07	6.4868984156477e-08	4.180600968739396e-06	1.3585659725881911e-07	6.873257201464191e-08	4.064218196193483e-06	7.276784204442014e-09	2.8277941729721546e-09	3.789121741574796e-07	3.8146416296694423e-06	1.8224343484855303e-06	0.00012878086311034055	1.5271435972832862e-08	7.677501461934253e-09	4.6959465126366044e-07	1.3884128156826876e-08	7.093256741655287e-09	4.088117195726487e-07	5.978933429508378e-10	2.2409308386830573e-10	3.3174852768874766e-08	5.208854445958032e-07	2.583453143027441e-07	1.6405438448746452e-05	0.011319099290595488	0.006707581042448654	5.4898130227740337e-05	6.943657109929253e-06	0.01734901750859415	0.023009831996474533	0.000356879058701929	4.341984105990749e-05	2.2891253006931193e-07	2.2553322279422925e-07	7.267554505064987e-09	7.1834932718667686e-06	2.3594982661619058e-08	2.0268885067631588e-08	5.07604475047895e-10	8.801399645047101e-07
7.920792079207921	0.2999770671361953	0.1985923084004294	0.03450988211888081	0.29847636558336205	0.32269880934780004	1.628322528297875e-05	9.914252427965521e-07	0.13006745405552636	0.0008515849375519155	2.3795011652143113e-05	0.17599376650312207	0.008445435558415778	0.00013101006907833223	4.456598188645572e-09	0.004966545439735281	2.243089776623496e-05	2.1725320518987775e-05	1.2075432858180124e-06	0.0013730291238910942	3.466247567934851e-05	0.010362164423439584	0.0015236344166381615	4.351660128282771e-05	1.8965235866304917e-05	0.0015676812468970185	0.000103506828751616	4.6501651244801414e-05	0.003296303300791237	2.5536386809425213e-05	1.0909944639900634e-05	0.0009159217999545126	5.1428468734744894e-06	2.090928535991984e-06	0.00020601836504483275	0.0002721518117867433	0.00012059514414136247	0.009035362117339057	0.0006599426245185242	0.0002981644541672203	0.020528603138262796	0.0001647657887151461	7.042967844372156e-05	0.005896475806652644	3.183794415047501e-05	1.2919067184823356e-05	0.0012818604012645148	2.3217789116191678e-07	1.0452665097260544e-07	7.227489234375351e-06	2.5430452859348227e-07	1.1691841851194389e-07	7.485848107725391e-06	1.6450867530171554e-08	6.088310624254754e-09	7.991193361175475e-07	6.064288041165602e-06	2.6605104124127632e-06	0.00019921604423068262	3.0862322511779694e-08	1.4088813205495468e-08	9.359007464365063e-07	2.99871381147138e-08	1.3876839720516423e-08	8.723966103904226e-07	1.5726189682368257e-09	5.644697235157387e-10	8.10613279296888e-08	9.468221488602256e-07	4.2775939917888796e-07	2.9306750051510274e-05	0.01031151222177446	0.006222616139770203	8.179156716973939e-05	1.2016673246861128e-05	0.016091661530882633	0.021786518708629323	0.0005305600500573912	7.480403658070523e-05	4.7095110566399765e-07	4.925025962601674e-07	2.019392475507312e-08	1.3516555560898027e-05	5.496898856560532e-08	5.0591702896262553e-08	1.6440516714033646e-09	1.8636298927573328e-06
8.910891089108912	0.2999591311846877	0.1980863751563186	0.036907361111958276	0.2981173999016179	0.3217082614624353	2.6595307488664873e-05	1.7758176418987853e-06	0.1267472984955367	0.0011122088283066968	3.474591772293961e-05	0.17219138632942652	0.01011570596554509	0.00020209434985539218	1.1579388079154232e-08	0.006027292346316735	3.7593613535974186e-05	3.8507284587376325e-05	2.361530725109037e-06	0.0018606035073041349	5.3021336377098586e-05	0.011183374255887833	0.0018826000983822554	4.705317175098633e-05	1.8991987824423888e-05	0.0016381757727767475	0.00010973355010854703	4.545967823208189e-05	0.0034178654596482816	3.0449927439699328e-05	1.2104461147646729e-05	0.0010561672911805497	6.957225805027404e-06	2.6500056483491277e-06	0.0002677319212596402	0.00029474926960921697	0.00012061357871972372	0.009555854604449267	0.00069878009352879	0.0002908340157751102	0.02132382923655885	0.0001959091084466021	7.790792059991181e-05	0.006783149678149458	4.283947485329258e-05	1.6287355967085396e-05	0.0016570290043479343	3.772653311335589e-07	1.5684635624314993e-07	1.1505135209101742e-05	4.3173622388765557e-07	1.827347329105808e-07	1.2488765942481233e-05	3.276222175860173e-08	1.1549308329317111e-08	1.4992970008462955e-06	8.947806469667783e-06	3.639950036113057e-06	0.00028658879673054997	5.651553143935163e-08	2.37407808683531e-08	1.6871734537258673e-06	5.776791093215619e-08	2.4561443293286392e-08	1.6560509412325454e-06	3.5775990124156495e-09	1.228400769731185e-09	1.731011721179931e-07	1.573415592425928e-06	6.55413167010802e-07	4.783836197807729e-05	0.009403443752006423	0.005790953021830095	0.00011297668460793971	1.8893771701442237e-05	0.014981202817369138	0.020724981181448013	0.0007312428260707055	0.00011710292325422686	8.657820562431902e-07	9.489785900269951e-07	4.7555526723428957e-08	2.2869610941814063e-05	1.129693633980436e-07	1.0985600511922799e-07	4.4281119262141156e-09	3.5069815257944947e-06
