time	species_1	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_20	species_21	species_22	species_23
0.0	1001.0	7480.0	0.0	0.0	206.0	194.0	0.0	8698.0	0.0	0.0	0.0	0.0	1520.0	0.0	0.0	0.0	0.0	193.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	1000.888806804769	7479.888806804817	0.002577126845598091	0.41990731931172126	204.94295365357553	193.59203221385118	0.4074587071234359	8504.592030950598	0.10810572611976516	0.000509079030714367	1.0487533988222953e-06	2.1421494518517144e-07	1519.9999999997237	8.050940052546003e-11	192.99999999980503	1.9384772560476897e-10	4.4909432681687286e-13	1.14019070757776e-20	4.452460012053341e-19	8.940538489798241e-13	5.238288169417179e-16	2.7739275262618e-19	1.0885487133017358e-15
1.9801980198019802	1000.7776276136686	7479.7776276137165	0.005091912074023384	0.4190242023764122	204.727402465927	193.18495927955627	0.811033864197039	8504.184939304194	0.21325364283917167	0.004006856256363178	1.4065568110654464e-05	5.8941744647880786e-06	1519.9999999845706	2.557684155316192e-09	192.99999998716396	1.269044320133981e-08	3.499558131270936e-11	7.469839691952677e-19	7.236249910220294e-17	1.4536478289731517e-10	1.747954951422527e-13	1.8660218141377116e-16	6.091968451784724e-14
2.9702970297029703	1000.6664624245765	7479.666462424624	0.007481945104520217	0.4181413035064609	204.5116842517397	192.7788225172258	1.2079624441391863	8503.778723011897	0.3127410893211191	0.013215038626596114	6.044267867863668e-05	3.8904158586336987e-05	1519.9999998444575	1.776873543470142e-08	192.99999986262708	1.3483031621992634e-07	3.9584553894948364e-10	7.942619304916445e-18	1.265038849743497e-15	2.5423814744347636e-09	4.704486982304577e-12	7.695455766626819e-15	6.141738601898313e-13
3.9603960396039604	1000.5553112353623	7479.555311235408	0.009691476632864866	0.41725856948552004	204.295777081745	192.3736880161989	1.595897826230791	8503.373379901846	0.40427503662804204	0.03041415754613257	0.0001636954697653203	0.00014361968687305065	1519.9999992213209	6.73310995719471e-08	192.99999929079246	6.908690355419247e-07	2.0941189512972234e-09	4.073106211998463e-17	9.120633339385504e-15	1.8338242567559865e-08	4.610965498654933e-11	1.022113683863296e-13	3.0748712024880305e-12
4.9504950495049505	1000.4441740438962	7479.444174043942	0.011676871376129891	0.41637622620061515	204.07972735738764	191.96964160099915	1.9730300111490553	8502.968907616993	0.48608680302521406	0.05732838781515987	0.0003449042665396196	0.0003863288547189785	1519.9999973392376	1.8400099963296348e-07	192.99999753087718	2.3868892557758975e-06	7.3759926421498065e-09	1.4083978241811806e-16	4.088040826793296e-14	8.223328979043035e-08	2.624633403485536e-10	7.36929654476281e-13	1.0508131744205968e-11
5.9405940594059405	1000.3330508480483	7479.333050848095	0.013408127209115777	0.4154947565239353	203.86364563084743	191.5667829703151	2.338145162846254	8502.565303557227	0.5569900412931779	0.09507186679033132	0.0006205199696422156	0.0008514491524258066	1519.9999928524874	4.0984061571431885e-07	192.9999932835595	6.442272978337928e-06	2.0166663717021675e-08	3.8045516096647413e-16	1.362322665196905e-13	2.741673080116605e-07	1.064089846662544e-09	3.6260003798730437e-12	2.823384742632175e-11
6.930693069306931	1000.2219416456894	7479.221941645737	0.014869022385110018	0.4146148565107374	203.6476967363912	191.16521961707642	2.6906259216376625	8502.162564828472	0.6163808818501395	0.14415446122960315	0.0010014322143368695	0.0016362849137632554	1519.9999837283533	7.936044564955408e-07	192.9999845717654	1.4681652571947192e-05	4.6385366771516266e-08	8.677974945035983e-16	3.707960616996786e-13	7.465818439604409e-07	3.4211159051123863e-09	1.3738306187042132e-11	6.430010576070144e-11
7.920792079207921	1000.110846434691	7479.110846434739	0.016056104013867315	0.41373737957020473	203.43208663434288	190.7650610719995	3.0304023734877608	8501.76068820075	0.6641899033696159	0.20453655445290167	0.0014928454361087717	0.0028453294393092497	1519.9999671715693	1.3878680070428166e-06	192.99996866284394	2.9582020721853635e-05	9.411191714343986e-08	1.7500806777822395e-15	8.712811203187118e-13	1.7551351632159099e-06	9.293682564107216e-09	4.304719628045301e-11	1.298060906436171e-10
8.910891089108912	999.9997652129244	7478.999765212972	0.016976849112375788	0.4128632765808444	203.2170479469223	190.36641388207482	3.357868447431338	8501.359670076243	0.7008003703596791	0.27571767043418854	0.002094709164418141	0.004584778836557637	1519.999939591182	2.246244226966499e-06	192.9999420332504	5.427610731586983e-05	1.7360729191999552e-07	3.2139077520369625e-15	1.8312026319507523e-12	3.6906421368994357e-06	2.221565094987695e-08	1.1676370296392897e-10	2.390819377945289e-10
9.900990099009901	999.8886979782617	7478.88869797831	0.01764736267239132	0.41199353834765184	203.00282580007013	189.9693775758783	3.673779695826175	8500.95950646758	0.7269483261145662	0.35684272823593755	0.002802507267058924	0.0069577031802743545	1519.9998966064209	3.420919532553657e-06	192.99990037257808	9.251724785137665e-05	2.972048668291741e-07	5.483396616093181e-15	3.5261282159965694e-12	7.110173868227628e-06	4.803181191852151e-08	2.828014524092434e-10	4.0975312875440134e-10
10.89108910891089	999.7776447285752	7478.777644728622	0.018089942217563965	0.41112914499666897	202.7896651624463	189.5740417157583	3.979146679568671	8500.560192985851	0.7436184314885673	0.4468116046134517	0.0036082376784019863	0.010060139697357069	1519.9998330855578	4.960648630125181e-06	192.9998386210839	0.0001486133420255214	4.790971497814484e-07	8.816471851708578e-15	6.327589526292697e-12	1.2765573845377057e-05	9.577937021315965e-08	6.251993092391211e-10	6.627310140174576e-10
11.881188118811881	999.666605461738	7478.6666054617845	0.018330763758692144	0.41027102501482915	202.5778004173461	189.18048400964065	4.275134797761113	8500.16172483744	0.7519461317964035	0.5443811925386864	0.004501441977234256	0.013978216184059497	1519.999743210301	6.909267626580664e-06	192.99975103331317	0.00022733862373743242	7.350468623146394e-07	1.3499827259111951e-14	1.0715003424527966e-11	2.1628062924160264e-05	1.7869663466928673e-07	1.2821523926572253e-09	1.0221801519411895e-09
12.871287128712872	999.555580175623	7478.55558017567	0.018397855654872418	0.4094200249657194	202.3674474872748	188.78876936943783	4.562977491913801	8499.764096828403	0.7531329132861464	0.6482531385887774	0.0054701795221849935	0.018786291298755718	1519.9996205579685	9.304722283460902e-06	192.99963126007978	0.0003338318766809849	1.082051142283553e-06	1.9843061350271652e-14	1.7285167192930958e-11	3.490804338654653e-05	3.153366543767833e-07	2.469204578683952e-09	1.5155172943951717e-09
13.861386138613861	999.444568868104	7478.444568868151	0.01831944572409131	0.4085768896066456	202.1587984987802	188.39894975377183	4.843906220262272	8499.367303375118	0.7483779575965236	0.7571440259063195	0.006501877500664231	0.024546012592561908	1519.9994581941253	1.2178563734464325e-05	192.9994724414355	0.00047348893612290363	1.5379851486020533e-06	2.8172443998485198e-14	2.6759100564447096e-11	5.4069628218265074e-05	5.307602365268414e-07	4.508033082042271e-09	2.1734975966337087e-09
14.85148514851485	999.333571537055	7478.333571537102	0.01812270289814234	0.40774225126442687	201.95201874678793	188.01106461550853	5.119097848636675	8498.971338519825	0.7388268178780107	0.8698375357952015	0.007584021668617605	0.03130614309807328	1519.999248769317	1.555583758341728e-05	192.9992673041847	0.0006518560297871653	2.1212471487998274e-06	3.8824699001480116e-14	3.9986188910831926e-11	8.083978534861061e-05	8.577814942032579e-07	7.861123257368817e-09	3.030441656173146e-09
