time	Glucose_G	Drug_D	miR_451_M	AMPK_A	mTOR_R	Cdh1	CycB	p55cdc_T	mass	p55cdc_A	Plk1	deltaD	mass_s
0.0	6.64215616170866e-22	0.0	3.05539183438598e-21	2.07567380053396e-21	4.58308775157897e-21	1.0	0.1	1.0	0.45	0.85	0.6	1.0	2.95
0.9900990099009901	0.7809185374686349	0.5534016005310981	0.40934987683076896	3.651883825529005	1.653644359406378	0.9885917304110305	0.021720953622798203	0.7760231706631741	0.4642519429584793	0.7692496338769133	0.5774378074339467	0.5749905917278418	2.639449108653283
1.9801980198019802	1.2569201938533965	0.7037738167744857	1.0257971179419012	2.17648183130854	2.374286449834722	0.9960003723084508	0.021259708218592962	0.5896870922217179	0.4789326226145087	0.5792470791465283	0.549130019549806	0.4947148135057186	0.8600626181939477
2.9702970297029703	1.5470625915930865	0.7446334808705216	1.856843917515657	1.1149758253411914	3.6882867705341624	0.9971162173602471	0.02121126883735278	0.45100093266803715	0.49405348566851903	0.4298277672506829	0.5190893994209876	0.4749083310331741	0.4995367548873586
3.9603960396039604	1.7239162008611062	0.7557360114750802	3.0333584895279913	0.5980093327540524	4.614718605668638	0.9959413571587985	0.021227967920220307	0.3479533211780172	0.5096261915098952	0.29500064149896743	0.49067742283644344	0.46966480879886435	0.5102105592044148
4.9504950495049505	1.8317156791821347	0.7587528298845077	4.082868153666026	0.4281762554114119	4.881237863635445	0.9929484031759193	0.02127024755632167	0.2713867897392169	0.5256626099472308	0.1499752378255494	0.46403732912625056	0.468250050464912	0.5259959460402422
5.9405940594059405	1.8974238520387001	0.7595725703269284	4.712053932193587	0.3730402231129028	4.95466735957297	0.9782492481417173	0.021465650559021478	0.21449631890521118	0.5421748184111391	0.00929405289637469	0.43907797176351226	0.4678663642444221	0.5424619262565558
6.930693069306931	1.9374756597531693	0.7597953130559454	5.042626067173924	0.3516292401186823	4.980976500679784	0.9747490840159502	0.021590056650406295	0.17222564126662424	0.5591750985967808	0.004766322938717089	0.41571605841142734	0.46776216201920984	0.5594473986531251
7.920792079207921	1.9618888679059499	0.7598558374884936	5.211284690442984	0.3421856522738905	4.992156027876598	0.9728535952284441	0.021624049008466463	0.1408177798742019	0.5766759325122951	0.003584873160524739	0.39384785488082763	0.4677338518365236	0.5769421963591392
8.910891089108912	1.9767697127713664	0.7598722834060327	5.297777156800137	0.33767862906429574	4.997395651241623	0.9709737162242299	0.02165700067022585	0.1174812491607891	0.5946899978984701	0.0028483653237948202	0.37338746874431	0.46772615958741925	0.5949534834743071
9.900990099009901	1.9858401939443806	0.7598767521480814	5.342965299671248	0.3354087099464092	5.000009995035336	0.9690300989282076	0.021690968949585464	0.10014192141653458	0.6132301629841344	0.0023462147437907535	0.35425577927589785	0.4677240694445328	0.613492274260105
10.89108910891089	1.9913690217982554	0.7598779664094019	5.367137954496127	0.33421776028095185	5.001374685642817	0.9669751182979285	0.021726875610051873	0.08725867834909654	0.6323094805410356	0.0019830528585395913	0.3363784625534893	0.46772350150563147	0.632570877564289
11.881188118811881	1.9947390676383725	0.7598782963516202	5.380386266866758	0.3335719265310676	5.002112571941781	0.9647714467220444	0.02176542374761206	0.07768643992722293	0.6519411812013098	0.001709183260287749	0.3196856908302351	0.4677233471839273	0.6522021929210192
12.871287128712872	1.9967932476865473	0.7598783860037316	5.387812145923088	0.33321209558005466	5.002522964259022	0.962383943730174	0.021807268253036274	0.07057439202760422	0.6721386660001233	0.001496085685226649	0.30411187949159146	0.4677233052515435	0.6723994636948306
13.861386138613861	1.9980453539567118	0.7598784103640116	5.392055967119979	0.33300717489256343	5.002756419790209	0.9597753460728383	0.021853102014729498	0.06529036727349725	0.6929154981055784	0.0013261915185959097	0.28959546088006916	0.467723293857673	0.6931761741362904
14.85148514851485	1.9988085634557662	0.7598784169830679	5.394520186622543	0.3328884345723647	5.002891597359356	0.9569031216082892	0.021903717490482644	0.06136465887209576	0.7142853936978053	0.0011880799428774585	0.27607868162521226	0.46772329076178615	0.7145459993100514
15.841584158415841	1.9992737703588956	0.7598784187817544	5.395969166225464	0.3328187035326959	5.002970943660294	0.9537163725681226	0.021960066801000048	0.05844827363284949	0.7362622119603929	0.0010740083825812022	0.26350742354597556	0.46772328992049855	0.7365227762482722
