time	Net1p_1	Clb2T_1	Clb5T_1	Cln_1	Cdc20_1	Cdh1_1	Sic1T_1	Trim2_1	Trim5_1	Swi5_1	Mcm_1	MBF_1	Pds1T_1	Esp1T_1	PoloT_1	Polo_1	Net1dep_1	Net1pp_1	RENT_1	RENTp_1	Cdc14n_1	Tem1_1	Cdc15_1	MEN_1	Clb2_2	Clb5_1	Sic1_1	Pds1_1	Esp1b_1	Esp1_1	Net1_2	Cdc14c_1
0.0	0.013	0.999107	0.201977	0.04079	0.0	0.0	0.001683	0.00145	0.0	0.0	0.996743	0.001977	0.601977	0.25	1.0	1.0	0.0119	0.0119	0.483	0.014	0.00214	1.0	0.933	0.0	0.997657	0.201977	0.00023300000000000013	0.35340699999999997	0.24857	0.0014299999999999868	0.4921	0.01486000000000004
0.9900990099009901	0.013	0.9957508056093421	0.19718385776958638	0.04079072137849201	0.04783568453055794	0.007298858762825177	0.0034457928321262573	0.0030022354039879397	0.00014384344844105943	0.04603715557472828	0.9967235106677709	0.0019955779703055695	0.5737452232108301	0.25	0.9996018511231525	0.9831186105409776	0.00046790067088841317	0.8548358961914749	0.13967331385577464	0.13943040523014882	0.05594019117567019	0.5093468602207435	0.8376484798113836	0.4890503088181608	0.9927485702053542	0.19704001432114532	0.00029971397969725817	0.32543603527512877	0.2483091879357013	0.0016908120642986912	-0.0075092100472495815	0.3043864949685552
1.9801980198019802	0.013	0.9843443963457479	0.18416343704374058	0.04079485285370684	0.0904165218587334	0.014628960801931015	0.008312103851228934	0.007395092134420224	0.0003481232987657355	0.09835970808187201	0.9966540619508083	0.002054950590598358	0.5004918756400917	0.25	0.9945689145375557	0.9778059679284017	0.0024278816856949936	0.9700048629070231	0.029223919821976883	0.02712927441563781	0.13646332144689646	0.060898698274120394	0.7711331941802887	0.053570345964466276	0.9769493042113276	0.18381531374497484	0.0005688884180429746	0.2528251913687779	0.24766668427131375	0.0023333157286862527	-0.012228782729000076	0.3343127587311267
2.9702970297029703	0.013	0.9702902656988307	0.16543440621609382	0.04080411906215166	0.12881526446244354	0.00533557388614013	0.008146012676902873	0.007414007199228265	0.0003190385074750402	0.06128298719310192	0.996588669563993	0.0021273396453447774	0.40396555916745436	0.25	0.9908771703871376	0.9738112037841855	0.011090843322638587	0.9723626406580554	0.027225111164280082	0.01644282989058741	0.33301706131211434	0.006505195560135922	0.7057472538444136	0.0027520504739936866	0.9628762584996025	0.1651153677086188	0.000412966970199568	0.15789579670032478	0.24606976246712958	0.0039302375328704175	-0.012587751822335513	0.13975782752360558
3.9603960396039604	0.013	0.9555737314108289	0.14350571133748286	0.040817928374633126	0.16407063430479424	0.002911319677038326	0.005446395591503538	0.004984742878592576	0.00018870297682635866	0.032958957679640244	0.9965301755654293	0.0022077901500954056	0.30425601885394604	0.25	0.9903121720439608	0.9729933617639561	0.014964808675562007	0.9639562518805864	0.03562497423631805	0.020969324261033283	0.395790321220731	0.00801802945734264	0.6369035977744029	0.0034198862823901274	0.9505889885322363	0.1433170083606565	0.0002729497360846033	0.06396159936645632	0.24029441948748972	0.009705580512510276	-0.012581226116904487	0.06858470454295096
4.9504950495049505	0.013	0.9386579754554868	0.12067833116582316	0.04083662300873578	0.19604621681199336	0.0029828715747867037	0.004470421770811176	0.004085852487178787	0.00013212490228573567	0.028562113272798152	0.9964509080672138	0.002307136587339248	0.21575855384855838	0.25	0.9902603673781538	0.9726099122461661	0.015130925294065348	0.9600781354820015	0.03947693426991678	0.024661691633809733	0.3944256645533618	0.0261083892312404	0.572274261605665	0.015513823609582629	0.934572122968308	0.12054620626353743	0.00025244438134665315	0.010219746287407794	0.2055388075611506	0.04446119243884941	-0.012555069751918335	0.06609740117672142
5.9405940594059405	0.013	0.9185043661760818	0.09880062989286698	0.04086085655566499	0.22425768547476654	0.012064679356512918	0.005836732903179912	0.0052766034691275965	0.00014257588047682143	0.06036872892521761	0.9963398497152484	0.0024286896684257843	0.14562997884462175	0.25	0.9886658311680694	0.9705721057053327	0.004511491608122122	0.9690194739514955	0.030387191132826126	0.02620386689244111	0.21603938690267285	0.1419126431157583	0.5282805941598183	0.11644217757064476	0.9132277627069542	0.09865805401239015	0.00041755355357549385	0.002813576678569518	0.14281640216605224	0.10718359783394776	-0.012406665084321644	0.253573421964501
6.930693069306931	0.013	0.8896875574185275	0.07926017656455127	0.04089240046334601	0.24494443859221993	0.04543582946934252	0.0118405676797868	0.010731390027382909	0.00024062351131519532	0.13826920958181518	0.9961467645058956	0.0025987393490654108	0.0951879238816687	0.25	0.9772018516827324	0.9584036878331341	0.0012171836816734995	0.9821639760316265	0.016839171138021292	0.016033337552734894	0.07891026218885064	0.3490126543816485	0.521935260333547	0.297005579124335	0.8789561673911446	0.07901955305323607	0.0008685541410886954	0.001287923190658194	0.09390000069101051	0.1560999993089895	-0.012003147169647788	0.40425056667312803
7.920792079207921	0.013	0.8467707037280924	0.06302630645979083	0.04093529012650517	0.2531552190880761	0.09629635417529515	0.0202002850074098	0.0184510754573283	0.00034716853604702656	0.21517724162738552	0.995820507320875	0.002846312762759784	0.06210297747649939	0.25	0.9465825854924121	0.9266469733395307	0.0007714348959369448	0.9861867065062694	0.0124797778104643	0.012128227199555081	0.04983461070225201	0.5874099852390919	0.5305978414710107	0.4532272444572493	0.8283196282707641	0.06267913792374381	0.0014020410140344727	0.0007174526309336043	0.06138552484556579	0.18861447515443422	-0.011666484316733672	0.4376856114872837
8.910891089108912	0.013	0.7889587789149098	0.050431840893214834	0.040995336074381356	0.24705079199464697	0.15889560980604472	0.02982708965359039	0.027327075556998447	0.000444142683428488	0.2906089312486467	0.9952961999776814	0.0032079942220902043	0.042073175855223736	0.25	0.8935116875378684	0.8718570749236473	0.0006918301674390758	0.9864732652456059	0.012009151428876342	0.01173731034766906	0.04328984351737892	0.8179097195833046	0.5438110925926741	0.516395673397775	0.7616317033579114	0.049987698209786345	0.0020558714131634565	0.0004583818792522204	0.041614793975971516	0.2083852060240285	-0.011482416674482243	0.44470100505374477
