time	DFG	E1	E2	Cn	Gly	_3DG	FA	_1DG	AA	Man	Glu	MG	Mel	Fru
16.0	4.994935892424671	0.12239568136421058	0.3920650827201162	1.4329104922673903	3.390191891295827	0.07451615808268142	0.23262998916451477	0.044257229078397596	1.398315736885318	0.13299782999803136	0.2114035893225535	0.2142930217755131	0.10041145219516079	0.07745388824528755
17.0	4.814463313778598	0.11862954809893697	0.38122024873607774	1.4754011532602431	3.568064216456366	0.07569111464745801	0.2578161296232859	0.04307757328655295	1.5047908523831566	0.14140851843765426	0.22466395396476976	0.23742039056415878	0.11762267293000467	0.08263531139019327
18.0	4.6405114097022	0.11484765603415178	0.37009577515045716	1.5132363819538088	3.738351953626579	0.07647931780208354	0.2836674097989307	0.04185573648549673	1.6096093124481523	0.14954551875474315	0.2374750241325603	0.2611861025152821	0.1361932054865939	0.08766935473886028
19.0	4.4728445810588005	0.11108569969100185	0.3588375163014384	1.5466058104848686	3.901160171855072	0.07692317245930615	0.31010129739016123	0.04061038907436274	1.712636672708757	0.15740926419050125	0.2498379116761909	0.2855176369460309	0.15607203109366918	0.09255329078973498
20.0	4.311235741037499	0.10736997291331918	0.34755864467394443	1.5757033922332124	4.056634726877472	0.07706265588702861	0.3370394423228844	0.03935606114325602	1.8137730296982673	0.16500235772520466	0.26175719620117427	0.310345524984262	0.1772009144977468	0.09728611662347761
21.0	4.155466008132554	0.10371954696398251	0.33634628408270123	1.6007258538698916	4.204952375375964	0.07693499461897382	0.3644076593138864	0.03810398640266852	1.9129461148745195	0.17232899831840368	0.2732400045980593	0.33560340480189144	0.19951578544477852	0.10186816815421487
22.0	4.005324409651893	0.10014799081584407	0.32526690751293796	1.6218712616787814	4.346312684265243	0.07657449864163916	0.3921358828678371	0.036862782589317765	2.0101056873956518	0.17939453004918748	0.2842952878366497	0.3612280542154797	0.22294800775406162	0.10630080739441343
23.0	3.8606075946511096	0.0966647368143317	0.31437076564853544	1.6393376942340139	4.480931353890157	0.07601251161560385	0.4201581006141854	0.035639010199332355	2.105218937454018	0.18620508640398364	0.2949332504773492	0.3871594041162797	0.24742554899584485	0.1105861669806985
24.0	3.7211195586922927	0.09327606339301116	0.3036952414847829	1.6533220754070983	4.609035131088168	0.07527747811943106	0.4484122627820148	0.03443759649261669	2.1982670067580585	0.19276733723961326	0.3051649449790976	0.41334052882218736	0.27287400534172157	0.11472695810514552
25.0	3.5866713796816034	0.08998580712345476	0.2932674072165321	1.6640191251429937	4.7308578739398435	0.07439508067388341	0.47684017404465495	0.03326215903016608	2.289242335418593	0.1990883082007911	0.3150019822937926	0.4397176163799776	0.2992175320385393	0.11872632548763933
26.0	3.457080962288194	0.08679595429496832	0.28310618161425116	1.6716204685730514	4.846637260691824	0.07338839154237313	0.5053873769550024	0.03211527879965164	2.3781464184104313	0.20517523223053233	0.32445629396198405	0.4662399256393413	0.3263796411107356	0.12258772583082177
27.0	3.3321727906066982	0.08370713509477534	0.27322415825141216	1.676313853145526	4.9566120011989545	0.0722780322648564	0.5340030290568618	0.030998731210944878	2.464987899316112	0.2110354269718229	0.3335399357553637	0.492859732142127	0.3542839148481343	0.1263148255922812
28.0	3.21177768995136	0.08071898899306289	0.2636290272355008	1.6782824805614724	5.061019666986713	0.07108235262995863	0.562639772371922	0.029913665577964023	2.549781082393645	0.21667620648177133	0.3422649463824836	0.5195322620795961	0.3828546268333374	0.12991142263978664
29.0	3.0957325978847154	0.07783041543646872	0.2543246289775308	1.677704453298223	5.160095086872199	0.06981762357843355	0.5912535964153757	0.028860738472631604	2.6325448221440144	0.22210482345383994	0.3506432551505645	0.5462156151693445	0.41201727082905937	0.13338138950115547
30.0	2.983880343682504	0.07503976095835908	0.24531177846090205	1.6747523311310646	5.254069115084975	0.06849822604592781	0.6198036981702919	0.027840218246586796	2.713301645935849	0.2273284282117846	0.3586866165347486	0.572870679234155	0.4416990018132344	0.13672863001557017
31.0	2.87606943551507	0.07234497571015609	0.23658895564839544	1.6695927840084779	5.34316763246497	0.06713682578326831	0.6482523416238994	0.02685207244840744	2.7920770108480633	0.23235403561347337	0.3664065574307786	0.5994610390500137	0.47182900066138367	0.13995704373131396
32.0	2.7721538551323186	0.06974374043195683	0.22815287442332113	1.6623863270032162	5.427610756321485	0.06574453626237886	0.6765647176159031	0.025896039780322004	2.8688986828182594	0.23718849959931693	0.373814336665668	0.6259528807708428	0.5023387736908956	0.1430704973199689
33.0	2.671992860017834	0.067233558614259	0.21999892288437276	1.6532871283979755	5.5076122648949895	0.06433107347666892	0.7047088041901248	0.024971685906183164	2.9437962462650624	0.24183849680082659	0.3809209190386584	0.65231489264167	0.5331623935885212	0.14607280343387297
34.0	2.5754507928051096	0.06481182057151516	0.21212149662669147	1.6424428854132591	5.583379204348922	0.06290490155716817	0.732655228186673	0.024078445812795207	3.0168007221652178	0.24631051740733023	0.3877369610002497	0.6785181629498938	0.5642366856477388	0.14896770572883997
35.0	2.482396899115593	0.062475849608995083	0.20451425017086391	1.6299947732464006	5.655111646797293	0.06147336321563886	0.7603771298313958	0.02321565575582162	3.0879442685052796	0.2506108604981138	0.39427280348425064	0.7045360762973185	0.5955013543072318	0.15175886853043005
36.0	2.3927051477972894	0.0602229463360801	0.19717033591233515	1.6160774114157295	5.72300247458961	0.06004280527730679	0.7878500286959046	0.02238258361279187	3.1572598932347775	0.25474562977157234	0.40053846537283705	0.7303442099987137	0.6268990953646608	0.15444986718012405
37.0	2.3062540653960775	0.05805041102598868	0.1900825369303015	1.6008189369843178	5.7872373665805465	0.058618678489989515	0.8150516965763565	0.0215784457899966	3.224781274405571	0.2587207345822641	0.40654364545663263	0.7559202300515437	0.6583756200670609	0.15704418431967815
38.0	2.2229265567232215	0.05595558775220101	0.183243511026161	1.584340959365347	5.847994568210615	0.057205664548358195	0.8419620244379697	0.0208024382990235	3.290542468804673	0.2625418857036846	0.4122977159531538	0.7812437888560354	0.6898797762877762	0.15954519992715452
39.0	2.1426097623933122	0.05393585271192863	0.17664576029216733	1.5667587941941679	5.905445184602715	0.05580773541521432	0.8685629072114983	0.02005373298527896	3.3545778975260445	0.26621460455187457	0.41780973756705314	0.8062964215800823	0.7213634399998506	0.16195619670437794
40.0	2.0651949040078508	0.05198863097343143	0.17028174047982386	1.5481815637620422	5.959753211573015	0.05442823952197489	0.8948381261825489	0.019331491564387248	3.4169221928282285	0.2697442252776662	0.4230884631249129	0.8310614481984052	0.752781512965852	0.1642803574823722
41.0	1.9905771261949885	0.05011141477409623	0.1641439732652173	1.528712294388765	6.011075561134758	0.05306999099455841	0.9207732282072815	0.018634879947927487	3.4776100408361237	0.2731358965752171	0.4281423407602249	0.8555238731366352	0.7840919246309128	0.1665207625340096
42.0	1.9186553698752387	0.04830175138300809	0.15822500921034702	1.5084481769650993	6.059562375832003	0.05173530936011013	0.9463554262026985	0.01796306370724255	3.536676179085529	0.2763945903588427	0.4329795280678663	0.8796702929005835	0.8152554936993747	0.1686803949579152
43.0	1.8493322276376136	0.046557261227999275	0.1525175310915054	1.4874806868763173	6.105357075042174	0.05042609195606607	0.9715734915294717	0.01731522126362878	3.5941552528327136	0.27952510304869216	0.4376078944259708	0.9034888051038561	0.8462359050006795	0.17076213818588695
44.0	1.7825138069023672	0.04487563721171503	0.14701437308151638	1.4658957788793454	6.148596556330925	0.04914387126768817	0.9964176483747934	0.016690546461371154	3.650081755309169	0.28253206159259725	0.44203503090656615	0.9269689147738078	0.8769996264734482	0.17276877828591938
45.0	1.7181096095762818	0.04325464641381169	0.14170853844832731	1.4437741000833442	6.189411402901681	0.04788985229186548	1.020879485145299	0.016088250920101292	3.704489975717606	0.28541992814142786	0.44626825799534553	0.950101453359108	0.9075158026598695	0.1747030059385171
46.0	1.6560324092520915	0.04169212684412053	0.1365932009028983	1.4211912004866554	6.227926110587244	0.046664954145648654	1.044951862457917	0.015507564344895804	3.7574139628469263	0.2881930061626645	0.45031463562449386	0.9728784949538976	0.9377561524136159	0.1765674194446581
47.0	1.5961981255942164	0.040185990384260274	0.13166173238379136	1.3982177283846224	6.264259272947501	0.045469855456150995	1.0686288198547231	0.014947738162125326	3.8088874616167803	0.2908554450066144	0.4541809707266674	0.9952932725237947	0.9676948786902009	0.17836452623633006
48.0	1.5385257200521825	0.038734216157913164	0.12690768002099498	1.374919668411753	6.298523848630362	0.0443050143426427	1.091905501464714	0.014408042725860984	3.8589439079508714	0.2934112461416348	0.45787382743006144	1.0173401067298242	0.997308535138518	0.18009674686536573
49.0	1.48293708348235	0.037334852839546524	0.12232478661207326	1.3513585368104544	6.33082734839989	0.043170701647051404	1.1147780763004709	0.013887770015791043	3.907616378702131	0.2958642673262162	0.4613995339560949	1.0390143330002752	1.026575928666111	0.18176641661467347
50.0	1.4293569250093805	0.03598601610919391	0.11790698913904707	1.3275915960261415	6.361272062427543	0.0420670306548173	1.137243658300279	0.013386233570087688	3.954937563112872	0.29821822803600273	0.46476419152935006	1.0603122272101693	1.055478007314806	0.18337578838088017
51.0	1.3777126765508023	0.034685888018273825	0.11364842018277227	1.303672058834497	6.389955268182461	0.04099397365730728	1.1593002432430846	0.012902768761218177	4.00093973906508	0.3004767137077116	0.4679736813604097	1.0812309454653677	1.0839977470656617	0.18492703499123817
52.0	1.32793439332228	0.03343271459823808	0.10954340464205556	1.2796492882582402	6.416969442783419	0.03995138360847867	1.1809466411549443	0.01243673249002133	4.045654752444707	0.3026431806279639	0.4710336726710981	1.1017684603994327	1.1121200446539787	0.18642225190011577
53.0	1.2799546539507922	0.032224804400358485	0.1055864597386603	1.2555690009410279	6.442402474242539	0.038939015265961774	1.2021824083946913	0.011987503289625914	4.089113992781662	0.30472096058795956	0.4739496303445486	1.1219234970906544	1.139831607667621	0.18786345970043358
54.0	1.2337084751790666	0.03106052572923324	0.10177228634444929	1.2314734562786687	6.466337864798092	0.037956535883940684	1.2230077947579268	0.011554480321806946	4.131348384987971	0.30671326526763854	0.4767268221149943	1.1416954816250862	1.1671208479491302	0.1892526067829483
55.0	1.1891332230757754	0.029938304874526218	0.09809576586456561	1.2074016421551763	6.488854926767321	0.03700353977562805	1.2434236870075055	0.011137083074640543	4.172388373920828	0.3086231904999486	0.4793703255713378	1.1610844870188544	1.193977779417784	0.19059157175382713
56.0	1.1461685293867732	0.028856624477304	0.09455195684777337	1.1833894518089245	6.510028969427997	0.036079559985236515	1.263431557774703	0.010734751023453823	4.21226391194836	0.310453720279527	0.48188503474127237	1.1800911838998949	1.2203939198601248	0.19188216573913103
57.0	1.1047562061311709	0.027814021304020695	0.09113608907370412	1.1594698678326294	6.529931495181318	0.035184080133926855	1.2830334125527858	0.010346942973292445	4.251004447981921	0.3122077310058601	0.48427566705492553	1.198716789264405	1.2463621883097584	0.19312613488309865
58.0	1.0648401596378205	0.026809084317923018	0.08784355952107038	1.1356731413879217	6.548630390015596	0.03431654779634239	1.3022317360355267	0.00997313664102297	4.288638914437677	0.31388799567017933	0.48654677021918585	1.216963014948469	1.2718768065075627	0.1943251627489258
59.0	1.0263663461066161	0.025840454115142564	0.08466992819655439	1.1120268904792485	6.566190031307704	0.03347636629301192	1.321029481429018	0.009612828175014056	4.325195736297234	0.31549718590318404	0.48870272558405786	1.2348320545639815	1.2969332402739553	0.19548087168363482
60.0	0.9892826203156664	0.024906818634424645	0.08161091263810852	1.0885564143357966	6.582671616488696	0.032662940377122855	1.3394299493205541	0.009265531620353313	4.360702784842492	0.3170378795852522	0.4907477606287854	1.252326471197452	1.3215280319230773	0.19659482694850786
61.0	0.9535387966289062	0.02400691497016121	0.0786623812396119	1.0652845650784348	6.598133046415726	0.03187561841045369	1.3574368845562421	0.008930778011232873	4.395187444696198	0.31851255775531656	0.4926859438909929	1.2694492815913991	1.3456588607455673	0.19766853558097158
62.0	0.9190864168748379	0.02313952396095951	0.07582035193350195	1.042232241063197	6.612629427784272	0.031113774575255094	1.3750542733703375	0.00860811544954389	4.42867652111375	0.3199236159713535	0.49452120361711643	1.2862037697131792	1.369324279446402	0.19870345230961492
63.0	0.8858788467124467	0.02230347172189782	0.07308098276721013	1.0194181633756172	6.626212868767168	0.030376741042325284	1.3922864737468243	0.00829710781242008	4.46119632738098	0.32127335978650096	0.49625732032853764	1.302593602423303	1.3925238300312515	0.19970097768998088
64.0	0.8538710941987265	0.02149762601847933	0.07044056994390495	0.9968592759097098	6.638932884747545	0.0296638608365305	1.4091380663033815	0.007997334696455978	4.492772620194191	0.3225640134660814	0.49789794113818236	1.318622690607323	1.4152578250913197	0.2006624627830502
65.0	0.8230198064998518	0.020720895669047917	0.06789554241854226	0.9745707252502694	6.650836395705899	0.02897447045851695	1.4256138815854686	0.00770839073845668	4.52343062992313	0.3237977202889157	0.49944658024005173	1.334295212364691	1.437527359706635	0.20158920955849424
66.0	0.7932832118553764	0.019972229042665643	0.06544245679136262	0.9525659770961744	6.661967855702384	0.028307901511387297	1.4417189741818899	0.007429885031562234	4.5531950629652735	0.324976545427897	0.5009066236367598	1.3496155868327868	1.4593342466081876	0.20248247265694055
67.0	0.7646210232725189	0.019250612018921892	0.06307799281834245	0.9308570274064472	6.6723694735219805	0.027663496009699223	1.4574585592926508	0.007161440659708856	4.582090083879055	0.32610248060816	0.5022813367888194	1.3645884132278159	1.4806808983682136	0.20334346207796855
68.0	0.7369944388202555	0.018555067742965607	0.06079895161463249	0.9094543507424107	6.682081179287749	0.027040596012016895	1.47283803955689	0.006902694470566568	4.610139341592188	0.3271774441605378	0.5035738646999113	1.3792184952533426	1.5015703625343748	0.20417334327928344
69.0	0.7103660244622703	0.017884653743624572	0.05860224677765072	0.8883671875124173	6.6911409199913034	0.026438557136965458	1.4878629260229654	0.006653296077524442	4.637365948238233	0.3282032867964719	0.5047872413960245	1.393510763866123	1.5220061550251294	0.20497324064953742
70.0	0.684699736030221	0.017238462634573057	0.05648490625512567	0.8676034228288159	6.699584555965939	0.025856737798519703	1.5025388806856688	0.0064129080726055086	4.663792508726384	0.3291817904816978	0.5059243880782314	1.4074703175782577	1.54199233911412	0.20574423684498547
71.0	0.6599607923735901	0.016615618775009795	0.05444406257532705	0.847169897532476	6.707446181857042	0.025294514602226023	1.516871630824066	0.0061812049261787865	4.689441098059577	0.3301146747474936	0.506988123480057	1.4211023389010788	1.5615333444190096	0.20648737655875893
72.0	0.6361156984279066	0.016015278899296295	0.052476953391098584	0.8270722945823202	6.7147580292625415	0.024751269505559278	1.5308670114619907	0.005957873031253753	4.714333291329323	0.3310035955369267	0.5079811619742528	1.4344121340948979	1.5806340400191359	0.2072036659085256
73.0	0.613132154127655	0.015436629872816084	0.05058091527534572	0.8073153421068221	6.721550681633318	0.024226399660512668	1.5445309106955496	0.005742610015852217	4.738490153131368	0.33185014969534427	0.5089061209436078	1.4474050797380131	1.599299619090844	0.20789407509498806
74.0	0.5909790252454411	0.014878887898817438	0.04875338081842897	0.7879028472216916	6.727853122220189	0.02371931539797168	1.5578692667240435	0.005535124407141496	4.761932248484883	0.3326558764281	0.5097655231729575	1.4600866189512203	1.6175355838171028	0.20855953930733342
75.0	0.5696263182373976	0.014341297831650722	0.046991875885495214	0.7688377189952632	6.7336927713225725	0.023229437081331992	1.570888068550953	0.005335135311517688	4.784679655441785	0.33342225855870494	0.5105617989136815	1.4724622610764082	1.6353477367228635	0.20920095951845627
76.0	0.5490450993660182	0.01382313127175782	0.04529401419800172	0.750122142206635	6.739095672189824	0.02275620245359583	1.583593310606383	0.005142371815398783	4.806751958442005	0.3341507264923819	0.5112972923904368	1.4845375370843945	1.652742082974379	0.20981920484009364
77.0	0.5292075090922149	0.01332368679372966	0.04365749766577106	0.7317574910632572	6.744086419738226	0.02229906001713711	1.595991022585074	0.0049565730120883136	4.828168270693148	0.3348426575406435	0.5119742606912494	1.4963180280328878	1.6697248867100394	0.2104151121412284
78.0	0.5100866644309887	0.01284228756104996	0.042080108577479985	0.7137445515279718	6.7486883955025	0.021857474791665048	1.6080872144098495	0.004777487118197548	4.8489472265213855	0.3354993807295405	0.5125948816601006	1.5078093102501795	1.6863025439279633	0.21098948896668032
79.0	0.49165668407683066	0.012378281988055176	0.040559712158223196	0.696083405185238	6.752923664651103	0.02143092460963021	1.6198879095958159	0.004604871770205001	4.869107001444964	0.3361221755494392	0.5131612518451749	1.5190169881302498	1.7024816571257695	0.21154311275359752
80.0	0.47389259498907405	0.011931041310541695	0.03909424825525261	0.6787736383945706	6.756813199669296	0.02101890310610424	1.6313990966219767	0.004438493072799714	4.888665309185407	0.33671227659472086	0.5136753941133383	1.5299466451205392	1.7182689157758173	0.21207673367362964
81.0	0.45677034269712796	0.011499959919177941	0.037681732603262845	0.6618142711695396	6.760376820924284	0.020620917512178108	1.6426267498555676	0.0042781257477827375	4.907639416754771	0.33727087303432	0.5141392567818219	1.5406038642577258	1.7336711438561292	0.21259107429874002
82.0	0.4402667378594156	0.011084453995203686	0.03632025237779807	0.6452038556071323	6.763633309197868	0.020236489776997796	1.6535768084398461	0.00412355262876084	4.926046148987766	0.33779911125914874	0.514554717963303	1.5509942067011642	1.7486952465696979	0.21308683120878782
83.0	0.42435942249347236	0.010683960644377875	0.035007963316118974	0.6289405241110964	6.766600466920076	0.019865156453050665	1.664255167803078	0.003974564333093507	4.943901896138169	0.33829809655608994	0.5149235883132977	1.561123202826572	1.7633481866259373	0.2135646760114843
84.0	0.40902686067626765	0.010297937666023119	0.03374308881420694	0.6130219748689819	6.769295115283064	0.019506467039110166	1.6746676868949155	0.0038309591576413627	4.9612226252863305	0.3387688935669554	0.5152476117834747	1.5709963589714402	1.7776369975604216	0.21402525562980465
85.0	0.3942482750010282	0.009925861974533906	0.032523915028412474	0.597445592740207	6.771733230309263	0.019159986181848523	1.684820161046109	0.003692542527005804	4.978023883480322	0.3392125294245846	0.515528470769198	1.580619130077695	1.7915687176867454	0.21446919419039356
86.0	0.3800036614636333	0.009567229926114036	0.031348791675776234	0.5822083791721915	6.773929881772687	0.0188252907163138	1.694718342954471	0.0035591270789599597	4.994320811428315	0.33962999302974556	0.5157677849222042	1.589996940158565	1.805150435161773	0.21489709260176126
87.0	0.36627371584558377	0.009221555512062496	0.030216126273754525	0.5673070940101772	6.775899391946424	0.01850197177772829	1.7043679109618246	0.003430532014442823	5.010128146848435	0.34002223867848247	0.5159671171046896	1.5991351502237778	1.8183892104221595	0.21530953074713172
88.0	0.3530398520606073	0.008888370796216202	0.029124385581907542	0.5527381812595084	6.777655268602908	0.018189632960444475	1.7137744897309706	0.0033065832603152616	5.025460236092512	0.34039018516157366	0.516127971910976	1.608039078738267	1.831292122958345	0.2157070669375843
89.0	0.3402841403037461	0.008567224358567948	0.028072090420608514	0.538497880317604	6.779210333100745	0.017887890869508104	1.7229436270712521	0.0031871128801211988	5.040331040517089	0.3407347188224799	0.5162518006865844	1.6167139778658737	1.8438662118163165	0.21609023977468925
90.0	0.3279893054599639	0.00825768126686895	0.027057815659624194	0.524582200775182	6.780576703756846	0.017596374551655705	1.7318808021928134	0.003071959074311055	5.054754145233316	0.34105669363288527	0.5163400016523183	1.625165041574128	1.8561184938566813	0.21645956819120205
91.0	0.31613869838914677	0.007959322352139217	0.026080187843359373	0.510986957545324	6.781765843636803	0.01731472526525949	1.740591420299357	0.0029609659105532095	5.068742767270829	0.34135693261290295	0.5163939222352493	1.6333973998439528	1.8680559477785348	0.2168155523139911
92.0	0.30471626334727414	0.007671743380017315	0.025137882436500326	0.49770781516578505	6.782788617982721	0.017042596240400883	1.7490808051280118	0.0028539830101755558	5.082309763583355	0.34163622944417826	0.5164148617162431	1.6414161107793594	1.87968549285347	0.21715867444664208
93.0	0.29370653718099865	0.00739455504281575	0.024229623809119635	0.4847402640653161	6.783655278059869	0.016779652166343282	1.757354206589358	0.0027508655471361054	5.095467638897642	0.34189534850638925	0.5164040712899712	1.6492261681201694	1.8910140059071803	0.2174893990905943
94.0	0.28309460004633336	0.0071273817119542225	0.023354181184776363	0.47207969786868065	6.784375555152764	0.016525569222991816	1.7654167860433203	0.0026514737881623454	5.108228554353741	0.34213502731576095	0.5163627580672197	1.6568324859591121	1.9020482819041558	0.21780817442471034
95.0	0.2728660880952115	0.006869861751264866	0.022510369584301436	0.45972136569876787	6.784958616951817	0.016280034282635567	1.7732736291563165	0.002555673198597104	5.120604334269507	0.34235597589943195	0.5162920840479457	1.6642399115589526	1.9127950636173887	0.2181154319302785
96.0	0.26300714016299037	0.006621646187797426	0.021697045553614454	0.44766045432861534	6.785413167974106	0.016042745065202455	1.7809297301893632	0.002463333958969221	5.132606475615205	0.3425588794279358	0.5161931704421412	1.6714532090656318	1.9232610001214754	0.21841158798501653
97.0	0.2535044084819835	0.0063823989683637165	0.020913107954349676	0.4358920477046631	6.785747412728949	0.015813409500706	1.7883900030001088	0.0023743310535625996	5.144246153885169	0.3427443976890312	0.5160670968060744	1.678477070484428	1.9334526718663374	0.2186970435467728
98.0	0.24434502047759718	0.006151796003625864	0.020157494841922044	0.4244111781434841	6.7859691222964935	0.01559174553624485	1.7956592723154712	0.002288543916356272	5.155534232412851	0.3429131669750629	0.5159149041400992	1.685316106469746	1.943376566380345	0.2189721852993804
99.0	0.23551656977400398	0.005929524941970287	0.019429182735684326	0.4132128245084649	6.786085640360527	0.01537748085421606	1.8027422761525018	0.0022058563483176087	5.166481268978991	0.34306580052759206	0.5157375956184252	1.6919748485773913	1.953039082187798	0.21923738592211975
100.0	0.2270071025606195	0.005715284825578556	0.018727185495409356	0.40229191839652073	6.786103898573126	0.015170352560761192	1.8096436666239495	0.0021261563898602757	5.17709752300939	0.3432028892116786	0.5155361376958096	1.6984577498413238	1.9624465285452506	0.21949300449918951
