time	cG	cG_m	cL	cL_m	cLm	cNI	cNI_m	cP	cP7	cP7_m	cP9	cP9_m	cT	cT_m	cTm	cY	cY_m	cZG	cZTL
0.0	0.0238	0.119	0.416	1.0	0.054	0.044	0.0065	0.825	0.019	0.075	0.056	0.35	0.393	0.25	0.24	0.1	0.093	0.0774	0.323
0.9900990099009901	0.00863240617692809	0.3599987796686562	0.590857383850489	0.7588980484806509	0.10485194896801746	0.034407311803347516	0.009780139137897026	0.3715373435897449	0.05739881757572383	0.20887220571820092	0.46295056230576503	0.9886071139329126	0.3682963375069485	0.19978811441943126	0.2153530980281203	0.13671132793255508	0.2044419598739037	0.12926710299701044	0.31687225275036607
1.9801980198019802	0.008677222630588953	0.3531248759713568	0.6265053672093744	0.4579815853277969	0.15679499311953163	0.03143565164212916	0.03315615227456072	0.13915582359294423	0.1579485890946354	0.4701547235021137	0.8759090679064043	0.7796023364444412	0.33939559003651226	0.15962440008503218	0.19016834665222743	0.17350072989723606	0.1679637063363414	0.1801935731063715	0.3094902463093265
2.9702970297029703	0.0076954400512421	0.3168601463463463	0.5717744993613825	0.27253503999201645	0.19810924477484126	0.04491067907755054	0.11620649428423821	0.051717961030060725	0.32470963396305674	0.7297148359272033	0.9958961547755992	0.4561113790258636	0.30512755502980404	0.13086848365360837	0.16798209707449763	0.1820348316452984	0.12072132002689664	0.2157471087820264	0.31162810778519984
3.9603960396039604	0.007805703887009055	0.33034541499457976	0.4824446401398836	0.1621501592983176	0.2248522515495053	0.09403091334991921	0.2806276405570134	0.019215553123317016	0.5230578759615949	0.9126723953771156	0.924508286404566	0.24517188476496002	0.270157961179044	0.11241088000016886	0.14744739274903684	0.17737034346053818	0.11061050983995266	0.24139275275745006	0.31405843955420254
4.9504950495049505	0.009442063582015143	0.3998751024398359	0.39061264370342724	0.09674566239192746	0.234724683623794	0.1892317691905466	0.4849719816332316	0.007139349722072238	0.7149955394605244	1.00351302170502	0.7804582659518128	0.1336969708947221	0.2378611464845437	0.10343945380775318	0.1279451293937317	0.1794516314548837	0.14941971018118286	0.2697658868545196	0.3094843616605536
5.9405940594059405	0.01254841925964225	0.5125727813727566	0.3117043441910948	0.05798963671146686	0.22825886884423752	0.3218746475329796	0.675863752277648	0.002652553457456508	0.8708269772779195	1.004574326287986	0.6288624352764948	0.07870445503086872	0.21024669675817473	0.10398629331759672	0.10955524275376256	0.20722085695634335	0.24883143135747474	0.31056363993731534	0.2963375853275908
6.930693069306931	0.01693116451824304	0.6469920872576632	0.24926949003803464	0.035007192694301414	0.2099046793486733	0.4730664462473766	0.8260417488003319	0.0009855296845790382	0.9720564058875816	0.9325373760669278	0.4951162890657071	0.05020476112242975	0.1887274387278023	0.11647732647452373	0.0927388692713337	0.278844539809422	0.4167177610955664	0.36820533987939885	0.27651224716915124
7.920792079207921	0.022236628502077475	0.7792542122417193	0.20094450735340824	0.021379227508861225	0.1855775754825822	0.6241890597779711	0.929873670812718	0.00036616856135887946	1.0130221386116514	0.8154635798802534	0.3847808148232976	0.03308113514698978	0.17557880726899888	0.15112444696990285	0.07807335068667778	0.40714279006818405	0.6393609592883407	0.44173238715254626	0.253559825383139
8.910891089108912	0.027739658069219873	0.8844707205826945	0.16326285101596588	0.013311651366323451	0.15988005169278682	0.761494233407397	0.9914046073561601	0.00013630264887654067	0.9995955408522794	0.6821300565591758	0.2960584157366903	0.021257705216842004	0.17639175222279072	0.23127849388519037	0.066277824179939	0.5888139827902301	0.861036235958687	0.5257970880990267	0.23149505919219265
