time	cCOP1c	cCOP1d	cCOP1n	cE3	cE3_m	cE3n	cE4	cE4_m	cEC	cEG	cG	cG_m	cL	cLUX	cLUX_m	cL_m	cLm	cNI	cNI_m	cP	cP7	cP7_m	cP9	cP9_m	cT	cT_m	cZG	cZTL	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51
0.0	0.3269	0.2566	0.65	0.1503	0.2991	0.0286	0.207	0.1012	0.0709	0.0041	0.0196	0.1017	0.506	0.576	0.1012	1.0151	0.0788	0.0697	0.0731	0.956	0.1167	0.4016	0.0238	0.0658	0.0435	0.0977	0.0755	0.2505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.3268700183456177	0.7942530009394068	0.02283756160847797	0.11208140534773114	0.2220058223046381	0.028322650765049102	0.16566798996529425	0.08692001431568586	0.026512273774395505	0.007701558428007942	0.05071662349624568	0.30079599405477686	0.7978706474389982	0.48805334799016137	0.08692001431568586	1.2192410693458895	0.11314390628794897	0.08360443434952018	0.1290506846887737	0.3615292380265044	0.33462662097858514	0.5669412682414954	0.4083661052387946	1.0384062964320766	0.05566574133024275	0.0776468184284036	0.0984594018037952	0.21943199995780732	-0.8418180726653407	0.6376770033194498	-0.4740068646634258	0.18213621722442866	-0.05308593083155388	0.01874202454360493	-0.0003300507179361916	0.5948008126914317	-1.7087928822211176	0.73618658578904	-0.44171195147342385	0.0571458462346298	-0.35441237944664045	0.18907111120514464	-0.3781422224102893	0.16021560143170424	-0.10317060571527223	0.047219921026498406	-0.0509975147086183	0.03709308035909811	-0.005850000252927037	0.025903181824523367	-0.0483526060724436	0.03618686474220083	-0.04105289835883853	0.055332884043152473	-0.03412194515994402	0.07545395519464965	-0.05193604360816677	0.1290302213035287	-0.15999747441637566	0.046943384872912754	0.12802600060212718	-0.04105289835883853	0.055332884043152473	-0.07377717872420332	0.16172383073404226	-0.2277227722772277	0.03398920113589088	0.02058500923389393	0.2626879810139416	-1.2057960916200767	1.0067000975653002	-0.15100501463479513	0.06668584065567572	-0.1386138613861385	0.1400033437740128	0.006719115850523134	0.019922474400547473	-0.004108580737133834	0.04849630696273843
1.9801980198019802	0.32772065720837246	0.7220584965978066	0.050241452381936266	0.08041110308711023	0.15769560983380074	0.021456431493484907	0.13932515599338213	0.08594513081581284	0.009543366810482703	0.005549299565291836	0.04302225745783864	0.22259407624388616	0.9804119228892136	0.41912413121158826	0.08594513081581284	0.9300291946872211	0.15512467692320378	0.13231532299514237	0.25808652791250475	0.13432253815837386	0.560711338612205	0.7856767901326177	0.7822248778846139	0.8231396772792333	0.05622803692180437	0.0634461908446826	0.12277557867213214	0.20099543672563602	-1.13285700269125	1.2179278080040277	-0.9038222755408906	0.42941035265167804	-0.12162320205094744	0.045298525127743655	-0.0003300507179361916	0.8220075125595622	-2.4422388516753393	1.684899174396106	-1.0109395046376628	0.2525146267530498	-0.8408065034944026	0.4567297133617841	-0.9134594267235682	0.4694480881113636	-0.3250702374729099	0.14008370956040483	-0.15129040632523735	0.08867508333009477	-0.012462213552681008	0.046716022707998295	-0.08720324238826346	0.07447520546645901	-0.09076363407065119	0.1060185032548381	-0.06537807700715018	0.1330529210137679	-0.08073663896816202	0.22214102913436118	-0.275454876126608	0.08086328585469374	0.2266701375126143	-0.09076363407065119	0.10601850325483808	-0.14135800433978424	0.2982338731281968	-0.4554455445544561	0.06639950590938704	0.03449878321970274	0.48802664923725175	-1.9760042794714892	1.855110203227603	-0.27826653048414063	0.1470620449586764	-0.27722772277227703	0.2639039761577203	0.015552731216788447	0.043504618613413024	-0.006410505378464545	0.06776713856798194
2.9702970297029703	0.32814600976194297	0.6407857855610173	0.09540180732248046	0.05823525791084792	0.11451451798513644	0.015889482819564885	0.125537939005568	0.09663122968618496	0.004109250031467615	0.003963017712922746	0.044786561700449146	0.2477062654708322	1.0139301501555271	0.37236917406269543	0.09663122968618496	0.6262699849000456	0.19359154221629965	0.23053294924903878	0.44374102597113846	0.049906183155212294	0.7919998715746331	0.9746438962462948	0.9102135033183043	0.5449044336690769	0.052261183716986424	0.05449062096599909	0.140639520054707	0.194127746506985	-1.2424626880429024	1.631292703142855	-1.2100184941622443	0.7020883440067185	-0.1947217229702984	0.0799301807539987	-0.0003300507179361916	0.9064238675627239	-2.8332431759587022	2.3541387422896243	-1.4124832453737748	0.5260697420554711	-1.380109227968153	0.8070653317218585	-1.614130663443717	0.9388307918690841	-0.6828802566850051	0.3122392307138662	-0.3372183691709757	0.17638541992193657	-0.020902020779771966	0.06411139981377274	-0.11967461298570915	0.11091342926872261	-0.15515542559966858	0.15972419591348352	-0.09849658747998147	0.1799586484744132	-0.10411184867441645	0.28869733068928	-0.3579846900547074	0.10542302894607904	0.29846627669849785	-0.15515542559966858	0.15972419591348352	-0.21296559455131142	0.41659642048861684	-0.683168316831686	0.0988705658699096	0.06276399710476008	0.6907001512115758	-2.7689430161527744	2.622936750681941	-0.3934405126022911	0.21825082813176272	-0.41584158415841604	0.3810813585610691	0.025992959035655055	0.059007625966794625	-0.007794262505304292	0.07458501247383682
3.9603960396039604	0.32835870260139083	0.5507950894666578	0.15417307423637538	0.04206928989529365	0.08909508419162462	0.010307830014850937	0.12316378841157685	0.11878755987664641	0.0018017184226435188	0.0037460248622248147	0.06210403465095949	0.3505633178502482	0.9466376474833544	0.34939160639566125	0.11878755987664642	0.3990673443070173	0.22432455451038605	0.3738909465937391	0.645780139915826	0.018542138601157616	0.9975952420818285	1.1063072037964439	0.891627190062709	0.37995630349994086	0.04776499966998002	0.050287848676125006	0.16208789180596	0.18615440165170558	-1.2856594653751272	1.9016921210681084	-1.4103143592920624	0.9696767118087087	-0.2669778037524606	0.12145324924207428	-0.0003300507179361916	0.937787912116778	-3.1170644560617577	2.802908152561816	-1.68174489153709	0.8139177014743818	-1.9257600985395753	1.2210528947431334	-2.4421057894862668	1.5612105474044369	-1.154765008899626	0.582084868983799	-0.6286516585025033	0.32446071190876374	-0.032142369181451386	0.07955452050532627	-0.14850177160994238	0.1442367719399623	-0.24065894436428295	0.2230713844876364	-0.13756068710070907	0.22139689868913198	-0.12844520581115781	0.3384501216195331	-0.41967815080822146	0.12318632848399268	0.3519506823731661	-0.24065894436428295	0.22307138448763641	-0.29742851265018205	0.5240369062545215	-0.9108910891089158	0.13137200578959252	0.11189561023269738	0.867796606782201	-3.8575593473940173	3.608696029543767	-0.5413044044315652	0.30321902285091745	-0.5544554455445554	0.49428371700407897	0.037929435082810825	0.07141799517869286	-0.008654850568437492	0.0777531321457941
4.9504950495049505	0.3284650573031172	0.46099025603038485	0.21561866442315838	0.03127996930190001	0.07772539232751578	0.0060333209831918855	0.132541525011731	0.1561988595708753	0.0007022345158460495	0.0041624595205702365	0.0970159814043206	0.5304252880122805	0.8282283598287281	0.3529772646228776	0.15619885957087523	0.24748392728966395	0.2456446716180633	0.543229888785695	0.8296572619723992	0.006889144433949117	1.157889993074187	1.1834010078089814	0.8193119149815843	0.3015041465614952	0.04505728338006467	0.051128460246856675	0.19498316678361377	0.17125696314924893	-1.303961283367904	2.0715773560782376	-1.5361552741143805	1.2139269142856526	-0.3349934170670356	0.16814874544897188	-0.0003300507179361916	0.9494409062839866	-3.370831901107608	3.135127754546111	-1.8810766527276674	1.085564737746083	-2.4579264467169324	1.676125438907955	-3.35225087781591	2.3110608847417216	-1.705080547799508	0.9485232858271081	-1.0244051486932766	0.5508752599075812	-0.0479112825698095	0.09448282232295276	-0.1763679350028451	0.1748106516227804	-0.3588716686801661	0.30387280910929076	-0.18738823228406254	0.26184670727233134	-0.157844007259807	0.3792186149322911	-0.47023108251604134	0.13615113130062692	0.39131916330927735	-0.3588716686801661	0.3038728091092907	-0.4051637454790544	0.6281864808561772	-1.1386138613861407	0.16388863687180663	0.1852287735564784	1.0179224732011947	-5.499066479416312	5.0703411914040295	-0.7605511787106043	0.4273293300144546	-0.693069306930694	0.6008539741106593	0.051975202887170883	0.08428503810047454	-0.009203930279218937	0.07940169576337307
5.9405940594059405	0.3285182387949733	0.381074116573573	0.26952252144657324	0.02530330225952265	0.07836888786812644	0.003576357353373179	0.1555474552634649	0.21398903253633977	0.00028409349493085744	0.005021220790623524	0.15108666396179607	0.7760734474770921	0.6940057848059199	0.38842830148785856	0.21398903253633972	0.15162188497793838	0.2567210419236057	0.7162193837269557	0.978016075551764	0.0025595922159851185	1.267058142856086	1.2146171338114788	0.7395799139792677	0.265252251438749	0.04565336911148676	0.05793747692519585	0.24355766677108573	0.14868651365000127	-1.31276489826038	2.1762430132824395	-1.6136853905619382	1.4256796057560182	-0.39598187978185445	0.2180608378582483	-0.0003300507179361916	0.9537704585019505	-3.6131031595505276	3.4136509081117774	-2.0481905448670665	1.332410630887799	-2.9653642095809927	2.152347075769518	-4.304694151539036	3.1543360086829484	-2.3025131147771876	1.3975970392254238	-1.5094048023634576	0.8628854186365009	-0.07075355224737952	0.11051607532218356	-0.20629667393474257	0.20414330482325577	-0.5254710057247433	0.41268197318840355	-0.2544872167995155	0.30593976153605046	-0.19664778544548225	0.41737889757735586	-0.5175498329959215	0.1461397750497894	0.42095731273669695	-0.5254710057247433	0.41268197318840344	-0.5502426309178714	0.737814329430013	-1.36633663366337	0.19641286412685985	0.2816595165692998	1.1426493761520906	-7.928041000478467	7.253667553001374	-1.0880501329502061	0.618794873272762	-0.8316831683168334	0.6962011445477211	0.06923784334802432	0.09955186480591514	-0.00959563804797145	0.08021154455304075
6.930693069306931	0.328544831611886	0.3160484366095766	0.3111608032005686	0.023323349902860994	0.09063611473154408	0.0024190480750627846	0.19560877748393946	0.2985362578760117	0.0001812306309974278	0.006561585935817644	0.22355915436231275	1.0764871859139349	0.5652392125100738	0.4636017727772375	0.2985362578760117	0.09270582570993073	0.257365341773493	0.8750674373144014	1.0861333748835367	0.0009509907047269932	1.327183901675092	1.2083231837625366	0.6677561649978061	0.24376228896055865	0.05087201986755932	0.0725199358466371	0.3061558556291145	0.12243294368472292	-1.3178650119307995	2.2402591862208667	-1.6611047779237362	1.601865565413662	-0.44769502176537385	0.26912967999188014	-0.0003300507179361916	0.9553790600132089	-3.843036342052177	3.6650740530916175	-2.199044431854972	1.5550882668571646	-3.439978510347747	2.6332553265852146	-5.266510653170429	4.056026751495334	-2.9232181491269844	1.9101847742434483	-2.062999556182925	1.2576321188685218	-0.1044858530574812	0.12966591721084397	-0.24204304546024194	0.23467102559268266	-0.7607393508187026	0.5634030929426909	-0.3474319073146595	0.3588231298307197	-0.2502603029417363	0.4587241882101923	-0.5688179933806387	0.15473563194996837	0.44561119119481984	-0.7607393508187026	0.5634030929426905	-0.7512041239235877	0.8636023511463505	-1.5940594059405995	0.22894088976404803	0.39707057310657506	1.2457938716479462	-11.33097726448922	10.356190078575285	-1.553428511786293	0.9062524860172556	-0.9702970297029729	0.7767759868694497	0.09093224351968479	0.11916718632210833	-0.009947879798477987	0.08066664916748068
7.920792079207921	0.32855812905591947	0.2661718481216819	0.34066092565764283	0.024229972851540053	0.11506304223909393	0.0018947070637885441	0.25775612228454636	0.4172509085675886	0.00019174025933541691	0.009294580008150826	0.3142327998829101	1.4286218337085579	0.45262584796345057	0.5892484537655134	0.4172509085675886	0.05708996222416727	0.24836017682553807	1.0084919649429291	1.1552524438279999	0.00035333101681963555	1.3435350513405435	1.17109485748581	0.6055666360924381	0.22517456742476705	0.06239693943551686	0.09804920960903946	0.37730948941583287	0.09766371476796222	-1.3214884288678037	2.279498466643634	-1.6901709115702308	1.74354506360678	-0.4889082291196162	0.31934805229407737	-0.0003300507179361916	0.9559767197011163	-4.056607985966322	3.8972334185415565	-2.338340051124935	1.7565734150324963	-3.874852799037355	3.1053579415515493	-6.210715883103099	4.983880831762552	-3.5486849905771933	2.4665325467491948	-2.6638551504891317	1.7250631855462009	-0.15502589907257025	0.1546766894635307	-0.2887298203319239	0.26983288089640706	-1.090221606520818	0.7741706979532285	-0.47740526373782444	0.42664914145327765	-0.3250889509103597	0.5091259086712657	-0.6313161267523698	0.16317473948748043	0.4692759362816874	-1.090221606520818	0.7741706979532281	-1.0322275972709716	1.0189791435054585	-1.821782178217829	0.2614708147402189	0.5265117121791024	1.3319087484632641	-15.887696084222375	14.560774250513814	-2.1841161375770723	1.3180693575338114	-1.1089108910891123	0.8419739672286705	0.11796371967664566	0.14644619105972168	-0.010361912439485851	0.08107017218015053
8.910891089108912	0.3285647782957644	0.22921241327234682	0.3604161377687022	0.02699166118659154	0.1518436369240306	0.0016487160414499636	0.34768284824574736	0.5734522651057844	0.0002677680911836625	0.013607916569728295	0.41738636382148764	1.7989065659889538	0.35964393172913073	0.7773367496001224	0.5734522651057843	0.035787310833866874	0.23164281029967884	1.1106620108037624	1.1884857131444067	0.0001312765801862747	1.3219879140483473	1.1080099611413106	0.5504866274000693	0.2050467624719144	0.08264402597392144	0.13893427427785618	0.4511840036209457	0.07777336002116136	-1.3245243637580824	2.303837052924213	-1.7081994940002896	1.854555562271159	-0.519822107493159	0.3669792971934793	-0.0003300507179361916	0.9561987741377498	-4.249667370218639	4.1104206077467245	-2.466252364648035	1.9395657372479653	-4.263853932131412	3.5574439709901076	-7.114887941980215	5.909600027931867	-4.163463243562177	3.048077530417772	-3.2919237328511954	2.2509617220474296	-0.2306663398656973	0.18943206558784087	-0.3536065224306363	0.314462496456715	-1.5388935078714303	1.066641242765645	-0.6577620997054817	0.5170792514597338	-0.42744021636595503	0.574696579441924	-0.7126237585079862	0.17229559906799857	0.4945843746889251	-1.5388935078714303	1.0666412427656446	-1.4221883236875277	1.2208515740874057	-2.0495049504950584	0.29400168945984523	0.6656135827390853	1.4051963489593151	-21.693542511673208	19.99633594568425	-2.999450391852639	1.8792018303891567	-1.2475247524752517	0.8937926023351161	0.1507747864980276	0.18649549095329201	-0.010952859321751862	0.0815850912305683
