time	l	m	n
0.0	0.0999999999999994	0.899999999999994	0.899999999999994
0.9900990099009901	0.05623298272008745	0.6124279853982154	0.7263941258592872
1.9801980198019802	0.06473184647765597	0.5377328508583051	0.6367982466884803
2.9702970297029703	0.0689122918034403	0.5100817474186716	0.582899939313153
3.9603960396039604	0.0702226303326455	0.5039959683333421	0.546536174278314
4.9504950495049505	0.06979396927031069	0.5091902519161653	0.5194068493317828
5.9405940594059405	0.06839447277992798	0.5207587207713704	0.4973255494458525
6.930693069306931	0.06651024102261374	0.5360447066113992	0.4780516160134828
7.920792079207921	0.06443342549669796	0.5534789249118068	0.4603546656418873
8.910891089108912	0.062331041813674715	0.5720858336778112	0.44356079015981276
9.900990099009901	0.06029291449222026	0.5912439483698266	0.42731150615145386
10.89108910891089	0.06197813231434325	0.568109675213847	0.4148507963091311
11.881188118811881	0.06383793760934452	0.5526790315863799	0.4080834011237087
12.871287128712872	0.0649886811102534	0.5435749868547884	0.40444242771012817
13.861386138613861	0.06571672201771775	0.5379583178096551	0.40258659668149055
14.85148514851485	0.0661947898416185	0.5343100977558253	0.4017724832504201
15.841584158415841	0.06652610206740178	0.5317848423705922	0.4015771448795841
16.831683168316832	0.06677216341643495	0.5299001783646786	0.40175619630205356
17.821782178217823	0.06696960542463042	0.5283765353305135	0.40216719064135137
18.81188118811881	0.06714027441172074	0.5270501373559361	0.40272677266381757
19.801980198019802	0.06729724276599691	0.5258242240619172	0.4033861726183841
20.792079207920793	0.06744838187549233	0.524641135603851	0.4041169911836911
21.78217821782178	0.06759848328463097	0.5234661314936954	0.4049028819504808
22.77227722772277	0.06775051781162639	0.5222779340322269	0.40573465764718836
23.762376237623762	0.06790638286739985	0.5210631756549827	0.4066074024363929
24.752475247524753	0.06806734671506126	0.5198131248569117	0.40751876334934906
25.742574257425744	0.06823431282026939	0.518521751770625	0.40846793903310563
26.73267326732673	0.06840797757461596	0.5171845823729142	0.40945508118126045
27.722772277227723	0.06858892494333889	0.5157980169814607	0.4104809402154415
28.712871287128714	0.06877768348178508	0.5143589249561437	0.41154665711142135
29.7029702970297	0.06897476139946401	0.5128644001458856	0.4126536409201844
30.693069306930692	0.06918066848914367	0.5113116128800471	0.4138034981929292
31.683168316831683	0.0693959304184139	0.5096977183069075	0.41499799316125385
32.67326732673267	0.06962109864230981	0.5080197977025689	0.4162390262825236
33.663366336633665	0.06985675776243348	0.5062748195496563	0.41752862418284203
34.65346534653465	0.07010353161830662	0.5044596118392909	0.41886893648554996
35.64356435643565	0.07036208878838475	0.5025708399822791	0.42026223658340217
36.633663366336634	0.07063314795256329	0.5006049887535635	0.42171092549239914
