time	R1	P1	P1_prime	R2	P2	P2_prime	P3_prime	P4_prime
0.0	0.01	0.1	0.1	0.1	1.0	1.0	0.1	0.1
0.9900990099009901	0.007922476963877198	0.0838670632973268	0.3245152416837901	0.07922476963877197	0.8386706329732678	1.3242462566926867	0.39898484295282305	0.06929791491702138
1.9801980198019802	0.006276564124195197	0.07016359726672941	0.4206564714676779	0.0627656412419519	0.7016359726672939	1.513655145993983	0.6743484814057552	0.04810146991742882
2.9702970297029703	0.004972593468531851	0.05856806415169023	0.4587926734327921	0.049725934685318426	0.5856806415169024	1.614913803671448	0.8746842611120405	0.03362694381019529
3.9603960396039604	0.003939525720467716	0.04878933593459226	0.43432795018432646	0.03939525720467709	0.4878933593459223	1.659841815200037	1.0157879273651005	0.023620835923113842
4.9504950495049505	0.0031210801768533423	0.04056760555235714	0.37331386178319603	0.031210801768533355	0.405676055523571	1.6698525250651308	1.1141688762710975	0.016493339114335537
5.9405940594059405	0.0024726685803879954	0.03367367279262285	0.30714444255085976	0.024726685803879895	0.3367367279262281	1.6590176304667683	1.1822968647769507	0.011455490257193132
6.930693069306931	0.001958965986781965	0.027907227797651778	0.24933467742162485	0.019589659867819603	0.2790722779765176	1.636590849855957	1.229089991141434	0.007942285486369926
7.920792079207921	0.0015519862903603512	0.02309456901860377	0.20303126103470628	0.01551986290360347	0.23094569018603767	1.6085770541305293	1.2608232518473526	0.005504189162752304
8.910891089108912	0.0012295575633883464	0.019086056300056543	0.16760605755202942	0.012295575633883424	0.1908605630005653	1.5787644372787888	1.2818888180678658	0.003814181322281208
9.900990099009901	0.0009741141474759528	0.015753500917165066	0.14136480734750725	0.009741141474759492	0.15753500917165053	1.5494513543392905	1.295363130820289	0.0026430195366279738
10.89108910891089	0.0007717396895868651	0.012987623296884932	0.12251134825814144	0.007717396895868625	0.12987623296884918	1.5219502198144623	1.3034139318793871	0.0018314588801699335
11.881188118811881	0.0006114089917211348	0.010695658631710386	0.10945341607887815	0.006114089917211328	0.10695658631710372	1.4969319532193095	1.3075858551390642	0.001269092642720623
12.871287128712872	0.0004843873666092527	0.008799155199429079	0.10086845336041114	0.00484387366609251	0.08799155199429065	1.4746593750697992	1.3089967123544515	0.0008794057128561947
13.861386138613861	0.0003837547763526293	0.007231985881241198	0.09568752367299836	0.00383754776352628	0.07231985881241185	1.4551439941010529	1.308469561681524	0.0006093757538690709
14.85148514851485	0.000304028838310569	0.005938577116692488	0.0930570131675119	0.00304028838310568	0.059385771166924776	1.4382501992200447	1.3066198710585537	0.00042226108516166857
15.841584158415841	0.00024086614740607257	0.0048723489719811365	0.09229954094189537	0.002408661474060718	0.048723489719811275	1.4237635189446665	1.3039124235981105	0.0002926018092852004
16.831683168316832	0.0001908256509084463	0.003994353625602548	0.09288047891968551	0.0019082565090844576	0.03994353625602542	1.4114344646903423	1.300698699716908	0.00020275570830526383
17.821782178217823	0.00015118118272753163	0.003272096010832134	0.09438086786029475	0.001511811827275312	0.03272096010832128	1.4010059075773176	1.297242217709699	0.00014049777280514706
18.81188118811881	0.00011977294580072033	0.002678518784681475	0.09647574701638212	0.0011977294580071997	0.0267851878468147	1.3922294554343049	1.293736709106393	9.735682547859272e-05
19.801980198019802	9.488984241774817e-05	0.002191133468458357	0.09891664361423504	0.0009488984241774788	0.021911334684583523	1.3848745769395214	1.2903200687783536	6.746279918634027e-05
20.792079207920793	7.517626063269191e-05	0.001791280324010339	0.10151719175446947	0.0007517626063269168	0.017912803240103352	1.3787330220040472	1.2870856974768725	4.674811334754949e-05
21.78217821782178	5.955822050352503e-05	0.0014635004419229602	0.10414114784059536	0.0005955822050352486	0.014635004419229571	1.373620271047973	1.2840920462542311	3.23941853314105e-05
22.77227722772277	4.71848639845212e-05	0.0011950050021840009	0.10669231932959376	0.00047184863984521086	0.011950050021839985	1.369375171526958	1.2813707267330696	2.2447906442326076e-05
23.762376237623762	3.73821005780157e-05	0.0009752281301450263	0.10910608729172076	0.0003738210057801561	0.009752281301450245	1.3658585320773442	1.2789333492174573	1.555588602426138e-05
24.752475247524753	2.961588367378848e-05	0.0007954512813926037	0.1113423013622843	0.00029615883673788415	0.007954512813926022	1.3629511776322674	1.2767771822922689	1.078030237674994e-05
25.742574257425744	2.3463116094210497e-05	0.0006484885355281177	0.11337937819554318	0.00023463116094210446	0.006484885355281166	1.360551787465215	1.2748897238523347	7.47129670834529e-06
26.73267326732673	1.858860006549232e-05	0.0005284235478787391	0.11520946056628976	0.00018588600065492283	0.005284235478787381	1.3585747156846615	1.2732522912059467	5.178550319325345e-06
27.722772277227723	1.4726775886355458e-05	0.00043039015321604836	0.11683450683349171	0.00014726775886355427	0.004303901532160475	1.3569479120596502	1.271842755244287	3.590013544472813e-06
28.712871287128714	1.1667254504387014e-05	0.0003503897379881137	0.11826318738852706	0.00011667254504386988	0.0035038973798811293	1.3556110072716017	1.2706375523456097	2.4894494277522128e-06
