time	Mdm2	p53	Mdm2_p53	Mdm2_mRNA	p53_mRNA	ATMA	ATMI	p53_P	Mdm2_P	ROS	basalROS	damDNA	E1	E2	E1_Ub	E2_Ub	Proteasome	Ub	p53DUB	Mdm2DUB	DUB	Mdm2_p53_Ub	Mdm2_p53_Ub2	Mdm2_p53_Ub3	Mdm2_p53_Ub4	Mdm2_P1_p53_Ub4	Mdm2_Ub	Mdm2_Ub2	Mdm2_Ub3	Mdm2_Ub4	Mdm2_P_Ub	Mdm2_P_Ub2	Mdm2_P_Ub3	Mdm2_P_Ub4	p53_Ub4_Proteasome	Mdm2_Ub4_Proteasome	Mdm2_P_Ub4_Proteasome	GSK3b	GSK3b_p53	GSK3b_p53_P	Abeta	AggAbeta_Proteasome	AggAbeta	AbetaPlaque	Tau	Tau_P1	Tau_P2	MT_Tau	AggTau	AggTau_Proteasome	Proteasome_Tau	PP1	NFT	IR	ATP	ADP	AMP	Source	Sink
0.0	5.0	5.0	95.0	10.0	10.0	0.0	200.0	0.0	0.0	0.0	10.0	0.0	100.0	100.0	0.0	0.0	500.0	4000.0	200.0	200.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	50.0	0.0	0.0	10000.0	1000.0	1000.0	1.0	0.0
0.9900990099009901	4.977340877017089	5.03680034518246	95.02404923613955	9.997536195239153	10.0000000000004	9.801278346461135e-11	199.99999999990203	2.886671255831875e-14	2.861113652483874e-10	-5.011378479042378e-22	10.0	9.900892070052021e-09	60.92201313956235	97.88885102790488	39.07798686043775	2.111148972095088	499.999999554303	3958.8073410227466	200.0	200.0	200.0	0.003480749384571747	1.2781742954508358e-05	3.131408563755647e-08	4.7948465806359564e-11	9.71757519799608e-12	1.6681472976431073e-05	2.7966232588443038e-08	3.126292939724285e-11	2.624091851179927e-14	7.14645721796941e-16	7.957413374016348e-19	6.657356455280531e-22	4.465110074563131e-25	7.25433565993135e-16	2.095415942003296e-18	2.9030454090555124e-29	499.99503621312635	0.004963786873767228	7.303889206972617e-18	1.2275240352968956e-07	-2.503210919669825e-19	-2.0227267199090257e-16	5.006421842341266e-20	0.009116256233221978	0.00038639079793057314	1.2015207225841266e-05	99.99056409853928	-4.778176616577063e-11	-7.943225061224384e-14	4.4569690513980525e-07	50.0	1.58864501314683e-14	0.0	10000.0	1000.0	1000.0	1.0	0.0
1.9801980198019802	4.954521732190334	5.073496186702922	95.03120257665692	9.995095245942995	10.000000000003235	3.919838646218878e-10	199.999999999608	2.0784104121482382e-13	2.0409209476029e-09	-8.028224443753073e-21	10.0	1.9801588084776452e-08	39.97915299715248	93.1252505158763	60.02084700284762	6.874749484123658	499.999998316531	3933.0797227836815	200.0	200.0	200.0	0.023366916894114895	0.0005842255225987998	9.779190392470523e-06	8.680252197263595e-08	3.741909284921692e-08	0.0001129076767035283	1.294556323928516e-06	9.910150996232996e-09	5.7185528910007405e-11	3.45113525606192e-14	2.6164454253880823e-16	1.4934100936659743e-18	6.858668931065122e-21	5.8730644499372415e-12	9.543710786835024e-15	9.289487483911607e-25	499.99004594780655	0.009954052193510478	1.0723763748912831e-16	4.918685479529079e-07	-4.006179869846689e-18	-1.6187061697665752e-15	8.012359757969299e-19	0.016881927706734634	0.0012417599279034952	7.223955017470038e-05	99.981960793946	-1.8674462563320833e-10	-6.233396428619742e-13	1.6834635433449445e-06	50.0	1.246679288420109e-13	0.0	10000.0	1000.0	1000.0	1.0	0.0
2.9702970297029703	4.931506415044446	5.110090977055225	95.01298754711468	9.992677108221208	10.00000000001095	8.818123771377928e-10	199.99999999911816	6.363242764640759e-13	6.188289434998767e-09	-4.069351805011065e-20	10.0	2.9702088048055612e-08	28.45942853957532	87.25470146578597	71.54057146042476	12.74529853421399	499.99999640217766	3915.6387777189616	200.0	200.0	200.0	0.06497669347669832	0.004660804571535076	0.0002256476892932146	5.0164873309646525e-06	3.4639001649002327e-06	0.00032106417723706343	1.0661827037691505e-05	2.3721030793592693e-07	4.018583718094913e-09	2.988806103731247e-13	6.5346338644543855e-15	1.0800280385917676e-16	1.4497646020937264e-18	8.604985980370528e-10	1.0517682128481148e-12	3.07326464145567e-22	499.98502935907567	0.014970640924547543	5.009682043568451e-16	1.1086309410057098e-06	-2.028650971910765e-17	-5.464883314969813e-15	4.057301963717701e-18	0.02367427476340019	0.002296429390787629	0.0001866282793083937	99.97407665772351	-4.1270324418792155e-10	-2.0719084141557802e-12	3.5969627092744367e-06	50.0	4.143816847608874e-13	0.0	10000.0	1000.0	1000.0	1.0	0.0
3.9603960396039604	4.908284870668066	5.146588224482953	94.96633933450757	9.990281739825132	10.000000000026004	1.5673975046746475e-09	199.99999999843257	1.37810847405317e-12	1.3268885850038246e-08	-1.2877135853339462e-19	10.0	3.960239196377159e-08	21.87878330981803	81.08873036773191	78.12121669018202	18.911269632268063	499.99999387671096	3902.800589333427	200.0	200.0	200.0	0.12443145582081247	0.01794457119839354	0.0017700421545146774	7.08019379488011e-05	6.986639169783551e-05	0.0006381066203323995	4.326563669111193e-05	1.976794187283411e-06	6.992500334518625e-08	1.2857700551690362e-12	5.716715495041428e-14	1.9325731023789694e-15	5.385138594625272e-17	2.446613018570917e-08	2.5490963085006777e-11	1.5854660321831005e-20	499.9799865982131	0.0200134017871767	1.468510868726771e-15	1.9743143816057788e-06	-6.413173485048833e-17	-1.2957895991298322e-14	1.2826347077464991e-17	0.029718871284202916	0.0034200459082691934	0.0003444235644546158	99.96682730824931	-7.224131415172388e-10	-4.847729119570519e-12	6.0988019980811074e-06	50.0	9.695458316320755e-13	0.0	10000.0	1000.0	1000.0	1.0	0.0
4.9504950495049505	4.884860465746212	5.182991429419651	94.89098745210794	9.987909100159749	10.000000000050868	2.4486384808677838e-09	199.99999999755133	2.4752826321033265e-12	2.358939767778855e-08	-3.1477253801554194e-19	10.0	4.950249983580648e-08	17.919613008218615	75.03550553748114	82.08038699178147	24.96449446251887	499.99999059609826	3892.6419533581743	200.0	200.0	200.0	0.19285811205665748	0.045921247672406434	0.007620326971233137	0.00046120905680154775	0.000612404480092182	0.0010399414736702083	0.00011901304172000677	9.25321475434307e-06	5.701113045291438e-07	3.77961968495077e-12	2.8262498633264597e-13	1.618889402980587e-14	7.799987211500657e-16	2.840370712913412e-07	2.7122852962754313e-10	2.985444134405206e-19	499.9749178127306	0.025082187269542984	3.3407952831192596e-15	3.0901861470739743e-06	-1.566111277502884e-16	-2.5316299696606415e-14	3.1322225948190794e-17	0.03516007769584322	0.0045484132886823335	0.0005319833826183651	99.96014628721724	-1.1124447453403975e-09	-9.357081520325276e-12	9.119602677120952e-06	50.0	1.871416326679198e-12	0.0	10000.0	1000.0	1000.0	1.0	0.0
5.9405940594059405	4.86124388251524	5.219304049407338	94.78805976686102	9.9855591502722	10.000000000088017	3.5254345893008044e-09	199.99999999647454	3.956701722741985e-12	3.7313579141374015e-08	-6.535182986173493e-19	10.0	5.9402411668042326e-08	15.375829631444734	69.29480232733019	84.62417036855531	30.705197672669843	499.9999855210002	3884.140260421051	200.0	200.0	200.0	0.2606871775792988	0.09027860812079831	0.022319815712210627	0.0018407988398040057	0.0031726354565062664	0.0014929888569031045	0.00025581114087294666	3.0092840144877407e-05	2.89040199070371e-06	8.748819558342785e-12	9.76555557034374e-13	8.425565877823136e-14	6.272881670346206e-15	1.8753089407267482e-06	1.7222834950809776e-09	2.992905130089566e-18	499.9698231464066	0.030176853593529902	6.4826311607037885e-15	4.457506179694233e-06	-3.2482994404804447e-16	-4.3760069168805885e-14	6.496599001026481e-17	0.04009637410421451	0.005649612152378877	0.0007374341843187025	99.95397895998133	-1.578966366081078e-09	-1.598827217425173e-11	1.2601984383785585e-05	50.0	3.1976544906743965e-12	0.0	10000.0	1000.0	1000.0	1.0	0.0
6.930693069306931	4.837451283248918	5.255529473291148	94.65936387904884	9.983231852825863	10.000000000139947	4.797685163480864e-09	199.9999999952023	5.843144825986941e-12	5.45178395015009e-08	-1.212213965682549e-18	10.0	6.930212746436106e-08	13.614868287898796	63.960320936348666	86.38513171210126	36.03967906365138	499.99997509005465	3876.7393997552363	200.0	200.0	200.0	0.3206486427389156	0.14764634967065912	0.0499642843943934	0.005238925801196056	0.011451276006561083	0.001962802764032616	0.0004636060268247532	7.614746115382315e-05	1.058937279568709e-05	1.7198913415227105e-11	2.6406107319296882e-12	3.166445479768525e-13	3.378015769316081e-14	8.40522251949218e-06	7.683111245532035e-09	1.9515569979209904e-17	499.9647027393483	0.03529726065196398	1.1282312157582249e-14	6.077527270818738e-06	-6.019363390575501e-16	-6.951055507380953e-14	1.2038727116083088e-16	0.044598847708191634	0.0067079852422922805	0.0009517355240240771	99.94827898160192	-2.11782981073742e-09	-2.5109796121016436e-11	1.6497064628785127e-05	50.0	5.021959353605156e-12	0.0	10000.0	1000.0	1000.0	1.0	0.0
7.920792079207921	4.813504980607862	5.291670990955242	94.50701474792952	9.980927172060955	10.000000000209173	6.265289586813957e-09	199.99999999373475	8.150457090507074e-12	7.522522399850347e-08	-2.0705222247707104e-18	10.0	7.920164722864455e-08	12.302325569734633	59.07021407154072	87.69767443026541	40.92978592845933	499.9999507718342	3870.1275627314435	200.0	200.0	200.0	0.3689229715569871	0.21113389985129505	0.09179858229134999	0.011651008369843917	0.03179145996095586	0.0024196726863370994	0.0007415607628295269	0.00016041626951486735	3.0652885214440124e-05	3.0041322642984875e-11	5.977267707031273e-12	9.396600376944105e-13	1.361166787931011e-13	2.843936666426644e-05	2.6530941143137526e-08	9.321400023178274e-17	499.95955672808105	0.04044327191910288	1.8145263002913406e-14	7.951495241203473e-06	-1.0271280677636672e-15	-1.0379044173944268e-13	2.0542562305538075e-16	0.048721340187433654	0.0077163565575121456	0.0011684783773509655	99.94300613408778	-2.7247242869359104e-09	-3.706914634720946e-11	2.076230511629773e-05	50.0	7.413829576285243e-12	0.0	10000.0	1000.0	1000.0	1.0	0.0
8.910891089108912	4.789434807073347	5.327731751823485	94.33323120780702	9.97864507373744	10.000000000298206	7.928147292580238e-09	199.99999999207188	1.0891463898266345e-11	9.94262531985011e-08	-3.3206360505325145e-18	10.0	8.910097096477466e-08	11.25992617965662	54.63120794073762	88.74007382034341	45.36879205926243	499.99989672893383	3864.1221773229167	200.0	200.0	200.0	0.4048079627693376	0.27316765654957054	0.14519970388717993	0.021506627188584853	0.07242463863101084	0.0028414721906930935	0.0010786804943252605	0.0002939520195731397	7.425329046324385e-05	4.8005977494483615e-11	1.1830260632547523e-11	2.332430794840269e-12	4.407153362180293e-13	7.783552122842955e-05	7.548123862826477e-08	3.519650355714472e-16	499.9543852456742	0.04561475432601326	2.7490149670718392e-14	1.0080649116072125e-05	-1.645658965690448e-15	-1.4782370591680408e-13	3.2913182106596664e-16	0.05250629885766661	0.008672118783094469	0.001383341007356821	99.93812493328585	-3.3953169591853e-09	-5.219236891560424e-11	2.536011587687658e-05	50.0	1.043847454610479e-11	0.0	10000.0	1000.0	1000.0	1.0	0.0
