time	_2PGA_c	DHAP_c	ATP_g	DHAP_g	ADP_g	Glc6P_g	ADP_c	_3PGA_c	Fru6P_g	ATP_c	_13BPGA_g	Glc_c	Glc_g	Pyr_c	NAD_g	Fru16BP_g	GA3P_g	Gly3P_c	Gly3P_g	PEP_c	AMP_g	_3PGA_g	AMP_c	NADH_g	Pi_g	O2_c	Gly_e	Glc_e	Pyr_e	CO2_c	CO2_g
0.0	0.54549	12.171677216688	0.05894655	2.0792153156973	0.3723069	0.12255	7.18137585	0.54549	0.12255	1.8639393300000002	0.12255	0.54549	0.024510000000000004	54.54900000000001	0.4902	2.451	0.61275	15.102822783312002	2.5776846850379997	5.4549	1.03934655	0.024510000000000004	12.228794820000001	0.4902	0.0	1.0	0.0	5.0	0.0	0.0	0.0
0.9900990099009901	2.9324147267211624	19.132170448381366	1.0344534762366786	0.6869575830922326	0.37195253529918104	0.09646773495952514	5.257155377484967	56.31452785923804	0.03240137829891904	15.14014715327182	0.003375766342324662	0.045944533911791124	0.001973885026533528	16.797066256947673	0.9622784774525472	3.7149334893402868	0.027204879001829576	8.142329551618593	0.31236619258735976	7.271241639608321	0.06419398846414551	2.703652341551097	0.8768074692432078	0.01812152254745306	0.0	1.0	0.0	5.0	0.0	0.0	0.0
1.9801980198019802	3.3000176023304855	19.294136717732012	0.9750716435025892	0.6952620634963601	0.411977998838773	0.09839131901047012	4.893095164802057	77.77598375359807	0.03314279042994026	15.64637535592251	0.0038981414387479992	0.04820468258396343	0.0020754734468295777	22.284120648818114	0.9624506273305962	3.750938462730189	0.02759011409753346	7.980363282267948	0.3072173609579221	7.778267985452635	0.08355035765864277	3.667759330733359	0.7346394792754193	0.01794937266940421	0.0	1.0	0.0	5.0	0.0	0.0	0.0
2.9702970297029703	3.4663823124779287	19.372638234621743	0.9454981605843998	0.6995353798805024	0.43085898924278637	0.09940731341728551	4.762004057233662	90.14418303318193	0.033534507368363255	15.824187946443745	0.004170757415563538	0.049406478207219696	0.0021294916491504993	26.12118012506861	0.9625381467198658	3.76920437625204	0.02778840212251805	7.901861765378217	0.3047995776154013	7.999721221909299	0.09424285017281869	4.223325573290329	0.6879179963225833	0.017861853280134555	0.0	1.0	0.0	5.0	0.0	0.0	0.0
3.9603960396039604	3.561043950526765	19.419096654297288	0.9278348308558527	0.7021318223905291	0.4417921999906905	0.10003440176903265	4.694472752999913	98.10427078644561	0.03377631568799834	15.914928472192278	0.004337444219048531	0.05015096754212277	0.002162954955089629	28.65298974673882	0.9625908738868811	3.7802307293018673	0.02790888389292391	7.855403345702667	0.30338781246964025	8.124234693977677	0.1009729691534621	4.580874833653102	0.6647087748077964	0.017809126113119047	0.0	1.0	0.0	5.0	0.0	0.0	0.0
4.9504950495049505	3.620647236204943	19.449049335858323	0.9163949941825837	0.7038312358509705	0.44873360595349715	0.10044906948322438	4.6543355774460675	103.49815456264473	0.03393622683143826	15.968591077113528	0.0044469424542883	0.050644415649384475	0.0021851344823689404	30.388925928277676	0.962625189685071	3.7874203640421022	0.027987740880215984	7.82545066414162	0.3024844628322875	8.202278362434617	0.10547139986392425	4.823153165279246	0.6511833454403901	0.017774810314929092	0.0	1.0	0.0	5.0	0.0	0.0	0.0
5.9405940594059405	3.660316111815311	19.469287246571863	0.9086452843928216	0.7049904902799846	0.45337286918785596	0.10073391765255292	4.628596756955269	107.2615810888984	0.03404608063313711	16.00289949538372	0.004521811419389874	0.05098391364921154	0.002200394262380531	31.610340839990023	0.9626485076120257	3.7923128785199975	0.028041532758895895	7.805212753428081	0.30187697297783356	8.254129853221276	0.10858184641932771	4.992194837906575	0.6426137476609913	0.01775149238797446	0.0	1.0	0.0	5.0	0.0	0.0	0.0
6.930693069306931	3.6876235070087398	19.48335883227513	0.9032480499913289	0.7058016943945071	0.4565735281472661	0.100934220601305	4.6113197992089905	109.93578045351893	0.034123331728321826	16.025883632835665	0.004574284606487886	0.051222907361711596	0.0022111365725952996	32.483902441380984	0.9626647804786058	3.795730885939741	0.028079174112378407	7.79114116772482	0.3014558952828814	8.289802712782318	0.11077842186141038	5.112311312695217	0.6369065679553236	0.017735219521394202	0.0	1.0	0.0	5.0	0.0	0.0	0.0
7.920792079207921	3.7068364697507725	19.493327214357695	0.8994205230932902	0.7063788953314741	0.45882814978156566	0.10107723994344701	4.599376530644585	111.8590340558565	0.03417849156394368	16.041751140365772	0.004611662067492733	0.05139368514828756	0.0022188127093220288	33.11534741198417	0.962676336935753	3.7981601601258443	0.02810595715191434	7.781172785642258	0.3011582384571803	8.31489895482568	0.11235132712514939	5.198697516676627	0.6329823289896164	0.017723663064247004	0.0	1.0	0.0	5.0	0.0	0.0	0.0
8.910891089108912	3.7205546635838345	19.50047867877106	0.8966725980887486	0.7067942772387094	0.460439032747958	0.10118042164027112	4.59095539382009	113.25365357385219	0.034218287485909285	16.052928944595923	0.0046385815813840625	0.0515169620937882	0.002224353774516463	33.57503192975937	0.9626846420291046	3.799906978806695	0.02812523145638548	7.774021321228888	0.30094501479377755	8.332819509210315	0.11348836916329853	5.261339131951741	0.6302256615839521	0.01771535797089529	0.0	1.0	0.0	5.0	0.0	0.0	0.0
9.900990099009901	3.7304497624000916	19.505654518086672	0.8946827914471797	0.7070955770043247	0.46160141512565095	0.10125540118222642	4.58493588127591	114.27078509490056	0.03424720654970759	16.06091374888594	0.004658118685238582	0.051606580631375756	0.002228381958507824	33.91130561404442	0.962690660146133	3.8011733136972397	0.028139212148586012	7.768845481913273	0.30079085975071523	8.345747820818543	0.11431579342717434	5.307025212292127	0.6282603698381144	0.017709339853866985	0.0	1.0	0.0	5.0	0.0	0.0	0.0
