time	CD4	CD8	Mr	Ma	Mi	Se	Si	CD4rec	Mrrec
35.64356435643565	76741626.612634	885430.7747937338	6989068.758587603	24219603.130061977	3202.36827863367	1431.5962236861487	15941333.328705963	-4.2846349834992516e-129	1.3160988372535174
36.633663366336634	76901456.50192444	884736.7159141873	6984054.127757749	24189654.477402456	3564.573419530699	1593.3415017411476	16244263.31213682	-2.2212198351932498e-131	0.7253989913437181
37.62376237623762	77024349.20951813	884167.8578931004	6979328.978329198	24163824.85550137	3963.9648736786994	1768.9170460692674	16576668.036099192	2.9874319149262408e-134	0.3900190380862138
38.613861386138616	77102892.72107293	883715.7210818526	6974632.5484027555	24141829.92842054	4400.574775473867	1957.720851473094	16941455.264629185	1.0395821950608601e-134	0.20482133080995954
39.603960396039604	77116258.29983136	883387.5986376966	6969501.134138152	24123852.0712626	4873.505811768932	2158.703301509993	17341300.94950748	9.347854449456892e-137	0.10521523357398156
40.59405940594059	77019144.47767371	883218.3464391873	6963086.067165292	24110879.465396866	5380.643121054572	2370.2495029218417	17778509.79888509	-1.2141446895620596e-138	0.052951911533910906
41.584158415841586	76724885.92840147	883291.365245234	6953869.88251089	24105274.7797423	5918.182309648377	2589.955564070388	18254818.043839227	6.334457187474334e-140	0.02615205704403474
42.57425742574257	76086037.05168746	883771.0778958653	6939311.271073261	24111584.23214309	6479.815135492381	2814.2038945430827	18771102.154863015	4.669223074998447e-142	0.012697029906122136
43.56435643564356	74887906.10488166	884942.6748356785	6915609.950972535	24137361.62781926	7055.402172796472	3037.435821435344	19326948.688118316	-1.1848320149441307e-144	0.006070945351538496
44.554455445544555	72889365.54651849	887237.4708020458	6878075.507068967	24193269.738213845	7629.146122148667	3251.1331988015977	19920062.757848546	-5.228259235953572e-146	0.0028642419398544287
45.54455445544554	69944007.86951977	891196.2970313096	6822765.624998863	24291184.86215934	8177.876941820243	3442.9099161736385	20545584.093163006	-2.1981621898438812e-147	0.001336265239182961
46.53465346534654	66162551.78052473	897319.0865092641	6749444.697110968	24439508.561784767	8671.025582439193	3596.792133258909	21195545.142434258	-1.5772393129054116e-149	0.0006179602698868625
47.524752475247524	61971833.31048343	905813.5516086252	6664313.794049377	24637222.83577889	9074.304533569906	3696.072313812243	21858843.74320959	-1.7583032638871355e-151	0.00028405980635001104
48.51485148514851	57974926.26004354	916363.5031861406	6580153.250804991	24870469.0442148	9357.617794698352	3728.8064276769665	22522046.509775624	1.6502768089349449e-153	0.00013018179478403234
49.504950495049506	54720343.44393043	928064.0326428887	6513026.885270645	25114464.648010258	9504.436579244108	3693.3365493974557	23171031.685884487	1.9578475132084047e-155	5.9665674046916e-05
50.495049504950494	52545071.54074427	939583.0321694956	6476711.203838112	25340417.957993582	9517.571167052014	3600.100944619974	23793027.366378993	7.686886846983519e-157	2.742766903790519e-05
51.48514851485149	51533547.297468714	949506.3055711384	6477225.016272602	25524412.508702606	9417.750602441141	3468.3101287642826	24378260.830738798	3.9361857116404463e-159	1.267613013968574e-05
52.475247524752476	51560601.479175486	956737.1369739007	6510746.68798236	25653589.555754587	9236.139089088821	3319.6366740529675	24920596.514304094	1.4850579266973962e-161	5.899963819967918e-06
53.46534653465346	52383381.10214364	960761.6498256843	6566586.50743019	25726459.47941306	9005.656148669756	3172.5906018611076	25417215.029209748	-9.406257552715791e-163	2.767903861122671e-06
54.45544554455446	53736940.3397998	961662.306319521	6632589.338337461	25748951.59212838	8755.20687688464	3039.8619932770594	25867894.218714338	-1.1227172884171752e-164	1.3089507247485176e-06
55.445544554455445	55393721.74861152	959936.0199203603	6699016.161921537	25730145.189279553	8507.503325362655	2928.4673953812785	26274344.463965088	-2.1134742187427354e-166	6.236121925211867e-07
56.43564356435643	57181801.61971579	956263.4054358804	6759700.232986258	25679656.99004885	8279.1011571584	2841.2541500018147	26639703.63132409	-8.598449705641049e-169	2.989978833677501e-07
57.42574257425743	58979703.08682792	951331.6780030931	6811536.748777465	25606468.130310435	8081.311118375825	2778.52254612782	26968136.00771862	1.6549319590695503e-170	1.440783074468714e-07
58.415841584158414	60704230.27682273	945736.687614149	6853505.073471985	25518488.57418619	7921.28882037642	2739.227971833341	27264487.9669545	3.499120086621502e-172	6.96718299904448e-08
59.4059405940594	62298934.825278625	939947.4817974657	6885801.111414106	25422440.613110445	7803.027303089153	2721.7081843998926	27533988.63380202	3.848479739791294e-173	3.3758455094549556e-08
60.396039603960396	63725083.699550256	934308.2728460386	6909219.851626728	25323895.220475677	7728.158321146225	2724.055686169102	27781996.36507762	-2.2499859871751303e-175	1.6365835221321744e-08
61.386138613861384	64954898.7469192	929058.1732218504	6924759.8510299735	25227397.22743269	7696.542043490465	2744.2662481835555	28013789.215556532	-4.4266336099718555e-177	7.927560624337227e-09
62.37623762376238	65966500.88045182	924356.6398971254	6933387.1821980635	25136643.519685254	7706.6573297952	2780.257633894095	28234392.125225674	8.229643103452576e-179	3.832440441508451e-09
63.366336633663366	66740230.55493239	920308.2750863017	6935906.147618664	25054684.61850261	7755.819052413134	2829.816346332837	28448430.338083275	7.487150114029033e-180	1.8472284132707472e-09
64.35643564356435	67256396.01554534	916984.0220800032	6932902.966914674	24984120.38092533	7840.255174376957	2890.5067783340683	28659998.2236381	1.8386006679502703e-181	8.870449529625648e-10
65.34653465346534	67494890.65773596	914437.3953277823	6924746.69002592	24927257.20816517	7955.081584237376	2959.566395587583	28872534.83743621	1.2583705273906236e-183	4.2415283801409705e-10
66.33663366336634	67437400.0076855	912714.8134857623	6911645.9811272435	24886187.663273927	8094.22254657504	3033.8103674554204	29088702.080583885	-1.1791744027376462e-184	2.0189573729960964e-10
67.32673267326733	67072826.284667395	911858.9499830018	6893767.960948281	24862748.57940824	8250.342201222647	3109.577252314753	29310268.320506237	-4.8614737715473894e-186	9.566240458225364e-11
68.31683168316832	66405718.76367615	911903.9438934076	6871420.209410607	24858322.03723182	8414.875590279236	3182.7599341099663	29538009.59066969	-6.678561038321376e-188	4.5128331259041253e-11
69.3069306930693	65465756.73805709	912862.1080228895	6845273.591514339	24873480.014209863	8578.264264427797	3248.973778384177	29771650.39376683	8.812484367214335e-190	2.120476835443266e-11
70.29702970297029	64314349.34533316	914704.0281758242	6816564.726272413	24907543.659360833	8730.488621208733	3303.9012810441386	30009872.901711006	7.603306037866872e-191	9.930358139986138e-12
71.2871287128713	63043835.02872559	917337.3932512219	6787183.103828925	24958210.003187336	8861.922253141374	3343.804168069425	30250421.559810534	1.428940461636176e-192	4.638604569149904e-12
72.27722772277228	61767023.60821572	920592.8875037818	6759552.302337886	25021439.776849933	8964.41050660996	3366.1128329010594	30490315.538233366	-2.011044611599316e-193	2.1631970266358355e-12
73.26732673267327	60599249.53770107	924225.631147065	6736278.124159402	25091748.523136254	9032.339392416749	3369.925484888531	30726155.242067564	7.898914341903584e-195	1.0081140890152904e-12
74.25742574257426	59638811.8934788	927936.6179845129	6719640.714657965	25162898.373078	9063.392390214507	3356.233078631016	30954479.959652733	1.0788374607050494e-195	4.699355855107121e-13
75.24752475247524	58952177.368194625	931411.4448099115	6711098.17356397	25228816.34247266	9058.756151925609	3327.7643844980494	31172115.365233958	-1.667044972739249e-198	2.193067680275251e-13
76.23762376237623	58567735.857149035	934366.5567799194	6710986.600682924	25284463.57397732	9022.719043068659	3288.4878084257984	31376452.556163684	-1.3475192350941799e-198	1.0253042975442038e-13
77.22772277227723	58478237.38902673	936589.8559216021	6718523.17268005	25326410.30808742	8961.812812447264	3242.932276580232	31565623.74740531	-4.615083426046963e-200	4.804574719529738e-14
78.21782178217822	58649232.71853586	937964.7579947484	6732084.412376941	25353012.34738695	8883.766389405513	3195.529865699828	31738570.797299016	-7.669594616554075e-203	2.2572308057890213e-14
79.20792079207921	59029784.021553256	938473.4458470535	6749624.0282427	25364244.638233468	8796.528656109698	3150.130566702789	31895026.010846462	5.22957043465781e-203	1.0632546432056316e-14
80.1980198019802	59562299.04487828	938182.435725237	6769073.440769331	25361337.771521043	8707.516753838772	3109.743013463419	32035433.211530287	2.1347402822465156e-204	5.020814287534559e-15
81.18811881188118	60189787.3617284	937218.0473516746	6788623.554544083	25346363.0011478	8623.13350924985	3076.4722699345166	32160834.257123187	3.758931931335067e-206	2.37602705369359e-15
82.17821782178218	60860234.56341862	935739.8052710968	6806863.022518945	25321860.15199023	8548.52130553248	3051.586148186124	32272739.17794732	-2.1528989348166808e-207	1.1263728580110841e-15
83.16831683168317	61528630.19797173	933917.4750751718	6822800.857656584	25290547.80618813	8487.488495871428	3035.6410942941598	32372991.774993047	-9.359908050887144e-209	5.346230605036757e-16
84.15841584158416	62157453.32632312	931914.3709163232	6835819.165584921	25255119.00291209	8442.543968113729	3028.618344491627	32463638.16073607	-1.2252262981376482e-210	2.539308459673602e-16
85.14851485148515	62716346.99128436	929877.1320183055	6845596.780138264	25218108.703586187	8414.98906281866	3030.043922126644	32546802.940951128	5.344031408782695e-212	1.2063013335564843e-16
86.13861386138613	63181523.38150214	927930.7814099874	6852031.4476653	25181814.013491288	8405.03301997761	3039.0837161609857	32624575.93002362	3.2841300175938124e-213	5.72869309103884e-17
87.12871287128712	63535254.75883553	926177.3848844834	6855175.7341639735	25148248.29545867	8411.913580985956	3054.615746281563	32698911.187230438	-5.042042539872504e-215	2.7185306288750785e-17
88.11881188118812	63765652.3424435	924696.6817286853	6855192.886962958	25119112.639035393	8434.016729319488	3075.287249606763	32771539.677901536	4.861610518069922e-216	1.288660341274447e-17
89.10891089108911	63866804.17729041	923547.3768297271	6852333.188877531	25095771.63285557	8468.998582312835	3099.566340436565	32843896.95554495	1.5506287297490294e-217	6.100384720074673e-18
90.0990099009901	63839212.32206904	922768.197603353	6846927.582212466	25079224.99651898	8513.91814449238	3125.7979876710738	32917067.74294578	1.199019974147128e-217	2.8835420289627874e-18
91.08910891089108	63690334.95574079	922378.2613739057	6839392.504346198	25070072.55066504	8565.391738646556	3152.272357762698	32991749.90468709	-3.0250666551848795e-218	1.3609002314170763e-18
92.07920792079207	63434921.850018606	922376.7399137706	6830237.548536646	25068476.933799047	8619.777953101408	3177.31010960751	33068240.64876407	2.0140711348618052e-219	6.413285151566517e-19
93.06930693069307	63094779.597744405	922742.2208213384	6820066.206962957	25074135.22800701	8673.395571466132	3199.3639148289553	33146447.452368163	-5.883468599094728e-221	3.0182229378120884e-19
94.05940594059406	62697667.361626856	923432.4870968381	6809560.54869428	25086275.126803618	8722.76678199948	3217.128793343511	33225924.86414882	7.213718673996702e-222	1.4188425079775463e-19
95.04950495049505	62275221.83514128	924385.5727798212	6799444.170085466	25103691.037855785	8764.866158252744	3229.6472913757975	33305935.947195347	-8.547742270910306e-223	6.664223875358929e-20
96.03960396039604	61860094.29846224	925522.818265332	6790424.063312524	25124829.217685554	8797.346177374986	3236.3914315359143	33385534.050140165	2.7799242501489753e-224	3.1284738062099175e-20
97.02970297029702	61482748.754507355	926754.2266276116	6783119.645362813	25147919.621991307	8818.706550307377	3237.3040216761137	33463657.557574537	-1.3993585002159837e-225	1.4683315138425827e-20
98.01980198019803	61168506.13253006	927985.805139342	6777993.277342948	25171139.184883412	8828.380063561443	3232.7882311949734	33539228.173133653	3.0539789933804594e-226	6.892242656710041e-21
99.00990099009901	60935368.2475092	929127.9597037991	6775298.382992906	25192781.615146253	8826.721370682097	3223.6448703944084	33611242.83137842	-1.200604475425854e-227	3.2364037715072942e-21
100.0	60792944.41049185	930103.6166519278	6775057.535810713	25211406.350572895	8814.903151614202	3210.9680647518894	33678850.69398467	4.446028038768546e-229	1.520653437542743e-21
