time	S	N	T	M
0.0	0.1	0.2	0.1	0.0
0.9900990099009901	0.10950773994053839	0.19739746090496638	0.09740965854081686	0.0009779034079828786
1.9801980198019802	0.11828232457860027	0.19511092762136564	0.09515233355686484	0.0019316645605461
2.9702970297029703	0.12639419277646255	0.19310883377512214	0.0931874436970705	0.00286168882741414
3.9603960396039604	0.13390306094923957	0.19136377053767825	0.09148079446633377	0.0037684160076428075
4.9504950495049505	0.14086000529050502	0.1898517673258841	0.09000334557361163	0.004652311819249031
5.9405940594059405	0.14730908684879282	0.1885517187412471	0.08873025031997783	0.005513861013501356
6.930693069306931	0.15328863492516756	0.18744492256238	0.08764009786112696	0.006353561781525109
7.920792079207921	0.1588322677834163	0.1865147050500752	0.08671431105936472	0.007171921183645815
8.910891089108912	0.16396971096113297	0.18574611479727804	0.08593666394384994	0.007969451399189222
9.900990099009901	0.16872745781990903	0.18512567103488103	0.08529289218604169	0.008746666637482008
10.89108910891089	0.17312930596310905	0.18464115556446886	0.08477037659580464	0.009504080586151544
11.881188118811881	0.17719679515964606	0.18428143991062176	0.08435788442122204	0.010242204298634656
12.871287128712872	0.18094956645502755	0.18403634112561212	0.08404535679118988	0.01096154444292814
13.861386138613861	0.18440565773213557	0.1838965010560703	0.08382373327308953	0.0116626018492195
14.85148514851485	0.18758174763889401	0.1838532849476662	0.08368480650900875	0.012345870306282567
15.841584158415841	0.19049335720071076	0.18389869610726953	0.08362110143796375	0.01301183556651405
16.831683168316832	0.19315501690513862	0.18402530382028576	0.08362577452695359	0.013660974525054537
17.821782178217823	0.19558040487863015	0.18422618248317074	0.08369252971348351	0.014293754547921771
18.81188118811881	0.1977824606413678	0.18449486028587558	0.08381554842712798	0.014910632929051378
19.801980198019802	0.19977347954802077	0.18482527550944328	0.0839894307190155	0.015512056452055417
20.792079207920793	0.20156518993170125	0.18521173967045665	0.08420914632628766	0.016098461048162517
21.78217821782178	0.20316881623735894	0.1856489062384206	0.08446999376713564	0.016670271534620463
22.77227722772277	0.2045951302118837	0.18613174411194944	0.08476756627891828	0.017227901424368062
23.762376237623762	0.2058544920141154	0.18665551511664163	0.08509772353234066	0.017771752798342626
24.752475247524753	0.20695688288960945	0.1872157548683992	0.08545656818573678	0.018302216233008498
25.742574257425744	0.20791193072981656	0.18780825647404686	0.08584042653469987	0.018819670777209002
26.73267326732673	0.20872892971254892	0.1884290565906449	0.08624583258511957	0.019324483972988447
27.722772277227723	0.20941685503228707	0.18907442344135195	0.08666951498837815	0.019817011915925536
28.712871287128714	0.2099843736094878	0.1897408464361176	0.08710838634712975	0.02029759935099616
29.7029702970297	0.21043985153204164	0.19042502710268303	0.08755953447996373	0.020766579800715987
30.693069306930692	0.21079135894357898	0.19112387105098394	0.08802021525323411	0.021224275722058476
31.683168316831683	0.211046673130617	0.19183448068415254	0.08848784655946017	0.02167099868700872
32.67326732673267	0.2112132797938275	0.1925541486753151	0.08896000349421222	0.022107049590934826
33.663366336633665	0.21129837347653238	0.1932803518414591	0.08943441417046555	0.022532718879906863
34.65346534653465	0.2113088575311734	0.19401074527501416	0.0899089559591393	0.02294828679411962
35.64356435643565	0.21125134366439222	0.19474315674318948	0.09038165217340803	0.023354023629780875
36.633663366336634	0.21113215147818606	0.19547558121153988	0.09085066896325802	0.023750190015253823
37.62376237623762	0.21095730828544043	0.19620617539400162	0.09131431225919033	0.024137037198182304
38.613861386138616	0.21073254930630828	0.1969332522899139	0.09177102469220869	0.02451480734111064
39.603960396039604	0.21046331846333974	0.19765527567054375	0.09221938241639333	0.024883733825737817
40.59405940594059	0.21015476974006222	0.19837085450291447	0.09265809180387723	0.025244041562247924
41.584158415841586	0.20981176961739353	0.19907873726449973	0.09308598591289455	0.02559594730940468
42.57425742574257	0.20943890013441202	0.19977780614895638	0.09350202070573464	0.02593965999012072
43.56435643564356	0.20904046273472404	0.20046707118184381	0.09390527103884523	0.02627538100744579
44.554455445544555	0.20862048299018002	0.2011456642496503	0.09429492641165478	0.026603304561003308
45.54455445544554	0.2081827161568463	0.20181283305529027	0.09467028647722013	0.026923617961361345
46.53465346534654	0.20773065354505843	0.20246793501957744	0.09503075632434403	0.027236501940599653
47.524752475247524	0.20726752945311416	0.2031104311609965	0.09537584160724635	0.027542130958895815
48.51485148514851	0.20679632908381068	0.2037398799481291	0.0957051434117153	0.027840673503021673
49.504950495049506	0.2063197967654765	0.20435593119607157	0.09601835306167375	0.028132292378102514
50.495049504950494	0.20584044478185554	0.20495832000318362	0.0963152467992142	0.028417144991425197
51.48514851485149	0.20536056264103997	0.20554686076210155	0.09659568039659178	0.02869538362737761
52.475247524752476	0.2048822267050919	0.20612144127334397	0.09685958373635058	0.028967155712547887
53.46534653465346	0.20440731006380086	0.20668201697648667	0.0971069553986269	0.029232604071316455
54.45544554455446	0.20393749262890587	0.20722860532365395	0.09733785727667536	0.029491867170734865
55.445544554455445	0.20347427135477691	0.20776128034323457	0.09755240927367516	0.029745079352843474
56.43564356435643	0.20301897045313594	0.20828016736579474	0.09775078410032753	0.029992371057727858
57.42574257425743	0.20257275160758523	0.2087854379552939	0.09793320219764029	0.030233869034715293
58.415841584158414	0.20213662409866445	0.20927730505280326	0.09809992681248372	0.03046969654224895
59.4059405940594	0.2017114547754787	0.20975601835205332	0.0982512592545618	0.030699973536053304
60.396039603960396	0.20129797785799405	0.21022185986877037	0.09838753431571558	0.030924816848014847
61.386138613861384	0.20089680446742228	0.21067513979774383	0.0985091159357171	0.031144340351386773
62.37623762376238	0.2005084318729951	0.2111161925915246	0.09861639307711736	0.03135865511636769
63.366336633663366	0.2001332524612282	0.2115453732622461	0.09870977580742796	0.031567869556232794
64.35643564356435	0.19977156233145965	0.21196305394234202	0.09878969163647135	0.03177208956218382
65.34653465346534	0.19942356956741558	0.21236962067111848	0.09885658207320001	0.03197141862937066
66.33663366336634	0.19908940209125658	0.21276547043540453	0.09891089944423423	0.032165957972597296
67.32673267326733	0.19876911522915874	0.2131510083817019	0.09895310388925835	0.03235580663549795
68.31683168316832	0.1984626987322321	0.2135266453453049	0.09898366068646523	0.03254106158751456
69.3069306930693	0.19817008351087279	0.21389279552443122	0.0990030377361623	0.03272181781578255
70.29702970297029	0.19789114795276022	0.21424987437733936	0.09901170328233996	0.03289816840884193
71.2871287128713	0.1976257238458399	0.21459829672000655	0.0990101238518912	0.033070204633212946
72.27722772277228	0.1973736019115593	0.21493847501511923	0.09899876240323822	0.033238016003312935
73.26732673267327	0.1971345369678018	0.21527081783715946	0.0989780766690766	0.0334016903453691
74.25742574257426	0.19690825276310642	0.21559572849046005	0.09894851766842344	0.03356131385619135
75.24752475247524	0.1966944463531879	0.21591360383541514	0.09891052844999784	0.03371697115506561
76.23762376237623	0.19649279223535887	0.21622483321700436	0.09886454295056475	0.033868745332445306
77.22772277227723	0.19630294612387011	0.21652979754928325	0.09881098502744058	0.03401671799364709
78.21782178217822	0.19612454841337526	0.21682886853001	0.09875026763694021	0.03416096929850418
79.20792079207921	0.19595722733705478	0.21712240797943674	0.0986827921521694	0.03430157799723908
80.1980198019802	0.1958006018776968	0.21741076727676487	0.09860894779040802	0.034438621463427584
81.18811881188118	0.19565428437381943	0.2176942869158565	0.09852911117423291	0.03457217572344126
82.17821782178218	0.19551788287423985	0.2179732961546016	0.09844364599746122	0.03470231548323553
83.16831683168317	0.19539100328952583	0.218248112738007	0.09835290277332062	0.034829114153092575
84.15841584158416	0.1952732513102838	0.2185190427050815	0.09825721867596052	0.03495264387006737
85.14851485148515	0.19516423410821865	0.2187863802715508	0.09815691746571667	0.03507297551830331
86.13861386138613	0.19506356185945734	0.2190504077705057	0.09805230947863498	0.03519017874803983
87.12871287128712	0.19497084911394377	0.21931139564385713	0.09794369167132323	0.035304321993216495
88.11881188118812	0.19488571594369278	0.21956960250416832	0.09783134774267573	0.03541547248735645
89.10891089108911	0.19480778897624987	0.21982527522946618	0.09771554829060851	0.035523696278683
90.0990099009901	0.19473670228753437	0.2200786490988073	0.09759655101238592	0.03562905824432771
91.08910891089108	0.1946720981625102	0.2203299479644732	0.09747460094356547	0.03573162210374103
92.07920792079207	0.19461362773807045	0.2205793844550131	0.09734993072891106	0.035831450431464296
93.06930693069307	0.1945609515336309	0.22082716020597787	0.09722276092145929	0.035928604669362284
94.05940594059406	0.19451373990839843	0.22107346610747797	0.09709330029826709	0.03602314513855179
95.04950495049505	0.19447167338278007	0.22131848258240433	0.09696174620637733	0.03611513105078459
96.03960396039604	0.19443444291850917	0.22156237987034688	0.09682828491311883	0.03620462051980521
97.02970297029702	0.19440175011335786	0.22180531832770262	0.09669309197127582	0.036291670572478646
98.01980198019803	0.19437330733008468	0.22204744873796747	0.09655633259264054	0.036376337159818806
99.00990099009901	0.19434883776518722	0.22228891262988712	0.09641816202729879	0.03645867516797272
100.0	0.19432807546873226	0.22252984260058253	0.09627872594570985	0.03653873842921087
