time	Rb	pRb	E2f	RbE2f	E1	C1	pC1	E1C1	P21	Ce	Ca	CeP21	CaP21	aPcna	iPcna	Rc	pRc	aRc	iRc	Dna	P53	Dam	Pr	tRb	tE2f	tE1	tC1	tCe	tCa	tP21
0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.6	0.5	1.2	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	5.0	0.0	0.0	1.0	0.5	1.2	0.6
0.9900990099009901	0.1750264829567503	4.8179269777587495	0.02434602729365419	0.0070465392844750365	6.240876639708837e-05	0.029326761854240355	0.9706690323301521	4.205815607651069e-06	0.015709868144535604	0.4642565666178419	1.0883248087854343	0.025589556921570323	0.05999011344773677	0.007374240421950306	0.49254161431863763	0.9679697700767077	0.031945912212038165	1.1339644395411195e-06	8.318374681498536e-05	4.014833407003716e-09	0.010686910330861556	0.0009895670038702691	0.49275415108388354	4.999999999999974	0.03139256657812923	6.661458200473944e-05	1.0	0.48984612353941226	1.148314922233171	0.5939143365792953
1.9801980198019802	0.25284817625161465	4.717883436420015	0.03466222628923926	0.029268387328344452	0.00018436434193178593	0.04025988296562706	0.9597083365493697	3.178048500335377e-05	0.00876205607686308	0.4523085201642475	0.9977378546618959	0.028394173335805854	0.06264061065875932	0.011425221192944398	0.4882767610070473	0.9462015295727288	0.05349919698297186	6.063080042883662e-06	0.00029321036425693654	3.3344834066107466e-08	0.011742471726293075	0.001978069179951211	0.4687958448345458	4.999999999999974	0.06393061361758372	0.0002161448269351397	1.0000000000000002	0.48070269350005335	1.0603784653206552	0.5883668114427324
2.9702970297029703	0.2878077682553912	4.657001960991418	0.04077786743825598	0.05519027075316311	0.00031685343002254	0.04640586173110779	0.9535080541163742	8.608415251814258e-05	0.007683983188257122	0.4427985149232682	0.9034508781974085	0.02966278157025595	0.060529793569347734	0.014553839870337346	0.4848503286830558	0.9324184988345657	0.06698179089363611	1.529031902000635e-05	0.0005844199527785943	1.290936081091662e-07	0.012712020477237948	0.0029655457674544776	0.4395337456701192	4.999999999999973	0.09596813819141908	0.0004029375825406826	1.0000000000000002	0.47246129649352414	0.9639806717667563	0.5833113069636952
3.9603960396039604	0.3043123133592466	4.61489092459794	0.046435783394080575	0.0807967620427849	0.00045181197488761295	0.05156407708767382	0.9482696650124663	0.00016625789986000422	0.007390622123650635	0.4344913217909525	0.8100197802153727	0.030582340335745237	0.0570199739697018	0.016243950079049076	0.48281409058612845	0.9246848791596307	0.07436473166387357	2.6711546070259068e-05	0.000923677630426246	3.2162284247540553e-07	0.013679493790820388	0.003952019024010232	0.4082770002863742	4.999999999999972	0.12723254543686546	0.0006180698747476172	1.0000000000000002	0.46507366212669776	0.8670397541850745	0.5787307046456523
4.9504950495049505	0.3124438383200835	4.581728830676523	0.051867366288800926	0.10582733100336472	0.0005839324955236226	0.05689634965853274	0.9428273888724169	0.00027626146905041616	0.007355621069740035	0.42711233322535286	0.7192266889038706	0.03137753629273157	0.052834701640722896	0.0169438058539607	0.4817456309074133	0.9212032231252163	0.07747109926307973	3.834989656945558e-05	0.001287327715135185	6.216107480369513e-07	0.014645999343003615	0.004937485746660119	0.3760765493973502	4.999999999999972	0.15769469729216565	0.0008601939645740387	1.0	0.45848986951808446	0.7720613905445936	0.574600817625743
5.9405940594059405	0.3168716632753783	4.552657166757574	0.05685136206116909	0.13047116996702102	0.0007050775375660049	0.06285253862375938	0.9367250443712201	0.0004224170050209326	0.00747452298649512	0.4205104066758011	0.6318025408179223	0.032145645111532464	0.04828025664078086	0.016979482171608377	0.48133635601483743	0.9205313957478876	0.07776043207704784	4.8834463322779625e-05	0.0016593377117422516	1.0242658806934917e-06	0.01561154071722747	0.005921922942119761	0.34336641015454705	4.999999999999973	0.1873225320281901	0.0011274945425869373	1.0000000000000004	0.45265605178733354	0.6800827974587031	0.570896118465388
6.930693069306931	0.3199313881268889	4.525207276612321	0.0612068084224118	0.15486133526076204	0.0008056727597149342	0.0696951519757044	0.9296934309904643	0.0006114170338315203	0.007706177024689548	0.4145715452217405	0.5482245400233572	0.03294553101892654	0.043528076630097313	0.01656615288380511	0.4813822034473582	0.9216113233646639	0.0763019211568652	5.7383779677078694e-05	0.002029371698794135	1.5149491033427822e-06	0.016576088418434477	0.00690529510513208	0.3104247781247626	4.999999999999972	0.21606814368317384	0.0014170897935464545	1.0000000000000002	0.44751707624066706	0.5917526166534545	0.5675913598198657
7.920792079207921	0.32283484901060505	4.498110474869026	0.06482317214140883	0.17905467612033982	0.0008762917491360285	0.07765057591148951	0.9215003629969619	0.0008490610915487986	0.00802798750161704	0.40920060372152295	0.46895636148874476	0.033816995043655755	0.038689139803521	0.015857295220113792	0.4817362993642855	0.9237142060972697	0.0738310275453364	6.369879391727541e-05	0.002391067563477089	2.0741423645462614e-06	0.017539605303117257	0.007887560641715365	0.27751513235126607	4.999999999999972	0.24387784826174863	0.0017253528406848272	1.0000000000000002	0.4430175987651787	0.5076455012922657	0.5646614892765563
8.910891089108912	0.3262137999764473	4.470737666431996	0.0676512388257407	0.20304853359152655	0.0009092600753610499	0.0869555194033905	0.9119054955440031	0.0011389850526064866	0.008422738661137187	0.40431452146560437	0.3945151854403331	0.034787643096243735	0.0338456245389651	0.014970694555943827	0.48228444766110923	0.9263631511429171	0.0708283207288845	6.783767742321555e-05	0.002740690450775617	2.6813119879685094e-06	0.018502051889574784	0.008868676859578073	0.24493694300497035	4.99999999999997	0.2706997724172673	0.0020482451279675365	1.0000000000000002	0.4391021645618481	0.4283608099792982	0.5620811444082309
