time	sigb	lacz	x	IPTG
0.0	0.0	0.0	0.0	100.0
0.9900990099009901	9900.970057383729	0.008191327767662144	0.009802947810788437	100.0
1.9801980198019802	19801.876368230554	0.032214817094220215	0.039211721622625	100.0
2.9702970297029703	29702.647077575242	0.0712758179369172	0.08822613210109445	100.0
3.9603960396039604	39603.16186250068	0.12461939876873632	0.1568457995912887	100.0
4.9504950495049505	49503.25193923819	0.19152827500985828	0.24507005820203534	100.0
5.9405940594059405	59402.70007630389	0.27132083985646094	0.3528978598513586	100.0
6.930693069306931	69301.2406141486	0.36334929436967617	0.48032767831632006	100.0
7.920792079207921	79198.55949291754	0.46699787196605297	0.6273574134073902	100.0
8.910891089108912	89094.29429009515	0.5816811513426083	0.793984295139292	100.0
9.900990099009901	98988.03426961476	0.7068424543855911	0.9802047880156302	100.0
10.89108910891089	108879.32044412664	0.8419523245679694	1.1860144954157517	100.0
11.881188118811881	118767.64565205354	0.9865070818257481	1.4114080641220867	100.0
12.871287128712872	128652.45465105724	1.1400274500309098	1.6563790890150052	100.0
13.861386138613861	138533.1442295903	1.3020572536223811	1.920920017970968	100.0
14.85148514851485	148409.06333808656	1.4721621797146611	2.205022057000285	100.0
15.841584158415841	158279.5132414646	1.649928602668322	2.508675075665904	100.0
16.831683168316832	168143.7476944785	1.8349624678408836	2.8318675128262414	100.0
17.821782178217823	178000.97314152334	2.026888231691046	3.1745862827492983	100.0
18.81188118811881	187850.34894245415	2.2253478554380424	3.5368166816481468	100.0
19.801980198019802	197690.98762590563	2.429999849554685	3.918542294689967	100.0
20.792079207920793	207521.955171706	2.6405183667328123	4.319744903536156	100.0
21.78217821782178	217342.27132376493	2.856592340771663	4.740404394470637	100.0
22.77227722772277	227150.90993498111	3.0779246692802955	5.180498667179999	100.0
23.762376237623762	236946.79934579856	3.3042314382489253	5.640003544255496	100.0
24.752475247524753	246728.8227966927	3.5352411852485464	6.118892681459183	100.0
25.742574257425744	256495.8188773017	3.770694200940528	6.617137478853676	100.0
26.73267326732673	266246.5820139567	4.010341867405043	7.134706992882142	100.0
27.722772277227723	275979.86299426487	4.253946028778843	7.671567849413352	100.0
28.712871287128714	285694.36953230476	4.50127839514056	8.227684157882296	100.0
29.7029702970297	295388.76687503915	4.752119977490177	8.803017426594979	100.0
30.693069306930692	305061.67845045135	5.006260551705073	9.397526479266237	100.0
31.683168316831683	314711.68655887904	5.26349815060603	10.011167372883742	100.0
32.67326732673267	324337.33310881455	5.523638582909518	10.643893316996	100.0
33.663366336633665	333937.1203973427	5.786494977302663	11.29565459449091	100.0
34.65346534653465	343509.5119363378	6.0518873507240345	11.966398483961676	100.0
35.64356435643565	353052.93332562444	6.319642199903842	12.65606918376892	100.0
36.633663366336634	362565.77317309764	6.589592114717962	13.36460773786936	100.0
37.62376237623762	372046.3840626285	6.861575412497377	14.091951963512273	100.0
38.613861386138616	381493.08357027086	7.135435792324558	14.838036380899823	100.0
39.603960396039604	390904.1553294466	7.411022008487888	15.602792144920057	100.0
