time	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s21	s19	s23	s25	s26	s27	s29	s31	s33	s35	s36	s37	s38	s1	s24	s28	s30	s32	s34	s22
0.0	1.0	14.0774258421	104.07239819	108.094519859	1.79487179487	25.1885369533	68.8788335846	1.0	17.7476118652	0.0	1.0	0.759332005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.81914621	2.507671281	852.608418	3.930695895	0.012942682	0.004015031	0.000988831	0.043352951	0.0	0.0	0.0	1.235570941	46.2222520609226	4.33812187331668	0.0959163701057347	2.7769943784158	14.9913345914433	14.0774258421
0.9900990099009901	1.0	13.156519271802932	107.08423440663704	151.65091170058497	1.7570399572462398	21.679136239438517	69.87440825489703	0.9173957069306875	17.399160730546544	0.8594383219686401	1.0	0.7594605879256079	-0.9955746702970331	3.5094007138614	-43.5563918415843	0.0378318376237626	0.08260429306930717	0.9209065702970344	0.3484511346534661	11.549169934065993	60.45067275038006	634.8717786229679	180.94699811828121	0.2691133913349137	0.009410046218175773	0.0010297947898719644	0.04338448972644478	10.350247629458963	0.007262017902974841	0.31573420879580044	1.235570941	46.2222520609226	4.33812187331668	0.0959163701057347	2.7769943784158	14.9913345914433	13.156519271802932
1.9801980198019802	1.0	12.235612701505909	106.15000365104743	195.20730354216968	1.719208119622477	18.1697355255771	70.86998292519397	0.834791413861381	17.050709595893082	1.725743342704588	1.0	0.761013912310121	-1.9911493405940668	7.018801427722789	-87.11278368316867	0.07566367524752524	0.16520858613861436	1.8418131405940676	0.6969022693069324	20.799656530502745	108.31364990803729	516.3915212017918	223.4952465439835	0.4727483983677439	0.0200737097995638	0.0012340339331861812	0.04354642562287192	29.932979944812786	0.012925893796420528	0.9739515160123124	1.235570941	46.2222520609226	4.33812187331668	0.0959163701057347	2.7769943784158	14.9913345914433	12.235612701505909
2.9702970297029703	1.0	13.534339858951407	103.84212096426016	203.39590520811106	1.681376281998714	16.782402222448333	69.42639965277814	0.8612046407722699	17.385222685160418	2.5768967711529305	1.0	0.7663497208824359	-0.5475660681782863	8.406134730851566	-95.30138534911035	0.11349551287128777	0.13879535922772634	0.5430859831485775	0.3623891800396238	29.935685172346968	155.41879955508256	442.2375040254004	220.31130673533858	0.660305787384596	0.03314383483318462	0.001662175170118739	0.043897260206309054	50.967640099739235	0.01765933190263937	2.0129622388181367	1.235570941	46.2222520609226	4.33812187331668	0.0959163701057347	2.7769943784158	14.9913345914433	13.534339858951407
3.9603960396039604	1.0	14.878365663901922	101.614646315225	210.86271523781411	1.643544444374949	15.438376417497842	67.93303764683746	0.8898427150296961	17.7336738198139	3.4096226387490853	1.0	0.7778926391286489	0.9457959377623074	9.750160535802081	-102.76819537881339	0.1513273504950501	0.11015728497030075	-0.800939821801917	0.01393804538615849	37.25402164788749	193.99182173982211	391.93765577812775	203.95556603890512	0.8027733906936353	0.045474161943250255	0.002309815999497542	0.04444885949411352	70.93920437328813	0.021785255242735006	3.390798263834438	1.235570941	46.2222520609226	4.33812187331668	0.0959163701057347	2.7769943784158	14.9913345914433	14.878365663901922
4.9504950495049505	1.0	16.222391468852432	99.5371102700813	218.3295252675171	1.6057126067511842	14.094350612547334	66.4396756408968	0.918480789287122	18.082124954467385	4.224848342760431	1.0	0.7971301957236954	2.4391579437029027	11.09418634075259	-110.23500540851641	0.18915918811881255	0.08151921071287505	-2.144965626752413	-0.3345130892673072	42.503528303655	222.31442443000927	356.5269671275021	186.1269685454979	0.9013178844879268	0.055305398701967406	0.0031215606551531585	0.04517341423265948	89.25485047101236	0.02549093503263612	5.0310767588297445	1.235570941	46.2222520609226	4.33812187331668	0.0959163701057347	2.7769943784158	14.9913345914433	16.222391468852432
5.9405940594059405	1.0	16.54495766241693	98.15633353539972	212.74435136548908	1.567880769127421	14.027149322299662	65.5137911968373	1.031914193049489	17.900930364071435	5.025299226374013	1.0	0.8240728050871432	3.3650423877623763	11.161387631000261	-104.6498315064882	0.226991025742575	-0.03191419304949151	-2.4675318203168906	-0.1533184988713282	45.98843048167914	241.46090043803565	330.96546033999766	170.58134744621873	0.9652781274546368	0.062355970364956465	0.004026562589842484	0.04602807201850113	105.98920925928421	0.028897223303049724	6.856474506731049	1.235570941	46.2222520609226	4.33812187331668	0.0959163701057347	2.7769943784158	14.9913345914433	16.54495766241693
6.930693069306931	1.0	16.813762823803057	98.15669662272272	206.47223094073655	1.5300489315036578	14.027149322299662	64.6177739928768	1.1498105088910755	17.69185968288331	5.820057991540741	1.0	0.8573445067038569	4.261059591722773	11.161387631000261	-98.3777110817357	0.2648228633663375	-0.14981050889107614	-2.736336981703031	0.055752182316791465	48.13809247106473	253.42600921915243	311.9710644290157	158.0518922961948	1.004332561600149	0.06708210911251104	0.004962240451528592	0.046972358603639845	121.40472689873718	0.032084529100405636	8.802600722358754	1.235570941	46.2222520609226	4.33812187331668	0.0959163701057347	2.7769943784158	14.9913345914433	16.813762823803057
7.920792079207921	1.0	17.082567985189183	99.67688774227855	200.20011051598405	1.4922170938798947	14.027149322299662	63.72175678891635	1.2677068247326615	17.48278900169519	6.62088749536175	1.0	0.8946829940337111	5.15707679568317	11.161387631000261	-92.1055906569832	0.30265470099009967	-0.2677068247326606	-3.005142143089171	0.2648228635049109	49.336920835592274	260.1736175946824	297.3468599614055	148.21702985158097	1.0262206912010505	0.07011083721155248	0.005882440788902451	0.04797481443977433	135.77381522053986	0.03510641058542596	10.820984287886688	1.235570941	46.2222520609226	4.33812187331668	0.0959163701057347	2.7769943784158	14.9913345914433	17.082567985189183
8.910891089108912	1.0	17.351373146575312	102.84981844785524	193.92799009123152	1.4543852562561315	14.027149322299662	62.82573958495594	1.385603140574247	17.27371832050707	7.440654054746869	1.0	0.9335492502030235	6.053093999643571	11.161387631000261	-85.83347023223065	0.34048653861386236	-0.38560314057424566	-3.273947304475311	0.4738935446930316	49.88036610764902	263.2891248476978	285.6428213816348	140.49182716439117	1.036528437328936	0.07198689616945608	0.006756853313632568	0.04901332779189958	149.32264129039788	0.03799855127914339	12.877179738797865	1.235570941	46.2222520609226	4.33812187331668	0.0959163701057347	2.7769943784158	14.9913345914433	17.351373146575312
