time	Myc	CycDT	CycET	CycAT	E2FT	Comp1	Comp2	Rbp	CkiT	CycECki	CycDCki	CycACki	Cdh1dp	Emi1T	EmiC	Cdh1	UbI	Rbpp	Cdh1T	E2F	Rb	CycE	CycD	CycA	Cdh1p
0.0	0.0	0.0	0.119	0.0	0.106	0.105	0.0	0.0	0.2	0.115	0.0	0.0	1.0	0.002	0.002	0.998	0.02	0.001	1.0	0.0010000000000000009	0.894	0.00399999999999999	0.0	0.0	1.734723475976807e-18
0.9900990099009901	0.09426625968110194	0.004133994204022881	0.11899974777654256	7.266163763391061e-05	0.10600073798382882	0.10468526184780076	0.00013549746746949456	3.273778275899182e-05	0.19998517334546648	0.11479012666266293	0.003497321535669357	6.010974260669659e-05	0.9999064019051451	0.0023448812574477307	0.002291167557654549	0.9976154487964242	0.019972192203219837	0.0008917163409353738	1.0	0.0011799786685585652	0.8942547865610353	0.004209621113879625	0.0006366726683535245	1.255189502721402e-05	9.338364592128634e-05
1.9801980198019802	0.17964639164818097	0.008589391219961605	0.11899952764495858	0.00011694444176721748	0.10600150602388439	0.10463474436290109	0.00018642980134345538	4.4974592857546774e-05	0.19997231778480706	0.11458143528221693	0.007716371214436885	0.00010217475593368659	0.9999010911676006	0.002385896540365421	0.002332124375172299	0.9975691974601352	0.019949990479461954	0.000917459616292525	1.0	0.0011803318596398484	0.8942163916266054	0.004418092362741655	0.0008730200055247191	1.4769685833530884e-05	9.867816469253006e-05
2.9702970297029703	0.2569780579231975	0.013330283387740822	0.11899931170033876	0.0001438879030541419	0.10600227600718934	0.10457672557908994	0.0002447716850803891	5.901551456702764e-05	0.19996097350069864	0.1143390686896349	0.012186710765137733	0.00012730987532569264	0.9998957089562367	0.0023913384146508386	0.002337541307618429	0.9975584114332418	0.01993188248806505	0.000969332738933753	1.0	0.0011807787430190117	0.8941501544823289	0.004660243010703849	0.0011435726226030896	1.657802772844926e-05	0.00010404725913981715
3.9603960396039604	0.32701995725875344	0.018324192190111367	0.11899910166291162	0.0001602964847102346	0.10600304961283523	0.10450976769494123	0.0003119673867118173	7.521559383590508e-05	0.1999507385631657	0.1140577492758479	0.016869323588838213	0.00014210376123835274	0.9998894802485453	0.002392870162791772	0.0023390484227740756	0.9975506903368229	0.019917080197210814	0.0010334295040367036	1.0	0.0011813145311821787	0.8940696198204743	0.004941352387063724	0.0014548686012731543	1.8192723471881868e-05	0.00011026124040305939
4.9504950495049505	0.3904592686979081	0.023541744651506484	0.11899889918048667	0.0001703072715323653	0.10600382846702941	0.1044320850605546	0.00038978694587829115	9.401475450897282e-05	0.1999412621039142	0.11373104226168493	0.021726789391574738	0.00015054959625666366	0.9998822533441178	0.0023941337708814773	0.00234028312346472	0.9975422457811673	0.019904983833828927	0.0011093923298841396	1.0	0.0011819564605965215	0.893974720909174	0.005267856918801744	0.0018149552599317463	1.9757675275701642e-05	0.0001174710953679328
5.9405940594059405	0.44791839347101414	0.028956380243736382	0.11899870609903293	0.0001764364558418191	0.1060046144063284	0.10434144121726563	0.0004804427214439982	0.00011596550138333339	0.19993223077572098	0.11335114321694045	0.026722533752709263	0.0001550616946608647	0.9998738522984575	0.002395587258774909	0.002341701833374726	0.9975324458653867	0.01989510792024953	0.0011993037048695335	1.0	0.001182730467618771	0.8938628468550375	0.005647562882092477	0.0022338464910271194	2.1374761180954397e-05	0.00012585230123857757
6.930693069306931	0.49996106090854453	0.034544085442911834	0.11899852463022254	0.00018021528355738724	0.10600540964042199	0.10423504231973686	0.0005866962511087001	0.0001417614699991863	0.19992335677412035	0.11290865313918821	0.03182011334677181	0.00015709358921192485	0.9998640660008524	0.002397339239988025	0.0023434115704797074	0.9975209729796816	0.019887056251952372	0.0013061837933154264	1.0	0.001183671069576426	0.8937303161658398	0.006089871491034321	0.0027239720961400246	2.312169434546239e-05	0.00013561544983872872
7.920792079207921	0.5470978609484468	0.04028315321679362	0.11899835752396799	0.00018257738797887422	0.10600621692140957	0.1041094132000101	0.0007119799900528062	0.0001722708317045513	0.1999143672465778	0.11239240578391099	0.036982482832315616	0.00015751443353757504	0.9998526430962518	0.0023994769034774025	0.0023454974812239116	0.997507491240271	0.019880505420053304	0.0014339323455734028	1.0	0.0011848237313466642	0.8935724036326591	0.006605951740057001	0.0033006703844780036	2.5062954441299173e-05	0.00014701127850503919
8.910891089108912	0.5897912511612479	0.04615396535894884	0.11899820827623454	0.00018409319877879396	0.10600703974907827	0.10396026929106772	0.0008605222779452876	0.00020857221819456067	0.19990499519712993	0.11178942990511088	0.04217130832208998	0.00015683723692512357	0.9998392895874544	0.002402107593502172	0.002348064234291443	0.9974916027115418	0.01987519182761281	0.0015875156002808034	1.0	0.0011862481800652617	0.8933831206125116	0.007208778371123659	0.003982657036858864	2.7255961853670397e-05	0.00016033305416675433
