time	Arr	Arr_di	Arr_tetra	Ca2_buff	G_GTP	Ga_GDP	Ga_GTP	Ga_GTP_PDE_a_Ga_GTP	Ga_GTP_a_PDE_a_Ga_GTP	Gbg	Gt	Ops	Ops_G	Ops_G_GTP	Ops_Gt	PDE	PDE_Ga_GTP	PDE_a_Ga_GTP	R	R0	R0_G	R0_G_GTP	R0_Gt	R0_RKpre	R1	R1_Arr	R1_G	R1_G_GTP	R1_Gt	R1_RKpost	R1_RKpre	R2	R2_Arr	R2_G	R2_G_GTP	R2_Gt	R2_RKpost	R2_RKpre	R3	R3_Arr	R3_G	R3_G_GTP	R3_Gt	R3_RKpost	R3_RKpre	R4	R4_Arr	R4_G	R4_G_GTP	R4_Gt	R4_RKpost	R4_RKpre	R5	R5_Arr	R5_G	R5_G_GTP	R5_Gt	R5_RKpost	R5_RKpre	R6	R6_Arr	R6_G	R6_G_GTP	R6_Gt	R6_RKpost	R6_RKpre	RGS	RGS_Ga_GTP_a_PDE_a_Ga_GTP	RGS_PDE_a_Ga_GTP	RK	R_Gt	RecR_Ca	RecR_Ca_RK	RecT	cGMP	Ca2_free
0.0	1260760.0	1123300.0	891810.0	0.7526512839999999	0.0	0.0	0.0	0.0	0.0	0.0	8152500.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0.0	98152500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100000.0	0.0	0.0	580.0	1847500.0	510930.0	199420.0	9289650.0	0.254320704	0.00979
0.9900990099009901	1260750.0066525384	1123328.540264465	891798.2282046338	0.7526531903802824	-5.918775974144593e-25	-7.033435159845728e-21	-1.0767527724240087e-27	-6.173992261951987e-59	9.244367278656303e-57	-7.33393278329372e-21	8152518.874088655	9.060366240282198e-24	3.33592730943806e-39	1.3736912753445651e-39	2.1265588970693037e-23	2000000.0	-1.2617303288579763e-25	-2.843342247928713e-22	98152518.87408869	-2.2329609286633746e-27	-4.072500040597943e-27	-1.6806546012817055e-27	-1.8594512495977404e-27	-3.580354888761468e-29	-1.8716266853500426e-26	-7.051188604066729e-24	-1.8602061114036117e-26	-7.658104280995457e-27	-8.538759319656605e-27	-3.6251727460691885e-28	-3.278177487752821e-29	-1.931038974857135e-26	-4.75048031277484e-24	-1.0535876553674078e-26	-4.340963319833098e-27	-4.827656008102382e-27	-6.41222993016086e-28	-3.0252890925513998e-30	-5.663412113087426e-28	-1.3058225952825195e-25	-1.695943070631533e-28	-6.987720515442147e-29	-7.770643914391509e-29	-5.041277673953624e-29	-7.349902904206247e-33	-8.480658490155511e-31	-1.9422838978618215e-28	-1.39380856821004e-31	-5.742922690206489e-32	-6.386120261979231e-32	-1.2048609652326149e-31	-9.060220468899587e-37	-1.004512393900707e-34	-1.774434473326063e-32	-9.062513278257485e-36	-3.734292523393859e-36	-4.151620171115604e-36	-1.4849953979012529e-35	-8.81545114098422e-42	-9.598254171313289e-40	-1.3252428903836426e-37	-4.753602251281079e-41	-1.9589246440380907e-41	-2.1772838871570792e-41	-1.4463922773156338e-40	0.0	100000.0	4.793846136454677e-58	-1.466501233344602e-23	579.6380964406367	1847481.125911344	510929.7694745285	199420.36190355942	9289649.868621927	0.2543209423806255	0.009790030981672061
1.9801980198019802	1260751.5448259083	1123331.8150489957	891796.2062690259	0.7526531905866484	-7.905228070303022e-25	-7.456050447498546e-21	-1.438465643424912e-27	1.3334592315149223e-59	8.897582936727761e-59	-7.494383507684216e-21	8152518.874088655	6.550979202055066e-24	2.4117625880150197e-39	9.93104293144932e-40	1.5375247015378595e-23	2000000.0	-1.7286262156362158e-25	-3.3276823538689546e-23	98152518.87408869	-2.7911723638348776e-27	-5.0932282149014514e-27	-2.100006540001475e-27	-2.3300934100023944e-27	-1.053625823854179e-28	-2.699640729754742e-26	-2.4240026892948353e-24	-2.6326427496995314e-26	-1.0914310079786806e-26	-1.1898303118437635e-26	-3.2373933296938676e-27	-5.44493030795051e-29	-1.3087878269579343e-26	-1.6438481809483722e-24	-7.136851496586483e-27	-2.9399710997031596e-27	-3.271438831364975e-27	-7.465410220076722e-28	-2.1683760444669057e-30	-2.5029180315951953e-28	-4.6189652186873296e-26	-7.470599180236795e-29	-3.074960933972639e-29	-3.430521618553784e-29	-3.6909672275791437e-29	-3.173214775217144e-33	-2.7871660736538272e-31	-7.029897616808759e-29	-4.5632165360994917e-32	-1.8779618347833124e-32	-2.0961673173111563e-32	-5.359767490278728e-32	-2.934523203336777e-37	-2.53953340648932e-35	-6.581313774121537e-33	-2.2831161936915922e-36	-9.39763397031497e-37	-1.0483823885995315e-36	-4.6260894641143136e-36	-2.2425189108916635e-42	-1.989047282029733e-40	-5.042249443503105e-38	-9.814994565540752e-42	-4.0401296554933296e-42	-4.50660738213218e-42	-3.5912839793688233e-41	0.0	100000.0	4.478639120624986e-60	-1.5409090840578573e-24	579.637955229818	1847481.1259113445	510929.8942773066	199420.36204477024	9289649.74367794	0.2543209422342868	0.009790030984491709
2.9702970297029703	1260752.4365669622	1123332.4437714473	891795.6689725366	0.7526531907825358	-2.671339960969004e-25	-7.662771787939697e-21	-4.86067170574593e-28	-8.18135587167047e-59	-3.0202416790322585e-58	-7.666061947560725e-21	8152518.874088655	5.636531608057372e-24	2.0750050396371064e-39	8.544238623915551e-40	1.3228785724736177e-23	2000000.0	-5.800791330255039e-26	3.793520490095408e-24	98152518.87408869	-3.662741847859551e-26	-6.672745867548703e-26	-2.7552418723248225e-26	-3.0429796489676747e-26	-1.059556409181806e-27	4.5145160836824735e-26	-9.06614571649345e-25	4.5624308858574376e-26	1.8832410394727267e-26	2.0822032892783928e-26	-1.5559383152964482e-26	5.549036414405187e-29	1.4016195329006837e-26	-6.839467222645989e-25	7.632029433174952e-27	3.1425761579425798e-27	3.5018059509404176e-27	1.4887620720402405e-27	1.922735411469717e-30	2.7124853257463496e-28	-1.981288016647555e-26	8.108263095849667e-29	3.3389588442403817e-29	3.7195953520867023e-29	4.052872016798965e-29	3.669839092280788e-33	1.8497678751418297e-31	-3.095306313852013e-29	3.007661079849562e-32	1.2351124827431742e-32	1.388063506714729e-32	6.092073640277835e-32	2.0063474419281976e-37	2.0788347132834806e-36	-2.941485106900122e-33	1.704574725945756e-37	6.806565451569679e-38	8.335856875065677e-38	2.974568640062991e-36	1.997018933438999e-43	-1.0192397851064605e-40	-2.2692718453577364e-38	-5.120475918825392e-42	-2.119336919213789e-42	-2.322937577914682e-42	2.3616754617788653e-42	0.0	100000.0	-1.4315156951366622e-59	2.367403914700451e-25	579.6378211895864	1847481.1259113445	510930.012742743	199420.36217881052	9289649.625078462	0.25432094209537903	0.00979003098716818
3.9603960396039604	1260752.7666445947	1123332.620494398	891795.498091653	0.7526531909684757	-1.0524299505573164e-23	-8.235624620886839e-21	-1.9146182238452522e-26	2.4033535204163173e-57	-2.4088059774888514e-56	-8.742098570705582e-21	8152518.874088656	5.179269083517281e-24	1.9067488579767396e-39	7.851503664279565e-40	1.2155788420645149e-23	2000000.0	-2.246530073134373e-24	-4.38452031694997e-22	98152518.87408869	-1.8246096249973662e-26	-3.3213600443284876e-26	-1.3710422271228422e-26	-1.5155471804476227e-26	-1.2371315193586437e-27	-4.7022035017930565e-25	-2.1255290241523335e-24	-4.672890338289048e-25	-1.9249896625530564e-25	-2.1419456893056082e-25	-1.6245125215436214e-26	-8.70165683243533e-28	-1.62652681409765e-25	-8.135576130488403e-25	-8.853659415028437e-26	-3.6452149937793106e-26	-4.0632579325611507e-26	-1.7549802953001055e-26	-2.3417496535695027e-29	-2.360267276858639e-27	-2.4620602609478023e-26	-7.058075533827904e-28	-2.9068514339222965e-28	-3.2369899250944434e-28	-3.182336673270172e-28	-2.836739392224895e-32	-2.536765276991852e-30	-2.9272850089750856e-29	-4.161193557620935e-31	-1.7135195676749036e-31	-1.9090402980645574e-31	-4.845767504331144e-31	-2.5647159000907456e-36	-2.208340585211764e-34	-2.4406646766006564e-33	-1.988292035463328e-35	-8.187812035733058e-36	-9.120979098678804e-36	-4.191687645724385e-35	-1.9883125269622169e-41	-1.645354787043247e-39	-1.2705220150368116e-38	-8.129391882760539e-41	-3.3475996576369e-41	-3.72945802967391e-41	-3.1490088582477116e-40	0.0	100000.0	-1.2629847738151458e-57	-2.2591059150711908e-23	579.6376939558211	1847481.1259113448	510930.12519264047	199420.36230604426	9289649.512501333	0.25432094196352495	0.009790030989708742
4.9504950495049505	1260752.8804265624	1123332.6779490737	891795.4409188231	0.7526531911449745	1.8827213905373536e-24	-9.481441752195017e-21	3.423476594324002e-27	2.5278427927976387e-57	-1.2650928809020681e-56	-9.422232744734459e-21	8152518.874088656	3.794216715182792e-24	1.3967932457679197e-39	5.751579712725377e-40	8.904944180700389e-24	2000000.0	3.7917376642497446e-25	8.162890924308423e-23	98152518.87408869	5.939594323322261e-26	1.0904074933758843e-25	4.475631700864924e-26	5.037589254430326e-26	2.085704498059852e-27	-7.231641687864332e-28	-6.762024498564005e-25	-2.011719338413605e-27	-9.524028476003888e-28	-6.210449175585457e-28	3.541967484416849e-26	-1.0606445144253983e-28	4.9432334581874023e-26	-5.603161218769141e-25	2.7096382047688e-26	1.1180159621835796e-26	1.2377078434721568e-26	-1.9323589608876336e-27	1.2481883845614916e-29	9.800586699236754e-28	-2.0525399207928325e-26	2.922410093369717e-28	1.2025326331674041e-28	1.3428497179710751e-28	1.811321982682051e-28	8.452555373093256e-33	6.065907419527512e-31	-3.210622666385387e-29	9.971030823336763e-32	4.1086188889169834e-32	4.567968303369269e-32	1.0293508508610124e-31	6.844489848839823e-37	6.83133192333067e-35	-3.0010976785992943e-33	6.166870362571692e-36	2.5416103108750894e-36	2.823922360421143e-36	1.1173855328126053e-35	3.822181955782424e-42	4.859576550236152e-40	-2.1427857202635806e-38	2.417806979772351e-41	9.977744420019662e-42	1.1040052353830102e-41	5.700956799563299e-41	0.0	100000.0	-6.560528741884404e-58	5.884325351177388e-24	579.6375731828923	1847481.1259113443	510930.231932461	199420.36242681718	9289649.405640738	0.2543209418383663	0.009790030992120299
5.9405940594059405	1260752.9189710456	1123332.6969424186	891795.42178603	0.7526531913125105	9.268645598592601e-25	-8.206707654659603e-21	1.686160234815613e-27	-1.5111609363049472e-57	-4.099252770369549e-57	-8.256186424933468e-21	8152518.874088656	4.214416562972732e-24	1.551246764921199e-39	6.38729099207672e-40	9.890581141282052e-24	2000000.0	1.9741502588570632e-25	9.448115449692928e-23	98152518.87408869	6.899122194446172e-27	1.2616043087048666e-26	5.195766333794824e-27	5.786099005378634e-27	1.2570246586384014e-28	2.4491299134494036e-26	1.883723769918929e-24	2.420827966298409e-26	9.970521545309789e-27	1.1101556244012272e-26	3.2171575886913853e-27	4.425286940590542e-29	2.810855574463952e-26	1.2407107802332812e-24	1.536211361417929e-26	6.3327486273738825e-27	7.031103722022482e-27	5.160535655100586e-28	4.6048367768469266e-30	6.042178357128264e-28	2.7976809374489725e-26	1.8075655325433206e-28	7.445311556173466e-29	8.287671423641266e-29	7.507621385353848e-29	7.770694012495442e-33	6.042394325456817e-31	3.599269104365259e-29	9.898013602141062e-32	4.0741189109295547e-32	4.545154687728198e-32	1.2379309774796783e-31	6.44244564478273e-37	5.319598552117856e-35	3.37725557788989e-33	4.786737028300423e-36	1.9708360769135334e-36	2.1966973846161248e-36	1.0198005561521766e-35	4.6341045523859455e-42	4.04380648330821e-40	2.6809414877141076e-38	1.9991791858754507e-41	8.234000684261394e-42	9.167700097508109e-42	7.225338391528692e-41	0.0	100000.0	-1.957249038871999e-58	4.7120731322708965e-24	579.6374585427209	1847481.1259113448	510930.33325215586	199420.36254145738	9289649.304206401	0.2543209417195629	0.009790030994409398
6.930693069306931	1260752.9322397888	1123332.703700596	891795.4150897557	0.7526531914715393	4.438288430946046e-25	-8.21086421319008e-21	8.0741952213748425e-28	4.183322729052496e-58	-1.541939177995194e-57	-8.315747769616983e-21	8152518.874088656	4.852503049291261e-24	1.7862690026918555e-39	7.355183752661726e-40	1.1388437327227556e-23	2000000.0	9.457174277676817e-26	2.742584363515531e-23	98152518.87408869	-1.0493915303088559e-27	-1.9044205983398915e-27	-7.887517215390161e-28	-8.625963615081393e-28	-2.5197444038400956e-29	2.3086176094735354e-26	4.0900378462218536e-25	2.2953875065088503e-26	9.460973317150918e-27	1.0509014641522772e-26	6.964981232746769e-29	4.693028139464466e-29	7.29045430007573e-27	2.5602771924845504e-25	3.968269305236774e-27	1.633787146075889e-27	1.82122638221663e-27	7.6782564933554926e-28	1.1695860651026177e-30	7.582350307923399e-29	6.498920887384077e-27	2.248857711457753e-29	9.238182441360059e-30	1.0371106410083158e-29	1.974052038925433e-29	9.59295153950684e-34	3.7375174935258354e-32	8.93805629324278e-30	6.035544817858697e-33	2.473267066710669e-33	2.798341896926921e-33	1.425584677441513e-32	3.2026625257052584e-38	5.227604547918813e-36	8.757036888376254e-34	4.739319613394506e-37	1.9558803603469143e-37	2.1639502807707014e-37	4.738938746857772e-37	4.7996155123651124e-43	8.666475307928813e-41	7.011555434364162e-39	4.319876793930647e-42	1.7837294148373853e-42	1.970059982923405e-42	7.187599225337406e-42	0.0	100000.0	-8.718805000390014e-59	1.4509368711073822e-24	579.637349723888	1847481.1259113448	510930.42942695285	199420.3626502762	9289649.207922786	0.2543209416067922	0.009790030996582266
7.920792079207921	1260752.9368030678	1123332.7059149332	891795.4128417673	0.7526531916224928	2.26726178294264e-25	-8.019710319219727e-21	4.124167193901556e-28	1.565389039189185e-58	7.063258442978508e-58	-8.16001205694811e-21	8152518.874088657	5.030970222405927e-24	1.8519597051960962e-39	7.62566697302873e-40	1.180727283523909e-23	2000000.0	4.7674721588337095e-26	1.2773554835574486e-24	98152518.87408869	-1.340763487853014e-27	-2.4759656360265374e-27	-1.0145532189515502e-27	-1.1480678461261045e-27	1.1529730895777546e-28	1.6359406283330518e-26	4.603664315835483e-25	1.6251457838491536e-26	6.682146220786467e-27	7.479896546026465e-27	1.846714167479966e-27	2.335727433790752e-29	-2.943618994414124e-28	3.3029052023485633e-25	-1.6735695114798363e-28	-6.981065211262806e-29	-7.460394266969434e-29	2.111652538464759e-28	-1.498089380610413e-32	2.746356007509569e-29	8.483192673772103e-27	8.231667577681777e-30	3.392672498885683e-30	3.769294178811302e-30	1.8327233685200192e-30	3.8216020924593926e-34	8.417486188735929e-32	1.2061860705782619e-29	1.3884525323126383e-32	5.7272913419396933e-33	6.346036033311351e-33	8.55070654160103e-33	7.673532258068311e-38	1.1326598787795546e-35	1.1279626235179818e-33	1.0248099852323827e-36	4.226561308693835e-37	4.685670072352697e-37	1.3633663765425737e-36	1.0756558027958265e-42	1.0154454853088611e-40	8.796861603861242e-39	5.030256028255638e-42	2.0730703226256813e-42	2.3036431602646207e-42	1.5534649817220913e-41	0.0	100000.0	3.5354760756125646e-59	2.4707063125362885e-25	579.6372464307882	1847481.1259113445	510930.520718104	199420.3627535693	9289649.116528342	0.254320941499748	0.009790030998644794
8.910891089108912	1260752.938374512	1123332.7068142963	891795.4119992247	0.7526531917657808	1.8516266696488205e-24	-8.096963119463349e-21	3.3684521132807335e-27	5.342039509842425e-58	-1.512106880776804e-57	-8.180887612722794e-21	8152518.874088656	5.3878265802417536e-24	1.9833929759540228e-39	8.166942719116364e-40	1.264495153898809e-23	2000000.0	3.9398412082396225e-25	5.0702807987451333e-23	98152518.87408869	-5.9599422820671055e-27	-1.0816364667358963e-26	-4.476229548690123e-27	-4.908388877325579e-27	-3.388303317894012e-28	1.0194744628804705e-25	-1.8521699573890461e-25	1.0154166238607879e-25	4.183787721969167e-26	4.652519863881111e-26	-1.2834735983879571e-27	1.729674723422941e-28	2.6813891248336455e-26	-2.9745725723318947e-25	1.4594467898877704e-26	6.008669306191891e-27	6.698263232620092e-27	2.9808240614887632e-27	4.346495999388216e-30	3.13420158868092e-28	-6.297517899023032e-27	9.319459748365301e-29	3.8314378105089287e-29	4.290484154374954e-29	7.215103080036045e-29	4.383664677628242e-33	1.6722660603675873e-31	-7.120164483102488e-30	2.69579042044613e-32	1.1040573187395647e-32	1.2513784220930867e-32	7.236704098777962e-32	1.5669221512062546e-37	-4.251243888730177e-36	-7.032942598818147e-34	-4.006316758569785e-37	-1.6724545481467117e-37	-1.7827242470407723e-37	1.707306198276057e-36	1.8534551149354129e-44	-4.404062296267843e-41	-5.422643976407407e-39	-2.192293758062785e-42	-9.047745138055955e-43	-1.0007579072066733e-42	-3.9282949580771305e-42	0.0	100000.0	-8.751195615799665e-59	2.1396316534171478e-24	579.6371483828204	1847481.1259113462	510930.60737360176	199420.36285161728	9289649.029774794	0.25432094139813943	0.00979003100060258
