time	Glucose_G	Drug_D	miR_451_M	AMPK_A	mTOR_R	deltaD
0.0	6.64215616170866e-22	0.0	3.05539183438598e-21	2.07567380053396e-21	4.58308775157897e-21	1.0
0.9900990099009901	0.7809185374672145	0.5534016004488694	0.4093498771434169	3.6518838247590053	1.6536443595367871	0.5749905917751225
1.9801980198019802	1.2569201938408066	0.7037738164447236	1.0257971186786967	2.1764818297468547	2.374286450797047	0.4947148136688568
2.9702970297029703	1.5470625915562628	0.7446334806092885	1.8568439169990358	1.114975825453542	3.688286769423345	0.4749083311572359
3.9603960396039604	1.7239162008351807	0.755736011385907	3.0333584920878685	0.5980093326825153	4.614718606900153	0.4696648088407459
4.9504950495049505	1.8317156791616047	0.7587528298492854	4.08286815024344	0.4281762557878405	4.881237863057364	0.46825005048140483
5.9405940594059405	1.8974238520088922	0.7595725703062052	4.7120539335613865	0.37304022296619616	4.9546673594907995	0.46786636425411776
6.930693069306931	1.937475659728743	0.759795313047428	5.042626068764158	0.3516292399987683	4.9809765008755305	0.46776216202319393
7.920792079207921	1.9618888678530917	0.7598558374777823	5.211284690815426	0.3421856522690678	4.992156027848661	0.46773385184153365
8.910891089108912	1.9767697125976857	0.7598722833954175	5.297777154161403	0.3376786292131117	4.997395651051072	0.4677261595923843
9.900990099009901	1.985840193575983	0.7598767521395292	5.342965293951098	0.3354087102417386	5.000009994682105	0.4677240694485329
10.89108910891089	1.991369021097187	0.759877966401786	5.367137944875072	0.3342177607595255	5.001374685086926	0.46772350150919356
11.881188118811881	1.9947390667271543	0.7598782963475241	5.380386257030293	0.33357192701342103	5.002112571387084	0.4677233471858431
12.871287128712872	1.9967932468364482	0.7598783860020683	5.387812138626606	0.33321209593486933	5.002522963852475	0.4677233052523215
13.861386138613861	1.998045353141561	0.7598784103631365	5.3920559610333685	0.33300717519043704	5.002756419447473	0.46772329385808226
14.85148514851485	1.998808562976045	0.7598784169828581	5.394520183760549	0.33288843471227986	5.002891597198939	0.4677232907618843
15.841584158415841	1.9992737705167547	0.759878418781688	5.395969166327425	0.33281870352859577	5.002970943664724	0.46772328992052964
16.831683168316832	1.9995573334941437	0.759878419270497	5.396829436634863	0.33277733643754476	5.003017999970925	0.4677232896919023
17.821782178217823	1.9997301764267368	0.7598784194032995	5.397343893369483	0.3327526104744833	5.003046120478185	0.4677232896297875
18.81188118811881	1.9998355313696536	0.7598784194394064	5.397653197373247	0.3327377492954589	5.003063019444349	0.46772328961289944
19.801980198019802	1.9998997495652286	0.7598784194492225	5.397839884593993	0.33272878130731226	5.003073216126947	0.4677232896083082
20.792079207920793	1.9999388932120241	0.759878419451891	5.397952881761525	0.33272335390734953	5.003079386711248	0.46772328960706006
21.78217821782178	1.9999627527882937	0.7598784194526161	5.398021414468967	0.3327200624686046	5.003083128679132	0.46772328960672094
22.77227722772277	1.9999772960185078	0.7598784194528132	5.398063039421897	0.3327180634449358	5.003085401254642	0.46772328960662873
23.762376237623762	1.999986160874535	0.7598784194528672	5.398088348270401	0.3327168480398197	5.003086782948738	0.46772328960660353
24.752475247524753	1.999991564412154	0.7598784194528818	5.398103747692885	0.33271610853181255	5.003087623621743	0.46772328960659665
25.742574257425744	1.999994858114336	0.759878419452886	5.398113122492655	0.33271565834408445	5.003088135389928	0.4677232896065947
26.73267326732673	1.999996865727162	0.7598784194528871	5.398118831612728	0.33271538418902474	5.003088447043927	0.46772328960659415
27.722772277227723	1.9999980892757774	0.7598784194528875	5.3981223088494	0.33271521721151864	5.003088636859641	0.46772328960659404
28.712871287128714	1.999998835241693	0.7598784194528875	5.398124427902807	0.33271511545443777	5.003088752534095	0.46772328960659404
29.7029702970297	1.9999992899649195	0.7598784194528875	5.398125719217866	0.3327150534457079	5.00308882302357	0.46772328960659404
30.693069306930692	1.9999995671670692	0.7598784194528876	5.398126506237659	0.33271501565320805	5.0030888659847905	0.467723289606594
31.683168316831683	1.9999997361175312	0.7598784194528876	5.398126985836791	0.33271499262300713	5.003088892164698	0.467723289606594
32.67326732673267	1.999999838987294	0.7598784194528876	5.398127277817174	0.3327149786022143	5.003088908103019	0.467723289606594
33.663366336633665	1.9999999016604464	0.7598784194528876	5.398127455693032	0.3327149700606902	5.003088917812702	0.467723289606594
34.65346534653465	1.9999999400041917	0.7598784194528876	5.39812756451569	0.33271496483507246	5.00308892375299	0.467723289606594
35.64356435643565	1.9999999634042427	0.7598784194528875	5.398127630923282	0.33271496164621045	5.003088927377965	0.46772328960659404
36.633663366336634	1.9999999775529247	0.7598784194528875	5.398127671072748	0.3327149597182524	5.003088929569592	0.46772328960659404
37.62376237623762	1.9999999860206235	0.7598784194528876	5.398127695099727	0.3327149585644891	5.003088930881145	0.467723289606594
38.613861386138616	1.999999991185265	0.7598784194528876	5.398127709755823	0.3327149578607103	5.003088931681173	0.467723289606594
39.603960396039604	1.999999994503894	0.7598784194528875	5.398127719175645	0.332714957408374	5.0030889321953715	0.46772328960659404
40.59405940594059	1.9999999966515631	0.7598784194528875	5.398127725271891	0.33271495711563437	5.00308893252815	0.46772328960659404
41.584158415841586	1.999999997969413	0.7598784194528875	5.398127729011636	0.3327149569360535	5.003088932732289	0.46772328960659404
42.57425742574257	1.9999999987350658	0.7598784194528875	5.398127731183843	0.3327149568317454	5.003088932850861	0.46772328960659404
43.56435643564356	1.9999999991903112	0.7598784194528875	5.398127732475699	0.332714956769711	5.003088932921382	0.46772328960659404
44.554455445544555	1.9999999994790851	0.7598784194528875	5.398127733295826	0.3327149567303286	5.003088932966151	0.46772328960659404
45.54455445544554	1.9999999996513163	0.7598784194528874	5.398127733786174	0.33271495670678164	5.003088932992923	0.4677232896065941
46.53465346534654	1.9999999997734654	0.7598784194528874	5.398127734133181	0.33271495669011864	5.003088933011861	0.4677232896065941
47.524752475247524	1.9999999998550955	0.7598784194528873	5.398127734366362	0.3327149566789207	5.003088933024593	0.46772328960659415
48.51485148514851	1.9999999999124978	0.7598784194528874	5.398127734528798	0.33271495667112094	5.003088933033457	0.4677232896065941
49.504950495049506	1.9999999999618612	0.7598784194528874	5.3981277346686145	0.33271495666440715	5.003088933041088	0.4677232896065941
50.495049504950494	1.9999999999922475	0.7598784194528875	5.398127734754014	0.3327149566603066	5.003088933045748	0.46772328960659404
51.48514851485149	2.0000000000110387	0.7598784194528876	5.398127734806227	0.33271495665779977	5.0030889330485975	0.467723289606594
52.475247524752476	2.0000000000217155	0.7598784194528876	5.398127734835719	0.33271495665638384	5.003088933050207	0.467723289606594
53.46534653465346	2.0000000000203713	0.7598784194528877	5.398127734831478	0.3327149566565877	5.003088933049975	0.46772328960659393
54.45544554455446	2.0000000000174674	0.7598784194528876	5.398127734822988	0.3327149566569954	5.003088933049511	0.467723289606594
55.445544554455445	2.000000000006669	0.7598784194528876	5.398127734792035	0.3327149566584818	5.003088933047822	0.467723289606594
56.43564356435643	1.9999999999770521	0.7598784194528876	5.39812773470633	0.3327149566625982	5.003088933043145	0.467723289606594
57.42574257425743	1.9999999999369342	0.7598784194528875	5.398127734590262	0.33271495666817297	5.003088933036811	0.46772328960659404
58.415841584158414	1.9999999998885303	0.7598784194528875	5.39812773445024	0.3327149566748982	5.003088933029171	0.46772328960659404
59.4059405940594	1.9999999998340543	0.7598784194528875	5.398127734292676	0.33271495668246603	5.003088933020574	0.46772328960659404
60.396039603960396	1.9999999997757207	0.7598784194528874	5.398127734123979	0.3327149566905685	5.003088933011369	0.4677232896065941
61.386138613861384	1.999999999715744	0.7598784194528874	5.3981277339505604	0.3327149566988978	5.003088933001906	0.4677232896065941
62.37623762376238	1.999999999656339	0.7598784194528873	5.398127733778829	0.33271495670714596	5.003088932992535	0.46772328960659415
63.366336633663366	1.9999999995997195	0.7598784194528873	5.3981277336151985	0.3327149567150051	5.003088932983606	0.46772328960659415
64.35643564356435	1.9999999995481001	0.7598784194528873	5.398127733466076	0.3327149567221674	5.003088932975468	0.46772328960659415
65.34653465346534	1.9999999995036954	0.7598784194528873	5.398127733337873	0.3327149567283248	5.003088932968472	0.46772328960659415
66.33663366336634	1.9999999994687199	0.7598784194528871	5.398127733237	0.33271495673316953	5.003088932962967	0.46772328960659415
67.32673267326733	1.9999999994453879	0.7598784194528871	5.398127733169867	0.3327149567363937	5.003088932959303	0.46772328960659415
68.31683168316832	1.9999999994359137	0.7598784194528871	5.398127733142885	0.3327149567376893	5.003088932957828	0.46772328960659415
69.3069306930693	1.999999999442512	0.7598784194528871	5.398127733162463	0.3327149567367485	5.003088932958895	0.46772328960659415
70.29702970297029	1.9999999994673967	0.7598784194528871	5.398127733235014	0.3327149567332634	5.003088932962852	0.46772328960659415
71.2871287128713	1.9999999995127828	0.7598784194528873	5.3981277333669455	0.33271495672692614	5.003088932970048	0.46772328960659415
72.27722772277228	1.9999999995808846	0.7598784194528873	5.398127733564669	0.33271495671742873	5.003088932980834	0.46772328960659415
73.26732673267327	1.9999999996739164	0.7598784194528874	5.398127733834596	0.3327149567044634	5.003088932995559	0.4677232896065941
74.25742574257426	1.9999999997633227	0.7598784194528873	5.398127734093915	0.3327149566920076	5.003088933009706	0.46772328960659415
75.24752475247524	1.999999999804257	0.7598784194528874	5.398127734212573	0.3327149566863083	5.003088933016181	0.4677232896065941
76.23762376237623	1.999999999843655	0.7598784194528874	5.398127734326658	0.3327149566808288	5.003088933022406	0.4677232896065941
77.22772277227723	1.9999999998805538	0.7598784194528874	5.398127734433367	0.3327149566757036	5.003088933028229	0.4677232896065941
78.21782178217822	1.9999999999139901	0.7598784194528874	5.398127734529897	0.33271495667106754	5.003088933033498	0.4677232896065941
79.20792079207921	1.9999999999430014	0.7598784194528875	5.398127734613445	0.3327149566670552	5.00308893303806	0.46772328960659404
80.1980198019802	1.9999999999666245	0.7598784194528875	5.398127734681209	0.3327149566638012	5.003088933041761	0.46772328960659404
81.18811881188118	1.9999999999838962	0.7598784194528875	5.398127734730385	0.33271495666144013	5.00308893304445	0.46772328960659404
82.17821782178218	1.9999999999938538	0.7598784194528875	5.39812773475817	0.33271495666010675	5.003088933045972	0.46772328960659404
83.16831683168317	2.0000000000060463	0.7598784194528875	5.398127734792638	0.33271495665845213	5.003088933047857	0.46772328960659404
84.15841584158416	2.0000000000227063	0.7598784194528875	5.3981277348403705	0.33271495665615997	5.0030889330504635	0.46772328960659404
85.14851485148515	2.0000000000361973	0.7598784194528875	5.398127734878965	0.3327149566543066	5.003088933052571	0.46772328960659404
86.13861386138613	2.0000000000462363	0.7598784194528875	5.398127734907614	0.33271495665293094	5.003088933054136	0.46772328960659404
87.12871287128712	2.0000000000525393	0.7598784194528875	5.398127734925512	0.3327149566520715	5.003088933055113	0.46772328960659404
88.11881188118812	2.0000000000548237	0.7598784194528875	5.39812773493185	0.3327149566517672	5.0030889330554595	0.46772328960659404
89.10891089108911	2.000000000052806	0.7598784194528875	5.398127734925822	0.3327149566520567	5.00308893305513	0.46772328960659404
90.0990099009901	2.0000000000462026	0.7598784194528875	5.398127734906622	0.33271495665297873	5.00308893305408	0.46772328960659404
91.08910891089108	2.00000000003473	0.7598784194528875	5.3981277348734436	0.33271495665457196	5.003088933052267	0.46772328960659404
92.07920792079207	2.000000000028964	0.7598784194528874	5.398127734856677	0.3327149566553771	5.003088933051351	0.4677232896065941
93.06930693069307	2.0000000000257057	0.7598784194528874	5.3981277348471455	0.33271495665583495	5.00308893305083	0.4677232896065941
94.05940594059406	2.0000000000220033	0.7598784194528875	5.398127734836371	0.3327149566563524	5.003088933050242	0.46772328960659404
95.04950495049505	2.0000000000180735	0.7598784194528875	5.398127734824984	0.3327149566568993	5.003088933049621	0.46772328960659404
96.03960396039604	2.000000000014133	0.7598784194528875	5.398127734813614	0.3327149566574453	5.003088933049	0.46772328960659404
97.02970297029702	2.000000000010399	0.7598784194528875	5.398127734802893	0.33271495665796025	5.0030889330484145	0.46772328960659404
98.01980198019803	2.0000000000070877	0.7598784194528875	5.39812773479345	0.3327149566584137	5.0030889330478985	0.46772328960659404
99.00990099009901	2.0000000000044165	0.7598784194528875	5.398127734785915	0.3327149566587755	5.003088933047487	0.46772328960659404
100.0	2.0000000000026015	0.7598784194528875	5.39812773478092	0.33271495665901535	5.0030889330472155	0.46772328960659404
