time	species_0000001	species_0000002	species_0000006	species_0000007	species_0000008	species_0000009	species_0000011	species_0000016	species_0000017
26.73267326732673	4.122423201438437e-11	5e-06	9.711943905320526e-10	1.0826437535297937e-08	4.5073361038723976e-23	1.8026689325087114e-07	2.5399075016809154e-12	1e-05	1e-05
27.722772277227723	4.1224231915148887e-11	5e-06	9.71194388194159e-10	1.1212688412734627e-08	4.507336091474027e-23	1.8744709617185036e-07	2.6300327176175247e-12	1e-05	1e-05
28.712871287128714	4.122423181633486e-11	5e-06	9.711943858661938e-10	1.1597577437686623e-08	4.5073360791262784e-23	1.9460638769952088e-07	2.7198401682201683e-12	1e-05	1e-05
29.7029702970297	4.12242317179423e-11	5e-06	9.71194383548157e-10	1.1981104610153923e-08	4.5073360668291505e-23	2.0174476783388267e-07	2.8093298534888455e-12	1e-05	1e-05
30.693069306930692	4.12242316198601e-11	5e-06	9.71194381237427e-10	1.2362990775019787e-08	4.5073360545782977e-23	2.0885549042695652e-07	2.8984366375430986e-12	1e-05	1e-05
31.683168316831683	4.122423152188542e-11	5e-06	9.711943789292175e-10	1.2742726317455586e-08	4.507336042365786e-23	2.1592623997083946e-07	2.9870416108284654e-12	1e-05	1e-05
32.67326732673267	4.122423142422439e-11	5e-06	9.71194376628392e-10	1.3120829115974205e-08	4.5073360301996774e-23	2.2296953167615706e-07	3.0752656110831228e-12	1e-05	1e-05
33.663366336633665	4.1224231326877e-11	5e-06	9.711943743349511e-10	1.3497299170575648e-08	4.5073360180799733e-23	2.299853655429094e-07	3.1631086383070705e-12	1e-05	1e-05
34.65346534653465	4.122423122984326e-11	5e-06	9.711943720488944e-10	1.3872136481259916e-08	4.5073360060066724e-23	2.369737415710965e-07	3.25057069250031e-12	1e-05	1e-05
35.64356435643565	4.122423113312317e-11	5e-06	9.71194369770222e-10	1.4245341048027005e-08	4.5073359939797754e-23	2.439346597607183e-07	3.337651773662839e-12	1e-05	1e-05
36.633663366336634	4.122423103675469e-11	5e-06	9.711943674998297e-10	1.461687206765509e-08	4.507335982001887e-23	2.508672588114157e-07	3.4243423609819888e-12	1e-05	1e-05
37.62376237623762	4.122423094146841e-11	5e-06	9.711943652549542e-10	1.498594450988913e-08	4.5073359701231387e-23	2.577549678052483e-07	3.510459279559681e-12	1e-05	1e-05
38.613861386138616	4.122423084676055e-11	5e-06	9.7119436302371e-10	1.5353099691853537e-08	4.507335958308962e-23	2.64609213208382e-07	3.59612883753303e-12	1e-05	1e-05
39.603960396039604	4.122423075264768e-11	5e-06	9.711943608064877e-10	1.5718319826301943e-08	4.5073359465604937e-23	2.714296195563068e-07	3.681346884517996e-12	1e-05	1e-05
40.59405940594059	4.1224230659146335e-11	5e-06	9.711943586036776e-10	1.6081587125987974e-08	4.5073359348788693e-23	2.782158113845127e-07	3.766109270130537e-12	1e-05	1e-05
41.584158415841586	4.1224230566273074e-11	5e-06	9.711943564156705e-10	1.6442883803665254e-08	4.507335923265225e-23	2.8496741322848965e-07	3.850411843986615e-12	1e-05	1e-05
42.57425742574257	4.122423047404446e-11	5e-06	9.711943542428569e-10	1.6802192072087413e-08	4.5073359117206955e-23	2.916840496237279e-07	3.9342504557021905e-12	1e-05	1e-05
43.56435643564356	4.122423038247703e-11	5e-06	9.711943520856273e-10	1.715949414400808e-08	4.507335900246418e-23	2.983653451057172e-07	4.017620954893223e-12	1e-05	1e-05
44.554455445544555	4.122423029158736e-11	5e-06	9.711943499443725e-10	1.7514772232180875e-08	4.507335888843527e-23	3.050109242099478e-07	4.100519191175671e-12	1e-05	1e-05
45.54455445544554	4.122423020139198e-11	5e-06	9.711943478194826e-10	1.7868008549359435e-08	4.50733587751316e-23	3.1162041147190957e-07	4.182941014165497e-12	1e-05	1e-05
46.53465346534654	4.1224230111907456e-11	5e-06	9.711943457113485e-10	1.821918530829738e-08	4.507335866256452e-23	3.181934314270926e-07	4.26488227347866e-12	1e-05	1e-05
47.524752475247524	4.1224230022508134e-11	5e-06	9.711943436051742e-10	1.8567983574230183e-08	4.5073358550747136e-23	3.247243121457639e-07	4.346268552282311e-12	1e-05	1e-05
48.51485148514851	4.1224229933420304e-11	5e-06	9.711943415063099e-10	1.891448391198393e-08	4.507335843969025e-23	3.312144079413462e-07	4.427118648582975e-12	1e-05	1e-05
49.504950495049506	4.122422984482909e-11	5e-06	9.711943394191326e-10	1.9258747579230153e-08	4.5073358329404747e-23	3.3766473356054987e-07	4.507446855468144e-12	1e-05	1e-05
50.495049504950494	4.1224229756729154e-11	5e-06	9.711943373435148e-10	1.9600746524465433e-08	4.507335821990205e-23	3.4407473301511096e-07	4.5872466276049605e-12	1e-05	1e-05
51.48514851485149	4.122422966911516e-11	5e-06	9.711943352793298e-10	1.9940452696186342e-08	4.5073358111193587e-23	3.504438503167653e-07	4.666511419660565e-12	1e-05	1e-05
52.475247524752476	4.122422958198177e-11	5e-06	9.711943332264503e-10	2.027783804288946e-08	4.507335800329076e-23	3.56771529477249e-07	4.745234686302103e-12	1e-05	1e-05
53.46534653465346	4.122422949532365e-11	5e-06	9.711943311847494e-10	2.0612874513071365e-08	4.507335789620499e-23	3.630572145082979e-07	4.823409882196715e-12	1e-05	1e-05
54.45544554455446	4.1224229409135466e-11	5e-06	9.711943291541e-10	2.0945534055228634e-08	4.50733577899477e-23	3.6930034942164797e-07	4.901030462011543e-12	1e-05	1e-05
55.445544554455445	4.122422932341188e-11	5e-06	9.71194327134375e-10	2.1275788617857847e-08	4.5073357684530315e-23	3.755003782290353e-07	4.978089880413732e-12	1e-05	1e-05
56.43564356435643	4.1224229238147566e-11	5e-06	9.71194325125447e-10	2.160361014945558e-08	4.5073357579964245e-23	3.8165674494219576e-07	5.054581592070421e-12	1e-05	1e-05
57.42574257425743	4.122422915372365e-11	5e-06	9.711943231363674e-10	2.1929044763249998e-08	4.5073357475886874e-23	3.877700608905475e-07	5.1305163559298205e-12	1e-05	1e-05
58.415841584158414	4.122422907043797e-11	5e-06	9.711943211742075e-10	2.2252122584933778e-08	4.5073357372016226e-23	3.938406857672863e-07	5.205901200692592e-12	1e-05	1e-05
59.4059405940594	4.122422898787304e-11	5e-06	9.711943192290532e-10	2.2572736472024477e-08	4.507335726876259e-23	3.9986681872966927e-07	5.280711127341747e-12	1e-05	1e-05
60.396039603960396	4.122422890604715e-11	5e-06	9.711943173013386e-10	2.2890862906896298e-08	4.5073357166114525e-23	4.0584797515051464e-07	5.354940648398895e-12	1e-05	1e-05
61.386138613861384	4.122422882497859e-11	5e-06	9.711943153914977e-10	2.320647837192344e-08	4.5073357064060574e-23	4.117836704026407e-07	5.428584276385647e-12	1e-05	1e-05
62.37623762376238	4.122422874468566e-11	5e-06	9.711943134999645e-10	2.351955934948009e-08	4.5073356962589304e-23	4.1767341985886554e-07	5.50163652382361e-12	1e-05	1e-05
63.366336633663366	4.122422866518664e-11	5e-06	9.711943116271728e-10	2.3830082321940447e-08	4.5073356861689254e-23	4.2351673889200753e-07	5.5740919032343966e-12	1e-05	1e-05
64.35643564356435	4.122422858649983e-11	5e-06	9.71194309773557e-10	2.4138023771678707e-08	4.5073356761348985e-23	4.293131428748848e-07	5.645944927139613e-12	1e-05	1e-05
65.34653465346534	4.122422850864351e-11	5e-06	9.711943079395506e-10	2.4443360181069067e-08	4.507335666155705e-23	4.350621471803156e-07	5.717190108060872e-12	1e-05	1e-05
66.33663366336634	4.1224228431635974e-11	5e-06	9.71194306125588e-10	2.474606803248572e-08	4.507335656230199e-23	4.407632671811182e-07	5.78782195851978e-12	1e-05	1e-05
67.32673267326733	4.122422835539002e-11	5e-06	9.711943043295822e-10	2.5046161334280705e-08	4.5073356463819046e-23	4.4641675282616393e-07	5.857843747294645e-12	1e-05	1e-05
68.31683168316832	4.1224228279129615e-11	5e-06	9.711943025329912e-10	2.534389907856938e-08	4.5073356367953796e-23	4.5202764965437366e-07	5.927315907316224e-12	1e-05	1e-05
69.3069306930693	4.122422820349981e-11	5e-06	9.71194300751222e-10	2.5639034832500366e-08	4.50733562732295e-23	4.5759110944310454e-07	5.996180936393945e-12	1e-05	1e-05
70.29702970297029	4.122422812849501e-11	5e-06	9.711942989841384e-10	2.5931553572610333e-08	4.5073356179690536e-23	4.631068138395454e-07	6.0644353290648456e-12	1e-05	1e-05
71.2871287128713	4.122422805410963e-11	5e-06	9.711942972316035e-10	2.622144027543595e-08	4.5073356087381304e-23	4.6857444449088497e-07	6.1320755798659636e-12	1e-05	1e-05
72.27722772277228	4.1224227980338064e-11	5e-06	9.711942954934807e-10	2.6508679917513887e-08	4.507335599634618e-23	4.7399368304431204e-07	6.199098183334337e-12	1e-05	1e-05
73.26732673267327	4.1224227907174734e-11	5e-06	9.711942937696336e-10	2.6793257475380807e-08	4.5073355906629563e-23	4.793642111470153e-07	6.265499634007002e-12	1e-05	1e-05
74.25742574257426	4.1224227834614043e-11	5e-06	9.711942920599257e-10	2.707515792557338e-08	4.507335581827583e-23	4.846857104461834e-07	6.331276426420998e-12	1e-05	1e-05
75.24752475247524	4.12242277626504e-11	5e-06	9.711942903642204e-10	2.735436624462828e-08	4.507335573132938e-23	4.899578625890052e-07	6.396425055113361e-12	1e-05	1e-05
76.23762376237623	4.122422769127822e-11	5e-06	9.71194288682381e-10	2.7630867409082167e-08	4.507335564583459e-23	4.951803492226696e-07	6.460942014621131e-12	1e-05	1e-05
77.22772277227723	4.1224227620491905e-11	5e-06	9.711942870142708e-10	2.790464639547172e-08	4.507335556183586e-23	5.003528519943652e-07	6.524823799481343e-12	1e-05	1e-05
78.21782178217822	4.1224227550577314e-11	5e-06	9.71194285366946e-10	2.8175995458458464e-08	4.507335547635661e-23	5.05480767164421e-07	6.588138601738088e-12	1e-05	1e-05
79.20792079207921	4.122422748139686e-11	5e-06	9.711942837370129e-10	2.844476041885788e-08	4.507335539080932e-23	5.105611884277817e-07	6.65085044658713e-12	1e-05	1e-05
80.1980198019802	4.1224227412895124e-11	5e-06	9.711942821231047e-10	2.8710873710536848e-08	4.507335530575494e-23	5.155928202679301e-07	6.712943568732697e-12	1e-05	1e-05
81.18811881188118	4.122422734507556e-11	5e-06	9.711942805253082e-10	2.897432984437625e-08	4.5073355221144123e-23	5.205755216472763e-07	6.774416687369738e-12	1e-05	1e-05
82.17821782178218	4.1224227277941615e-11	5e-06	9.711942789437099e-10	2.9235123331256966e-08	4.5073355136927523e-23	5.255091515282305e-07	6.835268521693201e-12	1e-05	1e-05
83.16831683168317	4.122422721149675e-11	5e-06	9.711942773783965e-10	2.949324868205989e-08	4.5073355053055796e-23	5.30393568873203e-07	6.895497790898037e-12	1e-05	1e-05
84.15841584158416	4.12242271457444e-11	5e-06	9.711942758294545e-10	2.9748700407665894e-08	4.507335496947959e-23	5.352286326446035e-07	6.955103214179194e-12	1e-05	1e-05
85.14851485148515	4.122422708068803e-11	5e-06	9.711942742969707e-10	3.000147301895587e-08	4.5073354886149557e-23	5.400142018048423e-07	7.014083510731622e-12	1e-05	1e-05
86.13861386138613	4.122422701633109e-11	5e-06	9.711942727810315e-10	3.025156102681069e-08	4.5073354803016357e-23	5.447501353163297e-07	7.072437399750269e-12	1e-05	1e-05
87.12871287128712	4.122422695267703e-11	5e-06	9.711942712817236e-10	3.0498958942111245e-08	4.507335472003063e-23	5.494362921414756e-07	7.130163600430086e-12	1e-05	1e-05
88.11881188118812	4.122422688965303e-11	5e-06	9.711942697971609e-10	3.074382011914913e-08	4.507335463881622e-23	5.540755382639117e-07	7.187297895522131e-12	1e-05	1e-05
89.10891089108911	4.122422682722949e-11	5e-06	9.711942683265746e-10	3.0986207936845055e-08	4.5073354560049186e-23	5.586690363680994e-07	7.2438550734712335e-12	1e-05	1e-05
90.0990099009901	4.122422676547183e-11	5e-06	9.711942668716544e-10	3.122598782195964e-08	4.507335448232048e-23	5.632142017602263e-07	7.299803733768207e-12	1e-05	1e-05
91.08910891089108	4.1224226704379496e-11	5e-06	9.711942654323833e-10	3.1463162635743716e-08	4.5073354405668715e-23	5.677110514812754e-07	7.35514454403258e-12	1e-05	1e-05
92.07920792079207	4.122422664395193e-11	5e-06	9.711942640087443e-10	3.169773523944815e-08	4.50733543301325e-23	5.721596025722297e-07	7.409878171883881e-12	1e-05	1e-05
93.06930693069307	4.122422658418857e-11	5e-06	9.711942626007201e-10	3.192970849432377e-08	4.5073354255750445e-23	5.765598720740723e-07	7.464005284941637e-12	1e-05	1e-05
94.05940594059406	4.122422652508887e-11	5e-06	9.711942612082937e-10	3.215908526162143e-08	4.507335418256116e-23	5.809118770277863e-07	7.517526550825378e-12	1e-05	1e-05
95.04950495049505	4.122422646665226e-11	5e-06	9.71194259831448e-10	3.2385868402591974e-08	4.507335411060327e-23	5.852156344743545e-07	7.57044263715463e-12	1e-05	1e-05
96.03960396039604	4.1224226408878186e-11	5e-06	9.71194258470166e-10	3.2610060778486235e-08	4.5073354039915364e-23	5.894711614547602e-07	7.62275421154892e-12	1e-05	1e-05
97.02970297029702	4.1224226351766095e-11	5e-06	9.711942571244303e-10	3.283166525055507e-08	4.507335397053607e-23	5.936784750099862e-07	7.674461941627779e-12	1e-05	1e-05
98.01980198019803	4.122422629527127e-11	5e-06	9.711942557932348e-10	3.30508029651516e-08	4.5073353901951977e-23	5.978397300302576e-07	7.725594094892875e-12	1e-05	1e-05
99.00990099009901	4.1224226239226066e-11	5e-06	9.711942544728302e-10	3.326792122999985e-08	4.507335383200889e-23	6.019630555290912e-07	7.77625504324886e-12	1e-05	1e-05
100.0	4.1224226183806057e-11	5e-06	9.71194253167155e-10	3.348254798511285e-08	4.507335376284284e-23	6.060399643248859e-07	7.826334639273979e-12	1e-05	1e-05
