time	S_h	A_h	I_h	R_h	S_v	E_v	I_v
0.0	1000.0	0.0	0.0	0.0	19999.0	0.0	1.0
0.9900990099009901	999.9501880016977	0.017634752535332764	0.025227303874784095	0.005618543291699652	19998.985447575695	0.05675154555242132	0.9578008787748474
1.9801980198019802	999.9023468235325	0.030709472717718272	0.042077020245708564	0.0201481447530749	19998.88147644553	0.1940922343751972	0.9244313200758828
2.9702970297029703	999.8559167295188	0.040425075286001304	0.05329153208043751	0.04089282591212621	19998.72087893507	0.37540497622359664	0.9037160886131933
3.9603960396039604	999.8102044277132	0.04776532204929476	0.060875408487918926	0.06601143178230381	19998.525503406105	0.5772322388283144	0.89726435497789
4.9504950495049505	999.7644725463424	0.05351315081185957	0.06626702217478861	0.09430458066512969	19998.30923735215	0.7854264533038873	0.905336194464353
5.9405940594059405	999.7179921436937	0.058276402542913115	0.07047837566071492	0.12504555292456923	19998.08029771445	0.9922625018564952	0.9274397836160463
6.930693069306931	999.6700701000327	0.06251671678670741	0.07420651037700178	0.15784912148822738	19997.842954273987	1.194315167993165	0.962730557945236
7.920792079207921	999.620060014896	0.06657786850366731	0.07792050439133055	0.19257204458866722	19997.59880019389	1.3909320051717813	1.010267800868213
8.910891089108912	999.5673627487473	0.07071151204667152	0.08192813798848833	0.22923925471373993	19997.347668568535	1.5831604498948746	1.0691709814994883
9.900990099009901	999.5114208714278	0.0750994048543188	0.08642605290472084	0.2679904067446501	19997.088277787243	1.7730147167260777	1.1387074959693773
10.89108910891089	999.4517098897767	0.07987187560486374	0.09153680623282527	0.3090422112707064	19996.81867316995	1.9629918140260223	1.2183350159687434
11.881188118811881	999.387728118591	0.08512270788894268	0.09733572948329232	0.35266275850452444	19996.53651855449	2.1557663474587905	1.3077150979950931
12.871287128712872	999.3189863432834	0.09092082424070949	0.10387000832384063	0.3991547710930732	19996.23927962339	2.3540106548458155	1.4067097217114948
13.861386138613861	999.2449979275941	0.0973192446710606	0.11117193834491108	0.44884537364741645	19995.92433085121	2.5603004362348893	1.5153687125037538
14.85148514851485	999.1652696874019	0.1043618063814042	0.11926790534072153	0.5020805202420818	19995.589009912674	2.7770767957813915	1.6339132914944106
15.841584158415841	999.0792936367163	0.11208810007763015	0.12818429240088894	0.5592226777851335	19995.230637018	3.0066439240817893	1.762719057860733
16.831683168316832	998.9865395810154	0.12053702340043043	0.1379512278556455	0.620650732432645	19994.846511674536	3.251187966021564	1.9023003593843513
17.821782178217823	998.886448457516	0.12974929164671994	0.1486048595669533	0.6867613724350465	19994.433895633512	3.5128072754541155	2.0532970909729444
18.81188118811881	998.7784262864669	0.13976918260275017	0.16018865609150224	0.7579714256879773	19993.989987943583	3.793547691345346	2.216464365012765
19.801980198019802	998.6618385850472	0.15064573631461112	0.1727540953531976	0.8347207965369965	19993.51189599141	4.0954388822229415	2.392665126311482
20.792079207920793	998.5360050981323	0.16243358100910993	0.18636099407305745	0.9174757704863364	19992.996604936263	4.420529493341856	2.5828655703432903
21.78217821782178	998.4001947108085	0.17519351499290753	0.20107765153243104	1.0067325449570435	19992.440946919098	4.770919965459187	2.788133115396435
22.77227722772277	998.2536204218015	0.18899294082251752	0.21698092311441444	1.1030209074604047	19991.841570729182	5.148792632051443	3.0096366387251265
23.762376237623762	998.0954342724651	0.20390622144928308	0.2341562974237372	1.2069080260627987	19991.194912153827	5.556439157377064	3.248648688759936
24.752475247524753	997.9247221396233	0.22001500764474943	0.252698022192513	1.319002346529933	19990.49716495337	5.996285627582775	3.506549419014348
25.742574257425744	997.7404983144057	0.2374085708937717	0.2727093040847862	1.439957608538217	19989.74425222873	6.470915758016656	3.7848320132218376
26.73267326732673	997.5416997991166	0.2561841643308096	0.2943025950411237	1.570477005657663	19988.93179786743	6.98309270276037	4.085109429788381
27.722772277227723	997.3271802632797	0.2764474265086787	0.31759996962032083	1.7113175199023676	19988.055097713288	7.535779960414917	4.409122326276437
28.712871287128714	997.0957036064906	0.298312837144394	0.34273359319727265	1.863294465194188	19987.109090101465	8.13216183202812	4.758748066487237
29.7029702970297	996.8459370807615	0.32190423024055675	0.36984627842847395	2.0272862753941734	19986.088325413515	8.775663840023716	5.1360107464444456
30.693069306930692	996.5764439282596	0.34735536762745683	0.399092126482956	2.2042395728987163	19984.986934328976	9.469973465814341	5.543092205191259
31.683168316831683	996.285675492778	0.3748105745051078	0.4306372494286431	2.3951745533159263	19983.7985944757	10.219061513985718	5.982344010306503
32.67326732673267	995.9719627644538	0.4044254377973508	0.4646605706272382	2.601190721207562	19982.51649520579	11.027204365780642	6.456300428419368
33.663366336633665	995.6335073177255	0.4363675677807995	0.5013547006686724	2.8234730113408557	19981.133300246784	11.89900734584371	6.9676924073616435
34.65346534653465	995.268371602512	0.47081742335907084	0.5409268871140903	3.0632983294784086	19979.641107996547	12.83942939365	7.51946260979049
35.64356435643565	994.8744685483382	0.5079692013891999	0.5836000369960375	3.322042546419381	19978.031409247425	13.853809204039708	8.11478154852347
36.633663366336634	994.4495504407471	0.5480317905531433	0.6296138115871736	3.6011879788372836	19976.29504213881	14.947892979129032	8.757064882052566
37.62376237623762	993.9911970284107	0.5912297903859325	0.6792257934055047	3.902331390784293	19974.42214414711	16.127863916893727	9.449991935989237
38.613861386138616	993.4968028193564	0.6378045960590398	0.7327127256185553	4.227192549604019	19972.402100933425	17.400373545798058	10.197525520765172
39.603960396039604	992.9635635242782	0.6880155494779288	0.7903718240844555	4.577623370345673	19970.22349187738	18.772575002250882	11.003933120358361
40.59405940594059	992.3884616053317	0.742141157056755	0.852522162098065	4.955617682741423	19967.87403213577	20.252158334817572	11.873809529400885
41.584158415841586	991.7682508889666	0.8004803742571646	0.9195061275946657	5.36332165517448	19965.34051107332	21.847387907825304	12.81210101884302
42.57425742574257	991.0994402031893	0.8633539564699748	0.9916909519476563	5.803044909496457	19962.608726927156	23.56714196232357	13.824131110506217
43.56435643564356	990.3782760014292	0.9311058751983773	1.069470308719075	6.277272360246714	19959.66341758101	25.4209543776746	14.915628041303219
44.554455445544555	989.6007239382641	1.0041047976584703	1.153265979666797	6.788676810875105	19956.488187344497	27.41905865883842	16.092753996652927
45.54455445544554	988.7624493662142	1.0827456268628992	1.2435295839988634	7.340132338274677	19953.065429656413	29.572434153100218	17.36213619047622
46.53465346534654	987.8587967286093	1.167451097925976	1.3407443652193478	7.9347284946411145	19949.37624566214	31.892854473168796	18.730899864680516
47.524752475247524	986.8847678306402	1.2586734247415925	1.445427027949877	8.575785352763864	19945.400358652892	34.39293807194572	20.206703275152282
48.51485148514851	985.8349989792796	1.3568959892920438	1.5581296147800183	9.266869417319217	19941.116024399027	37.086200876919236	21.797774724041975
49.504950495049506	984.7037369943628	1.4626350635514975	1.6794414103983597	10.0118104194063	19936.49993746761	39.98711084555469	23.512951686822678
50.495049504950494	983.4848141066344	1.5764415512757248	1.8099908570000511	10.814719005369982	19931.52713368156	43.111144248982534	25.361722069449186
51.48514851485149	982.1716217755103	1.6989027338314189	1.950447461163107	11.680005322772038	19926.170888960227	46.47484342643972	27.35426761332656
52.475247524752476	980.7570834787215	1.8306440005568074	2.101523667950659	12.612398497109123	19920.402614876355	50.0958756777152	29.501509445926036
53.46534653465346	979.2336265507124	1.9723305399023006	2.263976672892602	13.616966980298296	19914.191751381848	53.99309287070447	31.81515574744295
54.45544554455446	977.5931531746144	2.1246689627139137	2.4386101366214947	14.699139737876028	19907.505657288657	58.18659123807572	34.30775147326175
55.445544554455445	975.8270106661261	2.288408823442642	2.6262757602575255	15.86472822444029	19900.309499249455	62.697770716739136	36.9927300338035
56.43564356435643	973.9259612265436	2.464343998628016	2.827874671940134	17.119949076564176	19892.566140166437	67.54939304483068	39.884466788734954
57.42574257425743	971.8801513878876	2.6533138747922695	3.0443585663188393	18.47144742787295	19884.236028169867	72.76563767188264	42.99833415824855
58.415841584158414	969.6790814253145	2.8562042897351856	3.2767305291370934	19.926320722763336	19875.277087551287	78.37215435713303	46.35075809158073
59.4059405940594	967.3115750723067	3.0739481619961593	3.5260454681153353	21.492142872295737	19865.644613316068	84.39611112426851	49.95927555966126
60.396039603960396	964.7657499431235	3.307525733082058	3.793410059344889	23.17698855736914	19855.291171337947	90.8662360091633	53.84259265288913
61.386138613861384	962.0289891451978	3.5579643357665813	4.079982105127714	24.989457440263923	19844.166506456808	97.81285077691477	58.02064276627602
62.37623762376238	959.0879146516226	3.826337589599782	4.3869691849664765	26.93869799550827	19832.21746126007	105.2678944987626	62.514644241168654
63.366336633663366	955.9283631039095	4.113763910956001	4.715626465299867	29.034430613447583	19819.387908744346	113.2649345529896	67.34715670266921
64.35643564356435	952.5353648237353	4.421404210975181	5.067253517435493	31.286969565475797	19805.61870254314	121.83916227174886	72.54213518511843
65.34653465346534	948.8931269341506	4.7504586392599455	5.443189975306288	33.70724334722498	19790.847648955463	131.0273700725408	78.12498097200383
66.33663366336634	944.9850216218547	5.102162215555737	5.844809846888175	36.306812835701784	19775.0095055963	140.86790651190503	84.12258789180927
67.32673267326733	940.7935807175745	5.477779174900231	6.273514274227755	39.09788660608976	19758.036012138426	151.400605259097	90.56338260249504
68.31683168316832	936.3004979221191	5.878595836084166	6.73072251974761	42.093332657197436	19739.855959278528	162.6666835502202	97.47735717126152
69.3069306930693	931.486640166858	6.30591178766352	7.217860939584026	45.30668568866561	19720.395302767887	174.70860522517202	104.89609200694953
70.29702970297029	926.332069765398	6.761029171362172	7.736349689615441	48.75214895901128	19699.577330078202	187.56990299065825	112.85276693114403
71.2871287128713	920.8160791823802	7.2452398308948345	8.287586898306817	52.44458963348519	19677.322887999682	201.29495411599333	121.38215788432919
72.27722772277228	914.9172404113491	7.759810085999828	8.872930033750796	56.399526406203094	19653.550680170512	215.92870337116298	130.52061645833123
73.26732673267327	908.6134711070018	8.305962888739682	9.493674192681706	60.63310805640044	19628.17764417007	231.51632669611783	140.30602913380898
74.25742574257426	901.8821197701074	8.884857120386124	10.15102704504465	65.16208146649291	19601.119418428323	248.10282880748792	150.7777527641928
75.24752475247524	894.700072386944	9.497563801039105	10.846080189291765	70.00374751457014	19572.290909584637	265.7325678773102	161.97652253805308
76.23762376237623	887.0438830093625	10.145039005754429	11.579776705177034	75.17590313993286	19541.60697121064	284.4487004561866	173.94432833317168
77.22772277227723	878.8899307794096	10.828093318249017	12.352874741850997	80.69676779177506	19508.983204774588	304.2925401250158	186.7242551003956
78.21782178217822	870.2146058723786	11.547357704517152	13.165907047754464	86.5848923956873	19474.33689346226	325.30282388511466	200.36028265262505
