time	CycE	Cdk2	CycECdk2	CycECdk2a	p21	DNADamageC	DNADamageS	p53	DDR
22.77227722772277	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
23.762376237623762	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
24.752475247524753	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
25.742574257425744	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
26.73267326732673	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
27.722772277227723	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
28.712871287128714	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
29.7029702970297	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
30.693069306930692	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
31.683168316831683	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
32.67326732673267	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
33.663366336633665	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
34.65346534653465	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999975	1.0	0.0	0.0	1.0	2.6669080000000003
35.64356435643565	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999975	1.0	0.0	0.0	1.0	2.6669080000000003
36.633663366336634	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999975	1.0	0.0	0.0	1.0	2.6669080000000003
37.62376237623762	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999975	1.0	0.0	0.0	1.0	2.6669080000000003
38.613861386138616	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999975	1.0	0.0	0.0	1.0	2.6669080000000003
39.603960396039604	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999975	1.0	0.0	0.0	1.0	2.6669080000000003
40.59405940594059	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
41.584158415841586	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
42.57425742574257	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
43.56435643564356	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
44.554455445544555	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
45.54455445544554	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
46.53465346534654	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
47.524752475247524	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
48.51485148514851	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
49.504950495049506	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
50.495049504950494	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
51.48514851485149	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
52.475247524752476	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
53.46534653465346	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
54.45544554455446	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
55.445544554455445	9.2179813538304	0.0166736	1.36697471606784	2.281539999999998	1.0	0.0	0.0	1.0	2.6669080000000003
56.43564356435643	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
57.42574257425743	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
58.415841584158414	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
59.4059405940594	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
60.396039603960396	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
61.386138613861384	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
62.37623762376238	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
63.366336633663366	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
64.35643564356435	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
65.34653465346534	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
66.33663366336634	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
67.32673267326733	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
68.31683168316832	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
69.3069306930693	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
70.29702970297029	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
71.2871287128713	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
72.27722772277228	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999983	1.0	0.0	0.0	1.0	2.6669080000000003
73.26732673267327	9.2179813538304	0.0166736	1.36697471606784	2.281539999999999	1.0	0.0	0.0	1.0	2.6669080000000003
74.25742574257426	9.2179813538304	0.0166736	1.36697471606784	2.281539999999999	1.0	0.0	0.0	1.0	2.6669080000000003
75.24752475247524	9.2179813538304	0.0166736	1.36697471606784	2.281539999999999	1.0	0.0	0.0	1.0	2.6669080000000003
76.23762376237623	9.2179813538304	0.0166736	1.36697471606784	2.281539999999999	1.0	0.0	0.0	1.0	2.6669080000000003
77.22772277227723	9.2179813538304	0.0166736	1.36697471606784	2.281539999999999	1.0	0.0	0.0	1.0	2.6669080000000003
78.21782178217822	9.2179813538304	0.0166736	1.36697471606784	2.281539999999999	1.0	0.0	0.0	1.0	2.6669080000000003
79.20792079207921	9.2179813538304	0.0166736	1.36697471606784	2.281539999999999	1.0	0.0	0.0	1.0	2.6669080000000003
80.1980198019802	9.2179813538304	0.0166736	1.36697471606784	2.281539999999999	1.0	0.0	0.0	1.0	2.6669080000000003
81.18811881188118	9.2179813538304	0.0166736	1.36697471606784	2.281539999999999	1.0	0.0	0.0	1.0	2.6669080000000003
82.17821782178218	9.2179813538304	0.0166736	1.36697471606784	2.281539999999999	1.0	0.0	0.0	1.0	2.6669080000000003
83.16831683168317	9.2179813538304	0.0166736	1.36697471606784	2.281539999999999	1.0	0.0	0.0	1.0	2.6669080000000003
84.15841584158416	9.2179813538304	0.0166736	1.36697471606784	2.281539999999999	1.0	0.0	0.0	1.0	2.6669080000000003
85.14851485148515	9.2179813538304	0.0166736	1.36697471606784	2.281539999999999	1.0	0.0	0.0	1.0	2.6669080000000003
86.13861386138613	9.2179813538304	0.0166736	1.36697471606784	2.281539999999999	1.0	0.0	0.0	1.0	2.6669080000000003
87.12871287128712	9.2179813538304	0.0166736	1.36697471606784	2.281539999999999	1.0	0.0	0.0	1.0	2.6669080000000003
88.11881188118812	9.2179813538304	0.0166736	1.36697471606784	2.281539999999999	1.0	0.0	0.0	1.0	2.6669080000000003
89.10891089108911	9.2179813538304	0.0166736	1.36697471606784	2.281539999999999	1.0	0.0	0.0	1.0	2.6669080000000003
90.0990099009901	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999992	1.0	0.0	0.0	1.0	2.6669080000000003
91.08910891089108	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999992	1.0	0.0	0.0	1.0	2.6669080000000003
92.07920792079207	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999992	1.0	0.0	0.0	1.0	2.6669080000000003
93.06930693069307	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999992	1.0	0.0	0.0	1.0	2.6669080000000003
94.05940594059406	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999992	1.0	0.0	0.0	1.0	2.6669080000000003
95.04950495049505	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999992	1.0	0.0	0.0	1.0	2.6669080000000003
96.03960396039604	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999992	1.0	0.0	0.0	1.0	2.6669080000000003
97.02970297029702	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999992	1.0	0.0	0.0	1.0	2.6669080000000003
98.01980198019803	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999992	1.0	0.0	0.0	1.0	2.6669080000000003
99.00990099009901	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999992	1.0	0.0	0.0	1.0	2.6669080000000003
100.0	9.2179813538304	0.0166736	1.36697471606784	2.2815399999999992	1.0	0.0	0.0	1.0	2.6669080000000003
