time	Protofibril	Fibril	Lewy_body	Dopamine	OH	OH_radical	H2O2	DA_quinone	Ubiquitin	E1	Ub_E1	UbcH8	UbcH8_Ub	Parkin	Parkin_sub	Parkin_synphilin_1	Parkin_synphilin_1_ub	Parkin_sub_ub4	Fragments	UCH_L1	L_Dopa	DOPAL	DOPAC	GSH	GSSG	Fe3	UbcH8ub2	UbcH8ub3	UbcH8ub4	UbcH13_Uev1a	UbcH13_Uev1a_ub	asyn_UCH_L1	asyn_ub	Protofibril_UCH_L1	Protofibril_Ub	UCH_L1_asyn_ub4	Hsc70_asyn	Hsc70_Protofibril	Hsc70_fibril	Hsc70	DA_S_parkin	O2	DA_GSH	Neuromelanin	Neuromelanin_ntox_Fe3	V_DA	V_ntox_ba	Autophagosome_0	Alpha_synuclein	ATP	Synphilin_1	Substrate	TH	L_Tyr	CO2	Neurotoxins	Bioamines	VMAT2	O2_0	MAO	NH3	ALDH	NAD	NADH	Catalase	H2O	Gluta_per	Gluta_red	DDC	Preautophagosome_membrane	SOD	Cysteine	Vesicle_0	Proteasome_0	Lysosome_0	Fe2
0.0	0.05	0.025	0.01	2.0	0.5	0.02	0.1	0.05	1.0	0.2	0.35	0.2	0.35	0.2	0.1	1.3	2.5	0.2	0.1	0.5	1.0	0.05	0.3	1.5	1.5	0.5	0.35	0.35	0.35	0.2	0.35	0.1	0.05	0.025	0.013	0.1	0.1	0.025	0.013	0.5	0.2	0.02	0.2	1.0	0.5	10.0	0.3	0.5	0.2	2.0	0.05	0.4	0.6	5.0	0.5	0.01	0.1	2.0	2.0	1.5	0.5	1.5	1.5	1.5	1.0	3.0	0.8	0.8	1.5	1.0	0.6	0.5	1.0	1.5	2.5	0.5
0.9900990099009901	0.0517615053341709	0.023405382127912294	0.009927589389609475	2.208386617744148	0.5072429444171515	0.027242944417151773	0.1606060989726299	0.14881432638957248	1.716953625379754	0.07799018821171287	0.472009811788287	0.20128916576409922	0.34067018629854584	0.35339267890351544	0.09837439614482435	1.278191046849942	2.5214025151248056	0.04806900372920588	0.3910254305977316	0.5701457308286779	0.14320380919774073	0.2501141415536117	0.30935320114963405	2.2412239534181793	0.7578035430484632	0.29384489355554316	0.3488923090695186	0.34906244928795566	0.3600858895798805	0.21526089672702894	0.33473910327297124	0.09671511866310857	0.05165508746422078	0.024607342491769255	0.013419235150674278	0.033531808016444606	0.09763171316917744	0.02430773299854378	0.012532753369783744	0.5035278004624947	0.20014942783669262	0.10389701209497797	0.20097250353335838	0.8470288147142827	0.6798230714990956	10.930965967569989	0.3000108910891089	0.45506800721605983	0.2	2.0	0.05	0.4	0.6	5.0	0.5	0.01	0.1	2.0	2.0	1.5	0.5	1.5	1.5	1.5	1.0	3.0	0.8	0.8	1.5	1.0	0.6	0.5	1.0	1.5	2.5	0.5407554917916608
1.9801980198019802	0.053374300270290644	0.02195330266679766	0.009836028084344	1.7646517120949028	0.5157520521961279	0.03575205219612826	0.1450557415496493	0.23635526888924827	1.8779201363799158	0.04391109128492721	0.5060889087150724	0.20195065506602353	0.33019276235838213	0.3917558474383312	0.09675486841239422	1.257581595410719	2.5416329247780527	0.010943236864530156	0.517932056645863	0.5962794915251565	0.13330114182776928	0.40514987233588484	0.32987814117447034	2.5508924378482245	0.44580336444598845	0.18520191854518372	0.34726173868762505	0.34803107156187607	0.37256377232609317	0.22701438170944316	0.3229856182905569	0.09355856078571231	0.053192589789254695	0.02424045447064868	0.013815891577912973	0.01092149321848274	0.0954650999371639	0.023708930854797493	0.012072725157509033	0.5067532440505295	0.20051288526810943	0.1647100724508888	0.2033041977057863	0.7754720103286789	0.7777629171498084	11.711235615601584	0.3000217821782175	0.41537033673302776	0.2	2.0	0.05	0.4	0.6	5.0	0.5	0.01	0.1	2.0	2.0	1.5	0.5	1.5	1.5	1.5	1.0	3.0	0.8	0.8	1.5	1.0	0.6	0.5	1.0	1.5	2.5	0.5653541547790206
2.9702970297029703	0.054851645119020256	0.02063168742478034	0.009728014150043415	1.4942518473647541	0.5233325454606718	0.04333254546067188	0.1226904529465945	0.3099271932774522	1.8853856824639952	0.03814593226959868	0.5118540677304009	0.20254870831933577	0.31991201907175104	0.40069956232858805	0.09511228133451487	1.2379602985402822	2.560897579815467	0.003083182015207991	0.5949604616246787	0.6064969902393336	0.133186688129192	0.5205127624970949	0.35867516770909935	2.6959991143997173	0.29712113019232467	0.12135957130141575	0.34515770976744203	0.3469326511266627	0.38544891171480833	0.23676956962619466	0.31323043037380527	0.09050269672252381	0.054630582779322374	0.023893884856616733	0.014193975940662597	0.004106428181526407	0.09348296762529129	0.023193624315928994	0.011621418453703465	0.509701989605077	0.20105214699832535	0.20823774375487797	0.2068797554079576	0.7419889324486942	0.8380147932598078	12.351946356471975	0.3000326732673259	0.38029657937966804	0.2	2.0	0.05	0.4	0.6	5.0	0.5	0.01	0.1	2.0	2.0	1.5	0.5	1.5	1.5	1.5	1.0	3.0	0.8	0.8	1.5	1.0	0.6	0.5	1.0	1.5	2.5	0.5825906338883061
3.9603960396039604	0.05620495302957279	0.01942937379730584	0.009606020396757169	1.3336382840481018	0.5300266818629457	0.05002668186294586	0.10806622825824852	0.3743151660282908	1.8538328349248194	0.037630497592382975	0.512369502407617	0.20319505802417465	0.3101105632026415	0.40324197774955745	0.09344265549367957	1.2191885706531398	2.5793325934977105	0.001508048359803653	0.6565975153264526	0.6117656806630914	0.13318536508903256	0.6107883460707441	0.39377568962070936	2.768610006738954	0.2198655829996701	0.08176178278981708	0.3426510277839668	0.3457651356937425	0.3982782152954748	0.24506102804566468	0.3049389719543354	0.08753510512036335	0.05598123774389672	0.023564444884304543	0.014556132493951662	0.002134769332240902	0.09166958818446842	0.02275277103916376	0.01118011515790852	0.5123975256184595	0.20173458095609736	0.24157166283603343	0.21152441026137508	0.7290760129498061	0.8780361777662946	12.909173491962017	0.3000435643564343	0.34930753378844126	0.2	2.0	0.05	0.4	0.6	5.0	0.5	0.01	0.1	2.0	2.0	1.5	0.5	1.5	1.5	1.5	1.0	3.0	0.8	0.8	1.5	1.0	0.6	0.5	1.0	1.5	2.5	0.5957029388439139
4.9504950495049505	0.05744446155228838	0.018336061292793263	0.009472298403891403	1.238204387780806	0.5361864894770206	0.056186489477020964	0.0997742070068304	0.432895203668187	1.813098940561625	0.03806760434668804	0.5119323956533122	0.20389583375817502	0.30081538152368126	0.4044125659417891	0.09174782825523932	1.2011576286367691	2.597044971727861	0.0012045467461524312	0.7117815968880368	0.6155328111320147	0.13318534979085245	0.6848591632306356	0.4339255231189141	2.8047045510310906	0.17819274453915984	0.05657535523194387	0.3397973060032177	0.3445188478114668	0.4109726309034596	0.2521339038229936	0.29786609617700643	0.08464820906776353	0.057254179324685274	0.02324984035504907	0.014904442770322317	0.0015691394451728777	0.09001057362186625	0.022378173149782094	0.010749889924155903	0.5148613633041961	0.20254232776127115	0.26854656111494885	0.21710270442974766	0.7282941919719208	0.9062297259680291	13.416820828220223	0.300054455445543	0.32192687971249406	0.2	2.0	0.05	0.4	0.6	5.0	0.5	0.01	0.1	2.0	2.0	1.5	0.5	1.5	1.5	1.5	1.0	3.0	0.8	0.8	1.5	1.0	0.6	0.5	1.0	1.5	2.5	0.6062002964646466
5.9405940594059405	0.058579526147181954	0.017342260692117983	0.009328888396508852	1.181312593783846	0.542070122911195	0.06207012291119575	0.09532767872615323	0.48783245942799697	1.7706052843578945	0.03869221532680352	0.5113077846731966	0.20464307899210327	0.29201062692873425	0.4052396116934867	0.09003077245889032	1.1837766491073523	2.6141239909906315	0.0011513741425860056	0.7629717015702753	0.6188128987843061	0.13318534961362477	0.7480673357288576	0.47830118325034776	2.821061021782412	0.1554192101417012	0.040387295898834094	0.33664287579830854	0.34318375369799753	0.4235196645828569	0.2581579328990706	0.29184206710092947	0.08183649977327782	0.05845743462443409	0.022948225776868947	0.015240647073453094	0.0014023756655473976	0.08849276205876695	0.022062407484128833	0.010331625283391177	0.5171132051737134	0.20346546874862168	0.291295832109592	0.22351976807588395	0.7350364404940223	0.9271794925423664	13.894971195463139	0.300065346534652	0.29773384011284554	0.2	2.0	0.05	0.4	0.6	5.0	0.5	0.01	0.1	2.0	2.0	1.5	0.5	1.5	1.5	1.5	1.0	3.0	0.8	0.8	1.5	1.0	0.6	0.5	1.0	1.5	2.5	0.6149592431327621
6.930693069306931	0.05961874834132227	0.016439243403739347	0.009177631117613232	1.1471778779336301	0.547833903430778	0.06783390343077864	0.09309298073255691	0.5404611093829752	1.7281891276348218	0.039355917490317395	0.5106440825096826	0.20542787568737692	0.2836738298937161	0.4059286580525445	0.0882946295697266	1.166968546105162	2.6306453191433334	0.0011457219564699683	0.8110387162995387	0.6218995486778702	0.1331853496115669	0.8036465442621579	0.5263388543134959	2.826320321673689	0.14296882323930393	0.02995763770806323	0.33322872861452224	0.34175152029803674	0.4359180455063483	0.26327107840875835	0.2867289215912417	0.07909573172888174	0.05959779887103498	0.02265805226092982	0.015566224209827138	0.001346667332318599	0.08710411346577025	0.021798762513964922	0.009926027346997799	0.5191710966732673	0.20449813860180685	0.3110492201134163	0.2307108550870052	0.7465797241418389	0.9435940546461041	14.355490660336244	0.30007623762376096	0.2763567046923656	0.2	2.0	0.05	0.4	0.6	5.0	0.5	0.01	0.1	2.0	2.0	1.5	0.5	1.5	1.5	1.5	1.0	3.0	0.8	0.8	1.5	1.0	0.6	0.5	1.0	1.5	2.5	0.6225411222787228
7.920792079207921	0.06057004797362047	0.015618991520571706	0.009020180523486193	1.1264770573279494	0.5535686755160192	0.07356867551601999	0.09212127353260788	0.5915809817408533	1.6863132082389596	0.04002782057608133	0.5099721794239185	0.20624182176680855	0.2757820833092253	0.4065200209566809	0.08654251351049151	1.150667517902415	2.6466734451824934	0.00114784998799286	0.8564394879720405	0.6248786081640371	0.13318534961154302	0.8535786994337139	0.577632718632153	2.8251349641736496	0.13623370510425195	0.023252214905912165	0.329591958240959	0.34021590749556213	0.44816822918744503	0.2675903992208469	0.28240960077915317	0.0764225849395873	0.06068106036580764	0.022377998901666786	0.015882438087185327	0.001320807994709296	0.08583361424013726	0.021581179752573232	0.009533641633650183	0.5210515643736395	0.2056366532305569	0.32854262858857547	0.23863133072209655	0.7612324219974408	0.9571557565158912	14.805384080292747	0.3000871287128699	0.2574671099906129	0.2	2.0	0.05	0.4	0.6	5.0	0.5	0.01	0.1	2.0	2.0	1.5	0.5	1.5	1.5	1.5	1.0	3.0	0.8	0.8	1.5	1.0	0.6	0.5	1.0	1.5	2.5	0.6293170174662167
8.910891089108912	0.061440716886602145	0.014874149068877957	0.00885801675866845	1.1137154689000404	0.5593266622605161	0.07932666226051686	0.0918698414705948	0.6416599228031997	1.645096726049766	0.040702016417891326	0.5092979835821084	0.20707711363150808	0.26831318338895027	0.4070208241702487	0.08477746812054401	1.1348172210338674	2.662263497095102	0.0011500759466912406	0.8995010722634539	0.6277764769344741	0.13318534961154274	0.8991027258751685	0.6318746122359009	2.820067138701254	0.1326836379691657	0.01896058451974929	0.32576634914844904	0.338572680952552	0.46027067287854073	0.2712164540760265	0.27878354592397353	0.07381446247888425	0.06171217111530699	0.022106931393390938	0.01619037242612266	0.0013021291932512476	0.08467118987341411	0.021404198967483155	0.009154868669878727	0.5227697424892243	0.20687853192760022	0.3442360046609633	0.2472492233295781	0.7779123534823158	0.9689405731451802	15.248788169382538	0.30009801980197887	0.24077498647818182	0.2	2.0	0.05	0.4	0.6	5.0	0.5	0.01	0.1	2.0	2.0	1.5	0.5	1.5	1.5	1.5	1.0	3.0	0.8	0.8	1.5	1.0	0.6	0.5	1.0	1.5	2.5	0.6355339168154521
9.900990099009901	0.06223746549988376	0.014197974886400686	0.00869245906935321	1.10565930908635	0.5651376067484807	0.0851376067484814	0.09202665800942947	0.6909641004529501	1.604569773732058	0.041378365733285453	0.5086216342667143	0.20792651043892865	0.2612458352443236	0.40743137007488534	0.0830024552060423	1.1193693007338859	2.6774627059694525	0.0011509689110925656	0.9404932020951856	0.630602381543122	0.13318534961154274	0.9410156698264366	0.6888181823698512	2.812549696311894	0.1309100955613973	0.0162284905708118	0.32178270459358493	0.33681940510932024	0.47222554461384264	0.2742360456711965	0.2757639543288035	0.07126934225282253	0.06269538459269354	0.02184387198061745	0.01649095868365228	0.0012844042234387268	0.08360762502501973	0.021262906982596978	0.008789979104579522	0.5243394888878045	0.2082219458909807	0.3584319513079883	0.25654020812670675	0.7959166283043698	0.9796469640062607	15.688150454205728	0.30010891089108777	0.2260240945482428	0.2	2.0	0.05	0.4	0.6	5.0	0.5	0.01	0.1	2.0	2.0	1.5	0.5	1.5	1.5	1.5	1.0	3.0	0.8	0.8	1.5	1.0	0.6	0.5	1.0	1.5	2.5	0.641355789305366
10.89108910891089	0.06296646562233142	0.013584297462428542	0.008524678421697745	1.1004066979103924	0.5710181629604433	0.09101816296044403	0.09241141947295249	0.739639362444559	1.564737458304241	0.04205810401634395	0.5079418959836558	0.20878330519733224	0.25455966695518256	0.4077505061813079	0.08122034881622385	1.1042821790093547	2.6923116127837265	0.0011503103231860095	0.9796492195136417	0.6333603744052078	0.13318534961154274	0.9798505254460629	0.7482575298592167	2.803394498290237	0.13012109937667238	0.014497476210064237	0.3176690892834749	0.33495521971903486	0.48403271884497584	0.2767243105570296	0.2732756894429704	0.06878565914357213	0.06363436911625973	0.021587975646902884	0.016784999071934682	0.0012659908043180124	0.08263449037590216	0.021152889959434224	0.008439128151258675	0.5257734915134055	0.20966539661305048	0.37134136406181223	0.266484402333089	0.8147861664241886	0.9897305721814977	16.124924690245695	0.3001198019801967	0.2129880806780741	0.2	2.0	0.05	0.4	0.6	5.0	0.5	0.01	0.1	2.0	2.0	1.5	0.5	1.5	1.5	1.5	1.0	3.0	0.8	0.8	1.5	1.0	0.6	0.5	1.0	1.5	2.5	0.6468907881843532
