time	II_f	II_l	mIIa_f	mIIa_l	V_f	V_l	Va_f	Va_l	VII_f	VII_l	VIIa_f	VIIa_l	VIII_f	VIII_l	VIIIa_f	VIIIa_l	IX_f	IX_l	IXa_f	IXa_l	X_f	X_l	Xa_f	Xa_l	APC_f	APC_l	PS_f	PS_l	VIIIai_f	VIIIai_l	Vai_f	Vai_l	PC_f	PC_l	TF_l	TF_VIIa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VII_Xa_l	IXa_VIIIa_l	Xa_Va_l	IXa_VIIIa_X_l	V_Xa_l	VIII_Xa_l	IIa_f	V_IIa_l	VIII_IIa_l	Xa_Va_II_l	Xa_Va_mIIa_l	XI_f	XI_IIa_l	XIa_l	APC_PS_l	APC_PS_VIIIa_l	TFPI_f	AT_f	IIa_AT_f	TFPI_Xa_l	TFPI_Xa_TF_VIIa_l	APC_PS_Va_l	IXa_AT_f	Xa_AT_f	VII_Xa_l	V_mIIa_l	VIII_mIIa_l	TM_l	IIa_TM_l	IIa_TM_PC_l	mIIa_AT_l	XIa_IX_l	LIPID
0.0	1400.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	10.0	0.0	0.1	0.0	0.7	0.0	0.0	0.0	90.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	2.5	3400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	849079.0
0.9900990099009901	48.39150763967994	1351.6084923603194	2.1286798435025873e-17	1.4970105996396223e-14	0.008925257575960617	19.99107106937448	1.5782157924861367e-11	3.479061914936289e-08	0.020280040205681697	9.979485550432269	6.968257229406118e-05	0.09969620266549903	0.0002154670998808716	0.6997844268705274	5.665908318077974e-13	5.566871650803355e-10	0.03185687209517085	89.96811029945798	1.4285644053133114e-09	4.064464257287824e-06	4.831340899739601	165.16855901792698	1.381643888920526e-07	7.990934802009351e-06	5.36590947487359e-20	5.148421059798108e-18	0.18462928253978744	299.8153707174602	7.4180348851693935e-34	7.60137650546502e-31	6.601825292661211e-24	1.4378158437907353e-20	2.0518887838678252	57.94811121613229	0.0045315396972334925	0.00011747562948757293	0.00023407826501945536	2.8762553412493705e-05	0.0	5.573108868220308e-05	3.241276469047979e-05	1.4739452704380477e-12	1.755462785840309e-17	1.4433883878606297e-14	1.0699209367428295e-17	3.6382431702018618e-06	1.0547234120518088e-07	2.750325908319226e-15	3.249471082675982e-16	7.940616812066876e-18	1.6118216971853977e-14	2.3505751926453576e-15	30.0	3.9211655075235477e-16	4.878290030206222e-17	1.2238569919660686e-17	3.508744120134948e-29	2.499999998458593	3399.9999999997012	6.257382981207038e-17	1.5414087552537504e-09	3.303592593858121e-16	2.1783405591579802e-27	6.763221615457272e-13	3.013666505452943e-10	6.382146306142861e-08	1.6778979997054321e-15	4.2967753478074626e-17	0.9999999999999998	2.0328186925680392e-16	5.707277933886088e-17	4.763541918887716e-20	3.295276970677956e-18	649551.0714066828
1.9801980198019802	48.39150767299296	1351.608492326994	9.107393510063176e-15	6.308017933745657e-12	0.008925245223459725	19.991043286072316	2.987153040955309e-10	6.54137222393816e-07	0.020279605308043853	9.979271593548646	6.953626279109992e-05	0.09948695249652323	0.00021546689142496234	0.6997837472101563	9.518473646201902e-12	9.282680629684185e-09	0.03185685501681082	89.9680619882754	6.858922809978638e-09	1.9435109556461745e-05	4.831336531899566	165.16840878364698	6.656834047624637e-07	3.8225312836622215e-05	6.893164106364177e-17	6.4928308375132636e-15	0.18462928266448267	299.81537071733555	1.5426933019367872e-28	1.5333213384575819e-25	6.606585781707845e-24	1.4388757990928498e-20	2.0518887852070957	57.9481112147929	0.004107999857419759	0.0002007987106881019	0.0004456157453348118	6.171473241180785e-05	0.0	9.643270722795663e-05	8.743823306605796e-05	1.3838853096500581e-11	2.833092101104213e-15	2.6441567709567748e-12	2.0687646543171163e-15	3.08142609641984e-05	7.766061910456191e-07	1.0328225699944057e-12	1.797515831677568e-13	3.818890774959093e-15	3.0644189014162776e-12	4.706151383564873e-13	29.99999999999975	1.9755175586020371e-13	5.167642576709456e-14	3.293622942771722e-14	3.1372909043612302e-24	2.499999983782219	3399.999999996825	5.148175255514251e-14	1.621777109414135e-08	1.264084176903485e-14	2.1900985564602284e-22	6.971419354112959e-12	3.1710536818799867e-09	3.122413910857189e-07	1.0191263124990068e-12	2.320430825547691e-14	0.9999999999997933	1.4877670109562365e-13	5.841048179489893e-14	4.445510136729014e-17	6.8159390225692185e-15	649551.0709673712
2.9702970297029703	48.39150771165809	1351.608492288038	2.423875014128448e-13	1.6709295237788613e-10	0.008925216684496149	19.990979228624443	1.4413451501940711e-09	3.1498161623864764e-06	0.020279202286251907	9.979073306377208	6.940784565294502e-05	0.09930330224166278	0.00021546646882962607	0.6997823720474668	4.2153246657280446e-11	4.101634344783949e-08	0.031856835936702375	89.96800801086988	1.5928635673552976e-08	4.5079009217819846e-05	4.831330726913291	165.1682094650397	1.5404808399093767e-06	8.827173738000166e-05	3.124242160191815e-15	2.9264125147017007e-13	0.18462928281801885	299.81537071717986	1.0775824926379095e-25	1.061173687742231e-22	1.0215715695906625e-23	2.2359089513761332e-20	2.0518887868559736	57.94811121313919	0.003725944583582241	0.0002730484150826213	0.0006362729290027876	9.005822987432641e-05	0.0	0.00013165743295002493	0.00014301836335121797	4.606016932356133e-11	4.431179344384335e-14	4.387639900282107e-11	3.442733026095013e-14	9.240329400480488e-05	2.120424358551369e-06	2.5060780610854413e-11	5.089836150531883e-12	1.0122626988868619e-13	5.1448546544501824e-11	8.03123636755054e-12	29.999999999992138	5.3437810619067724e-12	2.1300585949398865e-12	2.2538502824873763e-12	1.3590876710327266e-21	2.499999941171357	3399.9999999884726	1.97610927904726e-12	5.882854962203523e-08	9.660722601034526e-14	1.0339495581410963e-19	2.53014783351575e-11	1.1503689773172083e-08	7.258327818781694e-07	3.11584623541944e-11	6.717786050027124e-13	0.9999999999923066	5.3181681317806764e-12	2.3754263859879082e-12	1.8618453932866337e-15	3.952923421909749e-13	649551.070426572
3.9603960396039604	48.39150775676581	1351.6084922405662	2.230743034281668e-12	1.5343208842916251e-09	0.008925171102096533	19.99087699441917	4.128349102149867e-09	9.013039559852547e-06	0.020278822328444638	9.97888635450812	6.929747320926275e-05	0.09914546963976094	0.00021546584813778583	0.6997803535988014	1.1352827355606219e-10	1.1035076745684125e-07	0.03185681484055176	89.96794832747496	2.8172825175869008e-08	7.968469390961341e-05	4.831323622477664	165.16796576947684	2.7191501873121833e-06	0.00015565709052483038	4.0429410666584e-14	3.7769398930655694e-12	0.18462928299749234	299.815370716964	8.516963856134459e-24	8.351898962551403e-21	3.0975556927612e-22	6.813637666230665e-19	2.051888788781565	57.9481112111477	0.0033812278332345487	0.0003376427281912733	0.0008080938121126606	0.00011514475012667767	0.0	0.00016313617763210591	0.0001947545946907793	1.0361850636138092e-10	2.8393364024046453e-13	2.9000132122615223e-10	2.2741998516927534e-13	0.00018881626950868755	4.070080903863048e-06	2.134890773971079e-10	4.705573453380927e-11	9.015746369371455e-13	3.419593221308945e-10	5.379969737404054e-11	29.99999999992018	4.812271505583183e-11	2.577935068198321e-11	3.8574770286710826e-11	7.793652592850528e-20	2.499999857799819	3399.9999999721094	2.334165273815796e-11	1.421997908737499e-07	3.9346161472155786e-13	6.305406207854406e-18	6.126339220259992e-11	2.7808998154769252e-08	1.283883674521596e-06	3.0854997481264807e-10	6.451728539389893e-12	0.999999999912098	5.947751814232366e-11	2.842467478151788e-11	2.3637335338517258e-14	5.926245601869591e-12	649551.0697944254
4.9504950495049505	48.391507807527134	1351.608492178798	1.1754878275563078e-11	8.07448901974407e-09	0.00892510889537317	19.99073752641365	9.018638784795807e-09	1.9678579503712886e-05	0.020278457561701827	9.978706865254908	6.920527114997213e-05	0.099013634461107	0.00021546504566015464	0.6997777448141553	2.3707679676102773e-10	2.3030458081581992e-07	0.03185679182091744	89.9678832018291	4.3250174334884034e-08	0.00012228896738817008	4.831315343920213	165.16768197659027	4.169708591856358e-06	0.00023855743554331666	2.726563498910361e-13	2.5432907454130998e-11	0.18462928319995398	299.81537071648006	2.2293620768426137e-22	2.180600187806808e-19	8.313300341223801e-21	1.8249091196914334e-17	2.0518887909424355	57.94811120853233	0.003070133711772031	0.0003958593313594508	0.0009629185198650864	0.00013767396666833936	0.0	0.0001915029494831617	0.00024191132998109703	1.897256907505115e-10	1.1421280502110902e-12	1.1834204703133735e-09	9.312918855939275e-13	0.00031767234424128193	6.559557024185418e-06	1.0511070863725547e-09	2.435639951633895e-10	4.557902613068044e-12	1.3999858440006652e-09	2.2125748495064088e-10	29.999999999546173	2.4495096851242077e-10	1.6493789159360616e-10	3.2013901563091505e-10	1.579897956999585e-18	2.4999997223045476	3399.9999999454235	1.4820228110549381e-10	2.7769431026470554e-07	1.1451628581413636e-12	1.3385787822489655e-16	1.1980065090380922e-10	5.431143085618212e-08	1.9711628782647114e-06	1.7004173524225773e-09	3.487481026620977e-11	0.9999999994601789	3.603563174469651e-10	1.7946507191518545e-10	1.598807032657798e-13	4.394998724782732e-11	649551.0690808537
5.9405940594059405	48.39150786266737	1351.6084920870542	4.401060435270787e-11	3.020535856067156e-08	0.008925030754530841	19.990562371415542	1.671839552510214e-08	3.64663122674397e-05	0.02027810090301027	9.97853135444751	6.913135707776455e-05	0.09890796494311405	0.00021546407467830494	0.6997745888138555	4.2485030820060793e-10	4.125577107261626e-07	0.03185676703013694	89.9678130656005	6.087925419088972e-08	0.00017209741243690233	4.8313060034394475	165.1673619179078	5.865281731267027e-06	0.00033543951071648244	1.2368512039875871e-12	1.152575419048372e-10	0.18462928342230608	299.8153707148692	2.9825439173691312e-21	2.912295560158643e-18	1.1519268885480667e-19	2.52480708590334e-16	2.0518887932692818	57.94811120413856	0.002789326534465275	0.0004484713798495924	0.0011024043088721457	0.0001580086534209788	0.0	0.0002171373429296201	0.000284651471813165	3.0594512032652416e-10	3.4580610370321794e-12	3.596104004779432e-09	2.8528288274641733e-12	0.0004760988164302158	9.533973469701264e-06	3.702350267052966e-09	8.871335153845261e-10	1.6336319776831146e-11	4.263154736115509e-09	6.757437420352739e-10	29.999999998189057	8.819960458688526e-10	7.163003899531288e-10	1.7086477175529432e-09	1.7001957278478044e-17	2.4999995244810607	3399.9999999061447	6.430328791992661e-10	4.7551623811469946e-07	2.704128421538037e-12	1.4920311067626072e-15	2.0534852556657727e-10	9.30096273130305e-08	2.7748837288020675e-06	6.560746348214096e-09	1.3279178314832332e-10	0.999999997734567	1.4983438276073186e-09	7.670893487945606e-10	7.34395235890763e-13	2.126624866084459e-10	649551.0682949002
6.930693069306931	48.39150792040485	1351.608491931954	1.308936466495676e-10	8.978140750770708e-08	0.008924937379161271	19.990353096384794	2.777926023843063e-08	6.0577347962445356e-05	0.020277745965293956	9.978356680237049	6.907584485466355e-05	0.0988286239785796	0.0002154629465073258	0.6997709223391191	6.877758236122337e-10	6.677006115401933e-07	0.03185674062547766	89.96773836400442	8.081397642361153e-08	0.00022841530008551597	4.831295701800449	165.1670090346344	7.7821835742967e-06	0.00044495177457767047	4.299911243538968e-12	4.0041782249764245e-10	0.1846292836606677	299.8153707095667	2.494287131072471e-20	2.432736395734445e-17	9.900168945540767e-19	2.1677061646131858e-15	2.0518887956203917	57.9481111946786	0.00253580980514155	0.0004960770439397357	0.001228044241353442	0.00017639814480221335	0.0	0.00024033163841002527	0.00032333866818984227	4.526268136821023e-10	8.651003323468542e-12	8.964829600526557e-09	7.195717609359279e-12	0.0006613173176059085	1.2945863931694856e-05	1.0417737515091634e-08	2.5564749632529764e-09	4.653383352475157e-11	1.0643365553696117e-08	1.6905220595162436e-09	29.999999994306027	2.520637737328773e-09	2.3998116944680265e-09	6.772722329980567e-09	1.1913218244388335e-16	2.4999992551257315	3399.9999998518133	2.1585075546468706e-09	7.448687348845051e-07	5.536403178255228e-12	1.074074256500179e-14	3.219091152306224e-10	1.4570718010452118e-07	3.6837793407465734e-06	1.993606286795683e-08	3.9967717838134636e-10	0.9999999926429287	4.833445183398169e-09	2.523626276527352e-09	2.5962397650991454e-12	7.735440843390386e-10	649551.0674446753
7.920792079207921	48.39150797808003	1351.6084916531065	3.3007331725898203e-10	2.2630156721794192e-07	0.00892482941420978	19.99011114564648	4.2703360447751354e-08	9.310499859724665e-05	0.020277386983770927	9.978180006877771	6.903884523809459e-05	0.09877577001847947	0.00021546167105881538	0.6997667775754789	1.0358689095885295e-09	1.0054407303766216e-06	0.031856712754122364	89.96765951359038	1.0283493626121608e-07	0.00029062321060275843	4.831284529640287	165.16662642211787	9.899231171216365e-06	0.0005658854600194188	1.236661809876596e-11	1.1510278441547754e-09	0.18462928390918104	299.81537069436695	1.5301623750484745e-19	1.4910632579948508e-16	6.21388744394122e-18	1.3594779901945479e-14	2.05188879770345	57.94811117252119	0.0023068904989641814	0.0005391862224781247	0.0013411838381518913	0.00019304480386005842	0.0	0.00026133453254378457	0.0003583594645375779	6.292442326564656e-10	1.887487501671578e-11	1.939685542830448e-08	1.5795338802837828e-11	0.0008707737957389148	1.675311281855765e-05	2.4970117617497096e-08	6.237437195283131e-09	1.1255011691251535e-10	2.3053518331728113e-08	3.6671934565557284e-09	29.999999984906342	6.111619258163899e-09	6.683671246533302e-09	2.1723943639366573e-08	6.208215713224541e-16	2.499998905925045	3399.9999997794584	6.030388340367481e-09	1.0940647377486693e-06	1.022017490575441e-11	5.720113117517695e-14	4.731012275629464e-10	2.1403422586148666e-07	4.687773680620402e-06	5.10865919262027e-08	1.016826786378954e-09	0.9999999801115066	1.3000454985631582e-08	6.888038687470893e-09	7.60777984572724e-12	2.298388278891147e-09	649551.0665373739
8.910891089108912	48.39150803176689	1351.608491152493	7.353518168513453e-10	5.039951245806519e-07	0.008924707434263835	19.989837805877475	6.195025887368572e-08	0.0001350499187054727	0.020277018752398714	9.977998773466167	6.902046570556583e-05	0.09874955681946841	0.0002154602570721319	0.6997621829018106	1.478443995323672e-09	1.4348064283246809e-06	0.03185668354990359	89.96757689307343	1.2674520849460938e-07	0.0003581651827955048	4.831272568547585	165.16621686667395	1.2197380188239076e-05	0.0006971538209484976	3.0855725776280504e-11	2.870803760012393e-09	0.18462928415815033	299.8153706564095	7.270814793443583e-19	7.080303978833888e-16	3.0053630065306296e-17	6.57123827573754e-14	2.051888798957587	57.94811112235887	0.0021001473110112256	0.0005782502719226268	0.0014430360202536525	0.00020812484525314627	0.0	0.0002803660669043064	0.0003900746325575436	8.346562132703527e-10	3.716088674241109e-11	3.774560797042115e-08	3.124337706978083e-11	0.0011021563431063215	2.0917966044924807e-05	5.309026037557807e-08	1.3444737961606923e-08	2.409639577835954e-10	4.4898363687864587e-08	7.150348748971e-09	29.999999964805742	1.3109593286399289e-08	1.6211835279024134e-08	5.9432239943095926e-08	2.5625296322153907e-15	2.4999984693636357	3399.999999685178	1.467883083439565e-08	1.5306189259215966e-06	1.7441310723615167e-11	2.4013909182967265e-13	6.622007759379004e-10	2.9946537009444863e-07	5.777807247728625e-06	1.1523688221082028e-07	2.2808319759326032e-09	0.9999999531399447	3.051057445172269e-08	1.634948100095206e-08	1.9352356233569955e-11	5.87285079610001e-09	649551.0655792996
