time	S1	DNA_000	DNA_100	DNA_010	DNA_001	DNA_110	DNA_101	DNA_011	DNA_111	DNA_1B10	DNA_01B1	DNA_1B11	DNA_11B1	DNA_1B1B1
19.801980198019802	9.761212197877344e-11	9.784362910070689e-11	9.550491726822737e-15	1.910323423021581e-12	9.550491726822737e-15	1.8616241705863864e-16	1.3299712743795264e-18	1.861624170586384e-16	1.1433114557284154e-20	1.1169152142485328e-13	1.116915214248531e-13	5.5489807495394116e-18	5.54898074953941e-18	3.3280819153883277e-15
20.792079207920793	9.7611789976162e-11	9.784352238449029e-11	9.550453884527627e-15	1.9103078908009815e-12	9.550453884527627e-15	1.8617336328583524e-16	1.3155147668295865e-18	1.8617336328583502e-16	1.165683853165843e-20	1.1169841445076545e-13	1.1169841445076528e-13	5.726088596111313e-18	5.7260885961113115e-18	3.4343893543979243e-15
21.78217821782178	9.761145797355056e-11	9.784341566827369e-11	9.550416042232518e-15	1.910292358580382e-12	9.550416042232518e-15	1.8618430951303184e-16	1.3010582592796465e-18	1.8618430951303162e-16	1.1880562506032707e-20	1.1170530747667761e-13	1.1170530747667746e-13	5.9031964426832144e-18	5.903196442683213e-18	3.54069679340752e-15
22.77227722772277	9.761112597093913e-11	9.784330895205709e-11	9.550378199937408e-15	1.9102768263597827e-12	9.550378199937408e-15	1.861952557402284e-16	1.2866017517297066e-18	1.8619525574022824e-16	1.210428648040698e-20	1.1171220050258978e-13	1.1171220050258962e-13	6.080304289255116e-18	6.080304289255114e-18	3.647004232417116e-15
23.762376237623762	9.761079396832769e-11	9.78432022358405e-11	9.550340357642298e-15	1.9102612941391833e-12	9.550340357642298e-15	1.86206201967425e-16	1.2721452441797667e-18	1.8620620196742483e-16	1.2328010454781256e-20	1.1171909352850194e-13	1.117190935285018e-13	6.257412135827017e-18	6.2574121358270165e-18	3.7533116714267125e-15
24.752475247524753	9.761046196571625e-11	9.784309551962389e-11	9.550302515347188e-15	1.910245761918584e-12	9.550302515347188e-15	1.862171481946216e-16	1.2576887366298268e-18	1.8621714819462145e-16	1.2551734429155531e-20	1.117259865544141e-13	1.1172598655441398e-13	6.434519982398919e-18	6.434519982398918e-18	3.859619110436308e-15
25.742574257425744	9.761012996310482e-11	9.784298880340729e-11	9.550264673052078e-15	1.9102302296979846e-12	9.550264673052078e-15	1.862280944218182e-16	1.243232229079887e-18	1.8622809442181805e-16	1.2775458403529807e-20	1.1173287958032627e-13	1.1173287958032616e-13	6.611627828970821e-18	6.61162782897082e-18	3.965926549445905e-15
26.73267326732673	9.760979796049337e-11	9.78428820871907e-11	9.550226830756968e-15	1.910214697477385e-12	9.550226830756968e-15	1.862390406490148e-16	1.2287757215299468e-18	1.8623904064901465e-16	1.2999182377904082e-20	1.1173977260623843e-13	1.1173977260623833e-13	6.788735675542723e-18	6.7887356755427216e-18	4.072233988455501e-15
27.722772277227723	9.760946595788194e-11	9.784277537097409e-11	9.550188988461859e-15	1.9101991652567858e-12	9.550188988461859e-15	1.8624998687621137e-16	1.214319213980007e-18	1.8624998687621127e-16	1.3222906352278358e-20	1.117466656321506e-13	1.1174666563215051e-13	6.965843522114625e-18	6.965843522114623e-18	4.1785414274650964e-15
28.712871287128714	9.760913395527051e-11	9.78426686547575e-11	9.550151146166749e-15	1.9101836330361864e-12	9.550151146166749e-15	1.8626093310340796e-16	1.199862706430067e-18	1.8626093310340786e-16	1.3446630326652633e-20	1.1175355865806276e-13	1.1175355865806269e-13	7.142951368686526e-18	7.142951368686524e-18	4.284848866474692e-15
29.7029702970297	9.760880195265906e-11	9.78425619385409e-11	9.550113303871639e-15	1.910168100815587e-12	9.550113303871639e-15	1.8627187933060456e-16	1.185406198880127e-18	1.8627187933060449e-16	1.367035430102691e-20	1.1176045168397493e-13	1.1176045168397486e-13	7.320059215258427e-18	7.320059215258427e-18	4.391156305484289e-15
30.693069306930692	9.760846995004763e-11	9.784245522232429e-11	9.550075461576529e-15	1.910152568594988e-12	9.550075461576529e-15	1.8628282555780116e-16	1.1709496913301872e-18	1.8628282555780108e-16	1.3894078275401184e-20	1.1176734470988709e-13	1.1176734470988704e-13	7.497167061830329e-18	7.497167061830327e-18	4.497463744493885e-15
31.683168316831683	9.76081379474362e-11	9.78423485061077e-11	9.550037619281419e-15	1.9101370363743886e-12	9.550037619281419e-15	1.8629377178499773e-16	1.1564931837802473e-18	1.862937717849977e-16	1.4117802249775458e-20	1.1177423773579926e-13	1.1177423773579922e-13	7.67427490840223e-18	7.67427490840223e-18	4.603771183503481e-15
32.67326732673267	9.760780594482475e-11	9.78422417898911e-11	9.54999977698631e-15	1.9101215041537892e-12	9.54999977698631e-15	1.8630471801219432e-16	1.1420366762303074e-18	1.863047180121943e-16	1.4341526224149735e-20	1.1178113076171142e-13	1.117811307617114e-13	7.851382754974132e-18	7.851382754974132e-18	4.710078622513077e-15
33.663366336633665	9.760747394221332e-11	9.784213507367449e-11	9.5499619346912e-15	1.91010597193319e-12	9.5499619346912e-15	1.8631566423939092e-16	1.1275801686803675e-18	1.863156642393909e-16	1.456525019852401e-20	1.1178802378762359e-13	1.1178802378762357e-13	8.028490601546033e-18	8.028490601546032e-18	4.816386061522673e-15
34.65346534653465	9.760714193960189e-11	9.78420283574579e-11	9.54992409239609e-15	1.9100904397125904e-12	9.54992409239609e-15	1.8632661046658752e-16	1.1131236611304276e-18	1.8632661046658752e-16	1.4788974172898286e-20	1.1179491681353575e-13	1.1179491681353575e-13	8.205598448117934e-18	8.205598448117934e-18	4.9226935005322686e-15
35.64356435643565	9.760680993699045e-11	9.784192164124129e-11	9.54988625010098e-15	1.910074907491991e-12	9.54988625010098e-15	1.8633755669378411e-16	1.0986671535804876e-18	1.8633755669378411e-16	1.501269814727256e-20	1.1180180983944791e-13	1.1180180983944793e-13	8.382706294689836e-18	8.382706294689836e-18	5.029000939541865e-15
36.633663366336634	9.760647793437901e-11	9.78418149250247e-11	9.54984840780587e-15	1.9100593752713917e-12	9.54984840780587e-15	1.8634850292098068e-16	1.0842106460305477e-18	1.8634850292098073e-16	1.5236422121646836e-20	1.1180870286536008e-13	1.118087028653601e-13	8.559814141261739e-18	8.559814141261737e-18	5.135308378551461e-15
37.62376237623762	9.760614593176758e-11	9.78417082088081e-11	9.54981056551076e-15	1.9100438430507923e-12	9.54981056551076e-15	1.8635944914817728e-16	1.0697541384806078e-18	1.8635944914817733e-16	1.546014609602111e-20	1.1181559589127224e-13	1.1181559589127228e-13	8.736921987833639e-18	8.736921987833639e-18	5.241615817561057e-15
38.613861386138616	9.760613495677857e-11	9.784170263880456e-11	9.54980915145617e-15	1.9100433716047763e-12	9.54980915145617e-15	1.8635963334079372e-16	1.0694206419333292e-18	1.8635963334079377e-16	1.547050158245259e-20	1.1181571058663062e-13	1.1181571058663067e-13	8.745172727905907e-18	8.745172727905894e-18	5.246568292286211e-15
39.603960396039604	9.76061279563471e-11	9.784169832106533e-11	9.549808188409925e-15	1.9100430866221998e-12	9.549808188409925e-15	1.8635968429152557e-16	1.0692619986248136e-18	1.8635968429152562e-16	1.5478215410447364e-20	1.1181574136128326e-13	1.1181574136128331e-13	8.751332893103304e-18	8.751332893103294e-18	5.250265918185824e-15
40.59405940594059	9.760612095591563e-11	9.784169400332611e-11	9.549807225363681e-15	1.9100428016396236e-12	9.549807225363681e-15	1.8635973524225742e-16	1.0691033553162979e-18	1.8635973524225747e-16	1.5485929238442138e-20	1.1181577213593591e-13	1.1181577213593596e-13	8.757493058300702e-18	8.757493058300691e-18	5.2539635440854365e-15
41.584158415841586	9.760611395548416e-11	9.784168968558689e-11	9.549806262317436e-15	1.9100425166570475e-12	9.549806262317436e-15	1.8635978619298927e-16	1.0689447120077823e-18	1.8635978619298932e-16	1.5493643066436913e-20	1.1181580291058855e-13	1.118158029105886e-13	8.763653223498101e-18	8.763653223498089e-18	5.257661169985049e-15
42.57425742574257	9.760610695505268e-11	9.784168536784768e-11	9.549805299271192e-15	1.9100422316744714e-12	9.549805299271192e-15	1.8635983714372112e-16	1.0687860686992665e-18	1.8635983714372117e-16	1.5501356894431688e-20	1.1181583368524118e-13	1.1181583368524123e-13	8.7698133886955e-18	8.769813388695487e-18	5.261358795884661e-15
43.56435643564356	9.76060999546212e-11	9.784168105010846e-11	9.549804336224947e-15	1.9100419466918952e-12	9.549804336224947e-15	1.8635988809445297e-16	1.068627425390751e-18	1.8635988809445302e-16	1.5509070722426465e-20	1.1181586445989383e-13	1.1181586445989388e-13	8.775973553892897e-18	8.775973553892885e-18	5.2650564217842735e-15
44.554455445544555	9.760609295418973e-11	9.784167673236924e-11	9.549803373178702e-15	1.910041661709319e-12	9.549803373178702e-15	1.8635993904518482e-16	1.0684687820822352e-18	1.8635993904518487e-16	1.551678455042124e-20	1.1181589523454647e-13	1.1181589523454652e-13	8.782133719090296e-18	8.782133719090284e-18	5.2687540476838866e-15
45.54455445544554	9.760608595375825e-11	9.784167241463002e-11	9.549802410132458e-15	1.9100413767267426e-12	9.549802410132458e-15	1.8635998999591667e-16	1.0683101387737194e-18	1.8635998999591672e-16	1.5524498378416015e-20	1.1181592600919911e-13	1.1181592600919916e-13	8.788293884287694e-18	8.788293884287682e-18	5.272451673583499e-15
46.53465346534654	9.760607895332678e-11	9.784166809689081e-11	9.549801447086213e-15	1.9100410917441664e-12	9.549801447086213e-15	1.8636004094664852e-16	1.0681514954652038e-18	1.8636004094664857e-16	1.553221220641079e-20	1.1181595678385175e-13	1.118159567838518e-13	8.794454049485092e-18	8.79445404948508e-18	5.276149299483111e-15
47.524752475247524	9.76060719528953e-11	9.784166377915159e-11	9.549800484039969e-15	1.9100408067615903e-12	9.549800484039969e-15	1.863600918973804e-16	1.067992852156688e-18	1.8636009189738045e-16	1.5539926034405564e-20	1.1181598755850439e-13	1.1181598755850444e-13	8.80061421468249e-18	8.800614214682479e-18	5.279846925382724e-15
48.51485148514851	9.760606495246383e-11	9.784165946141237e-11	9.549799520993724e-15	1.910040521779014e-12	9.549799520993724e-15	1.8636014284811225e-16	1.0678342088481725e-18	1.863601428481123e-16	1.5547639862400342e-20	1.1181601833315703e-13	1.1181601833315708e-13	8.806774379879887e-18	8.806774379879877e-18	5.283544551282337e-15
49.504950495049506	9.760605795203235e-11	9.784165514367316e-11	9.54979855794748e-15	1.910040236796438e-12	9.54979855794748e-15	1.863601937988441e-16	1.0676755655396567e-18	1.8636019379884415e-16	1.5555353690395117e-20	1.1181604910780968e-13	1.1181604910780972e-13	8.812934545077287e-18	8.812934545077274e-18	5.287242177181949e-15
50.495049504950494	9.760605095160088e-11	9.784165082593394e-11	9.549797594901235e-15	1.910039951813862e-12	9.549797594901235e-15	1.8636024474957595e-16	1.0675169222311411e-18	1.86360244749576e-16	1.5563067518389892e-20	1.1181607988246231e-13	1.1181607988246236e-13	8.819094710274684e-18	8.819094710274672e-18	5.290939803081561e-15
51.48514851485149	9.76060439511694e-11	9.784164650819472e-11	9.54979663185499e-15	1.9100396668312853e-12	9.54979663185499e-15	1.863602957003078e-16	1.0673582789226254e-18	1.8636029570030785e-16	1.5570781346384666e-20	1.1181611065711495e-13	1.11816110657115e-13	8.825254875472082e-18	8.82525487547207e-18	5.2946374289811736e-15
52.475247524752476	9.760603695073792e-11	9.78416421904555e-11	9.549795668808744e-15	1.910039381848709e-12	9.549795668808746e-15	1.8636034665103965e-16	1.0671996356141098e-18	1.863603466510397e-16	1.557849517437944e-20	1.118161414317676e-13	1.1181614143176765e-13	8.83141504066948e-18	8.831415040669469e-18	5.298335054880787e-15
53.46534653465346	9.760602995030645e-11	9.784163787271627e-11	9.5497947057625e-15	1.910039096866133e-12	9.549794705762501e-15	1.863603976017715e-16	1.067040992305594e-18	1.8636039760177155e-16	1.558620900237422e-20	1.1181617220642024e-13	1.1181617220642028e-13	8.837575205866878e-18	8.837575205866867e-18	5.302032680780399e-15
54.45544554455446	9.760602294987497e-11	9.784163355497706e-11	9.549793742716255e-15	1.910038811883557e-12	9.549793742716257e-15	1.8636044855250335e-16	1.0668823489970784e-18	1.863604485525034e-16	1.559392283036899e-20	1.1181620298107287e-13	1.1181620298107292e-13	8.843735371064277e-18	8.843735371064265e-18	5.305730306680011e-15
55.445544554455445	9.76060159494435e-11	9.784162923723784e-11	9.54979277967001e-15	1.9100385269009808e-12	9.549792779670012e-15	1.863604995032352e-16	1.0667237056885627e-18	1.8636049950323525e-16	1.5601636658363768e-20	1.1181623375572552e-13	1.1181623375572557e-13	8.849895536261675e-18	8.849895536261664e-18	5.309427932579624e-15
56.43564356435643	9.760600894901203e-11	9.784162491949862e-11	9.549791816623766e-15	1.9100382419184046e-12	9.549791816623766e-15	1.8636055045396705e-16	1.0665650623800469e-18	1.863605504539671e-16	1.5609350486358543e-20	1.1181626453037816e-13	1.1181626453037821e-13	8.856055701459073e-18	8.856055701459062e-18	5.313125558479236e-15
57.42574257425743	9.760600194858056e-11	9.784162060175941e-11	9.549790853577521e-15	1.910037956935828e-12	9.549790853577521e-15	1.863606014046989e-16	1.0664064190715313e-18	1.8636060140469895e-16	1.5617064314353318e-20	1.118162953050308e-13	1.1181629530503084e-13	8.86221586665647e-18	8.86221586665646e-18	5.316823184378849e-15
58.415841584158414	9.760599494814908e-11	9.784161628402019e-11	9.549789890531277e-15	1.910037671953252e-12	9.549789890531277e-15	1.8636065235543075e-16	1.0662477757630156e-18	1.863606523554308e-16	1.5624778142348093e-20	1.1181632607968344e-13	1.1181632607968349e-13	8.868376031853868e-18	8.868376031853859e-18	5.320520810278461e-15
59.4059405940594	9.760598794771761e-11	9.784161196628097e-11	9.549788927485032e-15	1.910037386970676e-12	9.549788927485032e-15	1.8636070330616263e-16	1.0660891324545e-18	1.8636070330616265e-16	1.5632491970342867e-20	1.1181635685433608e-13	1.1181635685433613e-13	8.874536197051267e-18	8.874536197051257e-18	5.324218436178074e-15
60.396039603960396	9.760598094728613e-11	9.784160764854176e-11	9.549787964438787e-15	1.9100371019880997e-12	9.549787964438787e-15	1.8636075425689448e-16	1.0659304891459842e-18	1.863607542568945e-16	1.5640205798337645e-20	1.1181638762898872e-13	1.1181638762898877e-13	8.880696362248665e-18	8.880696362248654e-18	5.327916062077687e-15
61.386138613861384	9.760597394685466e-11	9.784160333080254e-11	9.549787001392543e-15	1.9100368170055235e-12	9.549787001392543e-15	1.8636080520762633e-16	1.0657718458374686e-18	1.8636080520762638e-16	1.564791962633242e-20	1.1181641840364137e-13	1.118164184036414e-13	8.886856527446063e-18	8.886856527446052e-18	5.331613687977298e-15
62.37623762376238	9.760596694642318e-11	9.784159901306332e-11	9.549786038346298e-15	1.9100365320229474e-12	9.549786038346298e-15	1.8636085615835818e-16	1.0656132025289529e-18	1.8636085615835823e-16	1.5655633454327194e-20	1.11816449178294e-13	1.1181644917829405e-13	8.893016692643462e-18	8.893016692643452e-18	5.3353113138769114e-15
63.366336633663366	9.76059599459917e-11	9.78415946953241e-11	9.549785075300054e-15	1.910036247040371e-12	9.549785075300054e-15	1.8636090710909003e-16	1.0654545592204373e-18	1.8636090710909008e-16	1.566334728232197e-20	1.1181647995294664e-13	1.1181647995294669e-13	8.89917685784086e-18	8.89917685784085e-18	5.339008939776524e-15
64.35643564356435	9.760595294556023e-11	9.784159037758489e-11	9.549784112253809e-15	1.9100359620577947e-12	9.549784112253809e-15	1.8636095805982188e-16	1.0652959159119215e-18	1.8636095805982193e-16	1.5671061110316744e-20	1.1181651072759929e-13	1.1181651072759932e-13	8.905337023038258e-18	8.905337023038247e-18	5.342706565676136e-15
65.34653465346534	9.760594594512875e-11	9.784158605984567e-11	9.549783149207565e-15	1.9100356770752186e-12	9.549783149207565e-15	1.8636100901055373e-16	1.065137272603406e-18	1.8636100901055378e-16	1.567877493831152e-20	1.1181654150225193e-13	1.1181654150225197e-13	8.911497188235656e-18	8.911497188235645e-18	5.346404191575749e-15
66.33663366336634	9.760593894469728e-11	9.784158174210645e-11	9.54978218616132e-15	1.9100353920926424e-12	9.54978218616132e-15	1.8636105996128558e-16	1.0649786292948902e-18	1.8636105996128563e-16	1.5686488766306296e-20	1.1181657227690456e-13	1.1181657227690461e-13	8.917657353433053e-18	8.917657353433044e-18	5.3501018174753615e-15
67.32673267326733	9.76059319442658e-11	9.784157742436722e-11	9.549781223115075e-15	1.9100351071100663e-12	9.549781223115075e-15	1.8636111091201743e-16	1.0648199859863744e-18	1.8636111091201748e-16	1.569420259430107e-20	1.1181660305155721e-13	1.1181660305155726e-13	8.923817518630453e-18	8.923817518630442e-18	5.353799443374974e-15
68.31683168316832	9.760592494383433e-11	9.7841573106628e-11	9.54978026006883e-15	1.9100348221274898e-12	9.54978026006883e-15	1.8636116186274928e-16	1.0646613426778588e-18	1.8636116186274933e-16	1.5701916422295846e-20	1.1181663382620985e-13	1.1181663382620989e-13	8.92997768382785e-18	8.92997768382784e-18	5.357497069274587e-15
69.3069306930693	9.760591794340285e-11	9.784156878888879e-11	9.549779297022586e-15	1.9100345371449136e-12	9.549779297022586e-15	1.8636121281348113e-16	1.064502699369343e-18	1.8636121281348118e-16	1.570963025029062e-20	1.118166646008625e-13	1.1181666460086253e-13	8.936137849025248e-18	8.936137849025239e-18	5.361194695174199e-15
70.29702970297029	9.760591094297137e-11	9.784156447114957e-11	9.549778333976342e-15	1.9100342521623375e-12	9.549778333976342e-15	1.8636126376421299e-16	1.0643440560608275e-18	1.8636126376421303e-16	1.5717344078285395e-20	1.1181669537551513e-13	1.1181669537551518e-13	8.942298014222646e-18	8.942298014222637e-18	5.3648923210738115e-15
71.2871287128713	9.760590394253991e-11	9.784156015341035e-11	9.549777370930097e-15	1.9100339671797613e-12	9.549777370930097e-15	1.8636131471494484e-16	1.0641854127523117e-18	1.8636131471494488e-16	1.572505790628017e-20	1.1181672615016777e-13	1.1181672615016782e-13	8.948458179420044e-18	8.948458179420034e-18	5.368589946973424e-15
72.27722772277228	9.760589694210844e-11	9.784155583567114e-11	9.549776407883852e-15	1.9100336821971852e-12	9.549776407883852e-15	1.863613656656767e-16	1.0640267694437961e-18	1.8636136566567674e-16	1.5732771734274948e-20	1.1181675692482041e-13	1.1181675692482045e-13	8.954618344617443e-18	8.954618344617434e-18	5.372287572873036e-15
73.26732673267327	9.760588994167696e-11	9.784155151793192e-11	9.549775444837608e-15	1.910033397214609e-12	9.549775444837608e-15	1.8636141661640856e-16	1.0638681261352804e-18	1.8636141661640859e-16	1.5740485562269723e-20	1.1181678769947305e-13	1.118167876994731e-13	8.960778509814841e-18	8.96077850981483e-18	5.375985198772649e-15
74.25742574257426	9.760588294124548e-11	9.78415472001927e-11	9.549774481791363e-15	1.9100331122320325e-12	9.549774481791363e-15	1.863614675671404e-16	1.0637094828267648e-18	1.8636146756714044e-16	1.5748199390264497e-20	1.1181681847412569e-13	1.1181681847412574e-13	8.966938675012239e-18	8.96693867501223e-18	5.379682824672261e-15
75.24752475247524	9.760587594081401e-11	9.784154288245349e-11	9.549773518745119e-15	1.9100328272494564e-12	9.549773518745119e-15	1.8636151851787226e-16	1.063550839518249e-18	1.863615185178723e-16	1.5755913218259272e-20	1.1181684924877833e-13	1.1181684924877838e-13	8.973098840209638e-18	8.973098840209627e-18	5.383380450571874e-15
76.23762376237623	9.760586894038253e-11	9.784153856471427e-11	9.549772555698874e-15	1.9100325422668803e-12	9.549772555698874e-15	1.8636156946860411e-16	1.0633921962097334e-18	1.8636156946860416e-16	1.5763627046254047e-20	1.1181688002343098e-13	1.1181688002343102e-13	8.979259005407036e-18	8.979259005407025e-18	5.387078076471486e-15
77.22772277227723	9.760586193995106e-11	9.784153424697505e-11	9.54977159265263e-15	1.910032257284304e-12	9.54977159265263e-15	1.8636162041933596e-16	1.0632335529012177e-18	1.8636162041933601e-16	1.5771340874248825e-20	1.1181691079808361e-13	1.1181691079808366e-13	8.985419170604433e-18	8.985419170604424e-18	5.3907757023710985e-15
78.21782178217822	9.760585493951958e-11	9.784152992923584e-11	9.549770629606385e-15	1.910031972301728e-12	9.549770629606385e-15	1.8636167137006781e-16	1.063074909592702e-18	1.8636167137006786e-16	1.57790547022436e-20	1.1181694157273625e-13	1.118169415727363e-13	8.991579335801831e-18	8.991579335801822e-18	5.394473328270712e-15
79.20792079207921	9.760584793908811e-11	9.784152561149662e-11	9.54976966656014e-15	1.910031687319152e-12	9.54976966656014e-15	1.8636172232079967e-16	1.0629162662841863e-18	1.8636172232079971e-16	1.5786768530238374e-20	1.118169723473889e-13	1.1181697234738893e-13	8.997739500999229e-18	8.99773950099922e-18	5.398170954170324e-15
80.1980198019802	9.760584093865663e-11	9.78415212937574e-11	9.549768703513896e-15	1.9100314023365753e-12	9.549768703513896e-15	1.8636177327153152e-16	1.0627576229756706e-18	1.8636177327153157e-16	1.579448235823315e-20	1.1181700312204154e-13	1.1181700312204158e-13	9.003899666196628e-18	9.003899666196619e-18	5.401868580069936e-15
