time	M	FC	FN
0.0	0.1	0.1	0.1
0.9900990099009901	1.4014649742285044	0.09170059005708146	0.07696464524762149
1.9801980198019802	2.5875246684235065	0.27677905892202515	0.11014873254704319
2.9702970297029703	3.739000874658153	0.6572346461457211	0.23459178611541498
3.9603960396039604	4.844631633458617	1.305751735500807	0.49906213724444154
4.9504950495049505	5.637296349158071	2.196687651129758	0.9403735292150828
5.9405940594059405	5.694217786056617	3.116714095832256	1.5309852708531906
6.930693069306931	5.370252376604212	3.88531944279558	2.171475196666587
7.920792079207921	4.9571651692399445	4.492059067942158	2.778108289131641
8.910891089108912	4.523415176428971	4.958030601624643	3.31010094127318
9.900990099009901	4.085654741380006	5.2959654211232285	3.751220317366355
10.89108910891089	3.6495898082400706	5.512262683681108	4.095815791012431
11.881188118811881	3.2181711218283238	5.61071001646252	4.342538309305795
12.871287128712872	2.7937038225458215	5.594374652705697	4.491871437100826
13.861386138613861	2.378621744582781	5.466485916648354	4.545241279433495
14.85148514851485	1.9759621700821357	5.230946713549836	4.504764886974174
15.841584158415841	1.5898558794112068	4.892793070020102	4.373284768961724
16.831683168316832	1.226188183202525	4.4587826374132815	4.154581206522774
17.821782178217823	0.8935135038177158	3.9382588018587	3.853761210002078
18.81188118811881	0.6040426170725395	3.3444129259882915	3.4778748793373864
19.801980198019802	0.37356351912829017	2.695884381626657	3.036804405505319
20.792079207920793	0.2177086852321157	2.0181181259241843	2.544328834708861
21.78217821782178	0.14702416344829652	1.3445181759289295	2.0191131771254285
22.77227722772277	0.18955270329951002	0.7270699126037197	1.4869791861490023
23.762376237623762	0.5012003016684387	0.292899677929388	0.994182882232035
24.752475247524753	1.3098142774875479	0.21050750174360722	0.6311098757235334
25.742574257425744	2.3844808022015394	0.3655017800948039	0.4531874466606755
26.73267326732673	3.485705315986121	0.7172659458829038	0.4519252912938885
27.722772277227723	4.508314831147547	1.3029439415653303	0.6299645595156494
28.712871287128714	5.178640758465685	2.0796059485151797	0.9897250941458617
29.7029702970297	5.226213432515176	2.864204568151125	1.4864754847044037
30.693069306930692	4.930720219810444	3.512513885283929	2.027542030616573
31.683168316831683	4.536513855639275	4.008775945920006	2.5366589462479925
32.67326732673267	4.1156275190831515	4.368538152665485	2.9745398278472934
33.663366336633665	3.688406182265187	4.603017683157085	3.324637903010912
34.65346534653465	3.262375759507614	4.718501120814311	3.5809013980954627
35.64356435643565	2.8415581034357085	4.719123179290469	3.7418248142551653
36.633663366336634	2.4291320322739294	4.608554916184818	3.8079888397488006
37.62376237623762	2.028494541301742	4.390913840020521	3.781154187392893
38.613861386138616	1.643967806999523	4.0714076796545795	3.66403398820398
39.603960396039604	1.2815711924652389	3.6570359814315627	3.460412172199073
40.59405940594059	0.950073001667944	3.1575990459721557	3.1755259570926713
41.584158415841586	0.6623813689002721	2.5872978576161225	2.8167646247022313
42.57425742574257	0.43697763681445895	1.967343849467821	2.3948423026421874
43.56435643564356	0.3000308463207799	1.3307430915289795	1.9257952064866717
44.554455445544555	0.30379474762229486	0.7361786313644891	1.435285997642183
45.54455445544554	0.6149008230348176	0.317178113468194	0.9724810837313862
46.53465346534654	1.4257744105960037	0.2374916323494897	0.6288679368457838
47.524752475247524	2.4923914469432793	0.4027065024706794	0.4637407278295293
48.51485148514851	3.5826185746286767	0.7735635156806485	0.47540131494755655
49.504950495049506	4.577146667357832	1.3777445119423786	0.6679604208589657
50.495049504950494	5.177222965746608	2.156138360826677	1.039775978353502
51.48514851485149	5.170461381578359	2.920269533168634	1.5388917816792589
52.475247524752476	4.859757331262314	3.543348839015195	2.072194180783429
53.46534653465346	4.462461022380499	4.016558695923884	2.568022365082469
54.45544554455446	4.041438522633946	4.35512468692427	2.990371925674921
55.445544554455445	3.615019335578806	4.569495745208854	3.324223361691263
56.43564356435643	3.1902681673932767	4.665608357513442	3.564168363321714
57.42574257425743	2.7711328443308227	4.647519362809938	3.7089870891593963
58.415841584158414	2.3608575534410976	4.518968852038581	3.7594214028404744
59.4059405940594	1.9629979057941962	4.284246248437838	3.7173682612329375
60.396039603960396	1.5821441758681412	3.9488425088718926	3.5857020938159256
61.386138613861384	1.2247462743876298	3.5202014249922398	3.368432373953417
